countryCodeISO3,adminLevel,placeCode,indicator,value
SOM,1,SO11,populationTotal,711404
SOM,1,SO12,populationTotal,1667366
SOM,1,SO13,populationTotal,950545
SOM,1,SO14,populationTotal,346256
SOM,1,SO15,populationTotal,635919
SOM,1,SO16,populationTotal,906625
SOM,1,SO17,populationTotal,293188
SOM,1,SO18,populationTotal,831318
SOM,1,SO19,populationTotal,781516
SOM,1,SO20,populationTotal,776290
SOM,1,SO21,populationTotal,1209402
SOM,1,SO22,populationTotal,2057918
SOM,1,SO23,populationTotal,1989716
SOM,1,SO24,populationTotal,1458901
SOM,1,SO25,populationTotal,727947
SOM,1,SO26,populationTotal,781437
SOM,1,SO27,populationTotal,558368
SOM,1,SO28,populationTotal,913393
SOM,2,SO1101,populationTotal,509213
SOM,2,SO1102,populationTotal,58041
SOM,2,SO1103,populationTotal,80572
SOM,2,SO1104,populationTotal,63578
SOM,2,SO1201,populationTotal,1324732
SOM,2,SO1202,populationTotal,138075
SOM,2,SO1203,populationTotal,204559
SOM,2,SO1301,populationTotal,675382
SOM,2,SO1302,populationTotal,89584
SOM,2,SO1303,populationTotal,112073
SOM,2,SO1304,populationTotal,73506
SOM,2,SO1401,populationTotal,178134
SOM,2,SO1402,populationTotal,65910
SOM,2,SO1403,populationTotal,58118
SOM,2,SO1404,populationTotal,44094
SOM,2,SO1501,populationTotal,273164
SOM,2,SO1502,populationTotal,161866
SOM,2,SO1503,populationTotal,200889
SOM,2,SO1601,populationTotal,377766
SOM,2,SO1602,populationTotal,34374
SOM,2,SO1603,populationTotal,87862
SOM,2,SO1604,populationTotal,115212
SOM,2,SO1605,populationTotal,95675
SOM,2,SO1606,populationTotal,195736
SOM,2,SO1701,populationTotal,133170
SOM,2,SO1702,populationTotal,85300
SOM,2,SO1703,populationTotal,74718
SOM,2,SO1801,populationTotal,322275
SOM,2,SO1802,populationTotal,104179
SOM,2,SO1803,populationTotal,160298
SOM,2,SO1804,populationTotal,89629
SOM,2,SO1805,populationTotal,154937
SOM,2,SO1901,populationTotal,214280
SOM,2,SO1902,populationTotal,109406
SOM,2,SO1903,populationTotal,100632
SOM,2,SO1904,populationTotal,186877
SOM,2,SO1905,populationTotal,170321
SOM,2,SO2001,populationTotal,407524
SOM,2,SO2002,populationTotal,262442
SOM,2,SO2003,populationTotal,106324
SOM,2,SO2101,populationTotal,603408
SOM,2,SO2102,populationTotal,141175
SOM,2,SO2103,populationTotal,349298
SOM,2,SO2104,populationTotal,115521
SOM,2,SO2201,populationTotal,2057918
SOM,2,SO2301,populationTotal,464986
SOM,2,SO2302,populationTotal,485398
SOM,2,SO2303,populationTotal,156902
SOM,2,SO2304,populationTotal,131543
SOM,2,SO2305,populationTotal,295456
SOM,2,SO2306,populationTotal,94856
SOM,2,SO2307,populationTotal,360575
SOM,2,SO2401,populationTotal,736221
SOM,2,SO2402,populationTotal,317873
SOM,2,SO2403,populationTotal,186913
SOM,2,SO2404,populationTotal,217894
SOM,2,SO2501,populationTotal,220744
SOM,2,SO2502,populationTotal,66539
SOM,2,SO2503,populationTotal,187385
SOM,2,SO2504,populationTotal,165530
SOM,2,SO2505,populationTotal,87749
SOM,2,SO2601,populationTotal,141828
SOM,2,SO2602,populationTotal,253207
SOM,2,SO2603,populationTotal,125538
SOM,2,SO2604,populationTotal,45401
SOM,2,SO2605,populationTotal,65990
SOM,2,SO2606,populationTotal,149473
SOM,2,SO2701,populationTotal,138580
SOM,2,SO2702,populationTotal,268556
SOM,2,SO2703,populationTotal,151232
SOM,2,SO2801,populationTotal,394226
SOM,2,SO2802,populationTotal,120602
SOM,2,SO2803,populationTotal,96407
SOM,2,SO2804,populationTotal,302158
