id,placeCode,value,countryCodeISO3,indicator,adminLevel
687,ET042102,4020,ETH,total_idps,3
688,ET042004,0,ETH,total_idps,3
689,ET150105,0,ETH,total_idps,3
690,ET030420,0,ETH,total_idps,3
691,ET050798,14786,ETH,total_idps,3
692,ET040212,0,ETH,total_idps,3
693,ET160022,0,ETH,total_idps,3
694,ET070203,0,ETH,total_idps,3
695,ET040197,3563,ETH,total_idps,3
696,ET040597,0,ETH,total_idps,3
697,ET041407,41724,ETH,total_idps,3
698,ET040711,0,ETH,total_idps,3
699,ET030202,0,ETH,total_idps,3
700,ET140105,0,ETH,total_idps,3
701,ET040201,0,ETH,total_idps,3
702,ET040818,0,ETH,total_idps,3
703,ET040402,0,ETH,total_idps,3
704,ET040401,0,ETH,total_idps,3
705,ET160037,0,ETH,total_idps,3
706,ET071703,0,ETH,total_idps,3
707,ET040704,0,ETH,total_idps,3
708,ET040821,0,ETH,total_idps,3
709,ET060204,0,ETH,total_idps,3
710,ET010409,0,ETH,total_idps,3
711,ET071807,291,ETH,total_idps,3
712,ET120105,0,ETH,total_idps,3
713,ET160012,0,ETH,total_idps,3
714,ET070707,0,ETH,total_idps,3
715,ET150104,0,ETH,total_idps,3
716,ET040101,3908,ETH,total_idps,3
717,ET040490,0,ETH,total_idps,3
718,ET060508,0,ETH,total_idps,3
719,ET071702,0,ETH,total_idps,3
720,ET070107,0,ETH,total_idps,3
721,ET071708,0,ETH,total_idps,3
722,ET050586,3707,ETH,total_idps,3
723,ET070802,0,ETH,total_idps,3
724,ET070805,0,ETH,total_idps,3
725,ET010509,0,ETH,total_idps,3
726,ET010505,0,ETH,total_idps,3
727,ET010116,0,ETH,total_idps,3
728,ET030704,0,ETH,total_idps,3
729,ET041113,3511,ETH,total_idps,3
730,ET020204,1546,ETH,total_idps,3
731,ET030419,0,ETH,total_idps,3
732,ET030597,0,ETH,total_idps,3
733,ET030298,0,ETH,total_idps,3
734,ET030498,0,ETH,total_idps,3
735,ET030421,0,ETH,total_idps,3
736,ET010701,0,ETH,total_idps,3
737,ET030304,0,ETH,total_idps,3
738,ET010412,0,ETH,total_idps,3
739,ET041618,0,ETH,total_idps,3
740,ET071501,0,ETH,total_idps,3
741,ET041012,1125,ETH,total_idps,3
742,ET041518,21684,ETH,total_idps,3
743,ET071509,0,ETH,total_idps,3
744,ET041112,189,ETH,total_idps,3
745,ET040406,0,ETH,total_idps,3
746,ET030213,0,ETH,total_idps,3
747,ET040198,4417,ETH,total_idps,3
748,ET060301,0,ETH,total_idps,3
749,ET120308,0,ETH,total_idps,3
750,ET071802,0,ETH,total_idps,3
751,ET071804,0,ETH,total_idps,3
752,ET030505,108,ETH,total_idps,3
753,ET030521,346,ETH,total_idps,3
754,ET030522,0,ETH,total_idps,3
755,ET030509,0,ETH,total_idps,3
756,ET030797,0,ETH,total_idps,3
757,ET030502,0,ETH,total_idps,3
758,ET030397,267,ETH,total_idps,3
759,ET040801,129,ETH,total_idps,3
760,ET040904,0,ETH,total_idps,3
761,ET070106,3499,ETH,total_idps,3
762,ET041009,1459,ETH,total_idps,3
763,ET040514,0,ETH,total_idps,3
764,ET040594,0,ETH,total_idps,3
765,ET040799,0,ETH,total_idps,3
766,ET031213,2812,ETH,total_idps,3
767,ET031224,0,ETH,total_idps,3
768,ET040320,0,ETH,total_idps,3
769,ET040310,0,ETH,total_idps,3
770,ET041018,17989,ETH,total_idps,3
771,ET050408,6998,ETH,total_idps,3
772,ET030609,0,ETH,total_idps,3
773,ET040504,0,ETH,total_idps,3
774,ET030501,0,ETH,total_idps,3
775,ET041014,1363,ETH,total_idps,3
776,ET031223,0,ETH,total_idps,3
777,ET072004,994,ETH,total_idps,3
778,ET040901,8946,ETH,total_idps,3
779,ET050107,30830,ETH,total_idps,3
780,ET020105,4897,ETH,total_idps,3
781,ET030518,1277,ETH,total_idps,3
782,ET071005,1971,ETH,total_idps,3
783,ET031206,0,ETH,total_idps,3
784,ET070209,0,ETH,total_idps,3
785,ET070217,0,ETH,total_idps,3
786,ET070201,0,ETH,total_idps,3
787,ET072013,0,ETH,total_idps,3
788,ET072007,404,ETH,total_idps,3
789,ET070205,3208,ETH,total_idps,3
790,ET070118,6123,ETH,total_idps,3
791,ET072012,0,ETH,total_idps,3
792,ET041216,0,ETH,total_idps,3
793,ET071107,2230,ETH,total_idps,3
794,ET060405,1599,ETH,total_idps,3
795,ET030511,0,ETH,total_idps,3
796,ET040797,0,ETH,total_idps,3
797,ET030504,473,ETH,total_idps,3
798,ET030694,0,ETH,total_idps,3
799,ET041210,58883,ETH,total_idps,3
800,ET051103,67980,ETH,total_idps,3
801,ET051187,5193,ETH,total_idps,3
802,ET070112,0,ETH,total_idps,3
803,ET042016,0,ETH,total_idps,3
804,ET040817,39,ETH,total_idps,3
805,ET050606,50607,ETH,total_idps,3
806,ET010209,0,ETH,total_idps,3
807,ET030215,116,ETH,total_idps,3
808,ET140102,0,ETH,total_idps,3
809,ET041414,1880,ETH,total_idps,3
810,ET040102,9016,ETH,total_idps,3
811,ET040199,0,ETH,total_idps,3
812,ET040297,0,ETH,total_idps,3
813,ET041709,0,ETH,total_idps,3
814,ET010403,0,ETH,total_idps,3
815,ET040115,0,ETH,total_idps,3
816,ET040508,0,ETH,total_idps,3
817,ET040499,0,ETH,total_idps,3
818,ET070703,0,ETH,total_idps,3
819,ET040215,0,ETH,total_idps,3
820,ET070708,0,ETH,total_idps,3
821,ET071506,0,ETH,total_idps,3
822,ET041405,0,ETH,total_idps,3
823,ET070607,0,ETH,total_idps,3
824,ET010408,0,ETH,total_idps,3
825,ET040491,0,ETH,total_idps,3
826,ET040411,0,ETH,total_idps,3
827,ET060206,0,ETH,total_idps,3
828,ET150114,0,ETH,total_idps,3
829,ET051198,3370,ETH,total_idps,3
830,ET031214,589,ETH,total_idps,3
831,ET030706,0,ETH,total_idps,3
832,ET050497,10255,ETH,total_idps,3
833,ET010214,0,ETH,total_idps,3
834,ET070509,0,ETH,total_idps,3
835,ET050809,9124,ETH,total_idps,3
836,ET010407,0,ETH,total_idps,3
837,ET010406,0,ETH,total_idps,3
838,ET030302,0,ETH,total_idps,3
839,ET042104,1559,ETH,total_idps,3
840,ET040812,503,ETH,total_idps,3
841,ET041119,0,ETH,total_idps,3
842,ET041412,0,ETH,total_idps,3
843,ET150103,0,ETH,total_idps,3
844,ET010303,0,ETH,total_idps,3
845,ET051005,4851,ETH,total_idps,3
846,ET010601,0,ETH,total_idps,3
847,ET030806,0,ETH,total_idps,3
848,ET051004,9488,ETH,total_idps,3
849,ET070701,0,ETH,total_idps,3
850,ET040313,0,ETH,total_idps,3
851,ET020198,0,ETH,total_idps,3
852,ET010606,0,ETH,total_idps,3
853,ET020502,291,ETH,total_idps,3
854,ET072006,374,ETH,total_idps,3
855,ET040211,20808,ETH,total_idps,3
856,ET071507,0,ETH,total_idps,3
857,ET030411,0,ETH,total_idps,3
858,ET070901,0,ETH,total_idps,3
859,ET041805,0,ETH,total_idps,3
860,ET040118,0,ETH,total_idps,3
861,ET042006,0,ETH,total_idps,3
862,ET042009,0,ETH,total_idps,3
863,ET030619,0,ETH,total_idps,3
864,ET060402,0,ETH,total_idps,3
865,ET030214,1027,ETH,total_idps,3
866,ET041310,0,ETH,total_idps,3
867,ET041812,0,ETH,total_idps,3
868,ET071302,17412,ETH,total_idps,3
869,ET040409,0,ETH,total_idps,3
870,ET030705,7251,ETH,total_idps,3
871,ET040403,0,ETH,total_idps,3
872,ET030802,165,ETH,total_idps,3
873,ET030807,0,ETH,total_idps,3
874,ET071003,0,ETH,total_idps,3
875,ET010109,0,ETH,total_idps,3
876,ET010401,0,ETH,total_idps,3
877,ET030207,0,ETH,total_idps,3
878,ET030701,0,ETH,total_idps,3
879,ET071105,0,ETH,total_idps,3
880,ET030616,0,ETH,total_idps,3
881,ET042018,0,ETH,total_idps,3
882,ET040811,0,ETH,total_idps,3
883,ET040413,74,ETH,total_idps,3
884,ET010504,0,ETH,total_idps,3
885,ET042105,5532,ETH,total_idps,3
886,ET010110,0,ETH,total_idps,3
887,ET050204,0,ETH,total_idps,3
888,ET160028,0,ETH,total_idps,3
889,ET041499,0,ETH,total_idps,3
890,ET041702,86,ETH,total_idps,3
891,ET041902,0,ETH,total_idps,3
892,ET040893,0,ETH,total_idps,3
893,ET041711,0,ETH,total_idps,3
894,ET041712,246,ETH,total_idps,3
895,ET070204,0,ETH,total_idps,3
896,ET071104,0,ETH,total_idps,3
897,ET050501,352,ETH,total_idps,3
898,ET160001,0,ETH,total_idps,3
899,ET040414,0,ETH,total_idps,3
900,ET030614,0,ETH,total_idps,3
901,ET071101,0,ETH,total_idps,3
902,ET130102,50,ETH,total_idps,3
903,ET010107,0,ETH,total_idps,3
904,ET060304,0,ETH,total_idps,3
905,ET050503,2793,ETH,total_idps,3
906,ET050103,3301,ETH,total_idps,3
907,ET070310,0,ETH,total_idps,3
908,ET040814,420,ETH,total_idps,3
909,ET070913,0,ETH,total_idps,3
910,ET030595,0,ETH,total_idps,3
911,ET070212,0,ETH,total_idps,3
912,ET040209,0,ETH,total_idps,3
913,ET040412,79,ETH,total_idps,3
914,ET072002,0,ETH,total_idps,3
915,ET041109,173,ETH,total_idps,3
916,ET041701,21929,ETH,total_idps,3
917,ET070216,0,ETH,total_idps,3
918,ET040820,0,ETH,total_idps,3
919,ET030523,0,ETH,total_idps,3
920,ET071108,0,ETH,total_idps,3
921,ET070105,0,ETH,total_idps,3
922,ET041314,0,ETH,total_idps,3
923,ET070613,0,ETH,total_idps,3
924,ET070605,0,ETH,total_idps,3
925,ET130101,328,ETH,total_idps,3
926,ET070206,0,ETH,total_idps,3
927,ET070702,245,ETH,total_idps,3
928,ET040808,84,ETH,total_idps,3
929,ET042013,0,ETH,total_idps,3
930,ET042005,0,ETH,total_idps,3
931,ET071806,0,ETH,total_idps,3
932,ET041594,16534,ETH,total_idps,3
933,ET031120,0,ETH,total_idps,3
934,ET030206,0,ETH,total_idps,3
935,ET010101,0,ETH,total_idps,3
936,ET010104,0,ETH,total_idps,3
937,ET010206,0,ETH,total_idps,3
938,ET031121,0,ETH,total_idps,3
939,ET010222,0,ETH,total_idps,3
940,ET030510,0,ETH,total_idps,3
941,ET070616,0,ETH,total_idps,3
942,ET020501,669,ETH,total_idps,3
943,ET030119,0,ETH,total_idps,3
944,ET041212,0,ETH,total_idps,3
945,ET070301,0,ETH,total_idps,3
946,ET040813,0,ETH,total_idps,3
947,ET030402,0,ETH,total_idps,3
948,ET070804,0,ETH,total_idps,3
949,ET071711,0,ETH,total_idps,3
950,ET071707,0,ETH,total_idps,3
951,ET020403,3229,ETH,total_idps,3
952,ET160026,0,ETH,total_idps,3
953,ET030405,162,ETH,total_idps,3
954,ET040509,0,ETH,total_idps,3
955,ET040404,0,ETH,total_idps,3
956,ET040816,0,ETH,total_idps,3
957,ET071701,0,ETH,total_idps,3
958,ET040517,0,ETH,total_idps,3
959,ET041308,0,ETH,total_idps,3
960,ET072009,0,ETH,total_idps,3
961,ET010314,0,ETH,total_idps,3
962,ET030808,0,ETH,total_idps,3
963,ET031107,665,ETH,total_idps,3
964,ET010503,0,ETH,total_idps,3
965,ET010106,0,ETH,total_idps,3
966,ET010113,0,ETH,total_idps,3
967,ET050283,13292,ETH,total_idps,3
968,ET070906,0,ETH,total_idps,3
969,ET040903,427,ETH,total_idps,3
970,ET071504,0,ETH,total_idps,3
971,ET060308,0,ETH,total_idps,3
972,ET041401,0,ETH,total_idps,3
973,ET070914,401,ETH,total_idps,3
974,ET041298,7226,ETH,total_idps,3
975,ET041404,0,ETH,total_idps,3
976,ET030305,0,ETH,total_idps,3
977,ET150207,0,ETH,total_idps,3
978,ET050295,0,ETH,total_idps,3
979,ET010608,0,ETH,total_idps,3
980,ET041303,44,ETH,total_idps,3
981,ET040216,0,ETH,total_idps,3
982,ET050499,817,ETH,total_idps,3
983,ET120104,13323,ETH,total_idps,3
984,ET040601,592,ETH,total_idps,3
985,ET050704,15559,ETH,total_idps,3
986,ET040206,0,ETH,total_idps,3
987,ET030416,0,ETH,total_idps,3
988,ET031109,0,ETH,total_idps,3
989,ET010502,0,ETH,total_idps,3
990,ET070114,0,ETH,total_idps,3
991,ET042014,0,ETH,total_idps,3
992,ET030711,0,ETH,total_idps,3
993,ET070501,0,ETH,total_idps,3
994,ET060203,0,ETH,total_idps,3
995,ET041302,66,ETH,total_idps,3
996,ET071402,0,ETH,total_idps,3
997,ET071404,0,ETH,total_idps,3
998,ET030415,0,ETH,total_idps,3
999,ET030423,128,ETH,total_idps,3
1000,ET031116,0,ETH,total_idps,3
1001,ET031125,0,ETH,total_idps,3
1002,ET030211,3797,ETH,total_idps,3
1003,ET050805,4264,ETH,total_idps,3
1004,ET030309,59,ETH,total_idps,3
1005,ET041311,113,ETH,total_idps,3
1006,ET041797,0,ETH,total_idps,3
1007,ET160019,0,ETH,total_idps,3
1008,ET160036,0,ETH,total_idps,3
1009,ET160013,0,ETH,total_idps,3
1010,ET072010,1666,ETH,total_idps,3
1011,ET030422,0,ETH,total_idps,3
1012,ET030293,309,ETH,total_idps,3
1013,ET070711,0,ETH,total_idps,3
1014,ET040608,0,ETH,total_idps,3
1015,ET010309,0,ETH,total_idps,3
1016,ET041207,0,ETH,total_idps,3
1017,ET041296,0,ETH,total_idps,3
1018,ET050498,0,ETH,total_idps,3
1019,ET020404,199,ETH,total_idps,3
1020,ET041802,0,ETH,total_idps,3
1021,ET040614,0,ETH,total_idps,3
1022,ET040309,0,ETH,total_idps,3
1023,ET140107,0,ETH,total_idps,3
1024,ET070803,0,ETH,total_idps,3
1025,ET072401,242,ETH,total_idps,3
1026,ET030703,0,ETH,total_idps,3
1027,ET070502,0,ETH,total_idps,3
1028,ET070512,0,ETH,total_idps,3
1029,ET160020,0,ETH,total_idps,3
1030,ET050382,0,ETH,total_idps,3
1031,ET040112,0,ETH,total_idps,3
1032,ET071710,0,ETH,total_idps,3
1033,ET071503,0,ETH,total_idps,3
1034,ET010318,0,ETH,total_idps,3
1035,ET010103,0,ETH,total_idps,3
1036,ET010413,0,ETH,total_idps,3
1037,ET060401,787,ETH,total_idps,3
1038,ET030801,224,ETH,total_idps,3
1039,ET030997,0,ETH,total_idps,3
1040,ET040806,0,ETH,total_idps,3
