countryCodeISO3,adminLevel,placeCode,indicator,value
CAF,1,CF11,populationTotal,500476
CAF,1,CF12,populationTotal,351566
CAF,1,CF21,populationTotal,519244
CAF,1,CF22,populationTotal,335400
CAF,1,CF23,populationTotal,144060
CAF,1,CF31,populationTotal,615131
CAF,1,CF32,populationTotal,526007
CAF,1,CF41,populationTotal,168660
CAF,1,CF42,populationTotal,167724
CAF,1,CF43,populationTotal,394157
CAF,1,CF51,populationTotal,61650
CAF,1,CF52,populationTotal,128654
CAF,1,CF53,populationTotal,74706
CAF,1,CF61,populationTotal,353303
CAF,1,CF62,populationTotal,233348
CAF,1,CF63,populationTotal,81785
CAF,1,CF71,populationTotal,923268
CAF,2,CF111,populationTotal,305534
CAF,2,CF112,populationTotal,40241
CAF,2,CF113,populationTotal,10486
CAF,2,CF114,populationTotal,34740
CAF,2,CF115,populationTotal,46873
CAF,2,CF116,populationTotal,62602
CAF,2,CF121,populationTotal,198545
CAF,2,CF122,populationTotal,29808
CAF,2,CF123,populationTotal,67308
CAF,2,CF124,populationTotal,37835
CAF,2,CF125,populationTotal,18070
CAF,2,CF211,populationTotal,197224
CAF,2,CF212,populationTotal,42335
CAF,2,CF213,populationTotal,131992
CAF,2,CF214,populationTotal,24469
CAF,2,CF215,populationTotal,18703
CAF,2,CF216,populationTotal,27799
CAF,2,CF217,populationTotal,76722
CAF,2,CF221,populationTotal,176189
CAF,2,CF222,populationTotal,51022
CAF,2,CF223,populationTotal,76444
CAF,2,CF224,populationTotal,31745
CAF,2,CF231,populationTotal,114203
CAF,2,CF232,populationTotal,15805
CAF,2,CF233,populationTotal,14052
CAF,2,CF311,populationTotal,74643
CAF,2,CF312,populationTotal,115482
CAF,2,CF313,populationTotal,44963
CAF,2,CF314,populationTotal,224654
CAF,2,CF315,populationTotal,129714
CAF,2,CF316,populationTotal,25675
CAF,2,CF321,populationTotal,177276
CAF,2,CF322,populationTotal,65905
CAF,2,CF323,populationTotal,26212
CAF,2,CF324,populationTotal,31555
CAF,2,CF325,populationTotal,78116
CAF,2,CF326,populationTotal,89765
CAF,2,CF327,populationTotal,57178
CAF,2,CF411,populationTotal,56763
CAF,2,CF412,populationTotal,51129
CAF,2,CF413,populationTotal,20220
CAF,2,CF414,populationTotal,40548
CAF,2,CF421,populationTotal,137577
CAF,2,CF422,populationTotal,30147
