adminLevel,placeCode,indicator,value,countryCodeISO3
4,UG20450101,cattle,21964,UGA
4,UG30770201,cattle,13709,UGA
4,UG30800201,cattle,30547,UGA
4,UG30830202,cattle,25225,UGA
4,UG30910102,cattle,11017,UGA
4,UG41090101,cattle,15565,UGA
4,UG41150302,cattle,47949,UGA
4,UG41250301,cattle,57448,UGA
4,UG41290201,cattle,8176,UGA
4,UG41050101,cattle,18667,UGA
4,UG41210103,cattle,12750,UGA
4,UG30810104,cattle,31700,UGA
4,UG30710203,cattle,40100,UGA
4,UG20590204,cattle,11681,UGA
4,UG20450202,cattle,11671,UGA
4,UG20330103,cattle,8770,UGA
4,UG20450203,cattle,2154,UGA
4,UG20330104,cattle,6709,UGA
4,UG30650104,cattle,57075,UGA
4,UG20350207,cattle,26771,UGA
4,UG30720204,cattle,50010,UGA
4,UG10110103,cattle,19160,UGA
4,UG10240102,cattle,33442,UGA
4,UG30870101,cattle,25289,UGA
4,UG10260201,cattle,55402,UGA
4,UG10260202,cattle,40914,UGA
4,UG30730106,cattle,22924,UGA
4,UG30730107,cattle,21878,UGA
4,UG30990103,cattle,43825,UGA
4,UG30780102,cattle,17276,UGA
4,UG30650105,cattle,66359,UGA
4,UG10200301,cattle,22261,UGA
4,UG20300101,cattle,15831,UGA
4,UG20350101,cattle,26222,UGA
4,UG20450102,cattle,10379,UGA
4,UG20620201,cattle,39303,UGA
4,UG20630201,cattle,19838,UGA
4,UG41100201,cattle,16850,UGA
4,UG41290202,cattle,5249,UGA
4,UG41330301,cattle,13907,UGA
4,UG41080101,cattle,13582,UGA
4,UG41080102,cattle,4931,UGA
4,UG41010104,cattle,11017,UGA
4,UG41160103,cattle,32528,UGA
4,UG30910203,cattle,36644,UGA
4,UG30680108,cattle,17596,UGA
4,UG30840102,cattle,6226,UGA
4,UG20430105,cattle,28365,UGA
4,UG10100102,cattle,19100,UGA
4,UG20450204,cattle,3003,UGA
4,UG10120115,cattle,18420,UGA
4,UG30930102,cattle,36445,UGA
4,UG20590205,cattle,27827,UGA
4,UG20480103,cattle,11665,UGA
4,UG10210301,cattle,66120,UGA
4,UG10260602,cattle,70755,UGA
4,UG10030103,cattle,21647,UGA
4,UG30920104,cattle,7729,UGA
4,UG20620103,cattle,63172,UGA
4,UG41100103,cattle,24275,UGA
4,UG41300103,cattle,27656,UGA
4,UG41300104,cattle,13295,UGA
4,UG41230101,cattle,22595,UGA
4,UG41030104,cattle,23627,UGA
4,UG41100104,cattle,21583,UGA
4,UG41150204,cattle,17953,UGA
4,UG20360108,cattle,15708,UGA
4,UG41050203,cattle,20291,UGA
4,UG30710204,cattle,39828,UGA
4,UG20310104,cattle,33520,UGA
4,UG30960105,cattle,51970,UGA
4,UG20310105,cattle,20462,UGA
4,UG41070101,cattle,6989,UGA
4,UG41150102,cattle,21738,UGA
4,UG41290102,cattle,18552,UGA
4,UG20280201,cattle,19392,UGA
4,UG41300105,cattle,11059,UGA
4,UG20510104,cattle,34921,UGA
4,UG20530106,cattle,37099,UGA
4,UG30840103,cattle,8377,UGA
4,UG20540201,cattle,45404,UGA
4,UG30810105,cattle,36124,UGA
4,UG30900101,cattle,39998,UGA
4,UG20510105,cattle,34007,UGA
4,UG41150103,cattle,5558,UGA
4,UG41050102,cattle,23883,UGA
4,UG41070102,cattle,17529,UGA
4,UG41070103,cattle,24166,UGA
4,UG41080202,cattle,37010,UGA
4,UG30650106,cattle,27549,UGA
4,UG41290301,cattle,26394,UGA
4,UG30930103,cattle,99575,UGA
4,UG20570102,cattle,23276,UGA
4,UG20300206,cattle,25863,UGA
4,UG20630301,cattle,22744,UGA
4,UG20530107,cattle,7799,UGA
4,UG31000106,cattle,12253,UGA
4,UG30750101,cattle,30255,UGA
4,UG30750102,cattle,33565,UGA
4,UG30750103,cattle,22936,UGA
4,UG20520111,cattle,6326,UGA
4,UG41110103,cattle,17928,UGA
4,UG41130105,cattle,19833,UGA
4,UG41170103,cattle,6630,UGA
4,UG20330105,cattle,7863,UGA
4,UG20410103,cattle,21674,UGA
4,UG20410104,cattle,3503,UGA
4,UG41080203,cattle,6643,UGA
4,UG20450205,cattle,4769,UGA
4,UG41080204,cattle,19120,UGA
4,UG10130101,cattle,33769,UGA
4,UG41270102,cattle,20894,UGA
4,UG10170103,cattle,33159,UGA
4,UG41040103,cattle,18130,UGA
4,UG10050101,cattle,51506,UGA
4,UG41080205,cattle,21685,UGA
4,UG41080206,cattle,18235,UGA
4,UG20370103,cattle,29920,UGA
4,UG20480104,cattle,14178,UGA
4,UG41230102,cattle,25523,UGA
4,UG41350201,cattle,25296,UGA
4,UG41180104,cattle,54319,UGA
4,UG10240103,cattle,23110,UGA
4,UG30800101,cattle,26328,UGA
4,UG20280202,cattle,15959,UGA
4,UG20360109,cattle,28424,UGA
4,UG20320103,cattle,65353,UGA
4,UG20480105,cattle,5330,UGA
4,UG20280103,cattle,14378,UGA
4,UG20600102,cattle,20758,UGA
4,UG20600103,cattle,12346,UGA
4,UG41290302,cattle,23807,UGA
4,UG41110104,cattle,23698,UGA
4,UG41110105,cattle,36108,UGA
4,UG10240104,cattle,37148,UGA
4,UG41070203,cattle,40727,UGA
4,UG41350202,cattle,19051,UGA
4,UG41290103,cattle,13224,UGA
4,UG41260104,cattle,26490,UGA
4,UG41030105,cattle,4309,UGA
4,UG20380104,cattle,69672,UGA
4,UG20440104,cattle,25883,UGA
4,UG20480106,cattle,15547,UGA
4,UG41090203,cattle,20716,UGA
4,UG41060203,cattle,40765,UGA
4,UG41130106,cattle,27863,UGA
4,UG41130107,cattle,13676,UGA
4,UG10260102,cattle,79611,UGA
4,UG41230103,cattle,33221,UGA
4,UG30750104,cattle,6919,UGA
4,UG41080103,cattle,7718,UGA
4,UG41050204,cattle,24266,UGA
4,UG41260105,cattle,24112,UGA
4,UG41120103,cattle,18958,UGA
4,UG41350102,cattle,8422,UGA
4,UG10180103,cattle,20659,UGA
4,UG20400103,cattle,36198,UGA
4,UG10260103,cattle,36887,UGA
4,UG10260104,cattle,14776,UGA
4,UG41260201,cattle,42486,UGA
4,UG30890101,cattle,12498,UGA
4,UG10230101,cattle,18981,UGA
4,UG10230102,cattle,8532,UGA
4,UG20370104,cattle,19109,UGA
4,UG20280104,cattle,9406,UGA
4,UG41120104,cattle,13444,UGA
4,UG20420104,cattle,11432,UGA
4,UG20480107,cattle,10504,UGA
4,UG10130102,cattle,33978,UGA
4,UG10140102,cattle,45202,UGA
4,UG20420105,cattle,10980,UGA
4,UG20420106,cattle,8561,UGA
4,UG10030104,cattle,24255,UGA
4,UG10180303,cattle,30046,UGA
4,UG10060102,cattle,0,UGA
4,UG30750105,cattle,51933,UGA
4,UG10160101,cattle,19741,UGA
4,UG20430106,cattle,19035,UGA
4,UG10130103,cattle,22996,UGA
4,UG10130104,cattle,12910,UGA
4,UG10230103,cattle,18685,UGA
4,UG30660104,cattle,27471,UGA
4,UG10230104,cattle,23053,UGA
4,UG10070102,cattle,46521,UGA
4,UG10070103,cattle,8715,UGA
4,UG10090102,cattle,25936,UGA
4,UG41140102,cattle,31175,UGA
4,UG41140103,cattle,3848,UGA
4,UG30960106,cattle,27338,UGA
4,UG20590206,cattle,17160,UGA
4,UG20280203,cattle,14635,UGA
4,UG20330106,cattle,4200,UGA
4,UG30750106,cattle,36783,UGA
4,UG10140103,cattle,29313,UGA
4,UG10190102,cattle,36935,UGA
4,UG20280204,cattle,24639,UGA
4,UG20340113,cattle,1835,UGA
4,UG20620104,cattle,57058,UGA
4,UG41090204,cattle,1842,UGA
4,UG20590207,cattle,26741,UGA
4,UG41260202,cattle,33236,UGA
4,UG41130108,cattle,27425,UGA
4,UG41130109,cattle,18429,UGA
4,UG41320102,cattle,26477,UGA
4,UG41210104,cattle,16791,UGA
4,UG41220102,cattle,15284,UGA
4,UG41280103,cattle,21995,UGA
4,UG41280104,cattle,2940,UGA
4,UG30730108,cattle,23185,UGA
4,UG20370105,cattle,10113,UGA
4,UG31000107,cattle,4607,UGA
4,UG10100202,cattle,56841,UGA
4,UG41160104,cattle,20661,UGA
4,UG10050102,cattle,12480,UGA
4,UG41140104,cattle,16066,UGA
4,UG41270103,cattle,18160,UGA
4,UG41140105,cattle,22748,UGA
4,UG41190101,cattle,6701,UGA
4,UG41240106,cattle,7953,UGA
4,UG20490102,cattle,51392,UGA
4,UG30760114,cattle,21316,UGA
4,UG10220102,cattle,26340,UGA
4,UG10110104,cattle,20040,UGA
4,UG20460103,cattle,23131,UGA
4,UG20460104,cattle,7231,UGA
4,UG20580101,cattle,41066,UGA
4,UG20500104,cattle,5542,UGA
4,UG20500105,cattle,1960,UGA
4,UG20450206,cattle,6528,UGA
4,UG20450207,cattle,7740,UGA
4,UG20330107,cattle,4114,UGA
4,UG20500106,cattle,11129,UGA
4,UG20500107,cattle,13357,UGA
4,UG20470201,cattle,15855,UGA
4,UG20300207,cattle,79908,UGA
4,UG41100105,cattle,10218,UGA
4,UG41170104,cattle,9980,UGA
4,UG41100106,cattle,23587,UGA
4,UG41150104,cattle,35157,UGA
4,UG41100107,cattle,11642,UGA
4,UG30760115,cattle,12976,UGA
4,UG30690103,cattle,57021,UGA
4,UG41280105,cattle,6615,UGA
4,UG41280106,cattle,14903,UGA
4,UG41250302,cattle,37207,UGA
4,UG41010105,cattle,17776,UGA
4,UG41150205,cattle,15281,UGA
4,UG10130105,cattle,30993,UGA
4,UG41350103,cattle,14901,UGA
4,UG10160102,cattle,7242,UGA
4,UG10200202,cattle,33077,UGA
4,UG41120105,cattle,26554,UGA
4,UG10200203,cattle,14279,UGA
4,UG10260401,cattle,102620,UGA
4,UG10220103,cattle,28257,UGA
4,UG10260105,cattle,44694,UGA
4,UG10130106,cattle,19539,UGA
4,UG20480108,cattle,10782,UGA
4,UG10210401,cattle,43846,UGA
4,UG41100108,cattle,21686,UGA
4,UG20450208,cattle,6640,UGA
4,UG41320103,cattle,27567,UGA
4,UG41260106,cattle,25714,UGA
4,UG41270104,cattle,10826,UGA
4,UG41270105,cattle,10712,UGA
4,UG41190102,cattle,31936,UGA
4,UG41350203,cattle,30456,UGA
4,UG41080104,cattle,21885,UGA
4,UG20600104,cattle,2466,UGA
4,UG41170105,cattle,13584,UGA
4,UG41030106,cattle,5804,UGA
4,UG20590208,cattle,16636,UGA
4,UG20430107,cattle,16044,UGA
4,UG10090103,cattle,44147,UGA
4,UG10090104,cattle,25875,UGA
4,UG41230104,cattle,16066,UGA
4,UG10260106,cattle,100489,UGA
4,UG20470101,cattle,44567,UGA
4,UG20470102,cattle,10084,UGA
4,UG41310101,cattle,21361,UGA
4,UG41040104,cattle,4280,UGA
4,UG41270106,cattle,23769,UGA
4,UG41310102,cattle,5912,UGA
4,UG41310103,cattle,13329,UGA
4,UG20600202,cattle,67837,UGA
4,UG41140106,cattle,7270,UGA
4,UG30750107,cattle,26108,UGA
4,UG30750108,cattle,26456,UGA
4,UG20280205,cattle,15996,UGA
4,UG10140203,cattle,45870,UGA
4,UG41120106,cattle,15873,UGA
4,UG30860101,cattle,18680,UGA
4,UG20620105,cattle,39437,UGA
4,UG41240107,cattle,43099,UGA
4,UG41240108,cattle,11546,UGA
4,UG30720303,cattle,40507,UGA
4,UG41090205,cattle,0,UGA
4,UG41310104,cattle,4184,UGA
4,UG10170201,cattle,19956,UGA
4,UG41150206,cattle,9258,UGA
4,UG30760116,cattle,36254,UGA
4,UG10080102,cattle,435287,UGA
4,UG10010301,cattle,42966,UGA
4,UG20450209,cattle,10034,UGA
4,UG10100103,cattle,51161,UGA
4,UG41140107,cattle,24258,UGA
4,UG41290401,cattle,31370,UGA
4,UG10100203,cattle,47416,UGA
4,UG10100204,cattle,27450,UGA
4,UG41160105,cattle,32170,UGA
4,UG41160106,cattle,16286,UGA
4,UG41330203,cattle,24971,UGA
4,UG41330204,cattle,4297,UGA
4,UG30990104,cattle,68447,UGA
4,UG41070104,cattle,17323,UGA
4,UG41190103,cattle,24973,UGA
4,UG30990105,cattle,20982,UGA
4,UG20520112,cattle,20939,UGA
4,UG20570103,cattle,17509,UGA
4,UG41170106,cattle,9358,UGA
4,UG20590101,cattle,16477,UGA
4,UG10200204,cattle,29364,UGA
4,UG10240105,cattle,19585,UGA
4,UG41290104,cattle,24828,UGA
4,UG10030105,cattle,8318,UGA
4,UG10110105,cattle,33905,UGA
4,UG41040105,cattle,16534,UGA
4,UG41040106,cattle,14552,UGA
4,UG10020104,cattle,36333,UGA
4,UG10110106,cattle,21456,UGA
4,UG20480109,cattle,13187,UGA
4,UG20480110,cattle,8985,UGA
4,UG41280107,cattle,2965,UGA
4,UG41220103,cattle,29101,UGA
4,UG41310105,cattle,25910,UGA
4,UG41070105,cattle,14186,UGA
4,UG41100109,cattle,9824,UGA
4,UG20380105,cattle,62407,UGA
4,UG20600105,cattle,8422,UGA
4,UG20320104,cattle,29896,UGA
4,UG10240106,cattle,16286,UGA
4,UG41230105,cattle,9453,UGA
4,UG10090105,cattle,42688,UGA
4,UG20530108,cattle,44511,UGA
4,UG10200205,cattle,14673,UGA
4,UG41240109,cattle,23149,UGA
4,UG41350104,cattle,27504,UGA
4,UG41060103,cattle,88378,UGA
4,UG41060104,cattle,7422,UGA
4,UG41250303,cattle,16653,UGA
4,UG41200102,cattle,79081,UGA
4,UG41200103,cattle,10737,UGA
4,UG41020105,cattle,14621,UGA
4,UG41140108,cattle,16429,UGA
4,UG41140109,cattle,25760,UGA
4,UG41020106,cattle,13939,UGA
4,UG41240110,cattle,24107,UGA
4,UG41120107,cattle,6344,UGA
4,UG30850101,cattle,36801,UGA
4,UG41070106,cattle,8113,UGA
4,UG41100110,cattle,7482,UGA
4,UG41190104,cattle,10938,UGA
4,UG41080207,cattle,62765,UGA
4,UG10220104,cattle,21346,UGA
4,UG10180304,cattle,26487,UGA
4,UG41100111,cattle,13389,UGA
4,UG41180105,cattle,19058,UGA
4,UG41120108,cattle,6666,UGA
4,UG41070107,cattle,14872,UGA
4,UG10140104,cattle,33666,UGA
4,UG41150207,cattle,28494,UGA
4,UG10170202,cattle,25764,UGA
4,UG41250201,cattle,21207,UGA
4,UG10210402,cattle,41058,UGA
4,UG41140110,cattle,3408,UGA
4,UG10220105,cattle,3484,UGA
4,UG41190105,cattle,18863,UGA
4,UG41340102,cattle,15258,UGA
4,UG10160103,cattle,9981,UGA
4,UG41150105,cattle,1569,UGA
4,UG10220106,cattle,21659,UGA
4,UG10260302,cattle,66718,UGA
4,UG20630302,cattle,29465,UGA
4,UG20480111,cattle,8197,UGA
4,UG20500108,cattle,725,UGA
4,UG41140111,cattle,19362,UGA
4,UG10190103,cattle,15833,UGA
4,UG41310106,cattle,8489,UGA
4,UG41190106,cattle,4605,UGA
4,UG10130107,cattle,30323,UGA
4,UG41030208,cattle,13419,UGA
4,UG41210105,cattle,8199,UGA
4,UG41200104,cattle,146407,UGA
4,UG41200105,cattle,1011,UGA
4,UG41110106,cattle,19984,UGA
4,UG10150101,cattle,51637,UGA
4,UG41120109,cattle,16908,UGA
4,UG41120110,cattle,6501,UGA
4,UG20430108,cattle,7771,UGA
4,UG41150106,cattle,22764,UGA
4,UG41150107,cattle,38676,UGA
4,UG41240111,cattle,15375,UGA
4,UG20630303,cattle,21489,UGA
4,UG41040107,cattle,21682,UGA
4,UG20440202,cattle,34549,UGA
4,UG41030209,cattle,24083,UGA
4,UG41350105,cattle,9710,UGA
4,UG41350106,cattle,16053,UGA
4,UG41120111,cattle,9976,UGA
4,UG10020105,cattle,30469,UGA
4,UG20500109,cattle,14666,UGA
4,UG20440105,cattle,52385,UGA
4,UG10200102,cattle,59327,UGA
4,UG30770101,cattle,21024,UGA
4,UG41150108,cattle,23589,UGA
4,UG10100104,cattle,64210,UGA
4,UG10220107,cattle,11657,UGA
4,UG41060105,cattle,47283,UGA
4,UG41150208,cattle,22389,UGA
4,UG41090206,cattle,18930,UGA
4,UG10090106,cattle,48424,UGA
4,UG10190104,cattle,24829,UGA
4,UG41190107,cattle,26786,UGA
4,UG20480112,cattle,8712,UGA
4,UG41290303,cattle,18942,UGA
4,UG20530109,cattle,56574,UGA
4,UG10220108,cattle,13406,UGA
4,UG41270107,cattle,19843,UGA
4,UG41040108,cattle,13089,UGA
4,UG10200103,cattle,18108,UGA
4,UG10240107,cattle,18551,UGA
4,UG41180106,cattle,21082,UGA
4,UG10150102,cattle,39926,UGA
4,UG20410105,cattle,19214,UGA
4,UG20580102,cattle,46527,UGA
4,UG30920105,cattle,5674,UGA
4,UG30990106,cattle,73486,UGA
4,UG30790106,cattle,8903,UGA
4,UG20320105,cattle,29010,UGA
4,UG10210201,cattle,13911,UGA
4,UG30940102,cattle,25423,UGA
4,UG20330108,cattle,7464,UGA
4,UG30800102,cattle,36137,UGA
4,UG30660105,cattle,10147,UGA
4,UG30910204,cattle,30103,UGA
4,UG20270106,cattle,34294,UGA
4,UG30780103,cattle,40202,UGA
4,UG30990107,cattle,44901,UGA
4,UG20490103,cattle,26662,UGA
4,UG30990108,cattle,44576,UGA
4,UG20500110,cattle,4504,UGA
4,UG20630101,cattle,22317,UGA
4,UG30730109,cattle,17827,UGA
4,UG20500111,cattle,20500,UGA
4,UG41310107,cattle,8638,UGA
4,UG41150209,cattle,29459,UGA
4,UG41060106,cattle,57216,UGA
4,UG41050205,cattle,29821,UGA
4,UG41110107,cattle,6966,UGA
4,UG10240108,cattle,18187,UGA
4,UG10210202,cattle,40743,UGA
4,UG41050206,cattle,23209,UGA
4,UG41050207,cattle,23673,UGA
4,UG41040109,cattle,9217,UGA
4,UG10070104,cattle,30048,UGA
4,UG10070105,cattle,5326,UGA
4,UG10060203,cattle,0,UGA
4,UG41240112,cattle,8836,UGA
4,UG41110108,cattle,27202,UGA
4,UG41090207,cattle,22600,UGA
4,UG10170104,cattle,31455,UGA
4,UG41180107,cattle,75629,UGA
4,UG41350107,cattle,12404,UGA
4,UG10120116,cattle,2494,UGA
4,UG10120117,cattle,9885,UGA
4,UG41150109,cattle,45909,UGA
4,UG41240113,cattle,50180,UGA
4,UG41240114,cattle,11552,UGA
4,UG41110109,cattle,20058,UGA
4,UG10150103,cattle,39895,UGA
4,UG10150104,cattle,9344,UGA
4,UG41170107,cattle,5189,UGA
4,UG10130108,cattle,18566,UGA
4,UG41230106,cattle,16072,UGA
4,UG10050103,cattle,33535,UGA
4,UG41050208,cattle,26474,UGA
4,UG41240115,cattle,9475,UGA
4,UG10260107,cattle,129944,UGA
4,UG41240116,cattle,34192,UGA
4,UG41110110,cattle,22668,UGA
4,UG20600203,cattle,61802,UGA
4,UG10170105,cattle,21432,UGA
4,UG41150110,cattle,27283,UGA
4,UG10130109,cattle,9167,UGA
4,UG30770102,cattle,22464,UGA
4,UG30770103,cattle,18092,UGA
4,UG30770104,cattle,16312,UGA
4,UG20600106,cattle,32241,UGA
4,UG30770105,cattle,24214,UGA
4,UG30970105,cattle,11380,UGA
4,UG41150210,cattle,23116,UGA
4,UG30940103,cattle,10927,UGA
4,UG30940104,cattle,17854,UGA
4,UG30660106,cattle,18458,UGA
4,UG30700104,cattle,53863,UGA
4,UG30820102,cattle,2928,UGA
4,UG30660107,cattle,28535,UGA
4,UG30970106,cattle,31089,UGA
4,UG30740202,cattle,37966,UGA
4,UG30870102,cattle,29301,UGA
4,UG30970107,cattle,18673,UGA
4,UG30740203,cattle,32024,UGA
4,UG30870103,cattle,55512,UGA
4,UG30920106,cattle,8825,UGA
4,UG30830107,cattle,36104,UGA
4,UG30660108,cattle,16862,UGA
4,UG30760117,cattle,11088,UGA
4,UG30780104,cattle,42571,UGA
4,UG30750109,cattle,15040,UGA
4,UG30990109,cattle,52320,UGA
4,UG30720403,cattle,36708,UGA
4,UG30660109,cattle,17746,UGA
4,UG30900102,cattle,21235,UGA
4,UG30760118,cattle,6949,UGA
4,UG30820103,cattle,31465,UGA
4,UG30880101,cattle,31638,UGA
4,UG30750110,cattle,55086,UGA
4,UG20550106,cattle,16186,UGA
4,UG30900103,cattle,39542,UGA
4,UG30890102,cattle,29642,UGA
4,UG30900104,cattle,6824,UGA
4,UG30880102,cattle,13044,UGA
4,UG30960107,cattle,65210,UGA
4,UG30690104,cattle,30302,UGA
4,UG30750111,cattle,22408,UGA
4,UG30900105,cattle,48386,UGA
4,UG30640105,cattle,7406,UGA
4,UG30750112,cattle,33873,UGA
4,UG10040106,cattle,2622,UGA
4,UG30780105,cattle,43419,UGA
4,UG10250201,cattle,29796,UGA
4,UG10070106,cattle,16018,UGA
4,UG20540115,cattle,9760,UGA
4,UG20350208,cattle,15412,UGA
4,UG30920107,cattle,12164,UGA
4,UG20350209,cattle,16919,UGA
4,UG20340114,cattle,6927,UGA
4,UG20510106,cattle,13049,UGA
4,UG10140204,cattle,41750,UGA
4,UG10140205,cattle,33615,UGA
4,UG10070107,cattle,34007,UGA
4,UG10230105,cattle,14658,UGA
4,UG10040107,cattle,5512,UGA
4,UG20560110,cattle,12400,UGA
4,UG10240109,cattle,42393,UGA
4,UG10110107,cattle,29784,UGA
4,UG20480113,cattle,13450,UGA
4,UG10110108,cattle,7934,UGA
4,UG10230106,cattle,27062,UGA
4,UG10240110,cattle,31703,UGA
4,UG10130110,cattle,18224,UGA
4,UG20540116,cattle,7327,UGA
4,UG10250202,cattle,65177,UGA
4,UG10250101,cattle,25908,UGA
4,UG10150105,cattle,52947,UGA
4,UG10150106,cattle,11745,UGA
4,UG10040108,cattle,5185,UGA
4,UG10160104,cattle,7364,UGA
4,UG20280105,cattle,15746,UGA
4,UG10160105,cattle,18579,UGA
4,UG10160106,cattle,9787,UGA
4,UG10180104,cattle,23771,UGA
4,UG41110111,cattle,23032,UGA
4,UG41110112,cattle,15574,UGA
4,UG41100112,cattle,14562,UGA
4,UG41030107,cattle,6651,UGA
4,UG10050104,cattle,30838,UGA
4,UG30820104,cattle,15683,UGA
4,UG10200104,cattle,26585,UGA
4,UG20400104,cattle,87790,UGA
4,UG20570104,cattle,26927,UGA
4,UG20560111,cattle,13957,UGA
4,UG20560112,cattle,8612,UGA
4,UG30640106,cattle,2924,UGA
4,UG20530110,cattle,17671,UGA
4,UG41310108,cattle,10489,UGA
4,UG20440203,cattle,26474,UGA
4,UG20630304,cattle,12142,UGA
4,UG20470202,cattle,19667,UGA
4,UG41150111,cattle,19701,UGA
4,UG41220104,cattle,27283,UGA
4,UG20350210,cattle,13921,UGA
4,UG10080103,cattle,490361,UGA
4,UG10090107,cattle,12378,UGA
4,UG10140206,cattle,36624,UGA
4,UG20310106,cattle,33696,UGA
4,UG20630102,cattle,13197,UGA
4,UG10180105,cattle,22977,UGA
4,UG20320106,cattle,47807,UGA
4,UG41150211,cattle,63862,UGA
4,UG10150107,cattle,39143,UGA
4,UG20530111,cattle,70555,UGA
4,UG20520113,cattle,19076,UGA
4,UG30720304,cattle,37812,UGA
4,UG10090108,cattle,20197,UGA
4,UG30850102,cattle,9923,UGA
4,UG20350211,cattle,28753,UGA
4,UG20610118,cattle,9611,UGA
4,UG20350212,cattle,27000,UGA
4,UG10260502,cattle,83238,UGA
4,UG20400202,cattle,9621,UGA
4,UG41080208,cattle,29780,UGA
4,UG41350108,cattle,13785,UGA
4,UG41350109,cattle,4941,UGA
4,UG20340115,cattle,8405,UGA
4,UG41200106,cattle,13932,UGA
4,UG20350213,cattle,15334,UGA
4,UG10260108,cattle,15837,UGA
4,UG10260109,cattle,19413,UGA
4,UG41170108,cattle,13824,UGA
4,UG30900106,cattle,36925,UGA
4,UG10250203,cattle,60159,UGA
4,UG10250204,cattle,7054,UGA
4,UG41270108,cattle,12280,UGA
4,UG20530112,cattle,14331,UGA
4,UG41090208,cattle,13935,UGA
4,UG20360110,cattle,35539,UGA
4,UG10060204,cattle,1864,UGA
4,UG20570105,cattle,20475,UGA
4,UG41080105,cattle,34665,UGA
4,UG20440204,cattle,35428,UGA
4,UG20630103,cattle,22812,UGA
4,UG10260110,cattle,33043,UGA
4,UG20630104,cattle,24200,UGA
4,UG30870104,cattle,70855,UGA
4,UG30780106,cattle,31531,UGA
4,UG30990110,cattle,83800,UGA
4,UG10230107,cattle,3977,UGA
4,UG41250202,cattle,31616,UGA
4,UG10250205,cattle,31579,UGA
4,UG30960108,cattle,32437,UGA
4,UG41030210,cattle,9373,UGA
4,UG41270109,cattle,21858,UGA
4,UG41270110,cattle,6950,UGA
4,UG20630105,cattle,18155,UGA
4,UG30890103,cattle,20497,UGA
4,UG30640107,cattle,10906,UGA
4,UG20270107,cattle,42984,UGA
4,UG30870105,cattle,90235,UGA
4,UG30870106,cattle,25350,UGA
4,UG20500112,cattle,15855,UGA
4,UG41230107,cattle,25790,UGA
4,UG41060204,cattle,26899,UGA
4,UG41320104,cattle,3460,UGA
4,UG41120112,cattle,13176,UGA
4,UG10210203,cattle,18213,UGA
4,UG41110113,cattle,56430,UGA
4,UG10050105,cattle,36181,UGA
4,UG10190105,cattle,41518,UGA
4,UG41150112,cattle,50553,UGA
4,UG10160107,cattle,14763,UGA
4,UG20400203,cattle,51808,UGA
4,UG10210204,cattle,12109,UGA
4,UG41140112,cattle,8632,UGA
4,UG20530113,cattle,30582,UGA
4,UG30770106,cattle,27322,UGA
4,UG10190106,cattle,26092,UGA
4,UG41170109,cattle,9770,UGA
4,UG20280206,cattle,10121,UGA
4,UG10060103,cattle,18612,UGA
4,UG41100113,cattle,14808,UGA
4,UG41100114,cattle,8792,UGA
4,UG41320105,cattle,13079,UGA
4,UG41150212,cattle,22324,UGA
4,UG41110114,cattle,29113,UGA
4,UG41110115,cattle,28665,UGA
4,UG41300106,cattle,39983,UGA
4,UG20490104,cattle,57390,UGA
4,UG20560113,cattle,7568,UGA
4,UG20630106,cattle,41920,UGA
4,UG10170106,cattle,41388,UGA
4,UG20580103,cattle,45231,UGA
4,UG10120118,cattle,18998,UGA
4,UG20630305,cattle,38487,UGA
4,UG20450210,cattle,8133,UGA
4,UG41150113,cattle,40002,UGA
4,UG30680109,cattle,14226,UGA
4,UG41210106,cattle,24390,UGA
4,UG41210107,cattle,9226,UGA
4,UG41270111,cattle,29228,UGA
4,UG20300208,cattle,37992,UGA
4,UG20550107,cattle,46259,UGA
4,UG41200107,cattle,103380,UGA
4,UG10110109,cattle,21746,UGA
4,UG20340116,cattle,4975,UGA
4,UG41340103,cattle,40691,UGA
4,UG10090109,cattle,33434,UGA
4,UG30960109,cattle,34374,UGA
4,UG10210403,cattle,45140,UGA
4,UG20340117,cattle,7224,UGA
4,UG10130111,cattle,23842,UGA
4,UG30880103,cattle,32277,UGA
4,UG30880104,cattle,8148,UGA
4,UG10200206,cattle,57773,UGA
4,UG20480114,cattle,13545,UGA
4,UG10230108,cattle,15066,UGA
4,UG20390202,cattle,38139,UGA
4,UG20280106,cattle,14336,UGA
4,UG20300209,cattle,45451,UGA
4,UG20540117,cattle,7423,UGA
4,UG20630306,cattle,29436,UGA
4,UG10260603,cattle,98487,UGA
4,UG20290114,cattle,11483,UGA
4,UG20570106,cattle,17421,UGA
4,UG20440106,cattle,27120,UGA
4,UG30860102,cattle,59100,UGA
4,UG10210404,cattle,42530,UGA
4,UG20630307,cattle,27617,UGA
4,UG20630308,cattle,13340,UGA
4,UG10040109,cattle,21347,UGA
4,UG10010103,cattle,44446,UGA
4,UG10010302,cattle,42053,UGA
4,UG20390203,cattle,41226,UGA
4,UG20540118,cattle,8373,UGA
4,UG20540119,cattle,24807,UGA
4,UG30800103,cattle,35046,UGA
4,UG30890104,cattle,3832,UGA
4,UG10220109,cattle,23943,UGA
4,UG10220110,cattle,7772,UGA
4,UG10230109,cattle,8475,UGA
4,UG20290115,cattle,10577,UGA
4,UG10080104,cattle,392844,UGA
4,UG20390204,cattle,36600,UGA
4,UG10210205,cattle,54432,UGA
4,UG10230110,cattle,11678,UGA
