id,placeCode,value,countryCodeISO3,indicator,adminLevel
122,ET020405,0.633709542,ETH,malaria_suitable_temperature,3
123,ET020501,0.644440237,ETH,malaria_suitable_temperature,3
124,ET020502,0.616534371,ETH,malaria_suitable_temperature,3
125,ET020503,0.630052562,ETH,malaria_suitable_temperature,3
126,ET020504,0.640286531,ETH,malaria_suitable_temperature,3
127,ET020505,0.633143736,ETH,malaria_suitable_temperature,3
128,ET030101,0.397884301,ETH,malaria_suitable_temperature,3
129,ET030102,0.102440727,ETH,malaria_suitable_temperature,3
130,ET030103,0.060803468,ETH,malaria_suitable_temperature,3
131,ET030104,0.290506926,ETH,malaria_suitable_temperature,3
132,ET030105,0.319904889,ETH,malaria_suitable_temperature,3
133,ET030106,0.000151593,ETH,malaria_suitable_temperature,3
134,ET030119,0.246703129,ETH,malaria_suitable_temperature,3
135,ET030198,0,ETH,malaria_suitable_temperature,3
136,ET030201,0.261737698,ETH,malaria_suitable_temperature,3
137,ET030202,0.206489081,ETH,malaria_suitable_temperature,3
138,ET030203,0.273763243,ETH,malaria_suitable_temperature,3
139,ET030204,0.088455047,ETH,malaria_suitable_temperature,3
140,ET030205,0.135285293,ETH,malaria_suitable_temperature,3
141,ET030206,0.193032439,ETH,malaria_suitable_temperature,3
142,ET030207,0.168647197,ETH,malaria_suitable_temperature,3
143,ET030208,0.110288583,ETH,malaria_suitable_temperature,3
144,ET030209,0.169793979,ETH,malaria_suitable_temperature,3
145,ET030210,0.030680657,ETH,malaria_suitable_temperature,3
146,ET030211,0.133880278,ETH,malaria_suitable_temperature,3
147,ET030212,0.084994376,ETH,malaria_suitable_temperature,3
148,ET030213,0.254377677,ETH,malaria_suitable_temperature,3
149,ET030214,0.238760248,ETH,malaria_suitable_temperature,3
150,ET030215,0,ETH,malaria_suitable_temperature,3
151,ET030216,0.028213725,ETH,malaria_suitable_temperature,3
152,ET030217,0.137732367,ETH,malaria_suitable_temperature,3
153,ET030218,0.241326243,ETH,malaria_suitable_temperature,3
154,ET030293,0.334959125,ETH,malaria_suitable_temperature,3
155,ET030298,0.034542222,ETH,malaria_suitable_temperature,3
156,ET030299,0.288465774,ETH,malaria_suitable_temperature,3
157,ET030301,0.260746312,ETH,malaria_suitable_temperature,3
158,ET030302,0.372870114,ETH,malaria_suitable_temperature,3
159,ET030303,0.032193157,ETH,malaria_suitable_temperature,3
160,ET030304,0.155981156,ETH,malaria_suitable_temperature,3
161,ET030305,0.031977304,ETH,malaria_suitable_temperature,3
162,ET030306,0.452578302,ETH,malaria_suitable_temperature,3
163,ET030307,0.109143057,ETH,malaria_suitable_temperature,3
164,ET030308,0.397848782,ETH,malaria_suitable_temperature,3
165,ET030309,0.164259675,ETH,malaria_suitable_temperature,3
166,ET030310,0.115604308,ETH,malaria_suitable_temperature,3
167,ET030311,0.176421101,ETH,malaria_suitable_temperature,3
168,ET030312,0,ETH,malaria_suitable_temperature,3
169,ET030313,0.055585054,ETH,malaria_suitable_temperature,3
170,ET030314,0,ETH,malaria_suitable_temperature,3
171,ET030315,7.38E-05,ETH,malaria_suitable_temperature,3
172,ET030397,0.340987492,ETH,malaria_suitable_temperature,3
173,ET030398,0.033690696,ETH,malaria_suitable_temperature,3
174,ET030399,0.490758916,ETH,malaria_suitable_temperature,3
175,ET030401,0.426571386,ETH,malaria_suitable_temperature,3
176,ET030402,0.051715156,ETH,malaria_suitable_temperature,3
177,ET030403,0.043460227,ETH,malaria_suitable_temperature,3
178,ET030404,0.066508076,ETH,malaria_suitable_temperature,3
179,ET030405,0.174507818,ETH,malaria_suitable_temperature,3
180,ET030406,0.053147981,ETH,malaria_suitable_temperature,3
181,ET030407,0.272642476,ETH,malaria_suitable_temperature,3
182,ET030408,0.017296165,ETH,malaria_suitable_temperature,3
183,ET030409,0.020497409,ETH,malaria_suitable_temperature,3
184,ET030410,0.003630313,ETH,malaria_suitable_temperature,3
185,ET030411,0.156192199,ETH,malaria_suitable_temperature,3
186,ET030412,0.163061728,ETH,malaria_suitable_temperature,3
187,ET030413,0.184354456,ETH,malaria_suitable_temperature,3
188,ET030414,0.074130977,ETH,malaria_suitable_temperature,3
189,ET030415,0.020957811,ETH,malaria_suitable_temperature,3
190,ET030416,0.249907384,ETH,malaria_suitable_temperature,3
191,ET030417,0.179175355,ETH,malaria_suitable_temperature,3
192,ET030418,0.033517396,ETH,malaria_suitable_temperature,3
193,ET030419,0.199922427,ETH,malaria_suitable_temperature,3
194,ET030420,0.042876818,ETH,malaria_suitable_temperature,3
195,ET030421,0.128698714,ETH,malaria_suitable_temperature,3
196,ET030422,0.409355784,ETH,malaria_suitable_temperature,3
197,ET030423,0,ETH,malaria_suitable_temperature,3
198,ET030424,0,ETH,malaria_suitable_temperature,3
199,ET030425,0.004307315,ETH,malaria_suitable_temperature,3
200,ET030426,0.009938254,ETH,malaria_suitable_temperature,3
201,ET030427,0,ETH,malaria_suitable_temperature,3
202,ET030428,0,ETH,malaria_suitable_temperature,3
203,ET030429,0.475021958,ETH,malaria_suitable_temperature,3
204,ET030498,0.011623896,ETH,malaria_suitable_temperature,3
205,ET030499,0.158862017,ETH,malaria_suitable_temperature,3
206,ET030501,0.284463635,ETH,malaria_suitable_temperature,3
207,ET030502,0.321784356,ETH,malaria_suitable_temperature,3
208,ET030503,0.270094046,ETH,malaria_suitable_temperature,3
209,ET030504,0.170832795,ETH,malaria_suitable_temperature,3
210,ET030505,0.013655401,ETH,malaria_suitable_temperature,3
211,ET030506,0.02720348,ETH,malaria_suitable_temperature,3
212,ET030507,0.245255305,ETH,malaria_suitable_temperature,3
213,ET030508,0.280993372,ETH,malaria_suitable_temperature,3
214,ET030509,0.030799509,ETH,malaria_suitable_temperature,3
215,ET030510,0.266783254,ETH,malaria_suitable_temperature,3
216,ET030511,0.054773279,ETH,malaria_suitable_temperature,3
217,ET030512,0.449857862,ETH,malaria_suitable_temperature,3
218,ET030513,0.022388669,ETH,malaria_suitable_temperature,3
219,ET030514,0.208505179,ETH,malaria_suitable_temperature,3
220,ET030515,0.295342421,ETH,malaria_suitable_temperature,3
221,ET030516,0.143391717,ETH,malaria_suitable_temperature,3
222,ET030517,0.488762278,ETH,malaria_suitable_temperature,3
223,ET030518,0.426296686,ETH,malaria_suitable_temperature,3
224,ET030519,0.043031183,ETH,malaria_suitable_temperature,3
225,ET030520,0.004626308,ETH,malaria_suitable_temperature,3
226,ET030521,0.107426769,ETH,malaria_suitable_temperature,3
227,ET030522,0.048841043,ETH,malaria_suitable_temperature,3
228,ET030523,0.027398679,ETH,malaria_suitable_temperature,3
229,ET030524,0.038306131,ETH,malaria_suitable_temperature,3
230,ET030525,0.34962672,ETH,malaria_suitable_temperature,3
231,ET030526,0,ETH,malaria_suitable_temperature,3
232,ET030527,0.01055623,ETH,malaria_suitable_temperature,3
233,ET030595,0.590177661,ETH,malaria_suitable_temperature,3
234,ET030597,0,ETH,malaria_suitable_temperature,3
235,ET030598,0.468814109,ETH,malaria_suitable_temperature,3
236,ET030599,0.089387788,ETH,malaria_suitable_temperature,3
237,ET030601,0.031578146,ETH,malaria_suitable_temperature,3
238,ET030602,0.118260544,ETH,malaria_suitable_temperature,3
239,ET030603,0.027461004,ETH,malaria_suitable_temperature,3
240,ET030604,0.240981976,ETH,malaria_suitable_temperature,3
241,ET030605,0.139137074,ETH,malaria_suitable_temperature,3
242,ET030606,0.065602663,ETH,malaria_suitable_temperature,3
243,ET030607,0.012372818,ETH,malaria_suitable_temperature,3
244,ET030608,0.288847478,ETH,malaria_suitable_temperature,3
245,ET030609,0.063383258,ETH,malaria_suitable_temperature,3
246,ET030610,0.183335739,ETH,malaria_suitable_temperature,3
247,ET030611,0.309576184,ETH,malaria_suitable_temperature,3
248,ET030612,0.174805169,ETH,malaria_suitable_temperature,3
249,ET030613,0.242287051,ETH,malaria_suitable_temperature,3
250,ET030614,0.299466402,ETH,malaria_suitable_temperature,3
251,ET030615,0.033458478,ETH,malaria_suitable_temperature,3
252,ET030616,0.005069227,ETH,malaria_suitable_temperature,3
253,ET030617,0.165751617,ETH,malaria_suitable_temperature,3
254,ET030618,0.029658378,ETH,malaria_suitable_temperature,3
255,ET030619,0.247025867,ETH,malaria_suitable_temperature,3
256,ET030620,0.00802855,ETH,malaria_suitable_temperature,3
257,ET030621,0.030078527,ETH,malaria_suitable_temperature,3
258,ET030622,0.03446182,ETH,malaria_suitable_temperature,3
259,ET030623,0.011916553,ETH,malaria_suitable_temperature,3
260,ET030694,0.049379882,ETH,malaria_suitable_temperature,3
261,ET030698,0.058383349,ETH,malaria_suitable_temperature,3
262,ET030699,0.028036883,ETH,malaria_suitable_temperature,3
263,ET030701,0.231894011,ETH,malaria_suitable_temperature,3
264,ET030702,0.226379738,ETH,malaria_suitable_temperature,3
265,ET030703,0.079364231,ETH,malaria_suitable_temperature,3
266,ET030704,0.147888298,ETH,malaria_suitable_temperature,3
267,ET030705,0.014620109,ETH,malaria_suitable_temperature,3
268,ET030706,0.053488071,ETH,malaria_suitable_temperature,3
269,ET030707,0.037968131,ETH,malaria_suitable_temperature,3
270,ET030708,0.157320177,ETH,malaria_suitable_temperature,3
271,ET030709,0.171964643,ETH,malaria_suitable_temperature,3
272,ET030710,0.220792043,ETH,malaria_suitable_temperature,3
273,ET030711,0.347491946,ETH,malaria_suitable_temperature,3
274,ET030712,0.259185212,ETH,malaria_suitable_temperature,3
275,ET030713,0.20483311,ETH,malaria_suitable_temperature,3
276,ET030714,0.180957774,ETH,malaria_suitable_temperature,3
277,ET030715,0.066408954,ETH,malaria_suitable_temperature,3
278,ET030716,0.067922224,ETH,malaria_suitable_temperature,3
279,ET030717,0.094276837,ETH,malaria_suitable_temperature,3
280,ET030718,0.147514374,ETH,malaria_suitable_temperature,3
281,ET030719,0.093616774,ETH,malaria_suitable_temperature,3
282,ET030720,0.218238693,ETH,malaria_suitable_temperature,3
283,ET030797,0.108041545,ETH,malaria_suitable_temperature,3
284,ET030798,0.068222462,ETH,malaria_suitable_temperature,3
285,ET030799,0.077934803,ETH,malaria_suitable_temperature,3
286,ET030801,0.474972515,ETH,malaria_suitable_temperature,3
287,ET030802,0.314654862,ETH,malaria_suitable_temperature,3
288,ET030803,0.302067752,ETH,malaria_suitable_temperature,3
289,ET030804,0.091284269,ETH,malaria_suitable_temperature,3
290,ET030805,0.521322965,ETH,malaria_suitable_temperature,3
291,ET030806,0.473740542,ETH,malaria_suitable_temperature,3
292,ET030807,0.170770269,ETH,malaria_suitable_temperature,3
293,ET030808,0.405844081,ETH,malaria_suitable_temperature,3
294,ET030809,0.020556127,ETH,malaria_suitable_temperature,3
295,ET030901,0.089476149,ETH,malaria_suitable_temperature,3
296,ET030902,0.021025701,ETH,malaria_suitable_temperature,3
297,ET030903,0.025966171,ETH,malaria_suitable_temperature,3
298,ET030904,0.297747119,ETH,malaria_suitable_temperature,3
299,ET030905,0.019695148,ETH,malaria_suitable_temperature,3
300,ET030906,0.600661285,ETH,malaria_suitable_temperature,3
301,ET030907,0.013324772,ETH,malaria_suitable_temperature,3
302,ET030908,0.190474881,ETH,malaria_suitable_temperature,3
303,ET030909,0.018860134,ETH,malaria_suitable_temperature,3
304,ET030910,0.005781278,ETH,malaria_suitable_temperature,3
305,ET030911,0.009164709,ETH,malaria_suitable_temperature,3
306,ET030912,0.595819157,ETH,malaria_suitable_temperature,3
307,ET030996,0.000964357,ETH,malaria_suitable_temperature,3
308,ET030997,0.200725056,ETH,malaria_suitable_temperature,3
309,ET030998,0.04549783,ETH,malaria_suitable_temperature,3
310,ET030999,0.31296625,ETH,malaria_suitable_temperature,3
311,ET031001,0.350195652,ETH,malaria_suitable_temperature,3
312,ET031002,0.5133949,ETH,malaria_suitable_temperature,3
313,ET031003,0.539658288,ETH,malaria_suitable_temperature,3
314,ET031004,0.471168452,ETH,malaria_suitable_temperature,3
315,ET031005,0.497501345,ETH,malaria_suitable_temperature,3
316,ET031006,0.491034138,ETH,malaria_suitable_temperature,3
317,ET031007,0.480881244,ETH,malaria_suitable_temperature,3
318,ET031008,0.500067487,ETH,malaria_suitable_temperature,3
319,ET031099,0.354714431,ETH,malaria_suitable_temperature,3
320,ET031103,0.000966643,ETH,malaria_suitable_temperature,3
321,ET031104,0.067863962,ETH,malaria_suitable_temperature,3
322,ET031105,0.3986875,ETH,malaria_suitable_temperature,3
323,ET031106,0.416825627,ETH,malaria_suitable_temperature,3
324,ET031107,0.463699098,ETH,malaria_suitable_temperature,3
325,ET031108,0.400644078,ETH,malaria_suitable_temperature,3
326,ET031109,0.134319815,ETH,malaria_suitable_temperature,3
327,ET031110,0.233325712,ETH,malaria_suitable_temperature,3
328,ET031111,0.365504124,ETH,malaria_suitable_temperature,3
329,ET031112,0.450616461,ETH,malaria_suitable_temperature,3
330,ET031115,0.381705927,ETH,malaria_suitable_temperature,3
331,ET031116,0.341964905,ETH,malaria_suitable_temperature,3
332,ET031117,0.429118373,ETH,malaria_suitable_temperature,3
333,ET031118,0.220598508,ETH,malaria_suitable_temperature,3
334,ET031119,0.566239644,ETH,malaria_suitable_temperature,3
335,ET031120,0.564885766,ETH,malaria_suitable_temperature,3
336,ET031121,0.507838805,ETH,malaria_suitable_temperature,3
337,ET031122,0.384249129,ETH,malaria_suitable_temperature,3
338,ET031125,0.363108859,ETH,malaria_suitable_temperature,3
339,ET031199,0.10346922,ETH,malaria_suitable_temperature,3
340,ET031205,0.612036611,ETH,malaria_suitable_temperature,3
341,ET031206,0.439781526,ETH,malaria_suitable_temperature,3
342,ET031213,0.510432599,ETH,malaria_suitable_temperature,3
343,ET031214,0.511016071,ETH,malaria_suitable_temperature,3
344,ET031223,0.374245009,ETH,malaria_suitable_temperature,3
345,ET031224,0.441575936,ETH,malaria_suitable_temperature,3
346,ET031292,0.470553356,ETH,malaria_suitable_temperature,3
347,ET040101,0.416608024,ETH,malaria_suitable_temperature,3
348,ET040102,0.234921424,ETH,malaria_suitable_temperature,3
349,ET040103,0.327646818,ETH,malaria_suitable_temperature,3
350,ET040104,0.31707025,ETH,malaria_suitable_temperature,3
351,ET040105,0.356571601,ETH,malaria_suitable_temperature,3
352,ET040106,0.29348976,ETH,malaria_suitable_temperature,3
353,ET040107,0.348813137,ETH,malaria_suitable_temperature,3
354,ET040108,0.322089046,ETH,malaria_suitable_temperature,3
355,ET040109,0.425820846,ETH,malaria_suitable_temperature,3
356,ET040110,0.330938098,ETH,malaria_suitable_temperature,3
357,ET040111,0.404069703,ETH,malaria_suitable_temperature,3
358,ET040112,0.324623523,ETH,malaria_suitable_temperature,3
359,ET040113,0.316924106,ETH,malaria_suitable_temperature,3
360,ET040114,0.333428212,ETH,malaria_suitable_temperature,3
361,ET040115,0.278315453,ETH,malaria_suitable_temperature,3
362,ET040116,0.449854785,ETH,malaria_suitable_temperature,3
363,ET040117,0.347053753,ETH,malaria_suitable_temperature,3
364,ET040118,0.317451989,ETH,malaria_suitable_temperature,3
365,ET040119,0.372138645,ETH,malaria_suitable_temperature,3
366,ET040193,0.261051762,ETH,malaria_suitable_temperature,3
367,ET040197,0.276033965,ETH,malaria_suitable_temperature,3
368,ET040198,0.355704496,ETH,malaria_suitable_temperature,3
369,ET040199,0.219085619,ETH,malaria_suitable_temperature,3
370,ET040201,0.280343621,ETH,malaria_suitable_temperature,3
371,ET040202,0.19701494,ETH,malaria_suitable_temperature,3
372,ET040203,0.241656361,ETH,malaria_suitable_temperature,3
373,ET040204,0.273948223,ETH,malaria_suitable_temperature,3
374,ET040205,0.271583701,ETH,malaria_suitable_temperature,3
375,ET040206,0.182568674,ETH,malaria_suitable_temperature,3
376,ET040207,0.185560475,ETH,malaria_suitable_temperature,3
377,ET040208,0.197866801,ETH,malaria_suitable_temperature,3
378,ET040209,0.227975562,ETH,malaria_suitable_temperature,3
379,ET040210,0.357951997,ETH,malaria_suitable_temperature,3
380,ET040211,0.362496379,ETH,malaria_suitable_temperature,3
381,ET040212,0.266263059,ETH,malaria_suitable_temperature,3
382,ET040213,0.329432129,ETH,malaria_suitable_temperature,3
383,ET040214,0.270481584,ETH,malaria_suitable_temperature,3
384,ET040215,0.338766291,ETH,malaria_suitable_temperature,3
385,ET040216,0.365786413,ETH,malaria_suitable_temperature,3
386,ET040217,0.287422195,ETH,malaria_suitable_temperature,3
387,ET040297,0.105789996,ETH,malaria_suitable_temperature,3
388,ET040301,0.403519538,ETH,malaria_suitable_temperature,3
389,ET040302,0.283008436,ETH,malaria_suitable_temperature,3
390,ET040309,0.190755495,ETH,malaria_suitable_temperature,3
391,ET040310,0.383648551,ETH,malaria_suitable_temperature,3
392,ET040311,0.259358632,ETH,malaria_suitable_temperature,3
393,ET040312,0.487386031,ETH,malaria_suitable_temperature,3
394,ET040313,0.24252593,ETH,malaria_suitable_temperature,3
395,ET040314,0.203993725,ETH,malaria_suitable_temperature,3
396,ET040315,0.408226876,ETH,malaria_suitable_temperature,3
397,ET040316,0.223744507,ETH,malaria_suitable_temperature,3
398,ET040317,0.239124294,ETH,malaria_suitable_temperature,3
399,ET040319,0.32371712,ETH,malaria_suitable_temperature,3
400,ET040320,0.312441697,ETH,malaria_suitable_temperature,3
401,ET040324,0.317211515,ETH,malaria_suitable_temperature,3
402,ET040401,0.374062511,ETH,malaria_suitable_temperature,3
403,ET040402,0.253249828,ETH,malaria_suitable_temperature,3
404,ET040403,0.308687471,ETH,malaria_suitable_temperature,3
405,ET040404,0.193435923,ETH,malaria_suitable_temperature,3
406,ET040405,0.179404834,ETH,malaria_suitable_temperature,3
407,ET040406,0.18628763,ETH,malaria_suitable_temperature,3
408,ET040407,0.236515017,ETH,malaria_suitable_temperature,3
409,ET040408,0.120855801,ETH,malaria_suitable_temperature,3
410,ET040409,0.118657182,ETH,malaria_suitable_temperature,3
411,ET040410,0.17278208,ETH,malaria_suitable_temperature,3
412,ET040411,0.207837945,ETH,malaria_suitable_temperature,3
413,ET040412,0.058130852,ETH,malaria_suitable_temperature,3
414,ET040413,0.095023921,ETH,malaria_suitable_temperature,3
415,ET040414,0.234562745,ETH,malaria_suitable_temperature,3
416,ET040415,0.303319443,ETH,malaria_suitable_temperature,3
417,ET040416,0.188755464,ETH,malaria_suitable_temperature,3
418,ET040417,0.28294633,ETH,malaria_suitable_temperature,3
419,ET040418,0.201699161,ETH,malaria_suitable_temperature,3
420,ET040490,0.253990264,ETH,malaria_suitable_temperature,3
421,ET040491,0.209534797,ETH,malaria_suitable_temperature,3
422,ET040495,0.268367312,ETH,malaria_suitable_temperature,3
423,ET040499,0.310170217,ETH,malaria_suitable_temperature,3
424,ET040500,0.231511761,ETH,malaria_suitable_temperature,3
425,ET040501,0.266576767,ETH,malaria_suitable_temperature,3
426,ET040502,0.06787756,ETH,malaria_suitable_temperature,3
427,ET040503,0.09573134,ETH,malaria_suitable_temperature,3
428,ET040504,0.153862976,ETH,malaria_suitable_temperature,3
429,ET040505,0.039426148,ETH,malaria_suitable_temperature,3
430,ET040506,0.206716381,ETH,malaria_suitable_temperature,3
431,ET040507,0.261898174,ETH,malaria_suitable_temperature,3
432,ET040508,0.279005669,ETH,malaria_suitable_temperature,3
433,ET040509,0.014899254,ETH,malaria_suitable_temperature,3
434,ET040510,0.031381941,ETH,malaria_suitable_temperature,3
435,ET040511,0.046490078,ETH,malaria_suitable_temperature,3
436,ET040513,0.094036251,ETH,malaria_suitable_temperature,3
437,ET040514,0.070769629,ETH,malaria_suitable_temperature,3
438,ET040515,0.101625131,ETH,malaria_suitable_temperature,3
439,ET040516,0.281329076,ETH,malaria_suitable_temperature,3
440,ET040517,0.069848216,ETH,malaria_suitable_temperature,3
441,ET040518,0.060953113,ETH,malaria_suitable_temperature,3
442,ET040519,0.104943463,ETH,malaria_suitable_temperature,3
443,ET040590,0.064473307,ETH,malaria_suitable_temperature,3
444,ET040592,0.223879098,ETH,malaria_suitable_temperature,3
445,ET040594,0.201607744,ETH,malaria_suitable_temperature,3
446,ET040597,0.073073249,ETH,malaria_suitable_temperature,3
447,ET040601,0.275416636,ETH,malaria_suitable_temperature,3
448,ET040602,0.304862881,ETH,malaria_suitable_temperature,3
449,ET040603,0.222307488,ETH,malaria_suitable_temperature,3
450,ET040604,0.197858766,ETH,malaria_suitable_temperature,3
451,ET040605,0.104301984,ETH,malaria_suitable_temperature,3
