countryCodeISO3,adminLevel,placeCode,indicator,value
BDI,1,BI001,populationTotal,526963
BDI,1,BI002,populationTotal,759765
BDI,1,BI003,populationTotal,467431
BDI,1,BI004,populationTotal,377723
BDI,1,BI005,populationTotal,766693
BDI,1,BI006,populationTotal,1008441
BDI,1,BI007,populationTotal,666956
BDI,1,BI008,populationTotal,827977
BDI,1,BI009,populationTotal,1008063
BDI,1,BI010,populationTotal,771169
BDI,1,BI011,populationTotal,402198
BDI,1,BI012,populationTotal,1068922
BDI,1,BI013,populationTotal,379433
BDI,1,BI014,populationTotal,963094
BDI,1,BI015,populationTotal,578482
BDI,1,BI016,populationTotal,675325
BDI,1,BI017,populationTotal,1070161
BDI,1,BI018,populationTotal,570779
BDI,2,BI001001,populationTotal,124723
BDI,2,BI001002,populationTotal,92661
BDI,2,BI001003,populationTotal,102601
BDI,2,BI001004,populationTotal,121751
BDI,2,BI001005,populationTotal,85227
BDI,2,BI002002,populationTotal,119449
BDI,2,BI002003,populationTotal,68226
BDI,2,BI002004,populationTotal,117420
BDI,2,BI002005,populationTotal,61032
BDI,2,BI002006,populationTotal,40847
BDI,2,BI002008,populationTotal,37175
BDI,2,BI002009,populationTotal,60104
BDI,2,BI002010,populationTotal,148457
BDI,2,BI002012,populationTotal,107055
BDI,2,BI003002,populationTotal,132738
BDI,2,BI003004,populationTotal,65519
BDI,2,BI003005,populationTotal,81976
BDI,2,BI003007,populationTotal,65154
BDI,2,BI003008,populationTotal,79860
BDI,2,BI003009,populationTotal,42184
BDI,2,BI004001,populationTotal,73241
BDI,2,BI004002,populationTotal,60935
BDI,2,BI004003,populationTotal,89170
BDI,2,BI004004,populationTotal,72366
BDI,2,BI004005,populationTotal,82011
BDI,2,BI005001,populationTotal,108804
BDI,2,BI005002,populationTotal,120352
BDI,2,BI005003,populationTotal,111258
BDI,2,BI005004,populationTotal,150865
BDI,2,BI005005,populationTotal,125970
BDI,2,BI005006,populationTotal,149444
BDI,2,BI006001,populationTotal,147839
BDI,2,BI006002,populationTotal,41179
BDI,2,BI006003,populationTotal,66592
BDI,2,BI006004,populationTotal,94895
BDI,2,BI006005,populationTotal,82993
BDI,2,BI006006,populationTotal,246317
BDI,2,BI006007,populationTotal,63956
BDI,2,BI006008,populationTotal,75338
BDI,2,BI006009,populationTotal,90600
BDI,2,BI006010,populationTotal,45046
BDI,2,BI006011,populationTotal,53686
BDI,2,BI007001,populationTotal,125087
BDI,2,BI007002,populationTotal,117774
BDI,2,BI007003,populationTotal,83993
BDI,2,BI007004,populationTotal,113395
BDI,2,BI007005,populationTotal,68376
BDI,2,BI007006,populationTotal,80346
BDI,2,BI007007,populationTotal,77985
BDI,2,BI008001,populationTotal,72092
BDI,2,BI008002,populationTotal,56646
BDI,2,BI008003,populationTotal,92722
BDI,2,BI008004,populationTotal,93812
BDI,2,BI008005,populationTotal,151928
BDI,2,BI008006,populationTotal,98894
BDI,2,BI008007,populationTotal,84384
BDI,2,BI008008,populationTotal,78814
BDI,2,BI008009,populationTotal,98685
BDI,2,BI009001,populationTotal,156737
BDI,2,BI009002,populationTotal,246632
BDI,2,BI009003,populationTotal,111604
BDI,2,BI009004,populationTotal,83090
BDI,2,BI009005,populationTotal,144387
BDI,2,BI009006,populationTotal,155108
BDI,2,BI009007,populationTotal,110505
BDI,2,BI010001,populationTotal,170680
BDI,2,BI010002,populationTotal,81046
BDI,2,BI010003,populationTotal,80643
BDI,2,BI010004,populationTotal,155117
BDI,2,BI010005,populationTotal,212703
BDI,2,BI010006,populationTotal,70980
BDI,2,BI011001,populationTotal,88367
BDI,2,BI011002,populationTotal,67545
BDI,2,BI011003,populationTotal,72930
BDI,2,BI011004,populationTotal,120880
BDI,2,BI011005,populationTotal,52476
BDI,2,BI012001,populationTotal,88202
BDI,2,BI012002,populationTotal,155246
BDI,2,BI012003,populationTotal,95488
BDI,2,BI012004,populationTotal,123267
BDI,2,BI012005,populationTotal,308921
BDI,2,BI012006,populationTotal,229045
BDI,2,BI012007,populationTotal,68753
BDI,2,BI013001,populationTotal,49027
BDI,2,BI013002,populationTotal,39717
BDI,2,BI013003,populationTotal,68669
BDI,2,BI013004,populationTotal,80251
BDI,2,BI013005,populationTotal,80065
BDI,2,BI013006,populationTotal,61704
BDI,2,BI014001,populationTotal,89042
BDI,2,BI014002,populationTotal,85376
BDI,2,BI014003,populationTotal,143084
BDI,2,BI014004,populationTotal,96015
BDI,2,BI014005,populationTotal,77747
BDI,2,BI014006,populationTotal,201893
BDI,2,BI014007,populationTotal,83651
BDI,2,BI014008,populationTotal,81772
BDI,2,BI014009,populationTotal,104514
BDI,2,BI015001,populationTotal,69872
BDI,2,BI015002,populationTotal,186195
BDI,2,BI015003,populationTotal,76417
BDI,2,BI015004,populationTotal,76755
BDI,2,BI015005,populationTotal,75173
BDI,2,BI015006,populationTotal,94070
BDI,2,BI016001,populationTotal,73786
BDI,2,BI016002,populationTotal,59404
BDI,2,BI016003,populationTotal,52821
BDI,2,BI016004,populationTotal,195471
BDI,2,BI016005,populationTotal,101027
BDI,2,BI016006,populationTotal,104652
BDI,2,BI016007,populationTotal,88164
BDI,2,BI017014,populationTotal,341253
BDI,2,BI017015,populationTotal,186653
BDI,2,BI017016,populationTotal,542255
BDI,2,BI018001,populationTotal,107159
BDI,2,BI018002,populationTotal,42555
BDI,2,BI018003,populationTotal,74329
BDI,2,BI018004,populationTotal,79427
BDI,2,BI018005,populationTotal,267309
