countryCodeISO3,adminLevel,placeCode,indicator,value
NGA,1,NG001,populationTotal,4137036
NGA,1,NG002,populationTotal,4689089
NGA,1,NG003,populationTotal,6042688
NGA,1,NG004,populationTotal,6331740
NGA,1,NG005,populationTotal,7135210
NGA,1,NG006,populationTotal,2706605
NGA,1,NG007,populationTotal,6201782
NGA,1,NG008,populationTotal,7033736
NGA,1,NG009,populationTotal,4221596
NGA,1,NG010,populationTotal,6215429
NGA,1,NG011,populationTotal,3181591
NGA,1,NG012,populationTotal,4685327
NGA,1,NG013,populationTotal,3744525
NGA,1,NG014,populationTotal,4709492
NGA,1,NG015,populationTotal,5156388
NGA,1,NG016,populationTotal,3618133
NGA,1,NG017,populationTotal,5916586
NGA,1,NG018,populationTotal,6315794
NGA,1,NG019,populationTotal,9340695
NGA,1,NG020,populationTotal,14517702
NGA,1,NG021,populationTotal,8586035
NGA,1,NG022,populationTotal,4810542
NGA,1,NG023,populationTotal,5158497
NGA,1,NG024,populationTotal,3603482
NGA,1,NG025,populationTotal,15869660
NGA,1,NG026,populationTotal,2727111
NGA,1,NG027,populationTotal,6127484
NGA,1,NG028,populationTotal,6243508
NGA,1,NG029,populationTotal,4984316
NGA,1,NG030,populationTotal,5149983
NGA,1,NG031,populationTotal,9034109
NGA,1,NG032,populationTotal,4640067
NGA,1,NG033,populationTotal,8362386
NGA,1,NG034,populationTotal,5361570
NGA,1,NG035,populationTotal,3249178
NGA,1,NG036,populationTotal,3859913
NGA,1,NG037,populationTotal,4872236
NGA,2,NG001001,populationTotal,122976
NGA,2,NG001002,populationTotal,410549
NGA,2,NG001003,populationTotal,272433
NGA,2,NG001004,populationTotal,260761
NGA,2,NG001005,populationTotal,337879
NGA,2,NG001006,populationTotal,236380
NGA,2,NG001007,populationTotal,176121
NGA,2,NG001008,populationTotal,193109
NGA,2,NG001009,populationTotal,253862
NGA,2,NG001010,populationTotal,377425
NGA,2,NG001011,populationTotal,307964
NGA,2,NG001012,populationTotal,119145
NGA,2,NG001013,populationTotal,96793
NGA,2,NG001014,populationTotal,145751
NGA,2,NG001015,populationTotal,341216
NGA,2,NG001016,populationTotal,212646
NGA,2,NG001017,populationTotal,272026
NGA,2,NG002001,populationTotal,310737
NGA,2,NG002002,populationTotal,257975
NGA,2,NG002003,populationTotal,238972
NGA,2,NG002004,populationTotal,228981
NGA,2,NG002005,populationTotal,197630
NGA,2,NG002006,populationTotal,409893
NGA,2,NG002007,populationTotal,226963
NGA,2,NG002008,populationTotal,211299
NGA,2,NG002009,populationTotal,160755
NGA,2,NG002010,populationTotal,188296
NGA,2,NG002011,populationTotal,135677
NGA,2,NG002012,populationTotal,173620
