countryCodeISO3,adminLevel,placeCode,indicator,value
TUN,1,TN1,populationTotal,4805308
TUN,1,TN2,populationTotal,1199525
TUN,1,TN3,populationTotal,2991726
TUN,1,TN4,populationTotal,1578794
TUN,1,TN5,populationTotal,1118927
TUN,1,TN6,populationTotal,661824
TUN,2,TN11,populationTotal,1165366
TUN,2,TN12,populationTotal,721068
TUN,2,TN13,populationTotal,759003
TUN,2,TN14,populationTotal,431849
TUN,2,TN15,populationTotal,899181
TUN,2,TN16,populationTotal,198111
TUN,2,TN17,populationTotal,630730
TUN,2,TN21,populationTotal,317709
TUN,2,TN22,populationTotal,411117
TUN,2,TN23,populationTotal,244130
TUN,2,TN24,populationTotal,226569
TUN,2,TN31,populationTotal,807709
TUN,2,TN32,populationTotal,647109
TUN,2,TN33,populationTotal,456905
TUN,2,TN34,populationTotal,1080003
TUN,2,TN41,populationTotal,618509
TUN,2,TN42,populationTotal,482273
TUN,2,TN43,populationTotal,478012
TUN,2,TN51,populationTotal,417505
TUN,2,TN52,populationTotal,539705
TUN,2,TN53,populationTotal,161717
TUN,2,TN61,populationTotal,365099
TUN,2,TN62,populationTotal,121307
TUN,2,TN63,populationTotal,175418
TUN,3,TN1151,populationTotal,28205
TUN,3,TN1152,populationTotal,15727
TUN,3,TN1153,populationTotal,26039
TUN,3,TN1154,populationTotal,29692
TUN,3,TN1155,populationTotal,43067
TUN,3,TN1156,populationTotal,46707
TUN,3,TN1157,populationTotal,20947
TUN,3,TN1158,populationTotal,46510
TUN,3,TN1159,populationTotal,22612
TUN,3,TN1160,populationTotal,94413
TUN,3,TN1161,populationTotal,25452
TUN,3,TN1162,populationTotal,6436
TUN,3,TN1163,populationTotal,104674
TUN,3,TN1164,populationTotal,112700
TUN,3,TN1165,populationTotal,35536
TUN,3,TN1166,populationTotal,100304
TUN,3,TN1167,populationTotal,25250
TUN,3,TN1168,populationTotal,23869
TUN,3,TN1169,populationTotal,57901
TUN,3,TN1170,populationTotal,71444
TUN,3,TN1171,populationTotal,110695
TUN,3,TN1251,populationTotal,135400
TUN,3,TN1252,populationTotal,153214
TUN,3,TN1253,populationTotal,196906
TUN,3,TN1254,populationTotal,40286
TUN,3,TN1255,populationTotal,59093
TUN,3,TN1256,populationTotal,73758
TUN,3,TN1257,populationTotal,167061
TUN,3,TN1351,populationTotal,51124
TUN,3,TN1352,populationTotal,52577
TUN,3,TN1353,populationTotal,101336
TUN,3,TN1354,populationTotal,46929
TUN,3,TN1355,populationTotal,43098
TUN,3,TN1356,populationTotal,43106
TUN,3,TN1357,populationTotal,41745
TUN,3,TN1358,populationTotal,68182
TUN,3,TN1359,populationTotal,38332
TUN,3,TN1360,populationTotal,82189
TUN,3,TN1361,populationTotal,77777
TUN,3,TN1362,populationTotal,64113
TUN,3,TN1451,populationTotal,102229
TUN,3,TN1452,populationTotal,102668
TUN,3,TN1453,populationTotal,99385
TUN,3,TN1454,populationTotal,52589
TUN,3,TN1455,populationTotal,21061
TUN,3,TN1456,populationTotal,58973
TUN,3,TN1457,populationTotal,61387
TUN,3,TN1458,populationTotal,18077
TUN,3,TN1551,populationTotal,92458
TUN,3,TN1552,populationTotal,45835
TUN,3,TN1553,populationTotal,48899
TUN,3,TN1554,populationTotal,77863
TUN,3,TN1555,populationTotal,73405
TUN,3,TN1556,populationTotal,30574
TUN,3,TN1557,populationTotal,61998
TUN,3,TN1558,populationTotal,22264
TUN,3,TN1559,populationTotal,40834
TUN,3,TN1560,populationTotal,26678
TUN,3,TN1561,populationTotal,62525
TUN,3,TN1562,populationTotal,40743
TUN,3,TN1563,populationTotal,43038
TUN,3,TN1564,populationTotal,79257
TUN,3,TN1565,populationTotal,33253
TUN,3,TN1566,populationTotal,107962
TUN,3,TN1651,populationTotal,47199
TUN,3,TN1652,populationTotal,23309
TUN,3,TN1653,populationTotal,33640
TUN,3,TN1654,populationTotal,50129
TUN,3,TN1655,populationTotal,36920
TUN,3,TN1656,populationTotal,14949
TUN,3,TN1751,populationTotal,97090
TUN,3,TN1752,populationTotal,25289
TUN,3,TN1753,populationTotal,68863
TUN,3,TN1754,populationTotal,41936
TUN,3,TN1755,populationTotal,28412
TUN,3,TN1756,populationTotal,54749
TUN,3,TN1757,populationTotal,28017
TUN,3,TN1758,populationTotal,59728
TUN,3,TN1759,populationTotal,35648
TUN,3,TN1760,populationTotal,22163
TUN,3,TN1761,populationTotal,15991
TUN,3,TN1762,populationTotal,54950
TUN,3,TN1763,populationTotal,36072
TUN,3,TN1764,populationTotal,65307
TUN,3,TN2151,populationTotal,82544
TUN,3,TN2152,populationTotal,34706
TUN,3,TN2153,populationTotal,22277
TUN,3,TN2154,populationTotal,47379
TUN,3,TN2155,populationTotal,22119
TUN,3,TN2156,populationTotal,12039
TUN,3,TN2157,populationTotal,36503
TUN,3,TN2158,populationTotal,14617
TUN,3,TN2159,populationTotal,49029
TUN,3,TN2251,populationTotal,75344
TUN,3,TN2252,populationTotal,44333
TUN,3,TN2253,populationTotal,28437
TUN,3,TN2254,populationTotal,53873
TUN,3,TN2255,populationTotal,35155
TUN,3,TN2256,populationTotal,47626
TUN,3,TN2257,populationTotal,64375
TUN,3,TN2258,populationTotal,18671
TUN,3,TN2259,populationTotal,47396
TUN,3,TN2351,populationTotal,36602
TUN,3,TN2352,populationTotal,42519
TUN,3,TN2353,populationTotal,25525
TUN,3,TN2354,populationTotal,17892
TUN,3,TN2355,populationTotal,28053
TUN,3,TN2356,populationTotal,15731
TUN,3,TN2357,populationTotal,6670
TUN,3,TN2358,populationTotal,9115
TUN,3,TN2359,populationTotal,15912
TUN,3,TN2360,populationTotal,26781
TUN,3,TN2361,populationTotal,22784
TUN,3,TN2451,populationTotal,36247
TUN,3,TN2452,populationTotal,29098
TUN,3,TN2453,populationTotal,10155
TUN,3,TN2454,populationTotal,15626
TUN,3,TN2455,populationTotal,20545
TUN,3,TN2456,populationTotal,11844
TUN,3,TN2457,populationTotal,29059
TUN,3,TN2458,populationTotal,26688
TUN,3,TN2459,populationTotal,17073
TUN,3,TN2460,populationTotal,12813
TUN,3,TN2461,populationTotal,23122
TUN,3,TN3151,populationTotal,42202
TUN,3,TN3152,populationTotal,50556
TUN,3,TN3153,populationTotal,122747
TUN,3,TN3154,populationTotal,54555
TUN,3,TN3155,populationTotal,60885
TUN,3,TN3156,populationTotal,46948
TUN,3,TN3157,populationTotal,72495
TUN,3,TN3158,populationTotal,25867
TUN,3,TN3159,populationTotal,10822
TUN,3,TN3160,populationTotal,58481
TUN,3,TN3161,populationTotal,28452
TUN,3,TN3162,populationTotal,15401
TUN,3,TN3163,populationTotal,16512
TUN,3,TN3164,populationTotal,100242
TUN,3,TN3165,populationTotal,52559
TUN,3,TN3166,populationTotal,50952
TUN,3,TN3251,populationTotal,121684
TUN,3,TN3252,populationTotal,23325
TUN,3,TN3253,populationTotal,32549
TUN,3,TN3254,populationTotal,35917
TUN,3,TN3255,populationTotal,15210
TUN,3,TN3256,populationTotal,78170
TUN,3,TN3257,populationTotal,37652
TUN,3,TN3258,populationTotal,100039
TUN,3,TN3259,populationTotal,20475
TUN,3,TN3260,populationTotal,42648
TUN,3,TN3261,populationTotal,57207
TUN,3,TN3262,populationTotal,44249
TUN,3,TN3263,populationTotal,32982
TUN,3,TN3351,populationTotal,84118
TUN,3,TN3352,populationTotal,36083
TUN,3,TN3353,populationTotal,27276
TUN,3,TN3354,populationTotal,23589
TUN,3,TN3355,populationTotal,11968
TUN,3,TN3356,populationTotal,54127
TUN,3,TN3357,populationTotal,54825
TUN,3,TN3358,populationTotal,25290
TUN,3,TN3359,populationTotal,24705
TUN,3,TN3360,populationTotal,39423
TUN,3,TN3361,populationTotal,59601
TUN,3,TN3451,populationTotal,115158
TUN,3,TN3452,populationTotal,114865
TUN,3,TN3453,populationTotal,97207
TUN,3,TN3454,populationTotal,132384
TUN,3,TN3455,populationTotal,128883
TUN,3,TN3456,populationTotal,83089
TUN,3,TN3457,populationTotal,33104
TUN,3,TN3458,populationTotal,55684
TUN,3,TN3459,populationTotal,33394
TUN,3,TN3460,populationTotal,55935
TUN,3,TN3461,populationTotal,40320
TUN,3,TN3462,populationTotal,11141
TUN,3,TN3463,populationTotal,56541
TUN,3,TN3464,populationTotal,39144
TUN,3,TN3465,populationTotal,54129
TUN,3,TN3466,populationTotal,16004
TUN,3,TN4151,populationTotal,129878
TUN,3,TN4152,populationTotal,65777
TUN,3,TN4153,populationTotal,42653
TUN,3,TN4154,populationTotal,93237
TUN,3,TN4155,populationTotal,36034
TUN,3,TN4156,populationTotal,38232
TUN,3,TN4157,populationTotal,27009
TUN,3,TN4158,populationTotal,38147
TUN,3,TN4159,populationTotal,33854
TUN,3,TN4160,populationTotal,25597
TUN,3,TN4161,populationTotal,78670
TUN,3,TN4251,populationTotal,75907
TUN,3,TN4252,populationTotal,28765
TUN,3,TN4253,populationTotal,18283
TUN,3,TN4254,populationTotal,21381
TUN,3,TN4255,populationTotal,83050
TUN,3,TN4256,populationTotal,42268
TUN,3,TN4257,populationTotal,12163
TUN,3,TN4258,populationTotal,20089
TUN,3,TN4259,populationTotal,39892
TUN,3,TN4260,populationTotal,12728
TUN,3,TN4261,populationTotal,42291
TUN,3,TN4262,populationTotal,58079
TUN,3,TN4263,populationTotal,24817
TUN,3,TN4351,populationTotal,72718
TUN,3,TN4352,populationTotal,63451
TUN,3,TN4353,populationTotal,45526
TUN,3,TN4354,populationTotal,21938
TUN,3,TN4355,populationTotal,43409
TUN,3,TN4356,populationTotal,31846
TUN,3,TN4357,populationTotal,26799
TUN,3,TN4358,populationTotal,27255
TUN,3,TN4359,populationTotal,24399
TUN,3,TN4360,populationTotal,27364
TUN,3,TN4361,populationTotal,71913
TUN,3,TN4362,populationTotal,22382
TUN,3,TN5151,populationTotal,48038
TUN,3,TN5152,populationTotal,37587
TUN,3,TN5153,populationTotal,83877
TUN,3,TN5154,populationTotal,34418
TUN,3,TN5155,populationTotal,30469
TUN,3,TN5156,populationTotal,10546
TUN,3,TN5157,populationTotal,85416
TUN,3,TN5158,populationTotal,4198
TUN,3,TN5159,populationTotal,13614
TUN,3,TN5160,populationTotal,68387
TUN,3,TN5251,populationTotal,53595
TUN,3,TN5252,populationTotal,69777
TUN,3,TN5253,populationTotal,25195
TUN,3,TN5254,populationTotal,89400
TUN,3,TN5255,populationTotal,78991
TUN,3,TN5256,populationTotal,86817
TUN,3,TN5257,populationTotal,73380
TUN,3,TN5258,populationTotal,27069
TUN,3,TN5259,populationTotal,28857
TUN,3,TN5351,populationTotal,40252
TUN,3,TN5352,populationTotal,65178
TUN,3,TN5353,populationTotal,16513
TUN,3,TN5354,populationTotal,9656
TUN,3,TN5355,populationTotal,14729
TUN,3,TN5356,populationTotal,5060
TUN,3,TN5357,populationTotal,11194
TUN,3,TN6151,populationTotal,10187
TUN,3,TN6152,populationTotal,12363
TUN,3,TN6153,populationTotal,54549
TUN,3,TN6154,populationTotal,98582
TUN,3,TN6155,populationTotal,25540
TUN,3,TN6156,populationTotal,25870
TUN,3,TN6157,populationTotal,41184
TUN,3,TN6158,populationTotal,17652
TUN,3,TN6159,populationTotal,21490
TUN,3,TN6160,populationTotal,16259
TUN,3,TN6161,populationTotal,41211
TUN,3,TN6251,populationTotal,53614
TUN,3,TN6252,populationTotal,33030
TUN,3,TN6253,populationTotal,6955
TUN,3,TN6254,populationTotal,23586
TUN,3,TN6255,populationTotal,6936
TUN,3,TN6351,populationTotal,29829
TUN,3,TN6352,populationTotal,42157
TUN,3,TN6353,populationTotal,31833
TUN,3,TN6354,populationTotal,25557
TUN,3,TN6355,populationTotal,21732
TUN,3,TN6356,populationTotal,23683
