countryCodeISO3,adminLevel,placeCode,indicator,value
GIN,1,GN001,populationTotal,1401594
GIN,1,GN002,populationTotal,2175213
GIN,1,GN003,populationTotal,1192219
GIN,1,GN004,populationTotal,2672681
GIN,1,GN005,populationTotal,2170597
GIN,1,GN006,populationTotal,1333896
GIN,1,GN007,populationTotal,930072
GIN,1,GN008,populationTotal,1983069
GIN,2,GN001001,populationTotal,272437
GIN,2,GN001002,populationTotal,579042
GIN,2,GN001003,populationTotal,260871
GIN,2,GN001004,populationTotal,173249
GIN,2,GN001005,populationTotal,115995
GIN,2,GN002001,populationTotal,2175213
GIN,2,GN003001,populationTotal,237639
GIN,2,GN003002,populationTotal,253635
GIN,2,GN003003,populationTotal,350281
GIN,2,GN003004,populationTotal,350664
GIN,2,GN004001,populationTotal,608948
GIN,2,GN004002,populationTotal,259677
GIN,2,GN004003,populationTotal,365676
GIN,2,GN004004,populationTotal,443592
GIN,2,GN004005,populationTotal,994788
GIN,2,GN005001,populationTotal,404763
GIN,2,GN005002,populationTotal,534143
GIN,2,GN005003,populationTotal,313529
GIN,2,GN005004,populationTotal,552902
GIN,2,GN005005,populationTotal,365260
GIN,2,GN006001,populationTotal,129244
GIN,2,GN006002,populationTotal,422307
GIN,2,GN006003,populationTotal,234758
GIN,2,GN006004,populationTotal,388783
GIN,2,GN006005,populationTotal,158804
GIN,2,GN007001,populationTotal,162914
GIN,2,GN007002,populationTotal,388195
GIN,2,GN007003,populationTotal,378963
GIN,2,GN008001,populationTotal,417468
GIN,2,GN008002,populationTotal,359292
GIN,2,GN008003,populationTotal,214580
GIN,2,GN008004,populationTotal,339398
GIN,2,GN008005,populationTotal,503785
GIN,2,GN008006,populationTotal,148546
GIN,3,GN00100101,populationTotal,34954
GIN,3,GN00100102,populationTotal,28271
GIN,3,GN00100103,populationTotal,68997
GIN,3,GN00100104,populationTotal,48627
GIN,3,GN00100105,populationTotal,17225
GIN,3,GN00100106,populationTotal,23031
GIN,3,GN00100107,populationTotal,19874
GIN,3,GN00100108,populationTotal,43240
GIN,3,GN00100201,populationTotal,30252
GIN,3,GN00100202,populationTotal,83632
GIN,3,GN00100203,populationTotal,43949
GIN,3,GN00100204,populationTotal,156298
GIN,3,GN00100205,populationTotal,40461
GIN,3,GN00100206,populationTotal,78737
GIN,3,GN00100207,populationTotal,13085
GIN,3,GN00100208,populationTotal,123730
GIN,3,GN00100209,populationTotal,18789
GIN,3,GN00100210,populationTotal,53147
GIN,3,GN00100301,populationTotal,13964
GIN,3,GN00100302,populationTotal,26362
GIN,3,GN00100303,populationTotal,44057
GIN,3,GN00100304,populationTotal,65163
GIN,3,GN00100305,populationTotal,26662
GIN,3,GN00100306,populationTotal,17436
GIN,3,GN00100307,populationTotal,34765
GIN,3,GN00100308,populationTotal,34622
GIN,3,GN00100401,populationTotal,19276
GIN,3,GN00100402,populationTotal,22137
GIN,3,GN00100403,populationTotal,36967
GIN,3,GN00100404,populationTotal,25226
GIN,3,GN00100405,populationTotal,46393
GIN,3,GN00100406,populationTotal,21620
GIN,3,GN00100407,populationTotal,10713
GIN,3,GN00100501,populationTotal,20271
GIN,3,GN00100502,populationTotal,11179
GIN,3,GN00100503,populationTotal,80464
GIN,3,GN00100504,populationTotal,16408
GIN,3,GN00200101,populationTotal,26200
GIN,3,GN00200102,populationTotal,10663
GIN,3,GN00200103,populationTotal,16364
GIN,3,GN00200104,populationTotal,1007940
GIN,3,GN00200105,populationTotal,1237154
GIN,3,GN00300101,populationTotal,23311
GIN,3,GN00300102,populationTotal,34430
GIN,3,GN00300103,populationTotal,39791
GIN,3,GN00300104,populationTotal,55084
