id,placeCode,value,countryCodeISO3,indicator,adminLevel
603,ET041513,159,ETH,travel_time_cities,3
604,ET041515,145,ETH,travel_time_cities,3
605,ET041517,155,ETH,travel_time_cities,3
606,ET041518,210,ETH,travel_time_cities,3
607,ET041587,1,ETH,travel_time_cities,3
608,ET041594,119,ETH,travel_time_cities,3
609,ET041596,179,ETH,travel_time_cities,3
610,ET041603,74,ETH,travel_time_cities,3
611,ET041604,91,ETH,travel_time_cities,3
612,ET041605,132,ETH,travel_time_cities,3
613,ET041606,88,ETH,travel_time_cities,3
614,ET041607,164,ETH,travel_time_cities,3
615,ET041608,93,ETH,travel_time_cities,3
616,ET041618,200,ETH,travel_time_cities,3
617,ET041621,45,ETH,travel_time_cities,3
618,ET041622,87,ETH,travel_time_cities,3
619,ET041623,115,ETH,travel_time_cities,3
620,ET041700,0,ETH,travel_time_cities,3
621,ET041701,59,ETH,travel_time_cities,3
622,ET041702,77,ETH,travel_time_cities,3
623,ET041703,63,ETH,travel_time_cities,3
624,ET041704,36,ETH,travel_time_cities,3
625,ET041705,68,ETH,travel_time_cities,3
626,ET041706,65,ETH,travel_time_cities,3
627,ET041707,114,ETH,travel_time_cities,3
628,ET041708,69,ETH,travel_time_cities,3
629,ET041709,305,ETH,travel_time_cities,3
630,ET041710,227,ETH,travel_time_cities,3
631,ET041711,0,ETH,travel_time_cities,3
632,ET041712,26,ETH,travel_time_cities,3
633,ET041783,89,ETH,travel_time_cities,3
634,ET041797,33,ETH,travel_time_cities,3
635,ET041798,11,ETH,travel_time_cities,3
636,ET041799,4,ETH,travel_time_cities,3
637,ET041801,120,ETH,travel_time_cities,3
638,ET041802,149,ETH,travel_time_cities,3
639,ET041803,222,ETH,travel_time_cities,3
640,ET041804,213,ETH,travel_time_cities,3
641,ET041805,109,ETH,travel_time_cities,3
642,ET041806,3,ETH,travel_time_cities,3
643,ET041807,226,ETH,travel_time_cities,3
644,ET041808,104,ETH,travel_time_cities,3
645,ET041809,323,ETH,travel_time_cities,3
646,ET041810,110,ETH,travel_time_cities,3
647,ET041811,92,ETH,travel_time_cities,3
648,ET041812,85,ETH,travel_time_cities,3
649,ET041901,134,ETH,travel_time_cities,3
650,ET041902,80,ETH,travel_time_cities,3
651,ET041903,178,ETH,travel_time_cities,3
652,ET041904,222,ETH,travel_time_cities,3
653,ET041905,162,ETH,travel_time_cities,3
654,ET041906,98,ETH,travel_time_cities,3
655,ET041907,83,ETH,travel_time_cities,3
656,ET041908,170,ETH,travel_time_cities,3
657,ET041909,118,ETH,travel_time_cities,3
658,ET041910,104,ETH,travel_time_cities,3
659,ET041911,162,ETH,travel_time_cities,3
660,ET041912,160,ETH,travel_time_cities,3
661,ET042001,6,ETH,travel_time_cities,3
662,ET042004,3,ETH,travel_time_cities,3
663,ET042005,0,ETH,travel_time_cities,3
664,ET042006,41,ETH,travel_time_cities,3
665,ET042008,0,ETH,travel_time_cities,3
666,ET042009,13,ETH,travel_time_cities,3
667,ET042011,48,ETH,travel_time_cities,3
668,ET042012,34,ETH,travel_time_cities,3
669,ET042013,72,ETH,travel_time_cities,3
670,ET042014,43,ETH,travel_time_cities,3
671,ET042016,124,ETH,travel_time_cities,3
672,ET042018,8,ETH,travel_time_cities,3
673,ET042020,2,ETH,travel_time_cities,3
674,ET042098,15,ETH,travel_time_cities,3
675,ET042101,114,ETH,travel_time_cities,3
676,ET042102,415,ETH,travel_time_cities,3
677,ET042103,109,ETH,travel_time_cities,3
678,ET042104,286,ETH,travel_time_cities,3
679,ET042105,393,ETH,travel_time_cities,3
680,ET042106,167,ETH,travel_time_cities,3
681,ET042107,76,ETH,travel_time_cities,3
682,ET050101,245,ETH,travel_time_cities,3
683,ET050102,175,ETH,travel_time_cities,3
684,ET050103,212,ETH,travel_time_cities,3
685,ET050104,215,ETH,travel_time_cities,3
686,ET050105,344,ETH,travel_time_cities,3
687,ET050106,235,ETH,travel_time_cities,3
688,ET050107,186,ETH,travel_time_cities,3
689,ET050198,249,ETH,travel_time_cities,3
690,ET050199,569,ETH,travel_time_cities,3
691,ET050202,56,ETH,travel_time_cities,3
692,ET050203,191,ETH,travel_time_cities,3
693,ET050204,133,ETH,travel_time_cities,3
694,ET050205,111,ETH,travel_time_cities,3
695,ET050206,107,ETH,travel_time_cities,3
696,ET050207,283,ETH,travel_time_cities,3
697,ET050283,79,ETH,travel_time_cities,3
698,ET050290,424,ETH,travel_time_cities,3
699,ET050293,16,ETH,travel_time_cities,3
700,ET050295,68,ETH,travel_time_cities,3
701,ET050296,35,ETH,travel_time_cities,3
702,ET050297,358,ETH,travel_time_cities,3
703,ET050298,87,ETH,travel_time_cities,3
704,ET050299,175,ETH,travel_time_cities,3
705,ET050301,328,ETH,travel_time_cities,3
706,ET050302,253,ETH,travel_time_cities,3
707,ET050303,465,ETH,travel_time_cities,3
708,ET050304,501,ETH,travel_time_cities,3
709,ET050305,396,ETH,travel_time_cities,3
710,ET050306,444,ETH,travel_time_cities,3
711,ET050307,146,ETH,travel_time_cities,3
712,ET050382,330,ETH,travel_time_cities,3
713,ET050392,490,ETH,travel_time_cities,3
714,ET050394,343,ETH,travel_time_cities,3
715,ET050395,175,ETH,travel_time_cities,3
716,ET050399,479,ETH,travel_time_cities,3
717,ET050402,195,ETH,travel_time_cities,3
718,ET050403,299,ETH,travel_time_cities,3
719,ET050404,246,ETH,travel_time_cities,3
720,ET050407,518,ETH,travel_time_cities,3
721,ET050408,269,ETH,travel_time_cities,3
722,ET050497,472,ETH,travel_time_cities,3
723,ET050498,424,ETH,travel_time_cities,3
724,ET050499,271,ETH,travel_time_cities,3
725,ET050501,290,ETH,travel_time_cities,3
726,ET050502,208,ETH,travel_time_cities,3
727,ET050503,387,ETH,travel_time_cities,3
728,ET050504,311,ETH,travel_time_cities,3
729,ET050586,495,ETH,travel_time_cities,3
730,ET050592,156,ETH,travel_time_cities,3
731,ET050595,282,ETH,travel_time_cities,3
732,ET050596,404,ETH,travel_time_cities,3
733,ET050597,231,ETH,travel_time_cities,3
734,ET050598,218,ETH,travel_time_cities,3
735,ET050599,423,ETH,travel_time_cities,3
736,ET050601,314,ETH,travel_time_cities,3
737,ET050602,413,ETH,travel_time_cities,3
738,ET050603,426,ETH,travel_time_cities,3
739,ET050604,278,ETH,travel_time_cities,3
740,ET050605,239,ETH,travel_time_cities,3
741,ET050606,218,ETH,travel_time_cities,3
742,ET050607,285,ETH,travel_time_cities,3
743,ET050608,359,ETH,travel_time_cities,3
744,ET050696,196,ETH,travel_time_cities,3
745,ET050698,487,ETH,travel_time_cities,3
746,ET050699,468,ETH,travel_time_cities,3
747,ET050701,427,ETH,travel_time_cities,3
748,ET050702,267,ETH,travel_time_cities,3
749,ET050703,182,ETH,travel_time_cities,3
750,ET050704,309,ETH,travel_time_cities,3
751,ET050788,314,ETH,travel_time_cities,3
752,ET050798,331,ETH,travel_time_cities,3
753,ET050799,339,ETH,travel_time_cities,3
754,ET050802,292,ETH,travel_time_cities,3
755,ET050804,349,ETH,travel_time_cities,3
756,ET050805,414,ETH,travel_time_cities,3
757,ET050806,250,ETH,travel_time_cities,3
758,ET050807,317,ETH,travel_time_cities,3
759,ET050808,250,ETH,travel_time_cities,3
760,ET050809,192,ETH,travel_time_cities,3
761,ET050898,283,ETH,travel_time_cities,3
762,ET050899,348,ETH,travel_time_cities,3
763,ET050901,376,ETH,travel_time_cities,3
764,ET050902,255,ETH,travel_time_cities,3
765,ET050903,312,ETH,travel_time_cities,3
766,ET050904,275,ETH,travel_time_cities,3
767,ET050991,268,ETH,travel_time_cities,3
768,ET050999,320,ETH,travel_time_cities,3
769,ET051001,330,ETH,travel_time_cities,3
770,ET051002,717,ETH,travel_time_cities,3
771,ET051003,353,ETH,travel_time_cities,3
772,ET051005,157,ETH,travel_time_cities,3
773,ET051006,318,ETH,travel_time_cities,3
774,ET051095,537,ETH,travel_time_cities,3
775,ET051096,633,ETH,travel_time_cities,3
776,ET051103,221,ETH,travel_time_cities,3
777,ET051104,367,ETH,travel_time_cities,3
778,ET051187,469,ETH,travel_time_cities,3
779,ET051198,199,ETH,travel_time_cities,3
780,ET060200,18,ETH,travel_time_cities,3
781,ET060201,212,ETH,travel_time_cities,3
782,ET060202,258,ETH,travel_time_cities,3
783,ET060203,404,ETH,travel_time_cities,3
784,ET060204,137,ETH,travel_time_cities,3
785,ET060205,284,ETH,travel_time_cities,3
786,ET060206,41,ETH,travel_time_cities,3
787,ET060207,371,ETH,travel_time_cities,3
788,ET060301,129,ETH,travel_time_cities,3
789,ET060302,157,ETH,travel_time_cities,3
790,ET060303,142,ETH,travel_time_cities,3
791,ET060304,141,ETH,travel_time_cities,3
792,ET060305,117,ETH,travel_time_cities,3
793,ET060306,178,ETH,travel_time_cities,3
794,ET060307,98,ETH,travel_time_cities,3
795,ET060308,121,ETH,travel_time_cities,3
796,ET060309,1,ETH,travel_time_cities,3
797,ET060400,94,ETH,travel_time_cities,3
798,ET060401,302,ETH,travel_time_cities,3
799,ET060402,245,ETH,travel_time_cities,3
800,ET060403,161,ETH,travel_time_cities,3
801,ET060404,282,ETH,travel_time_cities,3
802,ET060405,200,ETH,travel_time_cities,3
803,ET060508,272,ETH,travel_time_cities,3
804,ET070101,46,ETH,travel_time_cities,3
805,ET070102,51,ETH,travel_time_cities,3
806,ET070103,40,ETH,travel_time_cities,3
807,ET070104,83,ETH,travel_time_cities,3
808,ET070105,32,ETH,travel_time_cities,3
809,ET070106,36,ETH,travel_time_cities,3
810,ET070107,24,ETH,travel_time_cities,3
811,ET070108,28,ETH,travel_time_cities,3
812,ET070109,24,ETH,travel_time_cities,3
813,ET070110,43,ETH,travel_time_cities,3
814,ET070111,79,ETH,travel_time_cities,3
815,ET070112,54,ETH,travel_time_cities,3
816,ET070113,37,ETH,travel_time_cities,3
817,ET070114,2,ETH,travel_time_cities,3
818,ET070115,2,ETH,travel_time_cities,3
819,ET070116,16,ETH,travel_time_cities,3
820,ET070117,0,ETH,travel_time_cities,3
821,ET070118,9,ETH,travel_time_cities,3
822,ET070119,43,ETH,travel_time_cities,3
823,ET070120,83,ETH,travel_time_cities,3
824,ET070201,9,ETH,travel_time_cities,3
825,ET070202,59,ETH,travel_time_cities,3
826,ET070203,26,ETH,travel_time_cities,3
827,ET070204,71,ETH,travel_time_cities,3
828,ET070205,26,ETH,travel_time_cities,3
829,ET070206,99,ETH,travel_time_cities,3
830,ET070207,65,ETH,travel_time_cities,3
831,ET070208,42,ETH,travel_time_cities,3
832,ET070209,38,ETH,travel_time_cities,3
833,ET070210,55,ETH,travel_time_cities,3
834,ET070211,1,ETH,travel_time_cities,3
835,ET070212,0,ETH,travel_time_cities,3
836,ET070213,18,ETH,travel_time_cities,3
837,ET070214,0,ETH,travel_time_cities,3
838,ET070215,64,ETH,travel_time_cities,3
839,ET070216,69,ETH,travel_time_cities,3
840,ET070217,135,ETH,travel_time_cities,3
841,ET070301,84,ETH,travel_time_cities,3
842,ET070302,43,ETH,travel_time_cities,3
843,ET070303,30,ETH,travel_time_cities,3
844,ET070304,30,ETH,travel_time_cities,3
845,ET070305,53,ETH,travel_time_cities,3
846,ET070306,22,ETH,travel_time_cities,3
847,ET070307,64,ETH,travel_time_cities,3
848,ET070308,3,ETH,travel_time_cities,3
849,ET070309,69,ETH,travel_time_cities,3
850,ET070310,3,ETH,travel_time_cities,3
851,ET070312,3,ETH,travel_time_cities,3
852,ET070501,19,ETH,travel_time_cities,3
853,ET070502,45,ETH,travel_time_cities,3
854,ET070503,41,ETH,travel_time_cities,3
855,ET070504,29,ETH,travel_time_cities,3
856,ET070505,36,ETH,travel_time_cities,3
857,ET070506,100,ETH,travel_time_cities,3
858,ET070507,1,ETH,travel_time_cities,3
859,ET070508,16,ETH,travel_time_cities,3
860,ET070509,91,ETH,travel_time_cities,3
861,ET070510,62,ETH,travel_time_cities,3
862,ET070511,39,ETH,travel_time_cities,3
863,ET070512,0,ETH,travel_time_cities,3
864,ET070601,26,ETH,travel_time_cities,3
865,ET070602,28,ETH,travel_time_cities,3
866,ET070603,40,ETH,travel_time_cities,3
867,ET070604,62,ETH,travel_time_cities,3
868,ET070605,23,ETH,travel_time_cities,3
869,ET070606,66,ETH,travel_time_cities,3
870,ET070607,39,ETH,travel_time_cities,3
871,ET070608,60,ETH,travel_time_cities,3
872,ET070609,33,ETH,travel_time_cities,3
873,ET070610,42,ETH,travel_time_cities,3
874,ET070611,15,ETH,travel_time_cities,3
875,ET070612,87,ETH,travel_time_cities,3
876,ET070613,1,ETH,travel_time_cities,3
877,ET070614,2,ETH,travel_time_cities,3
878,ET070615,4,ETH,travel_time_cities,3
879,ET070616,9,ETH,travel_time_cities,3
880,ET070617,3,ETH,travel_time_cities,3
881,ET070618,1,ETH,travel_time_cities,3
882,ET070619,89,ETH,travel_time_cities,3
883,ET070620,65,ETH,travel_time_cities,3
884,ET070621,49,ETH,travel_time_cities,3
885,ET070622,43,ETH,travel_time_cities,3
886,ET070701,250,ETH,travel_time_cities,3
887,ET070702,184,ETH,travel_time_cities,3
888,ET070703,231,ETH,travel_time_cities,3
889,ET070704,268,ETH,travel_time_cities,3
890,ET070705,171,ETH,travel_time_cities,3
891,ET070706,182,ETH,travel_time_cities,3
892,ET070707,147,ETH,travel_time_cities,3
893,ET070708,297,ETH,travel_time_cities,3
894,ET070709,33,ETH,travel_time_cities,3
895,ET070710,78,ETH,travel_time_cities,3
896,ET070711,279,ETH,travel_time_cities,3
897,ET071003,52,ETH,travel_time_cities,3
898,ET071004,70,ETH,travel_time_cities,3
899,ET071005,88,ETH,travel_time_cities,3
900,ET071006,89,ETH,travel_time_cities,3
901,ET071007,81,ETH,travel_time_cities,3
902,ET071008,190,ETH,travel_time_cities,3
903,ET071009,160,ETH,travel_time_cities,3
904,ET071010,7,ETH,travel_time_cities,3
905,ET071011,86,ETH,travel_time_cities,3
906,ET071012,26,ETH,travel_time_cities,3
907,ET071013,200,ETH,travel_time_cities,3
908,ET071014,30,ETH,travel_time_cities,3
909,ET071015,63,ETH,travel_time_cities,3
910,ET071016,81,ETH,travel_time_cities,3
911,ET071017,239,ETH,travel_time_cities,3
912,ET071018,226,ETH,travel_time_cities,3
913,ET071019,143,ETH,travel_time_cities,3
914,ET071021,2,ETH,travel_time_cities,3
915,ET071205,317,ETH,travel_time_cities,3
916,ET071301,39,ETH,travel_time_cities,3
917,ET071302,160,ETH,travel_time_cities,3
918,ET071303,66,ETH,travel_time_cities,3
919,ET071304,111,ETH,travel_time_cities,3
920,ET071401,0,ETH,travel_time_cities,3
921,ET071402,44,ETH,travel_time_cities,3
922,ET071403,29,ETH,travel_time_cities,3
923,ET071404,72,ETH,travel_time_cities,3
924,ET071501,535,ETH,travel_time_cities,3
925,ET071502,271,ETH,travel_time_cities,3
926,ET071503,130,ETH,travel_time_cities,3
927,ET071504,136,ETH,travel_time_cities,3
928,ET071505,314,ETH,travel_time_cities,3
929,ET071506,217,ETH,travel_time_cities,3
930,ET071507,77,ETH,travel_time_cities,3
931,ET071508,31,ETH,travel_time_cities,3
932,ET071509,529,ETH,travel_time_cities,3
933,ET071601,472,ETH,travel_time_cities,3
934,ET072001,22,ETH,travel_time_cities,3
935,ET072002,43,ETH,travel_time_cities,3
936,ET072003,46,ETH,travel_time_cities,3
937,ET072004,12,ETH,travel_time_cities,3
938,ET072005,35,ETH,travel_time_cities,3
939,ET072006,27,ETH,travel_time_cities,3
940,ET072007,63,ETH,travel_time_cities,3
941,ET072008,50,ETH,travel_time_cities,3
942,ET072009,31,ETH,travel_time_cities,3
943,ET072010,34,ETH,travel_time_cities,3
944,ET072011,24,ETH,travel_time_cities,3
945,ET072012,56,ETH,travel_time_cities,3
946,ET072013,39,ETH,travel_time_cities,3
947,ET072102,155,ETH,travel_time_cities,3
948,ET072203,146,ETH,travel_time_cities,3
949,ET072304,145,ETH,travel_time_cities,3
950,ET072401,86,ETH,travel_time_cities,3
951,ET110101,198,ETH,travel_time_cities,3
952,ET110102,503,ETH,travel_time_cities,3
953,ET110103,88,ETH,travel_time_cities,3
954,ET110104,1,ETH,travel_time_cities,3
955,ET110105,47,ETH,travel_time_cities,3
956,ET110201,222,ETH,travel_time_cities,3
957,ET110202,55,ETH,travel_time_cities,3
958,ET110203,126,ETH,travel_time_cities,3
959,ET110204,78,ETH,travel_time_cities,3
960,ET110205,191,ETH,travel_time_cities,3
961,ET110206,114,ETH,travel_time_cities,3
962,ET110207,318,ETH,travel_time_cities,3
963,ET110208,187,ETH,travel_time_cities,3
964,ET110209,74,ETH,travel_time_cities,3
965,ET110210,173,ETH,travel_time_cities,3
966,ET110211,26,ETH,travel_time_cities,3
967,ET110212,382,ETH,travel_time_cities,3
968,ET110213,142,ETH,travel_time_cities,3
969,ET110214,0,ETH,travel_time_cities,3
970,ET110301,135,ETH,travel_time_cities,3
971,ET110302,278,ETH,travel_time_cities,3
972,ET110303,126,ETH,travel_time_cities,3
973,ET110304,122,ETH,travel_time_cities,3
974,ET110305,92,ETH,travel_time_cities,3
975,ET110306,163,ETH,travel_time_cities,3
976,ET110307,17,ETH,travel_time_cities,3
977,ET110308,4,ETH,travel_time_cities,3
978,ET110401,81,ETH,travel_time_cities,3
979,ET110402,60,ETH,travel_time_cities,3
980,ET110403,61,ETH,travel_time_cities,3
981,ET110404,126,ETH,travel_time_cities,3
982,ET110405,327,ETH,travel_time_cities,3
983,ET110406,132,ETH,travel_time_cities,3
984,ET110407,24,ETH,travel_time_cities,3
985,ET110408,76,ETH,travel_time_cities,3
986,ET110409,198,ETH,travel_time_cities,3
987,ET110410,123,ETH,travel_time_cities,3
988,ET110411,0,ETH,travel_time_cities,3
989,ET110412,33,ETH,travel_time_cities,3
990,ET110501,193,ETH,travel_time_cities,3
991,ET110502,223,ETH,travel_time_cities,3
992,ET110503,307,ETH,travel_time_cities,3
993,ET110504,318,ETH,travel_time_cities,3
994,ET110505,216,ETH,travel_time_cities,3
995,ET110506,498,ETH,travel_time_cities,3
996,ET110507,323,ETH,travel_time_cities,3
997,ET110601,217,ETH,travel_time_cities,3
998,ET120101,408,ETH,travel_time_cities,3
999,ET120102,108,ETH,travel_time_cities,3
1000,ET120103,193,ETH,travel_time_cities,3
1001,ET120104,224,ETH,travel_time_cities,3
1002,ET120105,175,ETH,travel_time_cities,3
1003,ET120200,195,ETH,travel_time_cities,3
1004,ET120201,221,ETH,travel_time_cities,3
1005,ET120202,181,ETH,travel_time_cities,3
1006,ET120203,253,ETH,travel_time_cities,3
1007,ET120204,382,ETH,travel_time_cities,3
1008,ET120205,382,ETH,travel_time_cities,3
1009,ET120206,1,ETH,travel_time_cities,3
1010,ET120301,166,ETH,travel_time_cities,3
1011,ET120308,388,ETH,travel_time_cities,3
1012,ET120407,186,ETH,travel_time_cities,3
1013,ET130101,16,ETH,travel_time_cities,3
1014,ET130102,2,ETH,travel_time_cities,3
1015,ET130103,6,ETH,travel_time_cities,3
1016,ET130104,19,ETH,travel_time_cities,3
1017,ET130105,24,ETH,travel_time_cities,3
1018,ET130106,6,ETH,travel_time_cities,3
1019,ET130107,16,ETH,travel_time_cities,3
1020,ET130108,2,ETH,travel_time_cities,3
1021,ET130109,1,ETH,travel_time_cities,3
1022,ET140101,6,ETH,travel_time_cities,3
1023,ET140102,0,ETH,travel_time_cities,3
1024,ET140103,0,ETH,travel_time_cities,3
1025,ET140104,1,ETH,travel_time_cities,3
1026,ET140105,0,ETH,travel_time_cities,3
1027,ET140106,0,ETH,travel_time_cities,3
1028,ET140107,1,ETH,travel_time_cities,3
1029,ET140108,0,ETH,travel_time_cities,3
1030,ET140109,0,ETH,travel_time_cities,3
1031,ET140110,1,ETH,travel_time_cities,3
1032,ET140111,4,ETH,travel_time_cities,3
1033,ET150103,7,ETH,travel_time_cities,3
1034,ET150104,12,ETH,travel_time_cities,3
1035,ET150105,0,ETH,travel_time_cities,3
1036,ET150109,0,ETH,travel_time_cities,3
1037,ET150110,0,ETH,travel_time_cities,3
1038,ET150111,0,ETH,travel_time_cities,3
1039,ET150112,0,ETH,travel_time_cities,3
1040,ET150113,3,ETH,travel_time_cities,3
1041,ET150114,10,ETH,travel_time_cities,3
1042,ET150201,43,ETH,travel_time_cities,3
1043,ET150206,210,ETH,travel_time_cities,3
1044,ET150207,33,ETH,travel_time_cities,3
1045,ET150208,63,ETH,travel_time_cities,3
1046,ET160001,32,ETH,travel_time_cities,3
1047,ET160002,12,ETH,travel_time_cities,3
1048,ET160003,58,ETH,travel_time_cities,3
1049,ET160004,29,ETH,travel_time_cities,3
1050,ET160005,34,ETH,travel_time_cities,3
1051,ET160006,25,ETH,travel_time_cities,3
1052,ET160007,32,ETH,travel_time_cities,3
1053,ET160008,56,ETH,travel_time_cities,3
1054,ET160009,224,ETH,travel_time_cities,3
1055,ET160010,15,ETH,travel_time_cities,3
1056,ET160011,53,ETH,travel_time_cities,3
1057,ET160012,32,ETH,travel_time_cities,3
1058,ET160013,70,ETH,travel_time_cities,3
1059,ET160014,168,ETH,travel_time_cities,3
1060,ET160015,33,ETH,travel_time_cities,3
1061,ET160016,43,ETH,travel_time_cities,3
1062,ET160017,71,ETH,travel_time_cities,3
1063,ET160018,10,ETH,travel_time_cities,3
1064,ET160019,16,ETH,travel_time_cities,3
1065,ET160020,2,ETH,travel_time_cities,3
1066,ET160021,0,ETH,travel_time_cities,3
1067,ET160022,0,ETH,travel_time_cities,3
1068,ET160023,18,ETH,travel_time_cities,3
1069,ET160024,111,ETH,travel_time_cities,3
1070,ET160025,24,ETH,travel_time_cities,3
1071,ET160026,33,ETH,travel_time_cities,3
1072,ET160027,162,ETH,travel_time_cities,3
1073,ET160028,44,ETH,travel_time_cities,3
1074,ET160029,87,ETH,travel_time_cities,3
1075,ET160030,0,ETH,travel_time_cities,3
1076,ET160031,152,ETH,travel_time_cities,3
1077,ET160032,47,ETH,travel_time_cities,3
1078,ET160033,113,ETH,travel_time_cities,3
1079,ET160034,92,ETH,travel_time_cities,3
1080,ET160035,0,ETH,travel_time_cities,3
1081,ET160036,2,ETH,travel_time_cities,3
1082,ET160037,113,ETH,travel_time_cities,3
