countryCodeISO3,adminLevel,placeCode,indicator,value
CIV,1,CI01,populationTotal,5842049
CIV,1,CI02,populationTotal,441274
CIV,1,CI03,populationTotal,753126
CIV,1,CI04,populationTotal,260962
CIV,1,CI05,populationTotal,466237
CIV,1,CI06,populationTotal,430342
CIV,1,CI07,populationTotal,483693
CIV,1,CI08,populationTotal,331566
CIV,1,CI09,populationTotal,570841
CIV,1,CI10,populationTotal,119648
CIV,1,CI11,populationTotal,1280637
CIV,1,CI12,populationTotal,497403
CIV,1,CI13,populationTotal,1087298
CIV,1,CI14,populationTotal,828004
CIV,1,CI15,populationTotal,442418
CIV,1,CI16,populationTotal,1140985
CIV,1,CI17,populationTotal,533622
CIV,1,CI18,populationTotal,1775872
CIV,1,CI19,populationTotal,408738
CIV,1,CI20,populationTotal,695517
CIV,1,CI21,populationTotal,239972
CIV,1,CI22,populationTotal,904912
CIV,1,CI23,populationTotal,1070177
CIV,1,CI24,populationTotal,638758
CIV,1,CI25,populationTotal,411470
CIV,1,CI26,populationTotal,1306905
CIV,1,CI27,populationTotal,307259
CIV,1,CI28,populationTotal,947935
CIV,1,CI29,populationTotal,1025915
CIV,1,CI30,populationTotal,797504
CIV,1,CI31,populationTotal,575993
CIV,1,CI32,populationTotal,1205536
CIV,1,CI33,populationTotal,337974
CIV,2,CI0101,populationTotal,5842049
CIV,2,CI0201,populationTotal,56486
CIV,2,CI0202,populationTotal,384788
CIV,2,CI0301,populationTotal,362525
CIV,2,CI0302,populationTotal,97344
CIV,2,CI0303,populationTotal,70018
CIV,2,CI0304,populationTotal,223239
CIV,2,CI0401,populationTotal,73487
CIV,2,CI0402,populationTotal,94352
CIV,2,CI0403,populationTotal,93123
CIV,2,CI0501,populationTotal,158459
CIV,2,CI0502,populationTotal,160836
CIV,2,CI0503,populationTotal,146942
CIV,2,CI0601,populationTotal,116287
CIV,2,CI0602,populationTotal,32900
CIV,2,CI0603,populationTotal,122524
CIV,2,CI0604,populationTotal,158631
CIV,2,CI0701,populationTotal,119860
CIV,2,CI0702,populationTotal,96397
CIV,2,CI0703,populationTotal,267436
CIV,2,CI0801,populationTotal,142247
CIV,2,CI0802,populationTotal,82737
CIV,2,CI0803,populationTotal,55267
CIV,2,CI0804,populationTotal,51315
CIV,2,CI0901,populationTotal,153064
CIV,2,CI0902,populationTotal,219284
CIV,2,CI0903,populationTotal,127762
CIV,2,CI0904,populationTotal,70731
CIV,2,CI1001,populationTotal,72247
CIV,2,CI1002,populationTotal,47401
CIV,2,CI1101,populationTotal,217507
CIV,2,CI1102,populationTotal,101056
CIV,2,CI1103,populationTotal,844764
CIV,2,CI1104,populationTotal,117310
CIV,2,CI1201,populationTotal,125718
CIV,2,CI1202,populationTotal,371685
CIV,2,CI1301,populationTotal,747228
CIV,2,CI1302,populationTotal,340070
CIV,2,CI1401,populationTotal,414142
CIV,2,CI1402,populationTotal,144246
CIV,2,CI1403,populationTotal,69761
CIV,2,CI1404,populationTotal,96249
CIV,2,CI1405,populationTotal,103606
CIV,2,CI1501,populationTotal,184757
CIV,2,CI1502,populationTotal,187786
CIV,2,CI1503,populationTotal,69875
CIV,2,CI1601,populationTotal,394809
CIV,2,CI1602,populationTotal,517279
CIV,2,CI1603,populationTotal,84178
CIV,2,CI1604,populationTotal,144719
CIV,2,CI1701,populationTotal,234874
CIV,2,CI1702,populationTotal,132675
CIV,2,CI1703,populationTotal,166073
CIV,2,CI1801,populationTotal,734242
CIV,2,CI1802,populationTotal,406941
CIV,2,CI1803,populationTotal,497536
CIV,2,CI1804,populationTotal,137153
CIV,2,CI1901,populationTotal,197430
CIV,2,CI1902,populationTotal,98999
CIV,2,CI1903,populationTotal,112309
CIV,2,CI2001,populationTotal,417174
CIV,2,CI2002,populationTotal,208726
CIV,2,CI2003,populationTotal,69617
CIV,2,CI2101,populationTotal,22559
CIV,2,CI2102,populationTotal,49274
CIV,2,CI2103,populationTotal,113794
CIV,2,CI2104,populationTotal,21699
CIV,2,CI2105,populationTotal,32646
CIV,2,CI2201,populationTotal,471853
CIV,2,CI2202,populationTotal,182124
CIV,2,CI2203,populationTotal,250935
CIV,2,CI2301,populationTotal,508424
CIV,2,CI2302,populationTotal,295380
CIV,2,CI2303,populationTotal,266373
CIV,2,CI2401,populationTotal,240170
CIV,2,CI2402,populationTotal,147719
CIV,2,CI2403,populationTotal,156213
CIV,2,CI2404,populationTotal,94656
CIV,2,CI2501,populationTotal,99712
CIV,2,CI2502,populationTotal,179010
CIV,2,CI2503,populationTotal,132748
CIV,2,CI2601,populationTotal,228199
CIV,2,CI2602,populationTotal,103848
CIV,2,CI2603,populationTotal,253789
CIV,2,CI2604,populationTotal,721069
CIV,2,CI2701,populationTotal,157501
CIV,2,CI2702,populationTotal,113010
CIV,2,CI2703,populationTotal,36748
CIV,2,CI2801,populationTotal,99998
CIV,2,CI2802,populationTotal,666230
CIV,2,CI2803,populationTotal,108968
CIV,2,CI2804,populationTotal,72739
CIV,2,CI2901,populationTotal,783286
CIV,2,CI2902,populationTotal,242629
CIV,2,CI3001,populationTotal,382049
CIV,2,CI3002,populationTotal,103682
CIV,2,CI3003,populationTotal,222221
CIV,2,CI3004,populationTotal,89552
CIV,2,CI3101,populationTotal,177798
CIV,2,CI3102,populationTotal,104367
CIV,2,CI3103,populationTotal,293828
CIV,2,CI3201,populationTotal,165269
CIV,2,CI3202,populationTotal,331528
CIV,2,CI3203,populationTotal,414687
CIV,2,CI3204,populationTotal,51960
CIV,2,CI3205,populationTotal,242092
CIV,2,CI3301,populationTotal,91693
CIV,2,CI3302,populationTotal,246281
CIV,3,CI010101,populationTotal,6301071
CIV,3,CI010102,populationTotal,213775
CIV,3,CI010103,populationTotal,131059
CIV,3,CI010104,populationTotal,22731
CIV,3,CI010105,populationTotal,80365
CIV,3,CI020101,populationTotal,18030
CIV,3,CI020102,populationTotal,48964
CIV,3,CI020201,populationTotal,394923
CIV,3,CI020202,populationTotal,39706
CIV,3,CI030101,populationTotal,26315
CIV,3,CI030102,populationTotal,126409
CIV,3,CI030103,populationTotal,18326
CIV,3,CI030104,populationTotal,27190
CIV,3,CI030105,populationTotal,29219
CIV,3,CI030106,populationTotal,30281
CIV,3,CI030107,populationTotal,23806
CIV,3,CI030108,populationTotal,29126
CIV,3,CI030109,populationTotal,22663
CIV,3,CI030110,populationTotal,7718
CIV,3,CI030111,populationTotal,47259
CIV,3,CI030201,populationTotal,79653
CIV,3,CI030202,populationTotal,28894
CIV,3,CI030301,populationTotal,68759
CIV,3,CI030302,populationTotal,23806
CIV,3,CI030401,populationTotal,72347
CIV,3,CI030402,populationTotal,35835
CIV,3,CI030403,populationTotal,44454
CIV,3,CI030404,populationTotal,70777
CIV,3,CI040101,populationTotal,31581
CIV,3,CI040102,populationTotal,24499
CIV,3,CI040103,populationTotal,7164
CIV,3,CI040104,populationTotal,7081
CIV,3,CI040105,populationTotal,8316
CIV,3,CI040201,populationTotal,28098
CIV,3,CI040202,populationTotal,6699
CIV,3,CI040203,populationTotal,4406
CIV,3,CI040204,populationTotal,9382
CIV,3,CI040205,populationTotal,5275
CIV,3,CI040206,populationTotal,12716
CIV,3,CI040301,populationTotal,47549
CIV,3,CI040302,populationTotal,6872
CIV,3,CI040303,populationTotal,25732
CIV,3,CI040304,populationTotal,27100
CIV,3,CI050101,populationTotal,11728
CIV,3,CI050102,populationTotal,81328
CIV,3,CI050103,populationTotal,27594
CIV,3,CI050104,populationTotal,35121
CIV,3,CI050105,populationTotal,24431
CIV,3,CI050201,populationTotal,54058
CIV,3,CI050202,populationTotal,22152
CIV,3,CI050203,populationTotal,37090
CIV,3,CI050204,populationTotal,36248
CIV,3,CI050205,populationTotal,39497
CIV,3,CI050301,populationTotal,125513
CIV,3,CI050302,populationTotal,8859
CIV,3,CI050303,populationTotal,40077
CIV,3,CI050304,populationTotal,13234
CIV,3,CI060101,populationTotal,23327
CIV,3,CI060102,populationTotal,39548
CIV,3,CI060103,populationTotal,41021
CIV,3,CI060104,populationTotal,18611
CIV,3,CI060105,populationTotal,42112
CIV,3,CI060201,populationTotal,18421
CIV,3,CI060202,populationTotal,16678
CIV,3,CI060301,populationTotal,71727
CIV,3,CI060302,populationTotal,20646
CIV,3,CI060303,populationTotal,28028
CIV,3,CI060304,populationTotal,17007
CIV,3,CI060401,populationTotal,69195
CIV,3,CI060402,populationTotal,18885
CIV,3,CI060403,populationTotal,36396
CIV,3,CI060404,populationTotal,48440
CIV,3,CI070101,populationTotal,89842
CIV,3,CI070102,populationTotal,71741
CIV,3,CI070201,populationTotal,74927
CIV,3,CI070202,populationTotal,63526
CIV,3,CI070301,populationTotal,94662
CIV,3,CI070302,populationTotal,52485
CIV,3,CI070303,populationTotal,53079
CIV,3,CI070304,populationTotal,56220
CIV,3,CI070305,populationTotal,60653
CIV,3,CI080101,populationTotal,20356
CIV,3,CI080102,populationTotal,78461
CIV,3,CI080103,populationTotal,37445
CIV,3,CI080104,populationTotal,2
CIV,3,CI080105,populationTotal,17223
CIV,3,CI080201,populationTotal,13202
CIV,3,CI080202,populationTotal,71122
CIV,3,CI080203,populationTotal,11633
CIV,3,CI080204,populationTotal,29742
CIV,3,CI080301,populationTotal,29166
CIV,3,CI080302,populationTotal,8011
CIV,3,CI080303,populationTotal,10279
CIV,3,CI080304,populationTotal,8331
CIV,3,CI080305,populationTotal,9238
CIV,3,CI080401,populationTotal,22103
CIV,3,CI080402,populationTotal,17151
CIV,3,CI080403,populationTotal,21249
CIV,3,CI090101,populationTotal,97926
CIV,3,CI090102,populationTotal,8271
CIV,3,CI090103,populationTotal,18237
CIV,3,CI090104,populationTotal,17955
CIV,3,CI090105,populationTotal,25439
CIV,3,CI090201,populationTotal,166616
