countryCodeISO3,adminLevel,placeCode,indicator,value
COM,1,KM1,populationTotal,361257
COM,1,KM2,populationTotal,419563
COM,1,KM3,populationTotal,56902
COM,2,KM11,populationTotal,91422
COM,2,KM12,populationTotal,62183
COM,2,KM13,populationTotal,68058
COM,2,KM14,populationTotal,70438
COM,2,KM15,populationTotal,69156
COM,2,KM21,populationTotal,39176
COM,2,KM22,populationTotal,29636
COM,2,KM23,populationTotal,70010
COM,2,KM24,populationTotal,31589
COM,2,KM25,populationTotal,22118
COM,2,KM26,populationTotal,72018
COM,2,KM27,populationTotal,121338
COM,2,KM28,populationTotal,32731
COM,2,KM29,populationTotal,947
COM,2,KM31,populationTotal,8707
COM,2,KM32,populationTotal,35891
COM,2,KM33,populationTotal,12304
COM,3,KM111,populationTotal,4813
COM,3,KM112,populationTotal,3741
COM,3,KM113,populationTotal,5751
COM,3,KM114,populationTotal,3114
COM,3,KM115,populationTotal,4205
COM,3,KM121,populationTotal,4291
COM,3,KM122,populationTotal,1772
COM,3,KM123,populationTotal,1942
COM,3,KM124,populationTotal,1982
COM,3,KM125,populationTotal,2630
COM,3,KM131,populationTotal,2275
COM,3,KM132,populationTotal,1053
COM,3,KM133,populationTotal,1658
COM,3,KM134,populationTotal,5541
COM,3,KM141,populationTotal,3778
COM,3,KM142,populationTotal,1897
COM,3,KM143,populationTotal,4553
COM,3,KM151,populationTotal,4900
COM,3,KM152,populationTotal,3171
COM,3,KM153,populationTotal,5080
COM,3,KM211,populationTotal,14456
COM,3,KM212,populationTotal,13023
COM,3,KM213,populationTotal,22685
COM,3,KM221,populationTotal,15665
COM,3,KM222,populationTotal,15628
COM,3,KM231,populationTotal,17055
COM,3,KM232,populationTotal,8809
COM,3,KM233,populationTotal,31932
COM,3,KM234,populationTotal,5012
COM,3,KM235,populationTotal,17303
COM,3,KM241,populationTotal,17512
COM,3,KM242,populationTotal,28528
COM,3,KM243,populationTotal,16980
COM,3,KM251,populationTotal,13229
COM,3,KM252,populationTotal,16126
COM,3,KM261,populationTotal,11762
COM,3,KM262,populationTotal,10561
COM,3,KM263,populationTotal,8213
COM,3,KM264,populationTotal,6480
COM,3,KM265,populationTotal,19580
COM,3,KM266,populationTotal,18987
COM,3,KM271,populationTotal,21891
COM,3,KM272,populationTotal,12035
COM,3,KM273,populationTotal,16429
COM,3,KM274,populationTotal,16785
COM,3,KM281,populationTotal,24630
COM,3,KM282,populationTotal,27422
COM,3,KM283,populationTotal,19575
COM,3,KM291,populationTotal,1034
COM,3,KM311,populationTotal,82346
COM,3,KM321,populationTotal,47085
COM,3,KM322,populationTotal,45262
COM,3,KM323,populationTotal,44870
COM,3,KM331,populationTotal,64601
COM,3,KM332,populationTotal,61212
