countryCodeISO3,adminLevel,placeCode,indicator,value
BFA,1,BF13,populationTotal,3182335
BFA,1,BF46,populationTotal,2178476
BFA,1,BF47,populationTotal,913273
BFA,1,BF48,populationTotal,1776433
BFA,1,BF49,populationTotal,1862590
BFA,1,BF50,populationTotal,1812779
BFA,1,BF51,populationTotal,1284396
BFA,1,BF52,populationTotal,1967742
BFA,1,BF53,populationTotal,2350379
BFA,1,BF54,populationTotal,1799712
BFA,1,BF55,populationTotal,1046616
BFA,1,BF56,populationTotal,1542564
BFA,1,BF57,populationTotal,956457
BFA,2,BF1300,populationTotal,3182335
BFA,2,BF4601,populationTotal,327420
BFA,2,BF4602,populationTotal,410344
BFA,2,BF4603,populationTotal,416857
BFA,2,BF4604,populationTotal,455136
BFA,2,BF4605,populationTotal,243652
BFA,2,BF4606,populationTotal,325067
BFA,2,BF4701,populationTotal,718293
BFA,2,BF4702,populationTotal,194980
BFA,2,BF4801,populationTotal,846761
BFA,2,BF4802,populationTotal,413894
BFA,2,BF4803,populationTotal,515778
BFA,2,BF4901,populationTotal,427578
BFA,2,BF4902,populationTotal,510158
BFA,2,BF4903,populationTotal,924854
BFA,2,BF5001,populationTotal,751970
BFA,2,BF5002,populationTotal,440456
BFA,2,BF5003,populationTotal,330070
BFA,2,BF5004,populationTotal,290283
BFA,2,BF5101,populationTotal,342462
BFA,2,BF5102,populationTotal,244639
BFA,2,BF5103,populationTotal,697295
BFA,2,BF5201,populationTotal,640306
BFA,2,BF5202,populationTotal,490086
BFA,2,BF5203,populationTotal,135532
BFA,2,BF5204,populationTotal,140461
BFA,2,BF5205,populationTotal,561357
BFA,2,BF5301,populationTotal,1512582
BFA,2,BF5302,populationTotal,466796
BFA,2,BF5303,populationTotal,371001
BFA,2,BF5401,populationTotal,220352
BFA,2,BF5402,populationTotal,479990
BFA,2,BF5403,populationTotal,840312
BFA,2,BF5404,populationTotal,259058
BFA,2,BF5501,populationTotal,484998
BFA,2,BF5502,populationTotal,203769
BFA,2,BF5503,populationTotal,357849
BFA,2,BF5601,populationTotal,318874
BFA,2,BF5602,populationTotal,414005
BFA,2,BF5603,populationTotal,554004
BFA,2,BF5604,populationTotal,255681
BFA,2,BF5701,populationTotal,159068
BFA,2,BF5702,populationTotal,285687
BFA,2,BF5703,populationTotal,111223
BFA,2,BF5704,populationTotal,400479
BFA,3,BF130001,populationTotal,23753
BFA,3,BF130002,populationTotal,150405
BFA,3,BF130003,populationTotal,53371
BFA,3,BF130004,populationTotal,3994396
BFA,3,BF130005,populationTotal,35051
