countryCodeISO3,adminLevel,placeCode,indicator,value
CMR,1,CM001,populationTotal,1446214
CMR,1,CM002,populationTotal,5187202
CMR,1,CM003,populationTotal,1220395
CMR,1,CM004,populationTotal,5114313
CMR,1,CM005,populationTotal,4264042
CMR,1,CM006,populationTotal,3231259
CMR,1,CM007,populationTotal,2381098
CMR,1,CM008,populationTotal,2199160
CMR,1,CM009,populationTotal,859389
CMR,1,CM010,populationTotal,2011461
CMR,2,CM001001,populationTotal,230249
CMR,2,CM001002,populationTotal,125191
CMR,2,CM001003,populationTotal,333204
CMR,2,CM001004,populationTotal,219608
CMR,2,CM001005,populationTotal,537962
CMR,2,CM002001,populationTotal,109006
CMR,2,CM002002,populationTotal,172413
CMR,2,CM002003,populationTotal,210015
CMR,2,CM002004,populationTotal,155710
CMR,2,CM002005,populationTotal,413522
CMR,2,CM002006,populationTotal,253846
CMR,2,CM002007,populationTotal,3495883
CMR,2,CM002008,populationTotal,144397
CMR,2,CM002009,populationTotal,108353
CMR,2,CM002010,populationTotal,124057
CMR,2,CM003001,populationTotal,174517
CMR,2,CM003002,populationTotal,279885
CMR,2,CM003003,populationTotal,272424
CMR,2,CM003004,populationTotal,493569
CMR,2,CM004001,populationTotal,1076119
CMR,2,CM004002,populationTotal,858221
CMR,2,CM004003,populationTotal,793630
CMR,2,CM004004,populationTotal,685442
CMR,2,CM004005,populationTotal,535159
CMR,2,CM004006,populationTotal,1165742
CMR,2,CM005001,populationTotal,408362
CMR,2,CM005002,populationTotal,45711
CMR,2,CM005003,populationTotal,178235
CMR,2,CM005004,populationTotal,3631734
CMR,2,CM006001,populationTotal,1695136
CMR,2,CM006002,populationTotal,80382
CMR,2,CM006003,populationTotal,701268
CMR,2,CM006004,populationTotal,754473
CMR,2,CM007001,populationTotal,139731
CMR,2,CM007002,populationTotal,466151
CMR,2,CM007003,populationTotal,328168
CMR,2,CM007004,populationTotal,218164
CMR,2,CM007005,populationTotal,789749
CMR,2,CM007006,populationTotal,168787
CMR,2,CM007007,populationTotal,270348
CMR,2,CM008001,populationTotal,371088
CMR,2,CM008002,populationTotal,120654
CMR,2,CM008003,populationTotal,115606
CMR,2,CM008004,populationTotal,41391
CMR,2,CM008005,populationTotal,338368
CMR,2,CM008006,populationTotal,438537
CMR,2,CM008007,populationTotal,113142
CMR,2,CM008008,populationTotal,660374
CMR,2,CM009001,populationTotal,252492
CMR,2,CM009002,populationTotal,231736
CMR,2,CM009003,populationTotal,271671
CMR,2,CM009004,populationTotal,103490
CMR,2,CM010001,populationTotal,817412
CMR,2,CM010002,populationTotal,132740
CMR,2,CM010003,populationTotal,128193
CMR,2,CM010004,populationTotal,272417
CMR,2,CM010005,populationTotal,515864
CMR,2,CM010006,populationTotal,144835
CMR,3,CM001001001,populationTotal,53617
CMR,3,CM001001002,populationTotal,194292
CMR,3,CM001002001,populationTotal,22943
CMR,3,CM001002002,populationTotal,7838
CMR,3,CM001002003,populationTotal,47509
CMR,3,CM001002004,populationTotal,63085
CMR,3,CM001003001,populationTotal,155340
CMR,3,CM001003002,populationTotal,149901
CMR,3,CM001003003,populationTotal,46243
CMR,3,CM001004001,populationTotal,55628
CMR,3,CM001004002,populationTotal,30148
CMR,3,CM001004003,populationTotal,156683
CMR,3,CM001004004,populationTotal,9928
CMR,3,CM001005001,populationTotal,71880
CMR,3,CM001005002,populationTotal,78525
CMR,3,CM001005003,populationTotal,41537
CMR,3,CM001005004,populationTotal,82181
CMR,3,CM001005005,populationTotal,42082
CMR,3,CM001005006,populationTotal,57537
CMR,3,CM001005007,populationTotal,28420
CMR,3,CM001005008,populationTotal,162996
CMR,3,CM002001001,populationTotal,10963
CMR,3,CM002001002,populationTotal,7002
CMR,3,CM002001003,populationTotal,19301
CMR,3,CM002001004,populationTotal,21165
CMR,3,CM002001005,populationTotal,43897
CMR,3,CM002001006,populationTotal,21644
CMR,3,CM002001007,populationTotal,8184
CMR,3,CM002002001,populationTotal,22133
CMR,3,CM002002002,populationTotal,17868
CMR,3,CM002002003,populationTotal,10450
CMR,3,CM002002004,populationTotal,9952
CMR,3,CM002002005,populationTotal,6416
CMR,3,CM002002006,populationTotal,41791
CMR,3,CM002002007,populationTotal,35685
CMR,3,CM002002008,populationTotal,40118
CMR,3,CM002002009,populationTotal,39575
CMR,3,CM002003001,populationTotal,33647
CMR,3,CM002003002,populationTotal,79159
CMR,3,CM002003003,populationTotal,30212
CMR,3,CM002003004,populationTotal,17818
CMR,3,CM002003005,populationTotal,14306
CMR,3,CM002003006,populationTotal,17226
CMR,3,CM002003007,populationTotal,24869
CMR,3,CM002003008,populationTotal,2933
CMR,3,CM002003009,populationTotal,26847
CMR,3,CM002004001,populationTotal,21492
CMR,3,CM002004002,populationTotal,58024
CMR,3,CM002004003,populationTotal,30319
CMR,3,CM002004004,populationTotal,24655
CMR,3,CM002004005,populationTotal,55122
