countryCodeISO3,adminLevel,placeCode,indicator,value
DJI,1,DJ01,populationTotal,66311
DJI,1,DJ02,populationTotal,160850
DJI,1,DJ03,populationTotal,117208
DJI,1,DJ04,populationTotal,633952
DJI,1,DJ05,populationTotal,142529
DJI,2,DJ0101,populationTotal,6495
DJI,2,DJ0102,populationTotal,59816
DJI,2,DJ0201,populationTotal,9187
DJI,2,DJ0202,populationTotal,64508
DJI,2,DJ0203,populationTotal,2796
DJI,2,DJ0204,populationTotal,84359
DJI,2,DJ0301,populationTotal,14541
DJI,2,DJ0302,populationTotal,69776
DJI,2,DJ0303,populationTotal,32891
DJI,2,DJ0401,populationTotal,633952
DJI,2,DJ0501,populationTotal,142529
