countryCodeISO3,adminLevel,placeCode,indicator,value
COG,1,CG01,populationTotal,400003
COG,1,CG02,populationTotal,1846438
COG,1,CG03,populationTotal,277176
COG,1,CG04,populationTotal,277758
COG,1,CG05,populationTotal,267515
COG,1,CG06,populationTotal,232175
COG,1,CG07,populationTotal,1567242
COG,1,CG08,populationTotal,241167
COG,1,CG09,populationTotal,164910
COG,1,CG10,populationTotal,502218
COG,1,CG11,populationTotal,30198
COG,1,CG12,populationTotal,163621
COG,2,CG0101,populationTotal,18585
COG,2,CG0102,populationTotal,14242
COG,2,CG0103,populationTotal,40460
COG,2,CG0104,populationTotal,10902
COG,2,CG0105,populationTotal,116302
COG,2,CG0106,populationTotal,42262
COG,2,CG0107,populationTotal,40797
COG,2,CG0108,populationTotal,93916
COG,2,CG0109,populationTotal,3089
COG,2,CG0110,populationTotal,19448
COG,2,CG0201,populationTotal,1846438
COG,2,CG0301,populationTotal,35153
COG,2,CG0302,populationTotal,44180
COG,2,CG0303,populationTotal,43310
COG,2,CG0304,populationTotal,19021
COG,2,CG0305,populationTotal,5253
COG,2,CG0306,populationTotal,5079
COG,2,CG0307,populationTotal,56010
COG,2,CG0308,populationTotal,58110
COG,2,CG0309,populationTotal,11060
COG,2,CG0401,populationTotal,39960
COG,2,CG0402,populationTotal,120969
COG,2,CG0403,populationTotal,43189
COG,2,CG0404,populationTotal,23938
COG,2,CG0405,populationTotal,34249
COG,2,CG0406,populationTotal,15453
COG,2,CG0501,populationTotal,182688
COG,2,CG0502,populationTotal,7338
COG,2,CG0503,populationTotal,5685
COG,2,CG0504,populationTotal,20020
COG,2,CG0505,populationTotal,4111
COG,2,CG0506,populationTotal,47673
COG,2,CG0601,populationTotal,10459
COG,2,CG0602,populationTotal,47655
COG,2,CG0603,populationTotal,3685
COG,2,CG0604,populationTotal,127913
COG,2,CG0605,populationTotal,42463
COG,2,CG0701,populationTotal,408931
COG,2,CG0702,populationTotal,27154
COG,2,CG0703,populationTotal,153241
COG,2,CG0704,populationTotal,239467
COG,2,CG0705,populationTotal,172010
COG,2,CG0706,populationTotal,433648
COG,2,CG0707,populationTotal,132791
COG,2,CG0801,populationTotal,5459
COG,2,CG0802,populationTotal,7407
COG,2,CG0803,populationTotal,7675
COG,2,CG0804,populationTotal,15710
COG,2,CG0805,populationTotal,11097
COG,2,CG0806,populationTotal,126270
COG,2,CG0807,populationTotal,5409
COG,2,CG0808,populationTotal,11047
COG,2,CG0809,populationTotal,2280
COG,2,CG0810,populationTotal,2771
COG,2,CG0811,populationTotal,5847
COG,2,CG0812,populationTotal,34317
COG,2,CG0813,populationTotal,4510
COG,2,CG0814,populationTotal,1368
COG,2,CG0901,populationTotal,10909
COG,2,CG0902,populationTotal,4358
COG,2,CG0903,populationTotal,27067
COG,2,CG0904,populationTotal,33190
COG,2,CG0905,populationTotal,17139
COG,2,CG0906,populationTotal,5132
COG,2,CG0907,populationTotal,2619
COG,2,CG0908,populationTotal,10418
COG,2,CG0909,populationTotal,21707
COG,2,CG0910,populationTotal,23767
COG,2,CG0911,populationTotal,8604
COG,2,CG1001,populationTotal,502218
COG,2,CG1101,populationTotal,461
COG,2,CG1102,populationTotal,3539
COG,2,CG1103,populationTotal,19628
COG,2,CG1104,populationTotal,655
COG,2,CG1105,populationTotal,444
COG,2,CG1106,populationTotal,1100
COG,2,CG1107,populationTotal,414
COG,2,CG1108,populationTotal,899
COG,2,CG1109,populationTotal,161
COG,2,CG1110,populationTotal,280
COG,2,CG1111,populationTotal,1956
COG,2,CG1112,populationTotal,520
COG,2,CG1113,populationTotal,141
COG,2,CG1201,populationTotal,74079
COG,2,CG1202,populationTotal,7350
COG,2,CG1203,populationTotal,43495
COG,2,CG1204,populationTotal,3022
COG,2,CG1205,populationTotal,15342
COG,2,CG1206,populationTotal,20333
