countryCodeISO3,adminLevel,placeCode,indicator,value
LBR,1,LR01,populationTotal,127158
LBR,1,LR02,populationTotal,549873
LBR,1,LR03,populationTotal,126053
LBR,1,LR04,populationTotal,335124
LBR,1,LR05,populationTotal,193647
LBR,1,LR06,populationTotal,189345
LBR,1,LR07,populationTotal,87542
LBR,1,LR08,populationTotal,418507
LBR,1,LR09,populationTotal,317325
LBR,1,LR10,populationTotal,205487
LBR,1,LR11,populationTotal,1690359
LBR,1,LR12,populationTotal,698414
LBR,1,LR13,populationTotal,100960
LBR,1,LR14,populationTotal,108098
LBR,1,LR15,populationTotal,154787
LBR,2,LR0101,populationTotal,19937
LBR,2,LR0102,populationTotal,35368
LBR,2,LR0103,populationTotal,45389
LBR,2,LR0104,populationTotal,26464
LBR,2,LR0201,populationTotal,13539
LBR,2,LR0202,populationTotal,47524
LBR,2,LR0203,populationTotal,130474
LBR,2,LR0204,populationTotal,6104
LBR,2,LR0205,populationTotal,42787
LBR,2,LR0206,populationTotal,27162
LBR,2,LR0207,populationTotal,71920
LBR,2,LR0208,populationTotal,50012
LBR,2,LR0209,populationTotal,48112
LBR,2,LR0210,populationTotal,19343
LBR,2,LR0211,populationTotal,59521
LBR,2,LR0212,populationTotal,33375
LBR,2,LR0301,populationTotal,23064
LBR,2,LR0302,populationTotal,14923
LBR,2,LR0303,populationTotal,26786
LBR,2,LR0304,populationTotal,23963
LBR,2,LR0305,populationTotal,16924
LBR,2,LR0306,populationTotal,20393
LBR,2,LR0401,populationTotal,52749
LBR,2,LR0402,populationTotal,37201
LBR,2,LR0403,populationTotal,38882
LBR,2,LR0404,populationTotal,74865
LBR,2,LR0405,populationTotal,46037
LBR,2,LR0406,populationTotal,49224
LBR,2,LR0407,populationTotal,21033
LBR,2,LR0408,populationTotal,15133
LBR,2,LR0501,populationTotal,9899
LBR,2,LR0502,populationTotal,42273
LBR,2,LR0503,populationTotal,35551
LBR,2,LR0504,populationTotal,64417
LBR,2,LR0505,populationTotal,41507
LBR,2,LR0601,populationTotal,15674
LBR,2,LR0602,populationTotal,20125
LBR,2,LR0603,populationTotal,18628
LBR,2,LR0604,populationTotal,9479
LBR,2,LR0605,populationTotal,13649
LBR,2,LR0606,populationTotal,37346
LBR,2,LR0607,populationTotal,24831
LBR,2,LR0608,populationTotal,49613
LBR,2,LR0701,populationTotal,17494
LBR,2,LR0702,populationTotal,2586
LBR,2,LR0703,populationTotal,2898
LBR,2,LR0704,populationTotal,972
LBR,2,LR0705,populationTotal,3572
LBR,2,LR0706,populationTotal,1402
LBR,2,LR0707,populationTotal,3041
LBR,2,LR0708,populationTotal,2564
LBR,2,LR0709,populationTotal,2337
LBR,2,LR0710,populationTotal,14397
LBR,2,LR0711,populationTotal,3843
LBR,2,LR0712,populationTotal,11135
LBR,2,LR0713,populationTotal,2414
LBR,2,LR0714,populationTotal,1944
LBR,2,LR0715,populationTotal,2835
LBR,2,LR0716,populationTotal,10691
LBR,2,LR0717,populationTotal,2379
LBR,2,LR0718,populationTotal,1038
LBR,2,LR0801,populationTotal,110818
LBR,2,LR0802,populationTotal,91536
LBR,2,LR0803,populationTotal,28396
LBR,2,LR0804,populationTotal,35642
LBR,2,LR0805,populationTotal,25906
LBR,2,LR0806,populationTotal,64681
LBR,2,LR0807,populationTotal,61528
LBR,2,LR0901,populationTotal,93703
LBR,2,LR0902,populationTotal,21540
LBR,2,LR0903,populationTotal,134086
LBR,2,LR0904,populationTotal,67996
LBR,2,LR1001,populationTotal,15208
LBR,2,LR1002,populationTotal,57479
LBR,2,LR1003,populationTotal,12839
LBR,2,LR1004,populationTotal,25936
LBR,2,LR1005,populationTotal,15204
LBR,2,LR1006,populationTotal,65334
LBR,2,LR1007,populationTotal,13487
LBR,2,LR1101,populationTotal,44914
LBR,2,LR1102,populationTotal,17951
LBR,2,LR1103,populationTotal,1467519
LBR,2,LR1104,populationTotal,108580
LBR,2,LR1105,populationTotal,51395
LBR,2,LR1201,populationTotal,27605
LBR,2,LR1202,populationTotal,60475
LBR,2,LR1203,populationTotal,54294
LBR,2,LR1204,populationTotal,92549
LBR,2,LR1205,populationTotal,48639
LBR,2,LR1206,populationTotal,12290
LBR,2,LR1207,populationTotal,16443
LBR,2,LR1208,populationTotal,17269
LBR,2,LR1209,populationTotal,37408
LBR,2,LR1210,populationTotal,36518
LBR,2,LR1211,populationTotal,38349
LBR,2,LR1212,populationTotal,56655
LBR,2,LR1213,populationTotal,49785
LBR,2,LR1214,populationTotal,34340
LBR,2,LR1215,populationTotal,32722
LBR,2,LR1216,populationTotal,38673
LBR,2,LR1217,populationTotal,44400
LBR,2,LR1301,populationTotal,15899
LBR,2,LR1302,populationTotal,16528
LBR,2,LR1303,populationTotal,7545
LBR,2,LR1304,populationTotal,8811
LBR,2,LR1305,populationTotal,9073
LBR,2,LR1306,populationTotal,7800
LBR,2,LR1307,populationTotal,8621
LBR,2,LR1308,populationTotal,11284
LBR,2,LR1309,populationTotal,8040
LBR,2,LR1310,populationTotal,7359
LBR,2,LR1401,populationTotal,5826
LBR,2,LR1402,populationTotal,12550
LBR,2,LR1403,populationTotal,19716
LBR,2,LR1404,populationTotal,19092
LBR,2,LR1405,populationTotal,13485
LBR,2,LR1406,populationTotal,21012
LBR,2,LR1407,populationTotal,5614
LBR,2,LR1408,populationTotal,10803
LBR,2,LR1501,populationTotal,5349
LBR,2,LR1502,populationTotal,6613
LBR,2,LR1503,populationTotal,5190
LBR,2,LR1504,populationTotal,13967
LBR,2,LR1505,populationTotal,23756
LBR,2,LR1506,populationTotal,5352
LBR,2,LR1507,populationTotal,11935
LBR,2,LR1508,populationTotal,9201
LBR,2,LR1509,populationTotal,16119
LBR,2,LR1510,populationTotal,12934
LBR,2,LR1511,populationTotal,10094
LBR,2,LR1512,populationTotal,4634
LBR,2,LR1513,populationTotal,3201
LBR,2,LR1514,populationTotal,4766
LBR,2,LR1515,populationTotal,4923
LBR,2,LR1516,populationTotal,10617
LBR,2,LR1517,populationTotal,6136
