countryCodeISO3,adminLevel,placeCode,indicator,value
SEN,1,SN01,populationTotal,4021386
SEN,1,SN02,populationTotal,1919539
SEN,1,SN03,populationTotal,915774
SEN,1,SN04,populationTotal,726820
SEN,1,SN05,populationTotal,1231726
SEN,1,SN06,populationTotal,194026
SEN,1,SN07,populationTotal,849201
SEN,1,SN08,populationTotal,1120640
SEN,1,SN09,populationTotal,721102
SEN,1,SN10,populationTotal,1165153
SEN,1,SN11,populationTotal,580683
SEN,1,SN12,populationTotal,873363
SEN,1,SN13,populationTotal,2293097
SEN,1,SN14,populationTotal,703941
SEN,2,SN0101,populationTotal,1469060
SEN,2,SN0102,populationTotal,422571
SEN,2,SN0103,populationTotal,1500764
SEN,2,SN0104,populationTotal,628991
SEN,2,SN0201,populationTotal,383899
SEN,2,SN0202,populationTotal,343822
SEN,2,SN0203,populationTotal,1191818
SEN,2,SN0301,populationTotal,434870
SEN,2,SN0302,populationTotal,358204
SEN,2,SN0303,populationTotal,122700
SEN,2,SN0401,populationTotal,129748
SEN,2,SN0402,populationTotal,266216
SEN,2,SN0403,populationTotal,209511
SEN,2,SN0404,populationTotal,121345
SEN,2,SN0501,populationTotal,147656
SEN,2,SN0502,populationTotal,626533
SEN,2,SN0503,populationTotal,457537
SEN,2,SN0601,populationTotal,100657
SEN,2,SN0602,populationTotal,28345
SEN,2,SN0603,populationTotal,65024
SEN,2,SN0701,populationTotal,315335
SEN,2,SN0702,populationTotal,177013
SEN,2,SN0703,populationTotal,356853
SEN,2,SN0801,populationTotal,332128
SEN,2,SN0802,populationTotal,310092
SEN,2,SN0803,populationTotal,478420
SEN,2,SN0901,populationTotal,305861
SEN,2,SN0902,populationTotal,349461
SEN,2,SN0903,populationTotal,65780
SEN,2,SN1001,populationTotal,309823
SEN,2,SN1002,populationTotal,475265
SEN,2,SN1003,populationTotal,380065
SEN,2,SN1101,populationTotal,186605
SEN,2,SN1102,populationTotal,200096
SEN,2,SN1103,populationTotal,193982
SEN,2,SN1201,populationTotal,178010
SEN,2,SN1202,populationTotal,147224
