countryCodeISO3,adminLevel,placeCode,indicator,value
COD,1,CD10,populationTotal,6759835
COD,1,CD20,populationTotal,2649140
COD,1,CD31,populationTotal,2042116
COD,1,CD32,populationTotal,3877849
COD,1,CD33,populationTotal,1480451
COD,1,CD41,populationTotal,2162697
COD,1,CD42,populationTotal,2616497
COD,1,CD43,populationTotal,1360187
COD,1,CD44,populationTotal,1998672
COD,1,CD45,populationTotal,1450197
COD,1,CD51,populationTotal,3047405
COD,1,CD52,populationTotal,1308011
COD,1,CD53,populationTotal,1835341
COD,1,CD54,populationTotal,5413790
COD,1,CD61,populationTotal,8117467
COD,1,CD62,populationTotal,5439819
COD,1,CD63,populationTotal,2653371
COD,1,CD71,populationTotal,9271378
COD,1,CD72,populationTotal,3467737
COD,1,CD73,populationTotal,6898954
COD,1,CD74,populationTotal,4779043
COD,1,CD81,populationTotal,3603870
COD,1,CD82,populationTotal,4907899
COD,1,CD83,populationTotal,169188
COD,1,CD91,populationTotal,6243584
COD,1,CD92,populationTotal,5455718
COD,2,CD1000,populationTotal,6759835
COD,2,CD2001,populationTotal,120650
COD,2,CD2002,populationTotal,232515
COD,2,CD2003,populationTotal,120325
COD,2,CD2005,populationTotal,240963
COD,2,CD2007,populationTotal,285492
COD,2,CD2009,populationTotal,273061
COD,2,CD2010,populationTotal,174338
COD,2,CD2011,populationTotal,181119
COD,2,CD2012,populationTotal,41799
COD,2,CD2013,populationTotal,474358
COD,2,CD2015,populationTotal,160489
COD,2,CD2017,populationTotal,246707
COD,2,CD2018,populationTotal,40706
COD,2,CD2019,populationTotal,56618
COD,2,CD3102,populationTotal,600989
COD,2,CD3103,populationTotal,288733
COD,2,CD3105,populationTotal,364404
COD,2,CD3107,populationTotal,622151
COD,2,CD3108,populationTotal,165839
COD,2,CD3201,populationTotal,210536
COD,2,CD3202,populationTotal,149424
COD,2,CD3203,populationTotal,417139
COD,2,CD3204,populationTotal,907503
COD,2,CD3206,populationTotal,929714
COD,2,CD3208,populationTotal,4234
COD,2,CD3209,populationTotal,44722
COD,2,CD3210,populationTotal,587513
COD,2,CD3212,populationTotal,627064
COD,2,CD3302,populationTotal,354439
COD,2,CD3303,populationTotal,177828
COD,2,CD3304,populationTotal,298960
COD,2,CD3305,populationTotal,22015
COD,2,CD3306,populationTotal,169558
COD,2,CD3307,populationTotal,106792
COD,2,CD3308,populationTotal,125925
COD,2,CD3310,populationTotal,108902
COD,2,CD3311,populationTotal,116032
COD,2,CD4101,populationTotal,368832
COD,2,CD4102,populationTotal,284295
COD,2,CD4103,populationTotal,205930
COD,2,CD4104,populationTotal,195609
COD,2,CD4105,populationTotal,125456
COD,2,CD4107,populationTotal,328175
COD,2,CD4108,populationTotal,405424
COD,2,CD4109,populationTotal,248976
COD,2,CD4202,populationTotal,1092833
COD,2,CD4203,populationTotal,485440
COD,2,CD4204,populationTotal,585521
COD,2,CD4205,populationTotal,371283
COD,2,CD4206,populationTotal,81420
COD,2,CD4301,populationTotal,130460
COD,2,CD4302,populationTotal,128713
COD,2,CD4304,populationTotal,299554
COD,2,CD4305,populationTotal,485242
COD,2,CD4306,populationTotal,316218
COD,2,CD4402,populationTotal,658311
COD,2,CD4404,populationTotal,664365
COD,2,CD4405,populationTotal,675996
COD,2,CD4502,populationTotal,328523
COD,2,CD4503,populationTotal,209678
COD,2,CD4504,populationTotal,290534
COD,2,CD4505,populationTotal,247995
COD,2,CD4506,populationTotal,258590
COD,2,CD4507,populationTotal,114877
COD,2,CD5101,populationTotal,856642
