countryCodeISO3,adminLevel,placeCode,indicator,value
SDN,1,SD01,populationTotal,8040145
SDN,1,SD02,populationTotal,3783126
SDN,1,SD03,populationTotal,5167539
SDN,1,SD04,populationTotal,821419
SDN,1,SD05,populationTotal,2334115
SDN,1,SD06,populationTotal,542984
SDN,1,SD07,populationTotal,967727
SDN,1,SD08,populationTotal,1344256
SDN,1,SD09,populationTotal,2504380
SDN,1,SD10,populationTotal,2699222
SDN,1,SD11,populationTotal,2642310
SDN,1,SD12,populationTotal,1686598
SDN,1,SD13,populationTotal,3099901
SDN,1,SD14,populationTotal,1761313
SDN,1,SD15,populationTotal,4906808
SDN,1,SD16,populationTotal,1642424
SDN,1,SD17,populationTotal,987873
SDN,1,SD18,populationTotal,1942061
SDN,2,SD01001,populationTotal,1436856
SDN,2,SD01002,populationTotal,1505984
SDN,2,SD01003,populationTotal,928145
SDN,2,SD01004,populationTotal,1323258
SDN,2,SD01005,populationTotal,1088538
SDN,2,SD01006,populationTotal,781882
SDN,2,SD01007,populationTotal,975482
SDN,2,SD02113,populationTotal,123412
SDN,2,SD02114,populationTotal,647991
SDN,2,SD02116,populationTotal,9208
SDN,2,SD02117,populationTotal,264664
SDN,2,SD02118,populationTotal,280141
SDN,2,SD02119,populationTotal,179184
SDN,2,SD02120,populationTotal,65385
SDN,2,SD02124,populationTotal,757760
SDN,2,SD02126,populationTotal,131586
SDN,2,SD02128,populationTotal,123487
SDN,2,SD02129,populationTotal,361445
SDN,2,SD02133,populationTotal,360873
SDN,2,SD02136,populationTotal,163259
SDN,2,SD02168,populationTotal,66031
SDN,2,SD02169,populationTotal,68363
SDN,2,SD02170,populationTotal,131264
SDN,2,SD02171,populationTotal,49073
SDN,2,SD03141,populationTotal,603714
SDN,2,SD03143,populationTotal,560749
SDN,2,SD03144,populationTotal,366947
SDN,2,SD03145,populationTotal,74845
SDN,2,SD03146,populationTotal,201681
SDN,2,SD03147,populationTotal,88918
SDN,2,SD03149,populationTotal,343710
SDN,2,SD03150,populationTotal,46332
SDN,2,SD03151,populationTotal,130938
SDN,2,SD03153,populationTotal,116312
SDN,2,SD03154,populationTotal,55707
SDN,2,SD03156,populationTotal,92194
SDN,2,SD03157,populationTotal,368179
SDN,2,SD03158,populationTotal,301223
SDN,2,SD03159,populationTotal,118829
SDN,2,SD03161,populationTotal,352092
