adminLevel,placeCode,indicator,value,countryCodeISO3
2,21UGA007001,small_ruminants,1961014,UGA
2,21UGA001008,small_ruminants,275241,UGA
2,21UGA006007,small_ruminants,493001,UGA
2,21UGA004004,small_ruminants,218691,UGA
2,21UGA008001,small_ruminants,72285,UGA
2,21UGA013007,small_ruminants,184651,UGA
2,21UGA011010,small_ruminants,614266,UGA
2,21UGA012006,small_ruminants,222964,UGA
2,21UGA009001,small_ruminants,133385,UGA
2,21UGA008002,small_ruminants,139455,UGA
2,21UGA005009,small_ruminants,524847,UGA
2,21UGA002002,small_ruminants,276422,UGA
2,21UGA011011,small_ruminants,217808,UGA
2,21UGA011008,small_ruminants,335708,UGA
2,21UGA002004,small_ruminants,464504,UGA
2,21UGA014008,small_ruminants,101129,UGA
2,21UGA001006,small_ruminants,66800,UGA
2,21UGA014001,small_ruminants,312458,UGA
2,21UGA004007,small_ruminants,366582,UGA
2,21UGA006008,small_ruminants,225376,UGA
2,21UGA010009,small_ruminants,437166,UGA
2,21UGA015003,small_ruminants,293731,UGA
2,21UGA006003,small_ruminants,142082,UGA
2,21UGA012003,small_ruminants,164476,UGA
2,21UGA012011,small_ruminants,300397,UGA
2,21UGA015005,small_ruminants,525316,UGA
2,21UGA003005,small_ruminants,204784,UGA
2,21UGA011003,small_ruminants,331427,UGA
2,21UGA004002,small_ruminants,387623,UGA
2,21UGA010006,small_ruminants,200180,UGA
2,21UGA013004,small_ruminants,177568,UGA
2,21UGA008006,small_ruminants,85043,UGA
2,21UGA005002,small_ruminants,191844,UGA
3,UG306601,small_ruminants,355315,UGA
3,UG202701,small_ruminants,352352,UGA
3,UG307101,small_ruminants,42829,UGA
3,UG309901,small_ruminants,709730,UGA
3,UG307201,small_ruminants,61876,UGA
3,UG309701,small_ruminants,275803,UGA
3,UG307401,small_ruminants,114736,UGA
3,UG307202,small_ruminants,247738,UGA
3,UG101401,small_ruminants,194822,UGA
3,UG101001,small_ruminants,148314,UGA
3,UG309001,small_ruminants,226095,UGA
3,UG205201,small_ruminants,183951,UGA
3,UG205601,small_ruminants,225515,UGA
3,UG206101,small_ruminants,264718,UGA
3,UG202801,small_ruminants,96213,UGA
3,UG203801,small_ruminants,301589,UGA
3,UG412101,small_ruminants,223063,UGA
3,UG204401,small_ruminants,297568,UGA
3,UG410601,small_ruminants,263619,UGA
3,UG411201,small_ruminants,218654,UGA
3,UG410301,small_ruminants,139615,UGA
3,UG203001,small_ruminants,32778,UGA
3,UG203101,small_ruminants,191660,UGA
3,UG411801,small_ruminants,261414,UGA
3,UG410101,small_ruminants,110396,UGA
3,UG100101,small_ruminants,172601,UGA
3,UG412501,small_ruminants,153826,UGA
3,UG412501,small_ruminants,95867,UGA
3,UG100601,small_ruminants,32362,UGA
3,UG413301,small_ruminants,158045,UGA
3,UG410801,small_ruminants,158119,UGA
3,UG203201,small_ruminants,216822,UGA
3,UG100201,small_ruminants,163521,UGA
3,UG411501,small_ruminants,394100,UGA
3,UG203002,small_ruminants,470710,UGA
3,UG205501,small_ruminants,272952,UGA
3,UG101501,small_ruminants,284279,UGA
3,UG101701,small_ruminants,184992,UGA
3,UG203401,small_ruminants,142181,UGA
3,UG204301,small_ruminants,245907,UGA
3,UG410201,small_ruminants,89543,UGA
3,UG205401,small_ruminants,404332,UGA
3,UG205301,small_ruminants,524960,UGA
3,UG410401,small_ruminants,158741,UGA
3,UG413101,small_ruminants,136150,UGA
3,UG203601,small_ruminants,253663,UGA
3,UG411001,small_ruminants,236533,UGA
3,UG102301,small_ruminants,168373,UGA
3,UG412502,small_ruminants,52823,UGA
3,UG410501,small_ruminants,54916,UGA
3,UG203501,small_ruminants,50158,UGA
3,UG205701,small_ruminants,243563,UGA
3,UG102601,small_ruminants,641114,UGA
3,UG411502,small_ruminants,334028,UGA
3,UG101801,small_ruminants,95746,UGA
3,UG100301,small_ruminants,106472,UGA
3,UG203701,small_ruminants,115126,UGA
3,UG205901,small_ruminants,35814,UGA
3,UG204001,small_ruminants,193932,UGA
3,UG100401,small_ruminants,64264,UGA
3,UG102001,small_ruminants,130262,UGA
3,UG411101,small_ruminants,461017,UGA
3,UG411701,small_ruminants,137928,UGA
3,UG204402,small_ruminants,208078,UGA
3,UG410302,small_ruminants,172589,UGA
3,UG308901,small_ruminants,110661,UGA
3,UG307701,small_ruminants,227365,UGA
3,UG307501,small_ruminants,387443,UGA
3,UG307601,small_ruminants,106953,UGA
3,UG307301,small_ruminants,212117,UGA
3,UG306501,small_ruminants,465184,UGA
3,UG102602,small_ruminants,96316,UGA
3,UG308301,small_ruminants,333732,UGA
3,UG411002,small_ruminants,51755,UGA
3,UG100501,small_ruminants,164539,UGA
3,UG307402,small_ruminants,178385,UGA
3,UG410602,small_ruminants,123707,UGA
3,UG410701,small_ruminants,46857,UGA
3,UG410701,small_ruminants,39183,UGA
3,UG410701,small_ruminants,83096,UGA
3,UG410702,small_ruminants,114430,UGA
3,UG203901,small_ruminants,62996,UGA
3,UG410502,small_ruminants,221272,UGA
3,UG202802,small_ruminants,100741,UGA
3,UG410802,small_ruminants,306617,UGA
3,UG308001,small_ruminants,212404,UGA
3,UG204002,small_ruminants,95410,UGA
3,UG309801,small_ruminants,143235,UGA
3,UG410901,small_ruminants,45965,UGA
3,UG204101,small_ruminants,109509,UGA
3,UG101601,small_ruminants,87456,UGA
3,UG204003,small_ruminants,263731,UGA
3,UG412901,small_ruminants,134035,UGA
3,UG204201,small_ruminants,120073,UGA
3,UG100701,small_ruminants,188735,UGA
3,UG204403,small_ruminants,63048,UGA
3,UG204501,small_ruminants,55790,UGA
3,UG204601,small_ruminants,177659,UGA
3,UG102002,small_ruminants,155654,UGA
3,UG411503,small_ruminants,124558,UGA
3,UG412601,small_ruminants,260941,UGA
3,UG206001,small_ruminants,143437,UGA
3,UG100901,small_ruminants,331496,UGA
3,UG204701,small_ruminants,134345,UGA
3,UG101402,small_ruminants,293846,UGA
3,UG411601,small_ruminants,182246,UGA
3,UG100102,small_ruminants,42177,UGA
3,UG100801,small_ruminants,1963248,UGA
3,UG101802,small_ruminants,24469,UGA
3,UG102101,small_ruminants,70497,UGA
3,UG411301,small_ruminants,217157,UGA
3,UG412001,small_ruminants,365927,UGA
3,UG101101,small_ruminants,192787,UGA
3,UG101201,small_ruminants,214000,UGA
3,UG204801,small_ruminants,204851,UGA
3,UG203902,small_ruminants,314875,UGA
3,UG307001,small_ruminants,195807,UGA
3,UG411401,small_ruminants,275185,UGA
3,UG306801,small_ruminants,148123,UGA
3,UG102603,small_ruminants,227595,UGA
3,UG412102,small_ruminants,14961,UGA
3,UG412201,small_ruminants,150508,UGA
3,UG307702,small_ruminants,71631,UGA
3,UG307801,small_ruminants,213699,UGA
3,UG307802,small_ruminants,79405,UGA
3,UG307901,small_ruminants,261591,UGA
3,UG203301,small_ruminants,84849,UGA
3,UG102401,small_ruminants,266350,UGA
3,UG308002,small_ruminants,78732,UGA
3,UG204901,small_ruminants,257323,UGA
3,UG204902,small_ruminants,41508,UGA
3,UG308101,small_ruminants,200129,UGA
3,UG205001,small_ruminants,120049,UGA
3,UG102604,small_ruminants,102620,UGA
3,UG412301,small_ruminants,183719,UGA
3,UG100602,small_ruminants,28412,UGA
3,UG101301,small_ruminants,256552,UGA
3,UG306401,small_ruminants,72261,UGA
3,UG308201,small_ruminants,195908,UGA
3,UG308302,small_ruminants,125730,UGA
3,UG100103,small_ruminants,85020,UGA
3,UG205101,small_ruminants,298324,UGA
3,UG102501,small_ruminants,41222,UGA
3,UG308401,small_ruminants,150683,UGA
3,UG102605,small_ruminants,224905,UGA
3,UG202901,small_ruminants,214022,UGA
3,UG308501,small_ruminants,226402,UGA
3,UG307102,small_ruminants,147765,UGA
3,UG101702,small_ruminants,79360,UGA
3,UG412503,small_ruminants,131415,UGA
3,UG308601,small_ruminants,145910,UGA
3,UG102502,small_ruminants,199156,UGA
3,UG101901,small_ruminants,229419,UGA
3,UG205402,small_ruminants,102635,UGA
3,UG412602,small_ruminants,89633,UGA
3,UG101803,small_ruminants,142752,UGA
3,UG101804,small_ruminants,72666,UGA
3,UG306701,small_ruminants,260905,UGA
3,UG308602,small_ruminants,20366,UGA
3,UG308701,small_ruminants,296542,UGA
3,UG102003,small_ruminants,79574,UGA
3,UG102102,small_ruminants,235828,UGA
3,UG102103,small_ruminants,66120,UGA
3,UG412401,small_ruminants,439517,UGA
3,UG102201,small_ruminants,217826,UGA
3,UG102104,small_ruminants,241837,UGA
3,UG102606,small_ruminants,313168,UGA
3,UG410902,small_ruminants,87338,UGA
3,UG309101,small_ruminants,34438,UGA
3,UG205801,small_ruminants,184681,UGA
3,UG100104,small_ruminants,175297,UGA
3,UG101002,small_ruminants,244186,UGA
3,UG412801,small_ruminants,101286,UGA
3,UG412902,small_ruminants,18164,UGA
3,UG309201,small_ruminants,67390,UGA
3,UG411901,small_ruminants,161010,UGA
3,UG309301,small_ruminants,229148,UGA
3,UG310001,small_ruminants,243019,UGA
3,UG309401,small_ruminants,147842,UGA
3,UG309501,small_ruminants,98984,UGA
3,UG309601,small_ruminants,437002,UGA
3,UG309102,small_ruminants,207554,UGA
3,UG205902,small_ruminants,266537,UGA
3,UG308801,small_ruminants,85107,UGA
3,UG306901,small_ruminants,139200,UGA
3,UG413302,small_ruminants,150248,UGA
3,UG413001,small_ruminants,189666,UGA
3,UG412903,small_ruminants,245465,UGA
3,UG412701,small_ruminants,214607,UGA
3,UG413201,small_ruminants,103916,UGA
3,UG413303,small_ruminants,38764,UGA
3,UG412904,small_ruminants,129570,UGA
3,UG413401,small_ruminants,144126,UGA
3,UG203502,small_ruminants,281084,UGA
3,UG206002,small_ruminants,207068,UGA
3,UG413501,small_ruminants,64869,UGA
3,UG413501,small_ruminants,67055,UGA
3,UG413502,small_ruminants,108468,UGA
3,UG206201,small_ruminants,304649,UGA
3,UG206202,small_ruminants,80679,UGA
3,UG307203,small_ruminants,273362,UGA
3,UG204502,small_ruminants,69847,UGA
3,UG204502,small_ruminants,7740,UGA
3,UG204702,small_ruminants,69628,UGA
3,UG206301,small_ruminants,191071,UGA
3,UG206302,small_ruminants,48859,UGA
3,UG307204,small_ruminants,146364,UGA
3,UG206303,small_ruminants,297986,UGA
4,UG30670101,small_ruminants,24351,UGA
4,UG31000101,small_ruminants,18910,UGA
4,UG20270101,small_ruminants,50734,UGA
4,UG30960101,small_ruminants,53755,UGA
4,UG30670102,small_ruminants,23543,UGA
4,UG30640101,small_ruminants,6203,UGA
4,UG30640102,small_ruminants,10449,UGA
4,UG30910101,small_ruminants,9266,UGA
4,UG30960102,small_ruminants,15158,UGA
4,UG30790101,small_ruminants,51907,UGA
4,UG30810101,small_ruminants,41732,UGA
4,UG30780101,small_ruminants,38700,UGA
4,UG30960103,small_ruminants,34851,UGA
4,UG30970101,small_ruminants,24509,UGA
4,UG20460101,small_ruminants,66416,UGA
4,UG30730101,small_ruminants,15112,UGA
4,UG30830101,small_ruminants,47205,UGA
4,UG30660101,small_ruminants,35986,UGA
4,UG30650101,small_ruminants,52525,UGA
4,UG30730102,small_ruminants,28560,UGA
4,UG30650102,small_ruminants,38721,UGA
4,UG30810102,small_ruminants,30124,UGA
4,UG30810103,small_ruminants,10249,UGA
4,UG30720201,small_ruminants,35937,UGA
4,UG30950101,small_ruminants,11297,UGA
4,UG30830201,small_ruminants,47911,UGA
4,UG30660102,small_ruminants,6173,UGA
4,UG30830102,small_ruminants,18252,UGA
4,UG30680101,small_ruminants,11197,UGA
4,UG30820101,small_ruminants,29004,UGA
4,UG20590201,small_ruminants,23323,UGA
4,UG30710101,small_ruminants,17026,UGA
4,UG30730103,small_ruminants,19467,UGA
4,UG30830103,small_ruminants,35373,UGA
4,UG30680102,small_ruminants,11400,UGA
4,UG30720301,small_ruminants,42998,UGA
4,UG30720401,small_ruminants,32174,UGA
4,UG31000102,small_ruminants,12281,UGA
4,UG30790102,small_ruminants,30013,UGA
4,UG30710102,small_ruminants,9230,UGA
4,UG20270102,small_ruminants,26782,UGA
4,UG20590202,small_ruminants,15735,UGA
4,UG30710201,small_ruminants,40702,UGA
4,UG20460102,small_ruminants,27846,UGA
4,UG30670103,small_ruminants,23601,UGA
4,UG30680103,small_ruminants,6703,UGA
4,UG30910201,small_ruminants,22596,UGA
4,UG31000103,small_ruminants,33495,UGA
4,UG30950102,small_ruminants,17925,UGA
4,UG30670104,small_ruminants,17035,UGA
4,UG30960104,small_ruminants,28924,UGA
4,UG30640103,small_ruminants,6252,UGA
4,UG30920101,small_ruminants,9622,UGA
4,UG30930101,small_ruminants,61108,UGA
4,UG30790103,small_ruminants,39133,UGA
4,UG30670105,small_ruminants,35028,UGA
4,UG20410101,small_ruminants,28927,UGA
4,UG30980101,small_ruminants,39070,UGA
4,UG30830104,small_ruminants,44309,UGA
4,UG30680104,small_ruminants,10941,UGA
4,UG30690101,small_ruminants,38662,UGA
4,UG30690102,small_ruminants,13214,UGA
4,UG30670106,small_ruminants,31982,UGA
4,UG20450201,small_ruminants,6508,UGA
4,UG20270103,small_ruminants,13681,UGA
4,UG30700101,small_ruminants,26199,UGA
4,UG30700102,small_ruminants,14368,UGA
4,UG30730104,small_ruminants,11472,UGA
4,UG30920102,small_ruminants,7763,UGA
4,UG30920103,small_ruminants,10664,UGA
4,UG30970102,small_ruminants,30879,UGA
4,UG20420101,small_ruminants,25256,UGA
4,UG30840101,small_ruminants,6789,UGA
4,UG30710202,small_ruminants,27136,UGA
4,UG30670107,small_ruminants,23413,UGA
4,UG20420102,small_ruminants,12741,UGA
4,UG20270104,small_ruminants,25606,UGA
4,UG20410102,small_ruminants,11327,UGA
4,UG30990101,small_ruminants,70219,UGA
4,UG20590203,small_ruminants,28914,UGA
4,UG30680105,small_ruminants,17305,UGA
4,UG20620101,small_ruminants,53120,UGA
4,UG30650103,small_ruminants,9964,UGA
4,UG30720402,small_ruminants,26583,UGA
4,UG30990102,small_ruminants,35643,UGA
4,UG30710103,small_ruminants,8904,UGA
4,UG30720202,small_ruminants,28665,UGA
4,UG30830105,small_ruminants,36643,UGA
4,UG30720101,small_ruminants,21502,UGA
4,UG30660103,small_ruminants,39518,UGA
4,UG30680106,small_ruminants,17788,UGA
4,UG20270105,small_ruminants,41433,UGA
4,UG20620102,small_ruminants,49960,UGA
4,UG30970103,small_ruminants,10627,UGA
4,UG30910202,small_ruminants,11930,UGA
4,UG31000104,small_ruminants,19240,UGA
4,UG20600201,small_ruminants,26288,UGA
4,UG30710104,small_ruminants,7670,UGA
4,UG30700103,small_ruminants,39405,UGA
4,UG20490101,small_ruminants,27877,UGA
4,UG31000105,small_ruminants,20779,UGA
4,UG30640104,small_ruminants,6098,UGA
4,UG30740101,small_ruminants,18757,UGA
4,UG30670108,small_ruminants,34935,UGA
4,UG30680107,small_ruminants,9020,UGA
4,UG30970104,small_ruminants,37215,UGA
4,UG30790104,small_ruminants,42999,UGA
4,UG30720203,small_ruminants,27683,UGA
4,UG10200201,small_ruminants,6488,UGA
4,UG20530101,small_ruminants,57898,UGA
4,UG30790105,small_ruminants,48318,UGA
4,UG20440101,small_ruminants,28193,UGA
4,UG10140101,small_ruminants,35397,UGA
4,UG10120110,small_ruminants,31010,UGA
4,UG10120111,small_ruminants,5424,UGA
4,UG20550101,small_ruminants,64520,UGA
4,UG30740201,small_ruminants,62053,UGA
4,UG30830106,small_ruminants,42765,UGA
4,UG30730105,small_ruminants,20441,UGA
4,UG10100101,small_ruminants,13843,UGA
4,UG10180101,small_ruminants,14686,UGA
4,UG20500101,small_ruminants,15533,UGA
4,UG10020101,small_ruminants,43254,UGA
4,UG41130101,small_ruminants,23323,UGA
4,UG41010101,small_ruminants,14807,UGA
4,UG41130102,small_ruminants,23832,UGA
4,UG41260101,small_ruminants,26369,UGA
4,UG41020101,small_ruminants,9207,UGA
4,UG30720302,small_ruminants,21806,UGA
4,UG20500102,small_ruminants,7038,UGA
4,UG20500103,small_ruminants,4976,UGA
4,UG41120101,small_ruminants,18884,UGA
4,UG41080201,small_ruminants,23101,UGA
4,UG41070201,small_ruminants,34381,UGA
4,UG41270101,small_ruminants,30494,UGA
4,UG41050201,small_ruminants,7220,UGA
4,UG41010102,small_ruminants,14386,UGA
4,UG30940101,small_ruminants,24580,UGA
4,UG10140201,small_ruminants,24190,UGA
4,UG41260102,small_ruminants,24098,UGA
4,UG41300101,small_ruminants,34432,UGA
4,UG41030201,small_ruminants,13072,UGA
4,UG41170101,small_ruminants,15688,UGA
4,UG10060201,small_ruminants,6807,UGA
4,UG20290101,small_ruminants,7150,UGA
4,UG41030202,small_ruminants,11586,UGA
4,UG20560101,small_ruminants,30185,UGA
4,UG20540101,small_ruminants,27503,UGA
4,UG20610101,small_ruminants,10664,UGA
4,UG20280101,small_ruminants,8719,UGA
4,UG20280102,small_ruminants,24294,UGA
4,UG10030101,small_ruminants,14043,UGA
4,UG20300201,small_ruminants,39792,UGA
4,UG20430101,small_ruminants,22891,UGA
4,UG20400301,small_ruminants,64822,UGA
4,UG41250101,small_ruminants,76722,UGA
4,UG20290102,small_ruminants,14946,UGA
4,UG20290103,small_ruminants,8322,UGA
4,UG20360101,small_ruminants,19456,UGA
4,UG20540102,small_ruminants,10878,UGA
4,UG20540103,small_ruminants,17875,UGA
4,UG10060202,small_ruminants,19740,UGA
4,UG41070202,small_ruminants,39322,UGA
4,UG41300102,small_ruminants,24369,UGA
4,UG41240101,small_ruminants,16803,UGA
4,UG41240102,small_ruminants,42195,UGA
4,UG41340101,small_ruminants,38415,UGA
4,UG41180101,small_ruminants,41931,UGA
4,UG41330101,small_ruminants,33372,UGA
4,UG41030203,small_ruminants,3800,UGA
4,UG10040101,small_ruminants,5872,UGA
4,UG20380101,small_ruminants,86791,UGA
4,UG20400101,small_ruminants,26666,UGA
4,UG20340101,small_ruminants,6325,UGA
4,UG20610102,small_ruminants,8156,UGA
4,UG20520101,small_ruminants,16375,UGA
4,UG20600101,small_ruminants,43185,UGA
4,UG41350101,small_ruminants,6792,UGA
4,UG41150201,small_ruminants,42718,UGA
4,UG20440201,small_ruminants,49286,UGA
4,UG20310101,small_ruminants,20844,UGA
4,UG41220101,small_ruminants,24803,UGA
4,UG41060101,small_ruminants,17246,UGA
4,UG41090201,small_ruminants,8072,UGA
4,UG41040101,small_ruminants,8437,UGA
4,UG41040102,small_ruminants,17413,UGA
4,UG20350201,small_ruminants,20875,UGA
4,UG20550102,small_ruminants,26743,UGA
4,UG41180102,small_ruminants,34759,UGA
4,UG41180103,small_ruminants,14636,UGA
4,UG20610103,small_ruminants,19725,UGA
4,UG41150202,small_ruminants,14441,UGA
4,UG41330102,small_ruminants,26437,UGA
4,UG10010101,small_ruminants,23508,UGA
4,UG10010102,small_ruminants,16204,UGA
4,UG10060101,small_ruminants,13750,UGA
4,UG41060201,small_ruminants,28727,UGA
4,UG20530102,small_ruminants,58511,UGA
4,UG10170101,small_ruminants,15009,UGA
4,UG20290104,small_ruminants,13982,UGA
4,UG20430102,small_ruminants,23219,UGA
4,UG20550103,small_ruminants,12703,UGA
4,UG20510101,small_ruminants,49641,UGA
4,UG20540104,small_ruminants,22123,UGA
4,UG20530103,small_ruminants,42676,UGA
4,UG20320101,small_ruminants,33330,UGA
4,UG20320102,small_ruminants,11425,UGA
4,UG20560102,small_ruminants,11923,UGA
4,UG20340102,small_ruminants,19675,UGA
4,UG20560103,small_ruminants,10955,UGA
4,UG20520102,small_ruminants,8956,UGA
4,UG20610104,small_ruminants,21447,UGA
4,UG20560104,small_ruminants,8573,UGA
4,UG20290105,small_ruminants,12834,UGA
4,UG20540105,small_ruminants,23796,UGA
4,UG20290106,small_ruminants,13899,UGA
4,UG20610105,small_ruminants,19536,UGA
4,UG41210101,small_ruminants,14604,UGA
4,UG41320101,small_ruminants,9497,UGA
4,UG41260103,small_ruminants,16971,UGA
4,UG20610106,small_ruminants,15732,UGA
4,UG20560105,small_ruminants,17819,UGA
4,UG10020102,small_ruminants,8602,UGA
4,UG10110101,small_ruminants,21969,UGA
4,UG10110102,small_ruminants,16793,UGA
4,UG20540106,small_ruminants,16898,UGA
4,UG41030101,small_ruminants,13361,UGA
4,UG20510102,small_ruminants,47273,UGA
4,UG10070101,small_ruminants,48101,UGA
4,UG41330103,small_ruminants,4557,UGA
4,UG20520103,small_ruminants,14513,UGA
4,UG41100101,small_ruminants,9747,UGA
4,UG10090101,small_ruminants,43942,UGA
4,UG20330101,small_ruminants,6985,UGA
4,UG20330102,small_ruminants,7291,UGA
4,UG20610107,small_ruminants,5597,UGA
4,UG20610108,small_ruminants,5377,UGA
4,UG20340103,small_ruminants,0,UGA
4,UG20340104,small_ruminants,5467,UGA
4,UG20390201,small_ruminants,35958,UGA
4,UG20570101,small_ruminants,41890,UGA
4,UG20480101,small_ruminants,15830,UGA
4,UG20340105,small_ruminants,8003,UGA
4,UG20340106,small_ruminants,3796,UGA
4,UG41150301,small_ruminants,17131,UGA
4,UG10180301,small_ruminants,34425,UGA
4,UG20300202,small_ruminants,53648,UGA
4,UG20300203,small_ruminants,29567,UGA
4,UG41020102,small_ruminants,13299,UGA
4,UG41020103,small_ruminants,9168,UGA
4,UG10030102,small_ruminants,18728,UGA
4,UG20510103,small_ruminants,33817,UGA
4,UG20440102,small_ruminants,24719,UGA
4,UG20290107,small_ruminants,23671,UGA
4,UG20340107,small_ruminants,12163,UGA
4,UG20300204,small_ruminants,39048,UGA
4,UG20420103,small_ruminants,21399,UGA
4,UG20350202,small_ruminants,11423,UGA
4,UG20610109,small_ruminants,8307,UGA
4,UG20430103,small_ruminants,32122,UGA
4,UG20290108,small_ruminants,13041,UGA
4,UG20610110,small_ruminants,13400,UGA
4,UG20540107,small_ruminants,14772,UGA
4,UG20340108,small_ruminants,9939,UGA
4,UG20290109,small_ruminants,12018,UGA
4,UG41050202,small_ruminants,9771,UGA
4,UG20560106,small_ruminants,20763,UGA
4,UG20540108,small_ruminants,15517,UGA
4,UG20340109,small_ruminants,6489,UGA
4,UG20560107,small_ruminants,24258,UGA
4,UG20520104,small_ruminants,9298,UGA
4,UG20340110,small_ruminants,7894,UGA
4,UG10260501,small_ruminants,55134,UGA
4,UG41030204,small_ruminants,26344,UGA
4,UG41030205,small_ruminants,5250,UGA
4,UG30740102,small_ruminants,37086,UGA
4,UG20540109,small_ruminants,26947,UGA
4,UG20540110,small_ruminants,23709,UGA
4,UG20610111,small_ruminants,13539,UGA
4,UG20520105,small_ruminants,1975,UGA
4,UG20560108,small_ruminants,7583,UGA
4,UG41160101,small_ruminants,22251,UGA
4,UG41010103,small_ruminants,16514,UGA
4,UG41030102,small_ruminants,7206,UGA
4,UG41110101,small_ruminants,16511,UGA
4,UG41160102,small_ruminants,16505,UGA
4,UG10100201,small_ruminants,59947,UGA
4,UG20360102,small_ruminants,25459,UGA
4,UG20360103,small_ruminants,24849,UGA
4,UG20530104,small_ruminants,38832,UGA
4,UG10040102,small_ruminants,5147,UGA
4,UG20540111,small_ruminants,12077,UGA
4,UG41210102,small_ruminants,19809,UGA
4,UG41030206,small_ruminants,22040,UGA
4,UG20400102,small_ruminants,43278,UGA
4,UG20310102,small_ruminants,14177,UGA
4,UG41060102,small_ruminants,46074,UGA
