id,placeCode,value,countryCodeISO3,indicator,adminLevel
71,ET010504,2,ETH,IPC_forecast_long,3
72,ET010505,2,ETH,IPC_forecast_long,3
73,ET010506,2,ETH,IPC_forecast_long,3
74,ET010507,2,ETH,IPC_forecast_long,3
75,ET010508,2,ETH,IPC_forecast_long,3
76,ET010509,2,ETH,IPC_forecast_long,3
77,ET010601,3,ETH,IPC_forecast_long,3
78,ET010602,3,ETH,IPC_forecast_long,3
79,ET010603,3,ETH,IPC_forecast_long,3
80,ET010604,3,ETH,IPC_forecast_long,3
81,ET010605,2,ETH,IPC_forecast_long,3
82,ET010606,3,ETH,IPC_forecast_long,3
83,ET010607,3,ETH,IPC_forecast_long,3
84,ET010608,3,ETH,IPC_forecast_long,3
85,ET020101,2,ETH,IPC_forecast_long,3
86,ET020102,3,ETH,IPC_forecast_long,3
87,ET020103,2,ETH,IPC_forecast_long,3
88,ET020104,2,ETH,IPC_forecast_long,3
89,ET020105,2,ETH,IPC_forecast_long,3
90,ET020106,3,ETH,IPC_forecast_long,3
91,ET020107,1,ETH,IPC_forecast_long,3
92,ET020108,3,ETH,IPC_forecast_long,3
93,ET020109,3,ETH,IPC_forecast_long,3
94,ET020110,2,ETH,IPC_forecast_long,3
95,ET020111,1,ETH,IPC_forecast_long,3
96,ET020198,1,ETH,IPC_forecast_long,3
97,ET020201,4,ETH,IPC_forecast_long,3
98,ET020202,4,ETH,IPC_forecast_long,3
99,ET020203,4,ETH,IPC_forecast_long,3
100,ET020204,4,ETH,IPC_forecast_long,3
101,ET020205,4,ETH,IPC_forecast_long,3
102,ET020206,4,ETH,IPC_forecast_long,3
103,ET020207,3,ETH,IPC_forecast_long,3
104,ET020208,3,ETH,IPC_forecast_long,3
105,ET020209,4,ETH,IPC_forecast_long,3
106,ET020301,2,ETH,IPC_forecast_long,3
107,ET020302,2,ETH,IPC_forecast_long,3
108,ET020303,2,ETH,IPC_forecast_long,3
109,ET020304,2,ETH,IPC_forecast_long,3
110,ET020305,2,ETH,IPC_forecast_long,3
111,ET020306,2,ETH,IPC_forecast_long,3
112,ET020307,2,ETH,IPC_forecast_long,3
113,ET020396,1,ETH,IPC_forecast_long,3
114,ET020401,4,ETH,IPC_forecast_long,3
115,ET020402,4,ETH,IPC_forecast_long,3
116,ET020403,4,ETH,IPC_forecast_long,3
117,ET020404,4,ETH,IPC_forecast_long,3
118,ET020405,4,ETH,IPC_forecast_long,3
119,ET020501,3,ETH,IPC_forecast_long,3
120,ET020502,3,ETH,IPC_forecast_long,3
121,ET020503,3,ETH,IPC_forecast_long,3
122,ET020504,3,ETH,IPC_forecast_long,3
123,ET020505,3,ETH,IPC_forecast_long,3
124,ET030101,2,ETH,IPC_forecast_long,3
125,ET030102,2,ETH,IPC_forecast_long,3
126,ET030103,2,ETH,IPC_forecast_long,3
127,ET030104,2,ETH,IPC_forecast_long,3
128,ET030105,2,ETH,IPC_forecast_long,3
129,ET030106,1,ETH,IPC_forecast_long,3
130,ET030119,3,ETH,IPC_forecast_long,3
131,ET030198,2,ETH,IPC_forecast_long,3
132,ET030201,1,ETH,IPC_forecast_long,3
133,ET030202,1,ETH,IPC_forecast_long,3
134,ET030203,1,ETH,IPC_forecast_long,3
135,ET030204,1,ETH,IPC_forecast_long,3
136,ET030205,2,ETH,IPC_forecast_long,3
137,ET030206,2,ETH,IPC_forecast_long,3
138,ET030207,2,ETH,IPC_forecast_long,3
139,ET030208,1,ETH,IPC_forecast_long,3
140,ET030209,1,ETH,IPC_forecast_long,3
141,ET030210,1,ETH,IPC_forecast_long,3
142,ET030211,1,ETH,IPC_forecast_long,3
143,ET030212,2,ETH,IPC_forecast_long,3
144,ET030213,2,ETH,IPC_forecast_long,3
145,ET030214,2,ETH,IPC_forecast_long,3
146,ET030215,2,ETH,IPC_forecast_long,3
147,ET030216,1,ETH,IPC_forecast_long,3
148,ET030217,1,ETH,IPC_forecast_long,3
149,ET030218,1,ETH,IPC_forecast_long,3
150,ET030293,1,ETH,IPC_forecast_long,3
151,ET030298,1,ETH,IPC_forecast_long,3
152,ET030299,1,ETH,IPC_forecast_long,3
153,ET030301,2,ETH,IPC_forecast_long,3
154,ET030302,2,ETH,IPC_forecast_long,3
155,ET030303,3,ETH,IPC_forecast_long,3
156,ET030304,2,ETH,IPC_forecast_long,3
157,ET030305,3,ETH,IPC_forecast_long,3
158,ET030306,1,ETH,IPC_forecast_long,3
159,ET030307,2,ETH,IPC_forecast_long,3
160,ET030308,2,ETH,IPC_forecast_long,3
161,ET030309,1,ETH,IPC_forecast_long,3
162,ET030310,3,ETH,IPC_forecast_long,3
163,ET030311,3,ETH,IPC_forecast_long,3
164,ET030312,3,ETH,IPC_forecast_long,3
165,ET030313,3,ETH,IPC_forecast_long,3
166,ET030314,1,ETH,IPC_forecast_long,3
167,ET030315,1,ETH,IPC_forecast_long,3
168,ET030397,1,ETH,IPC_forecast_long,3
169,ET030398,1,ETH,IPC_forecast_long,3
170,ET030399,1,ETH,IPC_forecast_long,3
171,ET030401,1,ETH,IPC_forecast_long,3
172,ET030402,3,ETH,IPC_forecast_long,3
173,ET030403,2,ETH,IPC_forecast_long,3
174,ET030404,2,ETH,IPC_forecast_long,3
175,ET030405,2,ETH,IPC_forecast_long,3
176,ET030406,3,ETH,IPC_forecast_long,3
177,ET030407,2,ETH,IPC_forecast_long,3
178,ET030408,2,ETH,IPC_forecast_long,3
179,ET030409,3,ETH,IPC_forecast_long,3
180,ET030410,3,ETH,IPC_forecast_long,3
181,ET030411,2,ETH,IPC_forecast_long,3
182,ET030412,2,ETH,IPC_forecast_long,3
183,ET030413,2,ETH,IPC_forecast_long,3
184,ET030414,2,ETH,IPC_forecast_long,3
185,ET030415,2,ETH,IPC_forecast_long,3
186,ET030416,2,ETH,IPC_forecast_long,3
187,ET030417,2,ETH,IPC_forecast_long,3
188,ET030418,1,ETH,IPC_forecast_long,3
189,ET030419,2,ETH,IPC_forecast_long,3
190,ET030420,2,ETH,IPC_forecast_long,3
191,ET030421,2,ETH,IPC_forecast_long,3
192,ET030422,2,ETH,IPC_forecast_long,3
193,ET030423,2,ETH,IPC_forecast_long,3
194,ET030424,1,ETH,IPC_forecast_long,3
195,ET030425,1,ETH,IPC_forecast_long,3
196,ET030426,1,ETH,IPC_forecast_long,3
197,ET030427,1,ETH,IPC_forecast_long,3
198,ET030428,1,ETH,IPC_forecast_long,3
199,ET030429,1,ETH,IPC_forecast_long,3
200,ET030498,1,ETH,IPC_forecast_long,3
201,ET030499,1,ETH,IPC_forecast_long,3
202,ET030501,1,ETH,IPC_forecast_long,3
203,ET030502,1,ETH,IPC_forecast_long,3
204,ET030503,1,ETH,IPC_forecast_long,3
205,ET030504,1,ETH,IPC_forecast_long,3
206,ET030505,2,ETH,IPC_forecast_long,3
207,ET030506,2,ETH,IPC_forecast_long,3
208,ET030507,2,ETH,IPC_forecast_long,3
209,ET030508,2,ETH,IPC_forecast_long,3
210,ET030509,2,ETH,IPC_forecast_long,3
211,ET030510,2,ETH,IPC_forecast_long,3
212,ET030511,2,ETH,IPC_forecast_long,3
213,ET030512,2,ETH,IPC_forecast_long,3
214,ET030513,2,ETH,IPC_forecast_long,3
215,ET030514,2,ETH,IPC_forecast_long,3
216,ET030515,2,ETH,IPC_forecast_long,3
217,ET030516,2,ETH,IPC_forecast_long,3
218,ET030517,2,ETH,IPC_forecast_long,3
219,ET030518,2,ETH,IPC_forecast_long,3
220,ET030519,2,ETH,IPC_forecast_long,3
221,ET030520,1,ETH,IPC_forecast_long,3
222,ET030521,2,ETH,IPC_forecast_long,3
223,ET030522,2,ETH,IPC_forecast_long,3
224,ET030523,1,ETH,IPC_forecast_long,3
225,ET030524,1,ETH,IPC_forecast_long,3
226,ET030525,1,ETH,IPC_forecast_long,3
227,ET030526,1,ETH,IPC_forecast_long,3
228,ET030527,1,ETH,IPC_forecast_long,3
229,ET030595,1,ETH,IPC_forecast_long,3
230,ET030597,1,ETH,IPC_forecast_long,3
231,ET030598,1,ETH,IPC_forecast_long,3
232,ET030599,1,ETH,IPC_forecast_long,3
233,ET030601,1,ETH,IPC_forecast_long,3
234,ET030602,2,ETH,IPC_forecast_long,3
235,ET030603,2,ETH,IPC_forecast_long,3
236,ET030604,2,ETH,IPC_forecast_long,3
237,ET030605,1,ETH,IPC_forecast_long,3
238,ET030606,1,ETH,IPC_forecast_long,3
239,ET030607,1,ETH,IPC_forecast_long,3
240,ET030608,1,ETH,IPC_forecast_long,3
241,ET030609,1,ETH,IPC_forecast_long,3
242,ET030610,1,ETH,IPC_forecast_long,3
243,ET030611,1,ETH,IPC_forecast_long,3
244,ET030612,1,ETH,IPC_forecast_long,3
245,ET030613,1,ETH,IPC_forecast_long,3
246,ET030614,1,ETH,IPC_forecast_long,3
247,ET030615,1,ETH,IPC_forecast_long,3
248,ET030616,1,ETH,IPC_forecast_long,3
249,ET030617,1,ETH,IPC_forecast_long,3
250,ET030618,1,ETH,IPC_forecast_long,3
251,ET030619,1,ETH,IPC_forecast_long,3
252,ET030620,1,ETH,IPC_forecast_long,3
253,ET030621,1,ETH,IPC_forecast_long,3
254,ET030622,1,ETH,IPC_forecast_long,3
255,ET030623,1,ETH,IPC_forecast_long,3
256,ET030694,1,ETH,IPC_forecast_long,3
257,ET030698,1,ETH,IPC_forecast_long,3
258,ET030699,1,ETH,IPC_forecast_long,3
259,ET030701,1,ETH,IPC_forecast_long,3
260,ET030702,1,ETH,IPC_forecast_long,3
261,ET030703,1,ETH,IPC_forecast_long,3
262,ET030704,1,ETH,IPC_forecast_long,3
263,ET030705,1,ETH,IPC_forecast_long,3
264,ET030706,1,ETH,IPC_forecast_long,3
265,ET030707,1,ETH,IPC_forecast_long,3
266,ET030708,1,ETH,IPC_forecast_long,3
267,ET030709,1,ETH,IPC_forecast_long,3
268,ET030710,1,ETH,IPC_forecast_long,3
269,ET030711,1,ETH,IPC_forecast_long,3
270,ET030712,1,ETH,IPC_forecast_long,3
271,ET030713,1,ETH,IPC_forecast_long,3
272,ET030714,1,ETH,IPC_forecast_long,3
273,ET030715,1,ETH,IPC_forecast_long,3
274,ET030716,1,ETH,IPC_forecast_long,3
275,ET030717,1,ETH,IPC_forecast_long,3
276,ET030718,1,ETH,IPC_forecast_long,3
277,ET030719,1,ETH,IPC_forecast_long,3
278,ET030720,1,ETH,IPC_forecast_long,3
279,ET030797,1,ETH,IPC_forecast_long,3
280,ET030798,1,ETH,IPC_forecast_long,3
281,ET030799,1,ETH,IPC_forecast_long,3
282,ET030801,3,ETH,IPC_forecast_long,3
283,ET030802,3,ETH,IPC_forecast_long,3
284,ET030803,3,ETH,IPC_forecast_long,3
285,ET030804,3,ETH,IPC_forecast_long,3
286,ET030805,3,ETH,IPC_forecast_long,3
287,ET030806,3,ETH,IPC_forecast_long,3
288,ET030807,2,ETH,IPC_forecast_long,3
289,ET030808,3,ETH,IPC_forecast_long,3
290,ET030809,2,ETH,IPC_forecast_long,3
291,ET030901,1,ETH,IPC_forecast_long,3
292,ET030902,1,ETH,IPC_forecast_long,3
293,ET030903,1,ETH,IPC_forecast_long,3
294,ET030904,1,ETH,IPC_forecast_long,3
295,ET030905,1,ETH,IPC_forecast_long,3
296,ET030906,1,ETH,IPC_forecast_long,3
297,ET030907,1,ETH,IPC_forecast_long,3
298,ET030908,1,ETH,IPC_forecast_long,3
299,ET030909,1,ETH,IPC_forecast_long,3
300,ET030910,1,ETH,IPC_forecast_long,3
301,ET030911,1,ETH,IPC_forecast_long,3
302,ET030912,1,ETH,IPC_forecast_long,3
303,ET030996,1,ETH,IPC_forecast_long,3
304,ET030997,1,ETH,IPC_forecast_long,3
305,ET030998,1,ETH,IPC_forecast_long,3
306,ET030999,1,ETH,IPC_forecast_long,3
307,ET031001,2,ETH,IPC_forecast_long,3
308,ET031002,2,ETH,IPC_forecast_long,3
309,ET031003,2,ETH,IPC_forecast_long,3
310,ET031004,2,ETH,IPC_forecast_long,3
311,ET031005,2,ETH,IPC_forecast_long,3
312,ET031006,1,ETH,IPC_forecast_long,3
313,ET031007,1,ETH,IPC_forecast_long,3
314,ET031008,1,ETH,IPC_forecast_long,3
315,ET031099,1,ETH,IPC_forecast_long,3
316,ET031103,1,ETH,IPC_forecast_long,3
317,ET031104,1,ETH,IPC_forecast_long,3
318,ET031105,1,ETH,IPC_forecast_long,3
319,ET031106,1,ETH,IPC_forecast_long,3
320,ET031107,1,ETH,IPC_forecast_long,3
321,ET031108,1,ETH,IPC_forecast_long,3
322,ET031109,1,ETH,IPC_forecast_long,3
323,ET031110,1,ETH,IPC_forecast_long,3
324,ET031111,1,ETH,IPC_forecast_long,3
325,ET031112,1,ETH,IPC_forecast_long,3
326,ET031115,1,ETH,IPC_forecast_long,3
327,ET031116,2,ETH,IPC_forecast_long,3
328,ET031117,2,ETH,IPC_forecast_long,3
329,ET031118,1,ETH,IPC_forecast_long,3
330,ET031119,1,ETH,IPC_forecast_long,3
331,ET031120,1,ETH,IPC_forecast_long,3
332,ET031121,1,ETH,IPC_forecast_long,3
333,ET031122,2,ETH,IPC_forecast_long,3
334,ET031125,1,ETH,IPC_forecast_long,3
335,ET031199,1,ETH,IPC_forecast_long,3
336,ET031205,1,ETH,IPC_forecast_long,3
337,ET031206,1,ETH,IPC_forecast_long,3
338,ET031213,1,ETH,IPC_forecast_long,3
339,ET031214,1,ETH,IPC_forecast_long,3
340,ET031223,1,ETH,IPC_forecast_long,3
341,ET031224,1,ETH,IPC_forecast_long,3
342,ET031292,1,ETH,IPC_forecast_long,3
343,ET040101,2,ETH,IPC_forecast_long,3
344,ET040102,1,ETH,IPC_forecast_long,3
345,ET040103,1,ETH,IPC_forecast_long,3
346,ET040104,1,ETH,IPC_forecast_long,3
347,ET040105,2,ETH,IPC_forecast_long,3
348,ET040106,1,ETH,IPC_forecast_long,3
349,ET040107,1,ETH,IPC_forecast_long,3
350,ET040108,1,ETH,IPC_forecast_long,3
351,ET040109,1,ETH,IPC_forecast_long,3
352,ET040110,1,ETH,IPC_forecast_long,3
353,ET040111,1,ETH,IPC_forecast_long,3
354,ET040112,1,ETH,IPC_forecast_long,3
355,ET040113,1,ETH,IPC_forecast_long,3
356,ET040114,1,ETH,IPC_forecast_long,3
357,ET040115,1,ETH,IPC_forecast_long,3
358,ET040116,2,ETH,IPC_forecast_long,3
359,ET040117,1,ETH,IPC_forecast_long,3
360,ET040118,1,ETH,IPC_forecast_long,3
361,ET040119,1,ETH,IPC_forecast_long,3
362,ET040193,1,ETH,IPC_forecast_long,3
363,ET040197,1,ETH,IPC_forecast_long,3
364,ET040198,1,ETH,IPC_forecast_long,3
365,ET040199,1,ETH,IPC_forecast_long,3
366,ET040201,1,ETH,IPC_forecast_long,3
367,ET040202,1,ETH,IPC_forecast_long,3
368,ET040203,1,ETH,IPC_forecast_long,3
369,ET040204,1,ETH,IPC_forecast_long,3
370,ET040205,1,ETH,IPC_forecast_long,3
371,ET040206,1,ETH,IPC_forecast_long,3
372,ET040207,1,ETH,IPC_forecast_long,3
373,ET040208,1,ETH,IPC_forecast_long,3
374,ET040209,1,ETH,IPC_forecast_long,3
375,ET040210,1,ETH,IPC_forecast_long,3
376,ET040211,2,ETH,IPC_forecast_long,3
377,ET040212,1,ETH,IPC_forecast_long,3
378,ET040213,2,ETH,IPC_forecast_long,3
379,ET040214,1,ETH,IPC_forecast_long,3
380,ET040215,1,ETH,IPC_forecast_long,3
381,ET040216,1,ETH,IPC_forecast_long,3
382,ET040217,2,ETH,IPC_forecast_long,3
383,ET040297,1,ETH,IPC_forecast_long,3
384,ET040301,1,ETH,IPC_forecast_long,3
385,ET040302,1,ETH,IPC_forecast_long,3
386,ET040309,1,ETH,IPC_forecast_long,3
387,ET040310,1,ETH,IPC_forecast_long,3
388,ET040311,1,ETH,IPC_forecast_long,3
389,ET040312,1,ETH,IPC_forecast_long,3
390,ET040313,1,ETH,IPC_forecast_long,3
391,ET040314,1,ETH,IPC_forecast_long,3
392,ET040315,1,ETH,IPC_forecast_long,3
393,ET040316,1,ETH,IPC_forecast_long,3
394,ET040317,1,ETH,IPC_forecast_long,3
395,ET040319,1,ETH,IPC_forecast_long,3
396,ET040320,1,ETH,IPC_forecast_long,3
397,ET040324,1,ETH,IPC_forecast_long,3
398,ET040401,1,ETH,IPC_forecast_long,3
399,ET040402,1,ETH,IPC_forecast_long,3
400,ET040403,1,ETH,IPC_forecast_long,3
401,ET040404,1,ETH,IPC_forecast_long,3
402,ET040405,1,ETH,IPC_forecast_long,3
403,ET040406,1,ETH,IPC_forecast_long,3
404,ET040407,1,ETH,IPC_forecast_long,3
405,ET040408,1,ETH,IPC_forecast_long,3
406,ET040409,1,ETH,IPC_forecast_long,3
407,ET040410,1,ETH,IPC_forecast_long,3
408,ET040411,1,ETH,IPC_forecast_long,3
409,ET040412,1,ETH,IPC_forecast_long,3
410,ET040413,1,ETH,IPC_forecast_long,3
411,ET040414,1,ETH,IPC_forecast_long,3
412,ET040415,1,ETH,IPC_forecast_long,3
413,ET040416,1,ETH,IPC_forecast_long,3
414,ET040417,1,ETH,IPC_forecast_long,3
415,ET040418,1,ETH,IPC_forecast_long,3
416,ET040490,1,ETH,IPC_forecast_long,3
417,ET040491,1,ETH,IPC_forecast_long,3
418,ET040495,1,ETH,IPC_forecast_long,3
419,ET040499,1,ETH,IPC_forecast_long,3
420,ET040500,1,ETH,IPC_forecast_long,3
421,ET040501,1,ETH,IPC_forecast_long,3
422,ET040502,1,ETH,IPC_forecast_long,3
423,ET040503,1,ETH,IPC_forecast_long,3
424,ET040504,1,ETH,IPC_forecast_long,3
425,ET040505,1,ETH,IPC_forecast_long,3
426,ET040506,1,ETH,IPC_forecast_long,3
427,ET040507,1,ETH,IPC_forecast_long,3
428,ET040508,1,ETH,IPC_forecast_long,3
429,ET040509,1,ETH,IPC_forecast_long,3
430,ET040510,1,ETH,IPC_forecast_long,3
431,ET040511,1,ETH,IPC_forecast_long,3
432,ET040513,1,ETH,IPC_forecast_long,3
433,ET040514,1,ETH,IPC_forecast_long,3
434,ET040515,1,ETH,IPC_forecast_long,3
435,ET040516,1,ETH,IPC_forecast_long,3
436,ET040517,1,ETH,IPC_forecast_long,3
437,ET040518,1,ETH,IPC_forecast_long,3
438,ET040519,1,ETH,IPC_forecast_long,3
439,ET040590,1,ETH,IPC_forecast_long,3
440,ET040592,1,ETH,IPC_forecast_long,3
441,ET040594,1,ETH,IPC_forecast_long,3
442,ET040597,1,ETH,IPC_forecast_long,3
443,ET040601,1,ETH,IPC_forecast_long,3
444,ET040602,1,ETH,IPC_forecast_long,3
445,ET040603,1,ETH,IPC_forecast_long,3
446,ET040604,1,ETH,IPC_forecast_long,3
447,ET040605,1,ETH,IPC_forecast_long,3
448,ET040606,1,ETH,IPC_forecast_long,3
449,ET040607,1,ETH,IPC_forecast_long,3
450,ET040608,1,ETH,IPC_forecast_long,3
451,ET040609,1,ETH,IPC_forecast_long,3
452,ET040610,1,ETH,IPC_forecast_long,3
453,ET040613,1,ETH,IPC_forecast_long,3
454,ET040614,1,ETH,IPC_forecast_long,3
455,ET040615,1,ETH,IPC_forecast_long,3
456,ET040617,1,ETH,IPC_forecast_long,3
457,ET040701,2,ETH,IPC_forecast_long,3
458,ET040702,2,ETH,IPC_forecast_long,3
459,ET040703,2,ETH,IPC_forecast_long,3
460,ET040704,1,ETH,IPC_forecast_long,3
461,ET040705,1,ETH,IPC_forecast_long,3
462,ET040706,1,ETH,IPC_forecast_long,3
463,ET040707,1,ETH,IPC_forecast_long,3
464,ET040708,2,ETH,IPC_forecast_long,3
465,ET040709,1,ETH,IPC_forecast_long,3
466,ET040710,1,ETH,IPC_forecast_long,3
467,ET040711,1,ETH,IPC_forecast_long,3
468,ET040714,1,ETH,IPC_forecast_long,3
469,ET040797,1,ETH,IPC_forecast_long,3
470,ET040799,1,ETH,IPC_forecast_long,3
471,ET040801,2,ETH,IPC_forecast_long,3
472,ET040802,2,ETH,IPC_forecast_long,3
473,ET040803,3,ETH,IPC_forecast_long,3
474,ET040804,2,ETH,IPC_forecast_long,3
475,ET040805,2,ETH,IPC_forecast_long,3
476,ET040806,2,ETH,IPC_forecast_long,3
477,ET040807,1,ETH,IPC_forecast_long,3
478,ET040808,1,ETH,IPC_forecast_long,3
479,ET040809,1,ETH,IPC_forecast_long,3
480,ET040810,1,ETH,IPC_forecast_long,3
481,ET040811,3,ETH,IPC_forecast_long,3
482,ET040812,1,ETH,IPC_forecast_long,3
483,ET040813,1,ETH,IPC_forecast_long,3
484,ET040814,1,ETH,IPC_forecast_long,3
485,ET040815,1,ETH,IPC_forecast_long,3
486,ET040816,1,ETH,IPC_forecast_long,3
487,ET040817,1,ETH,IPC_forecast_long,3
488,ET040818,1,ETH,IPC_forecast_long,3
489,ET040819,1,ETH,IPC_forecast_long,3
490,ET040820,2,ETH,IPC_forecast_long,3
491,ET040821,1,ETH,IPC_forecast_long,3
492,ET040822,1,ETH,IPC_forecast_long,3
493,ET040823,1,ETH,IPC_forecast_long,3
494,ET040824,1,ETH,IPC_forecast_long,3
495,ET040825,1,ETH,IPC_forecast_long,3
496,ET040893,3,ETH,IPC_forecast_long,3
497,ET040894,1,ETH,IPC_forecast_long,3
498,ET040901,2,ETH,IPC_forecast_long,3
499,ET040902,3,ETH,IPC_forecast_long,3
500,ET040903,2,ETH,IPC_forecast_long,3
501,ET040904,3,ETH,IPC_forecast_long,3
502,ET040905,1,ETH,IPC_forecast_long,3
503,ET040906,2,ETH,IPC_forecast_long,3
504,ET040907,3,ETH,IPC_forecast_long,3
505,ET040908,2,ETH,IPC_forecast_long,3
506,ET040909,3,ETH,IPC_forecast_long,3
507,ET040910,3,ETH,IPC_forecast_long,3
508,ET040911,2,ETH,IPC_forecast_long,3
509,ET040912,2,ETH,IPC_forecast_long,3
510,ET040913,2,ETH,IPC_forecast_long,3
511,ET040914,1,ETH,IPC_forecast_long,3
512,ET040915,3,ETH,IPC_forecast_long,3
513,ET040991,2,ETH,IPC_forecast_long,3
514,ET040998,3,ETH,IPC_forecast_long,3
515,ET041000,1,ETH,IPC_forecast_long,3
516,ET041001,2,ETH,IPC_forecast_long,3
517,ET041002,2,ETH,IPC_forecast_long,3
518,ET041003,3,ETH,IPC_forecast_long,3
519,ET041004,3,ETH,IPC_forecast_long,3
520,ET041005,3,ETH,IPC_forecast_long,3
521,ET041006,2,ETH,IPC_forecast_long,3
522,ET041007,3,ETH,IPC_forecast_long,3
523,ET041008,2,ETH,IPC_forecast_long,3
524,ET041009,2,ETH,IPC_forecast_long,3
525,ET041010,2,ETH,IPC_forecast_long,3
526,ET041011,3,ETH,IPC_forecast_long,3
527,ET041012,3,ETH,IPC_forecast_long,3
528,ET041013,3,ETH,IPC_forecast_long,3
529,ET041014,3,ETH,IPC_forecast_long,3
530,ET041015,2,ETH,IPC_forecast_long,3
531,ET041016,3,ETH,IPC_forecast_long,3
532,ET041017,3,ETH,IPC_forecast_long,3
533,ET041018,3,ETH,IPC_forecast_long,3
534,ET041019,2,ETH,IPC_forecast_long,3
535,ET041089,2,ETH,IPC_forecast_long,3
536,ET041097,1,ETH,IPC_forecast_long,3
537,ET041098,3,ETH,IPC_forecast_long,3
538,ET041104,1,ETH,IPC_forecast_long,3
539,ET041106,1,ETH,IPC_forecast_long,3
540,ET041109,1,ETH,IPC_forecast_long,3
541,ET041110,1,ETH,IPC_forecast_long,3
542,ET041111,3,ETH,IPC_forecast_long,3
543,ET041112,3,ETH,IPC_forecast_long,3
544,ET041113,3,ETH,IPC_forecast_long,3
545,ET041114,3,ETH,IPC_forecast_long,3
546,ET041115,3,ETH,IPC_forecast_long,3
547,ET041116,1,ETH,IPC_forecast_long,3
548,ET041119,1,ETH,IPC_forecast_long,3
549,ET041120,1,ETH,IPC_forecast_long,3
550,ET041122,1,ETH,IPC_forecast_long,3
551,ET041207,3,ETH,IPC_forecast_long,3
552,ET041208,3,ETH,IPC_forecast_long,3
553,ET041210,3,ETH,IPC_forecast_long,3
554,ET041211,3,ETH,IPC_forecast_long,3
555,ET041212,3,ETH,IPC_forecast_long,3
556,ET041216,3,ETH,IPC_forecast_long,3
557,ET041219,3,ETH,IPC_forecast_long,3
