id,placeCode,value,countryCodeISO3,indicator,adminLevel
515,ET040914,8,ETH,walking_travel_time_to_health,3
516,ET040915,279,ETH,walking_travel_time_to_health,3
517,ET040991,169,ETH,walking_travel_time_to_health,3
518,ET040998,307,ETH,walking_travel_time_to_health,3
519,ET041000,9,ETH,walking_travel_time_to_health,3
520,ET041001,50,ETH,walking_travel_time_to_health,3
521,ET041002,103,ETH,walking_travel_time_to_health,3
522,ET041003,84,ETH,walking_travel_time_to_health,3
523,ET041004,342,ETH,walking_travel_time_to_health,3
524,ET041005,70,ETH,walking_travel_time_to_health,3
525,ET041006,53,ETH,walking_travel_time_to_health,3
526,ET041007,54,ETH,walking_travel_time_to_health,3
527,ET041008,55,ETH,walking_travel_time_to_health,3
528,ET041009,73,ETH,walking_travel_time_to_health,3
529,ET041010,65,ETH,walking_travel_time_to_health,3
530,ET041011,71,ETH,walking_travel_time_to_health,3
531,ET041012,134,ETH,walking_travel_time_to_health,3
532,ET041013,80,ETH,walking_travel_time_to_health,3
533,ET041014,168,ETH,walking_travel_time_to_health,3
534,ET041015,182,ETH,walking_travel_time_to_health,3
535,ET041016,96,ETH,walking_travel_time_to_health,3
536,ET041017,180,ETH,walking_travel_time_to_health,3
537,ET041018,409,ETH,walking_travel_time_to_health,3
538,ET041019,17,ETH,walking_travel_time_to_health,3
539,ET041089,96,ETH,walking_travel_time_to_health,3
540,ET041097,36,ETH,walking_travel_time_to_health,3
541,ET041098,546,ETH,walking_travel_time_to_health,3
542,ET041099,41,ETH,walking_travel_time_to_health,3
543,ET041104,111,ETH,walking_travel_time_to_health,3
544,ET041106,151,ETH,walking_travel_time_to_health,3
545,ET041109,76,ETH,walking_travel_time_to_health,3
546,ET041110,181,ETH,walking_travel_time_to_health,3
547,ET041111,243,ETH,walking_travel_time_to_health,3
548,ET041112,315,ETH,walking_travel_time_to_health,3
549,ET041113,545,ETH,walking_travel_time_to_health,3
550,ET041114,144,ETH,walking_travel_time_to_health,3
551,ET041115,607,ETH,walking_travel_time_to_health,3
552,ET041116,104,ETH,walking_travel_time_to_health,3
553,ET041119,49,ETH,walking_travel_time_to_health,3
554,ET041120,30,ETH,walking_travel_time_to_health,3
555,ET041122,108,ETH,walking_travel_time_to_health,3
556,ET041207,130,ETH,walking_travel_time_to_health,3
557,ET041208,222,ETH,walking_travel_time_to_health,3
558,ET041210,279,ETH,walking_travel_time_to_health,3
559,ET041211,179,ETH,walking_travel_time_to_health,3
560,ET041212,306,ETH,walking_travel_time_to_health,3
561,ET041216,132,ETH,walking_travel_time_to_health,3
562,ET041219,213,ETH,walking_travel_time_to_health,3
563,ET041220,228,ETH,walking_travel_time_to_health,3
564,ET041223,121,ETH,walking_travel_time_to_health,3
565,ET041290,102,ETH,walking_travel_time_to_health,3
566,ET041291,134,ETH,walking_travel_time_to_health,3
567,ET041295,180,ETH,walking_travel_time_to_health,3
568,ET041296,23,ETH,walking_travel_time_to_health,3
569,ET041298,377,ETH,walking_travel_time_to_health,3
570,ET041301,107,ETH,walking_travel_time_to_health,3
571,ET041302,102,ETH,walking_travel_time_to_health,3
572,ET041303,116,ETH,walking_travel_time_to_health,3
573,ET041304,84,ETH,walking_travel_time_to_health,3
574,ET041305,83,ETH,walking_travel_time_to_health,3
575,ET041307,89,ETH,walking_travel_time_to_health,3
576,ET041308,166,ETH,walking_travel_time_to_health,3
577,ET041309,100,ETH,walking_travel_time_to_health,3
578,ET041310,91,ETH,walking_travel_time_to_health,3
579,ET041311,17,ETH,walking_travel_time_to_health,3
580,ET041312,102,ETH,walking_travel_time_to_health,3
581,ET041314,68,ETH,walking_travel_time_to_health,3
582,ET041401,96,ETH,walking_travel_time_to_health,3
583,ET041402,68,ETH,walking_travel_time_to_health,3
584,ET041403,123,ETH,walking_travel_time_to_health,3
585,ET041404,101,ETH,walking_travel_time_to_health,3
586,ET041405,130,ETH,walking_travel_time_to_health,3
587,ET041407,187,ETH,walking_travel_time_to_health,3
588,ET041408,58,ETH,walking_travel_time_to_health,3
589,ET041409,152,ETH,walking_travel_time_to_health,3
590,ET041410,239,ETH,walking_travel_time_to_health,3
591,ET041411,114,ETH,walking_travel_time_to_health,3
592,ET041412,283,ETH,walking_travel_time_to_health,3
593,ET041413,177,ETH,walking_travel_time_to_health,3
594,ET041414,22,ETH,walking_travel_time_to_health,3
595,ET041482,320,ETH,walking_travel_time_to_health,3
596,ET041490,70,ETH,walking_travel_time_to_health,3
597,ET041492,24,ETH,walking_travel_time_to_health,3
598,ET041497,254,ETH,walking_travel_time_to_health,3
599,ET041499,108,ETH,walking_travel_time_to_health,3
600,ET041501,91,ETH,walking_travel_time_to_health,3
601,ET041502,91,ETH,walking_travel_time_to_health,3
602,ET041509,106,ETH,walking_travel_time_to_health,3
603,ET041513,206,ETH,walking_travel_time_to_health,3
604,ET041515,180,ETH,walking_travel_time_to_health,3
605,ET041517,133,ETH,walking_travel_time_to_health,3
606,ET041518,190,ETH,walking_travel_time_to_health,3
607,ET041587,12,ETH,walking_travel_time_to_health,3
608,ET041594,134,ETH,walking_travel_time_to_health,3
609,ET041596,167,ETH,walking_travel_time_to_health,3
610,ET041603,108,ETH,walking_travel_time_to_health,3
611,ET041604,61,ETH,walking_travel_time_to_health,3
612,ET041605,95,ETH,walking_travel_time_to_health,3
613,ET041606,64,ETH,walking_travel_time_to_health,3
614,ET041607,65,ETH,walking_travel_time_to_health,3
615,ET041608,100,ETH,walking_travel_time_to_health,3
616,ET041618,86,ETH,walking_travel_time_to_health,3
617,ET041621,16,ETH,walking_travel_time_to_health,3
618,ET041622,72,ETH,walking_travel_time_to_health,3
619,ET041623,110,ETH,walking_travel_time_to_health,3
620,ET041700,17,ETH,walking_travel_time_to_health,3
621,ET041701,77,ETH,walking_travel_time_to_health,3
622,ET041702,105,ETH,walking_travel_time_to_health,3
623,ET041703,124,ETH,walking_travel_time_to_health,3
624,ET041704,79,ETH,walking_travel_time_to_health,3
625,ET041705,86,ETH,walking_travel_time_to_health,3
626,ET041706,112,ETH,walking_travel_time_to_health,3
627,ET041707,112,ETH,walking_travel_time_to_health,3
628,ET041708,61,ETH,walking_travel_time_to_health,3
629,ET041709,174,ETH,walking_travel_time_to_health,3
630,ET041710,191,ETH,walking_travel_time_to_health,3
631,ET041711,10,ETH,walking_travel_time_to_health,3
632,ET041712,73,ETH,walking_travel_time_to_health,3
633,ET041783,153,ETH,walking_travel_time_to_health,3
634,ET041797,65,ETH,walking_travel_time_to_health,3
635,ET041798,66,ETH,walking_travel_time_to_health,3
636,ET041799,31,ETH,walking_travel_time_to_health,3
637,ET041801,86,ETH,walking_travel_time_to_health,3
638,ET041802,72,ETH,walking_travel_time_to_health,3
639,ET041803,99,ETH,walking_travel_time_to_health,3
640,ET041804,148,ETH,walking_travel_time_to_health,3
641,ET041805,118,ETH,walking_travel_time_to_health,3
642,ET041806,16,ETH,walking_travel_time_to_health,3
643,ET041807,173,ETH,walking_travel_time_to_health,3
644,ET041808,53,ETH,walking_travel_time_to_health,3
645,ET041809,221,ETH,walking_travel_time_to_health,3
646,ET041810,71,ETH,walking_travel_time_to_health,3
647,ET041811,88,ETH,walking_travel_time_to_health,3
648,ET041812,64,ETH,walking_travel_time_to_health,3
649,ET041901,84,ETH,walking_travel_time_to_health,3
650,ET041902,10,ETH,walking_travel_time_to_health,3
651,ET041903,153,ETH,walking_travel_time_to_health,3
652,ET041904,162,ETH,walking_travel_time_to_health,3
653,ET041905,93,ETH,walking_travel_time_to_health,3
654,ET041906,84,ETH,walking_travel_time_to_health,3
655,ET041907,82,ETH,walking_travel_time_to_health,3
656,ET041908,144,ETH,walking_travel_time_to_health,3
657,ET041909,115,ETH,walking_travel_time_to_health,3
658,ET041910,102,ETH,walking_travel_time_to_health,3
659,ET041911,108,ETH,walking_travel_time_to_health,3
660,ET041912,73,ETH,walking_travel_time_to_health,3
661,ET042001,64,ETH,walking_travel_time_to_health,3
662,ET042004,39,ETH,walking_travel_time_to_health,3
663,ET042005,140,ETH,walking_travel_time_to_health,3
664,ET042006,137,ETH,walking_travel_time_to_health,3
665,ET042008,10,ETH,walking_travel_time_to_health,3
666,ET042009,115,ETH,walking_travel_time_to_health,3
667,ET042011,86,ETH,walking_travel_time_to_health,3
668,ET042012,67,ETH,walking_travel_time_to_health,3
669,ET042013,182,ETH,walking_travel_time_to_health,3
670,ET042014,87,ETH,walking_travel_time_to_health,3
671,ET042016,217,ETH,walking_travel_time_to_health,3
672,ET042018,9,ETH,walking_travel_time_to_health,3
673,ET042020,18,ETH,walking_travel_time_to_health,3
674,ET042098,74,ETH,walking_travel_time_to_health,3
675,ET042101,154,ETH,walking_travel_time_to_health,3
676,ET042102,313,ETH,walking_travel_time_to_health,3
677,ET042103,110,ETH,walking_travel_time_to_health,3
678,ET042104,314,ETH,walking_travel_time_to_health,3
679,ET042105,432,ETH,walking_travel_time_to_health,3
680,ET042106,213,ETH,walking_travel_time_to_health,3
681,ET042107,27,ETH,walking_travel_time_to_health,3
682,ET050101,302,ETH,walking_travel_time_to_health,3
683,ET050102,305,ETH,walking_travel_time_to_health,3
684,ET050103,311,ETH,walking_travel_time_to_health,3
685,ET050104,230,ETH,walking_travel_time_to_health,3
686,ET050105,453,ETH,walking_travel_time_to_health,3
687,ET050106,383,ETH,walking_travel_time_to_health,3
688,ET050107,206,ETH,walking_travel_time_to_health,3
689,ET050198,153,ETH,walking_travel_time_to_health,3
690,ET050199,884,ETH,walking_travel_time_to_health,3
691,ET050202,82,ETH,walking_travel_time_to_health,3
692,ET050203,271,ETH,walking_travel_time_to_health,3
693,ET050204,335,ETH,walking_travel_time_to_health,3
694,ET050205,123,ETH,walking_travel_time_to_health,3
695,ET050206,216,ETH,walking_travel_time_to_health,3
696,ET050207,361,ETH,walking_travel_time_to_health,3
697,ET050283,102,ETH,walking_travel_time_to_health,3
698,ET050290,302,ETH,walking_travel_time_to_health,3
699,ET050293,73,ETH,walking_travel_time_to_health,3
700,ET050295,69,ETH,walking_travel_time_to_health,3
701,ET050296,27,ETH,walking_travel_time_to_health,3
702,ET050297,559,ETH,walking_travel_time_to_health,3
703,ET050298,187,ETH,walking_travel_time_to_health,3
704,ET050299,176,ETH,walking_travel_time_to_health,3
705,ET050301,344,ETH,walking_travel_time_to_health,3
706,ET050302,409,ETH,walking_travel_time_to_health,3
707,ET050303,386,ETH,walking_travel_time_to_health,3
708,ET050304,421,ETH,walking_travel_time_to_health,3
709,ET050305,659,ETH,walking_travel_time_to_health,3
710,ET050306,506,ETH,walking_travel_time_to_health,3
711,ET050307,88,ETH,walking_travel_time_to_health,3
712,ET050382,458,ETH,walking_travel_time_to_health,3
713,ET050392,525,ETH,walking_travel_time_to_health,3
714,ET050394,649,ETH,walking_travel_time_to_health,3
715,ET050395,226,ETH,walking_travel_time_to_health,3
716,ET050399,391,ETH,walking_travel_time_to_health,3
717,ET050402,444,ETH,walking_travel_time_to_health,3
718,ET050403,483,ETH,walking_travel_time_to_health,3
719,ET050404,324,ETH,walking_travel_time_to_health,3
720,ET050407,410,ETH,walking_travel_time_to_health,3
721,ET050408,666,ETH,walking_travel_time_to_health,3
722,ET050497,523,ETH,walking_travel_time_to_health,3
723,ET050498,517,ETH,walking_travel_time_to_health,3
724,ET050499,257,ETH,walking_travel_time_to_health,3
725,ET050501,306,ETH,walking_travel_time_to_health,3
726,ET050502,259,ETH,walking_travel_time_to_health,3
727,ET050503,636,ETH,walking_travel_time_to_health,3
728,ET050504,283,ETH,walking_travel_time_to_health,3
729,ET050586,532,ETH,walking_travel_time_to_health,3
730,ET050592,58,ETH,walking_travel_time_to_health,3
731,ET050595,606,ETH,walking_travel_time_to_health,3
732,ET050596,452,ETH,walking_travel_time_to_health,3
733,ET050597,510,ETH,walking_travel_time_to_health,3
734,ET050598,436,ETH,walking_travel_time_to_health,3
735,ET050599,528,ETH,walking_travel_time_to_health,3
736,ET050601,485,ETH,walking_travel_time_to_health,3
737,ET050602,500,ETH,walking_travel_time_to_health,3
738,ET050603,255,ETH,walking_travel_time_to_health,3
739,ET050604,346,ETH,walking_travel_time_to_health,3
740,ET050605,383,ETH,walking_travel_time_to_health,3
741,ET050606,252,ETH,walking_travel_time_to_health,3
742,ET050607,290,ETH,walking_travel_time_to_health,3
743,ET050608,598,ETH,walking_travel_time_to_health,3
744,ET050696,44,ETH,walking_travel_time_to_health,3
745,ET050698,551,ETH,walking_travel_time_to_health,3
746,ET050699,840,ETH,walking_travel_time_to_health,3
747,ET050701,718,ETH,walking_travel_time_to_health,3
748,ET050702,389,ETH,walking_travel_time_to_health,3
749,ET050703,507,ETH,walking_travel_time_to_health,3
750,ET050704,591,ETH,walking_travel_time_to_health,3
751,ET050788,429,ETH,walking_travel_time_to_health,3
752,ET050798,641,ETH,walking_travel_time_to_health,3
753,ET050799,360,ETH,walking_travel_time_to_health,3
754,ET050802,534,ETH,walking_travel_time_to_health,3
755,ET050804,514,ETH,walking_travel_time_to_health,3
756,ET050805,596,ETH,walking_travel_time_to_health,3
757,ET050806,484,ETH,walking_travel_time_to_health,3
758,ET050807,351,ETH,walking_travel_time_to_health,3
759,ET050808,471,ETH,walking_travel_time_to_health,3
760,ET050809,390,ETH,walking_travel_time_to_health,3
761,ET050898,797,ETH,walking_travel_time_to_health,3
762,ET050899,371,ETH,walking_travel_time_to_health,3
763,ET050901,563,ETH,walking_travel_time_to_health,3
764,ET050902,263,ETH,walking_travel_time_to_health,3
765,ET050903,330,ETH,walking_travel_time_to_health,3
766,ET050904,432,ETH,walking_travel_time_to_health,3
767,ET050991,589,ETH,walking_travel_time_to_health,3
768,ET050999,313,ETH,walking_travel_time_to_health,3
769,ET051001,528,ETH,walking_travel_time_to_health,3
770,ET051002,710,ETH,walking_travel_time_to_health,3
771,ET051003,771,ETH,walking_travel_time_to_health,3
772,ET051005,332,ETH,walking_travel_time_to_health,3
773,ET051006,352,ETH,walking_travel_time_to_health,3
774,ET051095,709,ETH,walking_travel_time_to_health,3
775,ET051096,692,ETH,walking_travel_time_to_health,3
776,ET051103,375,ETH,walking_travel_time_to_health,3
777,ET051104,807,ETH,walking_travel_time_to_health,3
778,ET051187,566,ETH,walking_travel_time_to_health,3
779,ET051198,276,ETH,walking_travel_time_to_health,3
780,ET060200,9,ETH,walking_travel_time_to_health,3
781,ET060201,240,ETH,walking_travel_time_to_health,3
782,ET060202,274,ETH,walking_travel_time_to_health,3
783,ET060203,265,ETH,walking_travel_time_to_health,3
784,ET060204,144,ETH,walking_travel_time_to_health,3
785,ET060205,173,ETH,walking_travel_time_to_health,3
786,ET060206,45,ETH,walking_travel_time_to_health,3
787,ET060207,169,ETH,walking_travel_time_to_health,3
788,ET060301,95,ETH,walking_travel_time_to_health,3
789,ET060302,147,ETH,walking_travel_time_to_health,3
790,ET060303,137,ETH,walking_travel_time_to_health,3
791,ET060304,161,ETH,walking_travel_time_to_health,3
792,ET060305,92,ETH,walking_travel_time_to_health,3
793,ET060306,115,ETH,walking_travel_time_to_health,3
794,ET060307,97,ETH,walking_travel_time_to_health,3
795,ET060308,79,ETH,walking_travel_time_to_health,3
796,ET060309,14,ETH,walking_travel_time_to_health,3
797,ET060400,43,ETH,walking_travel_time_to_health,3
798,ET060401,257,ETH,walking_travel_time_to_health,3
799,ET060402,205,ETH,walking_travel_time_to_health,3
800,ET060403,162,ETH,walking_travel_time_to_health,3
801,ET060404,182,ETH,walking_travel_time_to_health,3
802,ET060405,170,ETH,walking_travel_time_to_health,3
803,ET060508,244,ETH,walking_travel_time_to_health,3
804,ET070101,119,ETH,walking_travel_time_to_health,3
805,ET070102,81,ETH,walking_travel_time_to_health,3
806,ET070103,72,ETH,walking_travel_time_to_health,3
807,ET070104,206,ETH,walking_travel_time_to_health,3
808,ET070105,46,ETH,walking_travel_time_to_health,3
809,ET070106,59,ETH,walking_travel_time_to_health,3
810,ET070107,63,ETH,walking_travel_time_to_health,3
811,ET070108,56,ETH,walking_travel_time_to_health,3
812,ET070109,69,ETH,walking_travel_time_to_health,3
813,ET070110,54,ETH,walking_travel_time_to_health,3
814,ET070111,114,ETH,walking_travel_time_to_health,3
815,ET070112,98,ETH,walking_travel_time_to_health,3
816,ET070113,69,ETH,walking_travel_time_to_health,3
817,ET070114,18,ETH,walking_travel_time_to_health,3
818,ET070115,18,ETH,walking_travel_time_to_health,3
819,ET070116,59,ETH,walking_travel_time_to_health,3
820,ET070117,10,ETH,walking_travel_time_to_health,3
821,ET070118,50,ETH,walking_travel_time_to_health,3
822,ET070119,53,ETH,walking_travel_time_to_health,3
823,ET070120,149,ETH,walking_travel_time_to_health,3
824,ET070201,42,ETH,walking_travel_time_to_health,3
825,ET070202,114,ETH,walking_travel_time_to_health,3
826,ET070203,54,ETH,walking_travel_time_to_health,3
827,ET070204,58,ETH,walking_travel_time_to_health,3
828,ET070205,41,ETH,walking_travel_time_to_health,3
829,ET070206,127,ETH,walking_travel_time_to_health,3
830,ET070207,72,ETH,walking_travel_time_to_health,3
831,ET070208,73,ETH,walking_travel_time_to_health,3
832,ET070209,47,ETH,walking_travel_time_to_health,3
833,ET070210,56,ETH,walking_travel_time_to_health,3
834,ET070211,27,ETH,walking_travel_time_to_health,3
835,ET070212,73,ETH,walking_travel_time_to_health,3
836,ET070213,6,ETH,walking_travel_time_to_health,3
837,ET070214,9,ETH,walking_travel_time_to_health,3
838,ET070215,58,ETH,walking_travel_time_to_health,3
839,ET070216,49,ETH,walking_travel_time_to_health,3
840,ET070217,100,ETH,walking_travel_time_to_health,3
841,ET070301,74,ETH,walking_travel_time_to_health,3
842,ET070302,43,ETH,walking_travel_time_to_health,3
843,ET070303,46,ETH,walking_travel_time_to_health,3
844,ET070304,49,ETH,walking_travel_time_to_health,3
845,ET070305,68,ETH,walking_travel_time_to_health,3
846,ET070306,63,ETH,walking_travel_time_to_health,3
847,ET070307,50,ETH,walking_travel_time_to_health,3
848,ET070308,17,ETH,walking_travel_time_to_health,3
849,ET070309,57,ETH,walking_travel_time_to_health,3
850,ET070310,14,ETH,walking_travel_time_to_health,3
851,ET070312,23,ETH,walking_travel_time_to_health,3
852,ET070501,27,ETH,walking_travel_time_to_health,3
853,ET070502,30,ETH,walking_travel_time_to_health,3
854,ET070503,35,ETH,walking_travel_time_to_health,3
855,ET070504,44,ETH,walking_travel_time_to_health,3
856,ET070505,29,ETH,walking_travel_time_to_health,3
857,ET070506,47,ETH,walking_travel_time_to_health,3
858,ET070507,12,ETH,walking_travel_time_to_health,3
859,ET070508,7,ETH,walking_travel_time_to_health,3
860,ET070509,46,ETH,walking_travel_time_to_health,3
861,ET070510,65,ETH,walking_travel_time_to_health,3
862,ET070511,30,ETH,walking_travel_time_to_health,3
863,ET070512,9,ETH,walking_travel_time_to_health,3
864,ET070601,58,ETH,walking_travel_time_to_health,3
865,ET070602,69,ETH,walking_travel_time_to_health,3
866,ET070603,76,ETH,walking_travel_time_to_health,3
867,ET070604,129,ETH,walking_travel_time_to_health,3
868,ET070605,48,ETH,walking_travel_time_to_health,3
869,ET070606,68,ETH,walking_travel_time_to_health,3
870,ET070607,83,ETH,walking_travel_time_to_health,3
871,ET070608,85,ETH,walking_travel_time_to_health,3
872,ET070609,55,ETH,walking_travel_time_to_health,3
873,ET070610,90,ETH,walking_travel_time_to_health,3
874,ET070611,56,ETH,walking_travel_time_to_health,3
875,ET070612,74,ETH,walking_travel_time_to_health,3
876,ET070613,20,ETH,walking_travel_time_to_health,3
877,ET070614,19,ETH,walking_travel_time_to_health,3
878,ET070615,23,ETH,walking_travel_time_to_health,3
879,ET070616,179,ETH,walking_travel_time_to_health,3
880,ET070617,18,ETH,walking_travel_time_to_health,3
881,ET070618,12,ETH,walking_travel_time_to_health,3
882,ET070619,209,ETH,walking_travel_time_to_health,3
883,ET070620,80,ETH,walking_travel_time_to_health,3
884,ET070621,198,ETH,walking_travel_time_to_health,3
885,ET070622,61,ETH,walking_travel_time_to_health,3
886,ET070701,445,ETH,walking_travel_time_to_health,3
887,ET070702,208,ETH,walking_travel_time_to_health,3
888,ET070703,135,ETH,walking_travel_time_to_health,3
889,ET070704,272,ETH,walking_travel_time_to_health,3
890,ET070705,182,ETH,walking_travel_time_to_health,3
891,ET070706,185,ETH,walking_travel_time_to_health,3
892,ET070707,138,ETH,walking_travel_time_to_health,3
893,ET070708,242,ETH,walking_travel_time_to_health,3
894,ET070709,23,ETH,walking_travel_time_to_health,3
895,ET070710,71,ETH,walking_travel_time_to_health,3
896,ET070711,154,ETH,walking_travel_time_to_health,3
897,ET071003,9,ETH,walking_travel_time_to_health,3
898,ET071004,52,ETH,walking_travel_time_to_health,3
899,ET071005,116,ETH,walking_travel_time_to_health,3
900,ET071006,67,ETH,walking_travel_time_to_health,3
901,ET071007,89,ETH,walking_travel_time_to_health,3
902,ET071008,93,ETH,walking_travel_time_to_health,3
903,ET071009,74,ETH,walking_travel_time_to_health,3
904,ET071010,9,ETH,walking_travel_time_to_health,3
905,ET071011,77,ETH,walking_travel_time_to_health,3
906,ET071012,78,ETH,walking_travel_time_to_health,3
907,ET071013,102,ETH,walking_travel_time_to_health,3
908,ET071014,67,ETH,walking_travel_time_to_health,3
909,ET071015,180,ETH,walking_travel_time_to_health,3
910,ET071016,85,ETH,walking_travel_time_to_health,3
911,ET071017,172,ETH,walking_travel_time_to_health,3
912,ET071018,101,ETH,walking_travel_time_to_health,3
913,ET071019,158,ETH,walking_travel_time_to_health,3
914,ET071021,20,ETH,walking_travel_time_to_health,3
915,ET071205,153,ETH,walking_travel_time_to_health,3
916,ET071301,7,ETH,walking_travel_time_to_health,3
917,ET071302,112,ETH,walking_travel_time_to_health,3
918,ET071303,93,ETH,walking_travel_time_to_health,3
919,ET071304,87,ETH,walking_travel_time_to_health,3
920,ET071401,97,ETH,walking_travel_time_to_health,3
921,ET071402,74,ETH,walking_travel_time_to_health,3
922,ET071403,65,ETH,walking_travel_time_to_health,3
923,ET071404,90,ETH,walking_travel_time_to_health,3
924,ET071501,137,ETH,walking_travel_time_to_health,3
925,ET071502,166,ETH,walking_travel_time_to_health,3
926,ET071503,86,ETH,walking_travel_time_to_health,3
927,ET071504,138,ETH,walking_travel_time_to_health,3
928,ET071505,178,ETH,walking_travel_time_to_health,3
929,ET071506,95,ETH,walking_travel_time_to_health,3
930,ET071507,24,ETH,walking_travel_time_to_health,3
931,ET071508,24,ETH,walking_travel_time_to_health,3
932,ET071509,351,ETH,walking_travel_time_to_health,3
933,ET071601,88,ETH,walking_travel_time_to_health,3
934,ET072001,41,ETH,walking_travel_time_to_health,3
935,ET072002,41,ETH,walking_travel_time_to_health,3
936,ET072003,44,ETH,walking_travel_time_to_health,3
937,ET072004,41,ETH,walking_travel_time_to_health,3
938,ET072005,42,ETH,walking_travel_time_to_health,3
939,ET072006,47,ETH,walking_travel_time_to_health,3
940,ET072007,52,ETH,walking_travel_time_to_health,3
941,ET072008,88,ETH,walking_travel_time_to_health,3
942,ET072009,33,ETH,walking_travel_time_to_health,3
943,ET072010,42,ETH,walking_travel_time_to_health,3
944,ET072011,43,ETH,walking_travel_time_to_health,3
945,ET072012,76,ETH,walking_travel_time_to_health,3
946,ET072013,37,ETH,walking_travel_time_to_health,3
947,ET072102,117,ETH,walking_travel_time_to_health,3
948,ET072203,120,ETH,walking_travel_time_to_health,3
949,ET072304,82,ETH,walking_travel_time_to_health,3
950,ET072401,100,ETH,walking_travel_time_to_health,3
951,ET110101,141,ETH,walking_travel_time_to_health,3
952,ET110102,358,ETH,walking_travel_time_to_health,3
953,ET110103,94,ETH,walking_travel_time_to_health,3
954,ET110104,16,ETH,walking_travel_time_to_health,3
955,ET110105,14,ETH,walking_travel_time_to_health,3
956,ET110201,233,ETH,walking_travel_time_to_health,3
957,ET110202,96,ETH,walking_travel_time_to_health,3
958,ET110203,116,ETH,walking_travel_time_to_health,3
959,ET110204,82,ETH,walking_travel_time_to_health,3
960,ET110205,161,ETH,walking_travel_time_to_health,3
961,ET110206,87,ETH,walking_travel_time_to_health,3
962,ET110207,254,ETH,walking_travel_time_to_health,3
963,ET110208,119,ETH,walking_travel_time_to_health,3
964,ET110209,101,ETH,walking_travel_time_to_health,3
965,ET110210,169,ETH,walking_travel_time_to_health,3
966,ET110211,13,ETH,walking_travel_time_to_health,3
967,ET110212,337,ETH,walking_travel_time_to_health,3
968,ET110213,120,ETH,walking_travel_time_to_health,3
969,ET110214,39,ETH,walking_travel_time_to_health,3
970,ET110301,162,ETH,walking_travel_time_to_health,3
971,ET110302,248,ETH,walking_travel_time_to_health,3
972,ET110303,81,ETH,walking_travel_time_to_health,3
973,ET110304,67,ETH,walking_travel_time_to_health,3
974,ET110305,51,ETH,walking_travel_time_to_health,3
975,ET110306,53,ETH,walking_travel_time_to_health,3
976,ET110307,20,ETH,walking_travel_time_to_health,3
977,ET110308,16,ETH,walking_travel_time_to_health,3
978,ET110401,172,ETH,walking_travel_time_to_health,3
979,ET110402,51,ETH,walking_travel_time_to_health,3
980,ET110403,66,ETH,walking_travel_time_to_health,3
981,ET110404,100,ETH,walking_travel_time_to_health,3
982,ET110405,179,ETH,walking_travel_time_to_health,3
983,ET110406,194,ETH,walking_travel_time_to_health,3
984,ET110407,63,ETH,walking_travel_time_to_health,3
985,ET110408,50,ETH,walking_travel_time_to_health,3
986,ET110409,183,ETH,walking_travel_time_to_health,3
987,ET110410,96,ETH,walking_travel_time_to_health,3
988,ET110411,25,ETH,walking_travel_time_to_health,3
989,ET110412,60,ETH,walking_travel_time_to_health,3
990,ET110501,115,ETH,walking_travel_time_to_health,3
991,ET110502,159,ETH,walking_travel_time_to_health,3
992,ET110503,233,ETH,walking_travel_time_to_health,3
993,ET110504,281,ETH,walking_travel_time_to_health,3
994,ET110505,141,ETH,walking_travel_time_to_health,3
995,ET110506,449,ETH,walking_travel_time_to_health,3
996,ET110507,375,ETH,walking_travel_time_to_health,3
997,ET110601,228,ETH,walking_travel_time_to_health,3
998,ET120101,365,ETH,walking_travel_time_to_health,3
999,ET120102,71,ETH,walking_travel_time_to_health,3
1000,ET120103,98,ETH,walking_travel_time_to_health,3
1001,ET120104,232,ETH,walking_travel_time_to_health,3
1002,ET120105,179,ETH,walking_travel_time_to_health,3
1003,ET120200,184,ETH,walking_travel_time_to_health,3
1004,ET120201,198,ETH,walking_travel_time_to_health,3
1005,ET120202,234,ETH,walking_travel_time_to_health,3
1006,ET120203,196,ETH,walking_travel_time_to_health,3
1007,ET120204,400,ETH,walking_travel_time_to_health,3
1008,ET120205,398,ETH,walking_travel_time_to_health,3
1009,ET120206,138,ETH,walking_travel_time_to_health,3
1010,ET120301,170,ETH,walking_travel_time_to_health,3
1011,ET120308,285,ETH,walking_travel_time_to_health,3
1012,ET120407,127,ETH,walking_travel_time_to_health,3
1013,ET130101,25,ETH,walking_travel_time_to_health,3
1014,ET130102,20,ETH,walking_travel_time_to_health,3
1015,ET130103,17,ETH,walking_travel_time_to_health,3
1016,ET130104,29,ETH,walking_travel_time_to_health,3
1017,ET130105,33,ETH,walking_travel_time_to_health,3
1018,ET130106,24,ETH,walking_travel_time_to_health,3
1019,ET130107,25,ETH,walking_travel_time_to_health,3
1020,ET130108,19,ETH,walking_travel_time_to_health,3
1021,ET130109,8,ETH,walking_travel_time_to_health,3
1022,ET140101,27,ETH,walking_travel_time_to_health,3
1023,ET140102,16,ETH,walking_travel_time_to_health,3
1024,ET140103,15,ETH,walking_travel_time_to_health,3
1025,ET140104,17,ETH,walking_travel_time_to_health,3
1026,ET140105,1,ETH,walking_travel_time_to_health,3
1027,ET140106,0,ETH,walking_travel_time_to_health,3
1028,ET140107,14,ETH,walking_travel_time_to_health,3
1029,ET140108,8,ETH,walking_travel_time_to_health,3
1030,ET140109,0,ETH,walking_travel_time_to_health,3
