"1"	"KE0030110051"	"KEGVS11"	"q75"	61.36	1	1	0	1	0	1	0
"1"	"KE0030110051"	"KEGVS11"	"q80"	81.414955	1	1	0	1	0	1	0
"1"	"KE0030110051"	"KEGVS10"	"q95"	6.782711	1	1	0	1	0	1	0
"1"	"KE0030110052"	"KEGVS11"	"q75"	61.36	1	1	0	1	0	1	0
"1"	"KE0030110052"	"KEGVS11"	"q80"	81.414955	1	1	0	1	0	1	0
"1"	"KE0030110052"	"KEGVS10"	"q95"	6.782711	1	1	0	1	0	1	0
"1"	"KE0030110053"	"KEGVS11"	"q75"	61.36	1	1	0	1	0	1	0
"1"	"KE0030110053"	"KEGVS11"	"q80"	81.414955	1	1	0	1	0	1	0
"1"	"KE0030110053"	"KEGVS10"	"q95"	6.782711	1	1	0	1	0	1	0
"1"	"KE0030110054"	"KEGVS11"	"q75"	61.36	1	1	0	1	0	1	0
"1"	"KE0030110054"	"KEGVS11"	"q80"	81.414955	1	1	0	1	0	1	0
"1"	"KE0030110054"	"KEGVS10"	"q95"	6.782711	1	1	0	1	0	1	0
"1"	"KE0030110055"	"KEGVS11"	"q75"	61.36	1	1	0	1	0	1	0
"1"	"KE0030110055"	"KEGVS11"	"q80"	81.414955	1	1	0	1	0	1	0
"1"	"KE0030110055"	"KEGVS10"	"q95"	6.782711	1	1	0	1	0	1	0
"1"	"KE0030110056"	"KEGVS11"	"q75"	61.36	1	1	0	1	0	1	0
"1"	"KE0030110056"	"KEGVS11"	"q80"	81.414955	1	1	0	1	0	1	0
"1"	"KE0030110056"	"KEGVS10"	"q95"	6.782711	1	1	0	1	0	1	0
"1"	"KE0030110057"	"KEGVS11"	"q75"	61.36	1	1	0	1	0	1	0
"1"	"KE0030110057"	"KEGVS11"	"q80"	81.414955	1	1	0	1	0	1	0
"1"	"KE0030110057"	"KEGVS10"	"q95"	6.782711	1	1	0	1	0	1	0
"1"	"KE0030130063"	"KEGVS11"	"q75"	61.36	5	3	2	12	9	0.6	0.75
"1"	"KE0030130063"	"KEGVS11"	"q80"	81.414955	5	3	2	14	11	0.6	0.79
"1"	"KE0030130063"	"KEGVS10"	"q95"	6.782711	5	5	0	14	10	1	0.71
"1"	"KE0030130064"	"KEGVS11"	"q75"	61.36	5	3	2	12	9	0.6	0.75
"1"	"KE0030130064"	"KEGVS11"	"q80"	81.414955	5	3	2	14	11	0.6	0.79
"1"	"KE0030130064"	"KEGVS10"	"q95"	6.782711	5	5	0	14	10	1	0.71
"1"	"KE0030130065"	"KEGVS11"	"q75"	61.36	5	3	2	12	9	0.6	0.75
"1"	"KE0030130065"	"KEGVS11"	"q80"	81.414955	5	3	2	14	11	0.6	0.79
"1"	"KE0030130065"	"KEGVS10"	"q95"	6.782711	5	5	0	14	10	1	0.71
"1"	"KE0030130066"	"KEGVS11"	"q75"	61.36	5	3	2	12	9	0.6	0.75
