StationCode,stationName,lat,lon,fid
G4993,Rio Corubal A Saltinho Amont Sintha Canta,11.5611,-14.6694,G4993
G4732,Rio Corubal A Tche-Tche,11.925,-14.2142,G4732
G4978,Rio Fefine A Beli,11.8667,-13.8611,G4978
