StationCode,stationName,lat,lon,fid
G5939,Orange River At Mokhotlong -66819306-,-29.2833,28.9833,G5939
G1670,Caledon River At Wilgerdraai,-29.61667,27.06556,G1670
G1472,Seaka Bridge 66819303,-30.3633,27.575,G1472
G1682,Orange River At Lesotho   Mantilane,-30.06186,28.50975,G1682
