stationCode,stationName,lat,lon,fid
G5237,Mambili A Yengo,0.36042,15.414,G5237
G5331,Nkeni A Gamboma,-1.9,15.85,G5331
G5236,Likouala A Etoumbi,0.0335,14.929,G5236
G5276,Kouyou A Linnegue,-0.5,15.933,G5276
G5303,Alima A Tchikapika,-1.2646,16.15,G5303
G5231,Likouala A Makoua,0.00167,15.633,G5231
G5188,Sangha A Ouesso,1.6167,16.05,G5188
G5374,Lefini A Bwembe,-2.9167,15.631,G5374
