StationCode,stationName,lat,lon,fid
G2010,Volta Blanche A Wayen,12.3789,-1.08,G2010
G3036,BOUGOURI-BA a DIEBOUGOU,10.975,-3.175,G3036
G4792,Manni A Manni,13.2644,-0.2165,G4792
G2013,Volta Noire A Samandeni,11.4667,-4.4667,G2013
G1062,Porga,11.070613,0.976871,G1062
G4900,Sebba,13.433333,0.516666,G4900
G4887,Bassieri,12.775,0.325,G4887
G3035,VOLTA ROUGE a DAKAYE,11.775,-1.625,G3035
G4915,Liptougou,13.18403,0.325576,G4915
