stationCode,stationName,lat,lon,fid
G1180,Kinshasa,-4.3,15.3,G1180
G5219,Lualaba River At Kisangani -Ex- Stanleyville-,0.50625,25.171296,G5219
G5158,Oubangui A Zinga,3.7138,18.587,G5158
G1891,Na,-10.425,27.475,G1891
G5422,Kasai River At Ilebo -Ex- Port Francqui-,-4.33125,20.556518,G5422
G5363,Congo River At Kindu,-2.95,25.9167,G5363
G5242,Semliki 85205,0.825,29.875,G5242
