district,station,nb_event,quantile,pod,far,pofd,csi
kati,F0002,13,Q80_pred,0.0,1.0,0.1875,0.0
kati,F0003,13,Q80_pred,0.0,1.0,0.1875,0.0
kati,F0002,13,Q90_pred,0.0,1.0,0.07142857142857142,0.0
kati,F0003,13,Q90_pred,0.0,1.0,0.07142857142857142,0.0
kayes,F0012,19,Q50_pred,0.25,0.6923076923076923,0.36,0.16
kayes,G4880,19,Q50_pred,0.25,0.6666666666666666,0.3333333333333333,0.16666666666666666
kayes,F0012,19,Q80_pred,0.1111111111111111,0.5,0.1,0.1
kayes,G4880,19,Q80_pred,0.1111111111111111,0.5,0.1,0.1
kayes,F0012,19,Q90_pred,0.05263157894736842,0.5,0.05,0.05
kayes,G4880,19,Q90_pred,0.10526315789473684,0.0,0.0,0.10526315789473684
kenieba,F0013,2,Q50_pred,0.5,0.9090909090909091,0.8333333333333334,0.08333333333333333
kenieba,G1015,2,Q50_pred,0.5,0.9090909090909091,0.8333333333333334,0.08333333333333333
kenieba,F0013,2,Q80_pred,0.0,1.0,0.6666666666666666,0.0
kenieba,G1015,2,Q80_pred,0.0,1.0,0.7142857142857143,0.0
kenieba,F0013,2,Q90_pred,0.0,1.0,0.5,0.0
kenieba,G1015,2,Q90_pred,0.0,1.0,0.5,0.0
kidal,G4782,2,Q50_pred,0.0,1.0,0.8181818181818182,0.0
kidal,G4782,2,Q80_pred,0.0,1.0,0.6666666666666666,0.0
kidal,G4782,2,Q90_pred,0.0,1.0,0.5,0.0
kita,F0013,16,Q50_pred,0.13333333333333333,0.8181818181818182,0.375,0.08333333333333333
kita,G1009,16,Q50_pred,0.06666666666666667,0.9230769230769231,0.4444444444444444,0.037037037037037035
kita,G1011,16,Q50_pred,0.14285714285714285,0.8,0.36363636363636365,0.09090909090909091
kita,G1014,16,Q50_pred,0.14285714285714285,0.8666666666666667,0.48148148148148145,0.07407407407407407
kita,F0013,16,Q80_pred,0.06666666666666667,0.75,0.16666666666666666,0.05555555555555555
kita,G1009,16,Q80_pred,0.06666666666666667,0.75,0.16666666666666666,0.05555555555555555
kita,G1011,16,Q80_pred,0.06666666666666667,0.75,0.16666666666666666,0.05555555555555555
kita,G1014,16,Q80_pred,0.0,1.0,0.2,0.0
kita,F0013,16,Q90_pred,0.06666666666666667,0.5,0.0625,0.0625
kita,G1009,16,Q90_pred,0.06666666666666667,0.5,0.0625,0.0625
kita,G1011,16,Q90_pred,0.06666666666666667,0.5,0.0625,0.0625
kita,G1014,16,Q90_pred,0.0,1.0,0.1111111111111111,0.0
kolokani,,5,,,,,
kolondieba,F0011,2,Q50_pred,0.0,1.0,0.8333333333333334,0.0
kolondieba,F0011,2,Q80_pred,0.0,1.0,0.6666666666666666,0.0
kolondieba,F0011,2,Q90_pred,0.0,1.0,0.5,0.0
koro,,5,,,,,
koulikoro,F0003,8,Q50_pred,0.16666666666666666,0.9,0.6,0.06666666666666667
koulikoro,F0004,8,Q50_pred,0.16666666666666666,0.8888888888888888,0.5714285714285714,0.07142857142857142
koulikoro,F0003,8,Q80_pred,0.125,0.6666666666666666,0.2,0.1
koulikoro,F0004,8,Q80_pred,0.125,0.6666666666666666,0.2,0.1
koulikoro,F0003,8,Q90_pred,0.125,0.0,0.0,0.125
koulikoro,F0004,8,Q90_pred,0.125,0.0,0.0,0.125
koutiala,G1040,18,Q50_pred,0.05555555555555555,0.8888888888888888,0.3076923076923077,0.038461538461538464
koutiala,G1040,18,Q80_pred,0.05555555555555555,0.75,0.14285714285714285,0.047619047619047616
koutiala,G1040,18,Q90_pred,0.05555555555555555,0.5,0.05263157894736842,0.05263157894736842
macina,F0005,11,Q50_pred,0.2,0.7777777777777778,0.4117647058823529,0.11764705882352941
macina,G1002,11,Q50_pred,0.1111111111111111,0.8888888888888888,0.47058823529411764,0.058823529411764705
macina,F0005,11,Q80_pred,0.1,0.6666666666666666,0.16666666666666666,0.08333333333333333
macina,G1002,11,Q80_pred,0.1,0.6666666666666666,0.16666666666666666,0.08333333333333333
macina,F0005,11,Q90_pred,0.09090909090909091,0.5,0.08333333333333333,0.08333333333333333
macina,G1002,11,Q90_pred,0.09090909090909091,0.0,0.0,0.09090909090909091
menaka,G4817,1,Q50_pred,0.0,1.0,0.9,0.0
menaka,G4817,1,Q80_pred,0.0,1.0,0.75,0.0
menaka,G4817,1,Q90_pred,0.0,1.0,0.6666666666666666,0.0
mopti,F0005,16,Q50_pred,0.0625,0.8888888888888888,0.3333333333333333,0.041666666666666664
mopti,F0008,16,Q50_pred,0.0625,0.9,0.36,0.04
mopti,F0005,16,Q80_pred,0.0625,0.6666666666666666,0.1111111111111111,0.05555555555555555
mopti,F0008,16,Q80_pred,0.0625,0.75,0.15789473684210525,0.05263157894736842
mopti,F0005,16,Q90_pred,0.0,1.0,0.1111111111111111,0.0
mopti,F0008,16,Q90_pred,0.0625,0.5,0.058823529411764705,0.058823529411764705
nara,,7,,,,,
niafunke,F0006,3,Q50_pred,0.0,1.0,0.75,0.0
niafunke,G0979,3,Q50_pred,0.0,1.0,0.75,0.0
niafunke,F0006,3,Q80_pred,0.0,1.0,0.5,0.0
niafunke,G0979,3,Q80_pred,0.0,1.0,0.5,0.0
niafunke,F0006,3,Q90_pred,0.0,1.0,0.4,0.0
niafunke,G0979,3,Q90_pred,0.0,1.0,0.4,0.0
niono,,16,,,,,
nioro,,8,,,,,
san,F0009,10,Q50_pred,0.1,0.9,0.47368421052631576,0.05263157894736842
san,G1010,10,Q50_pred,0.0,1.0,0.5,0.0
san,F0009,10,Q80_pred,0.0,1.0,0.2857142857142857,0.0
san,G1010,10,Q80_pred,0.0,1.0,0.2857142857142857,0.0
san,F0009,10,Q90_pred,0.0,1.0,0.16666666666666666,0.0
san,G1010,10,Q90_pred,0.0,1.0,0.16666666666666666,0.0
segou,F0009,20,Q50_pred,0.05263157894736842,0.9,0.32142857142857145,0.03571428571428571
segou,G1005,20,Q50_pred,0.05263157894736842,0.8888888888888888,0.2962962962962963,0.037037037037037035
segou,G1786,20,Q50_pred,0.05263157894736842,0.8888888888888888,0.2962962962962963,0.037037037037037035
segou,F0009,20,Q80_pred,0.05263157894736842,0.75,0.13636363636363635,0.045454545454545456
segou,G1005,20,Q80_pred,0.05263157894736842,0.6666666666666666,0.09523809523809523,0.047619047619047616
segou,G1786,20,Q80_pred,0.05263157894736842,0.6666666666666666,0.09523809523809523,0.047619047619047616
segou,F0009,20,Q90_pred,0.05263157894736842,0.5,0.05,0.05
segou,G1005,20,Q90_pred,0.05263157894736842,0.0,0.0,0.05263157894736842
segou,G1786,20,Q90_pred,0.05263157894736842,0.0,0.0,0.05263157894736842
sikasso,F0011,13,Q50_pred,0.07692307692307693,0.9,0.4090909090909091,0.045454545454545456
sikasso,F0011,13,Q80_pred,0.0,1.0,0.23529411764705882,0.0
sikasso,F0011,13,Q90_pred,0.0,1.0,0.13333333333333333,0.0
tenenkou,F0005,1,Q50_pred,0.0,1.0,0.9,0.0
tenenkou,G0999,1,Q50_pred,0.0,1.0,0.9,0.0
tenenkou,F0005,1,Q80_pred,0.0,1.0,0.75,0.0
tenenkou,G0999,1,Q80_pred,0.0,1.0,0.75,0.0
tenenkou,F0005,1,Q90_pred,0.0,1.0,0.6666666666666666,0.0
tenenkou,G0999,1,Q90_pred,0.0,1.0,0.5,0.0
tessalit,G4734,3,Q50_pred,0.0,1.0,0.7692307692307693,0.0
tessalit,G4740,3,Q50_pred,0.0,1.0,0.7692307692307693,0.0
tessalit,G4734,3,Q80_pred,0.0,1.0,0.5714285714285714,0.0
tessalit,G4740,3,Q80_pred,0.0,1.0,0.5714285714285714,0.0
tessalit,G4734,3,Q90_pred,0.0,1.0,0.4,0.0
tessalit,G4740,3,Q90_pred,0.0,1.0,0.4,0.0
tombouctou,F0006,11,Q50_pred,0.0,1.0,0.45,0.0
tombouctou,G4729,11,Q50_pred,0.09090909090909091,0.8888888888888888,0.42105263157894735,0.05263157894736842
tombouctou,F0006,11,Q80_pred,0.0,1.0,0.21428571428571427,0.0
tombouctou,G4729,11,Q80_pred,0.09090909090909091,0.75,0.21428571428571427,0.07142857142857142
tombouctou,F0006,11,Q90_pred,0.0,1.0,0.15384615384615385,0.0
tombouctou,G4729,11,Q90_pred,0.0,1.0,0.15384615384615385,0.0
tominian,,10,,,,,
yanfolila,F0001,6,Q50_pred,0.16666666666666666,0.9166666666666666,0.6470588235294118,0.058823529411764705
yanfolila,F0001,6,Q80_pred,0.0,1.0,0.3333333333333333,0.0
yanfolila,F0001,6,Q90_pred,0.0,1.0,0.14285714285714285,0.0
yelimane,,10,,,,,
yorosso,,11,,,,,
