,dis
2001-12-28,2.4151106
2002-01-02,2.4719958
2002-01-05,9.336343
2002-01-09,9.9078045
2002-01-12,10.673774
2002-01-16,3.0566447
2002-01-19,2.2892575
2002-01-23,2.4275439
2002-01-26,2.2553346
2002-01-30,1.8170568
2002-02-02,1.6641377
2002-02-06,1.5207345
2002-02-09,1.4530245
2002-02-13,1.3941736
2002-02-16,1.4307647
2002-02-20,1.4508228
2002-02-23,1.5205969
2002-02-27,1.4666679
2002-03-02,2.6971223
2002-03-06,12.016115
2002-03-09,6.5766935
2002-03-13,17.231417
2002-03-16,10.256005
2002-03-20,10.151332
2002-03-23,8.034885
2002-03-27,14.082372
2002-03-30,8.219368
2002-04-03,8.486955
2002-04-06,6.7120957
2002-04-10,3.039923
2002-04-13,27.805645
2002-04-17,7.2284856
2002-04-20,7.0557365
2002-04-24,15.387972
2002-04-27,5.641891
2002-05-01,18.964527
2002-05-04,78.20502
2002-05-08,42.769855
2002-05-11,32.031616
2002-05-15,17.003704
2002-05-18,14.558239
2002-05-22,10.622056
2002-05-25,9.912866
2002-05-29,8.5521965
2002-06-01,7.664575
2002-06-05,6.542073
2002-06-08,5.7358713
2002-06-12,4.725582
2002-06-15,4.0313263
2002-06-19,3.175743
2002-06-22,2.5928798
2002-06-26,1.9003117
2002-06-29,1.5582187
2002-07-03,1.4623717
2002-07-06,1.438879
2002-07-10,1.4115798
2002-07-13,1.3934536
2002-07-17,1.3730857
2002-07-20,1.3580451
2002-07-24,1.3373747
2002-07-27,1.319743
2002-07-31,1.3070556
2002-08-03,1.7314454
2002-08-07,1.7252393
2002-08-10,1.5387074
2002-08-14,1.3701383
2002-08-17,1.3078427
2002-08-21,1.2550102
2002-08-24,1.2234454
2002-08-28,1.2520486
2002-08-31,1.2788786
2002-09-04,1.2748598
2002-09-07,1.2462132
2002-09-11,1.4278271
2002-09-14,1.6717281
2002-09-18,1.7332059
2002-09-21,1.682402
2002-09-25,1.6009946
2002-09-28,1.4564425
2002-10-02,1.7684844
2002-10-05,7.487498
2002-10-09,7.728147
2002-10-12,4.213349
2002-10-16,2.6992166
2002-10-19,2.138909
2002-10-23,2.9117365
2002-10-26,3.660668
2002-10-30,4.506402
2002-11-02,8.33151
2002-11-06,10.223283
2002-11-09,6.2396126
2002-11-13,8.571711
2002-11-16,21.279917
2002-11-20,10.398798
2002-11-23,8.786012
2002-11-27,9.677905
2002-11-30,4.5002418
2002-12-04,2.4002774
2002-12-07,3.587537
2002-12-11,6.6650558
2002-12-14,13.023624
2002-12-18,13.95169
2002-12-21,12.503956
2002-12-25,3.809121
2002-12-28,2.3899283
2003-01-02,6.267842
2003-01-05,1.7428546
2003-01-09,1.2311091
2003-01-12,1.147404
2003-01-16,1.0617858
2003-01-19,1.2298476
2003-01-23,1.3572375
2003-01-26,2.2307594
2003-01-30,2.2795095
2003-02-02,1.6466463
2003-02-06,1.1863952
2003-02-09,1.7099466
2003-02-13,0.98077387
2003-02-16,1.2049648
2003-02-20,1.2451259
2003-02-23,1.2556236
2003-02-27,1.7644558
2003-03-02,2.0173872
2003-03-06,1.2679886
2003-03-09,1.1066574
2003-03-13,6.666287
2003-03-16,3.8764765
2003-03-20,4.1555924
2003-03-23,8.602121
2003-03-27,14.92534
2003-03-30,10.52983
2003-04-03,5.9174323
2003-04-06,2.8511856
2003-04-10,1.6889526
2003-04-13,2.554507
2003-04-17,15.653532
2003-04-20,21.785849
2003-04-24,6.9005914
2003-04-27,14.209098
2003-05-01,15.074938
2003-05-04,43.561787
2003-05-08,29.592548
2003-05-11,16.561426
2003-05-15,24.812761
2003-05-18,17.275537
2003-05-22,11.56262
2003-05-25,11.0768585
2003-05-29,10.766501
2003-06-01,9.369216
2003-06-05,8.049338
2003-06-08,7.0862174
2003-06-12,5.7250376
2003-06-15,4.822191
2003-06-19,3.7590015
2003-06-22,3.0432408
2003-06-26,2.3022661
2003-06-29,1.9029956
2003-07-03,1.4245737
2003-07-06,1.3016071
2003-07-10,1.2633333
2003-07-13,1.202855
2003-07-17,1.1407157
2003-07-20,1.1079465
2003-07-24,1.1415362
2003-07-27,1.1463401
2003-07-31,1.0858692
2003-08-03,1.0438371
2003-08-07,1.0006204
2003-08-10,0.98050666
2003-08-14,1.0044909
2003-08-17,1.8708892
2003-08-21,2.548371
2003-08-24,3.638347
2003-08-28,2.6785517
2003-08-31,3.0494373
2003-09-04,3.49511
2003-09-07,3.8954692
2003-09-11,14.900661
2003-09-14,9.182465
2003-09-18,7.293755
2003-09-21,3.460249
2003-09-25,2.2544298
2003-09-28,1.8241014
2003-10-02,1.6011518
2003-10-05,2.1569
2003-10-09,5.693896
2003-10-12,2.9985754
2003-10-16,1.5738508
2003-10-19,2.824525
2003-10-23,3.7157056
2003-10-26,1.9963737
2003-10-30,4.9648414
2003-11-02,6.3678226
2003-11-06,6.193736
2003-11-09,4.4016323
2003-11-13,2.917434
2003-11-16,10.885168
2003-11-20,5.0123
2003-11-23,6.5994005
2003-11-27,7.744696
2003-11-30,10.570095
2003-12-04,16.587126
2003-12-07,22.648727
2003-12-11,11.4886465
2003-12-14,4.489617
2003-12-18,1.9696085
2003-12-21,2.4029973
2003-12-25,2.2687254
2003-12-28,1.6067265
2004-01-02,1.0257818
2004-01-05,1.0061755
2004-01-09,0.99453956
2004-01-12,1.1122458
2004-01-16,0.96624875
2004-01-19,6.8513536
2004-01-23,4.604305
2004-01-26,3.6031873
2004-01-30,1.9270267
2004-02-02,1.3940376
2004-02-06,1.0055959
2004-02-09,0.8664806
2004-02-13,0.8652556
2004-02-16,1.7585832
2004-02-20,5.148725
2004-02-23,10.983758
2004-02-27,5.3144665
2004-03-02,12.942307
2004-03-06,3.511864
2004-03-09,2.7371504
2004-03-13,2.08597
2004-03-16,2.5748892
2004-03-20,2.3020618
2004-03-23,1.635286
2004-03-27,3.1775777
2004-03-30,40.06927
2004-04-03,17.85516
2004-04-06,14.576977
2004-04-10,8.151438
2004-04-13,17.246296
2004-04-17,16.48114
2004-04-20,8.49648
2004-04-24,10.462663
2004-04-27,4.824106
2004-05-01,12.089671
2004-05-04,19.081152
2004-05-08,10.145263
2004-05-11,12.505217
2004-05-15,8.488717
2004-05-18,5.522765
2004-05-22,4.398495
2004-05-25,4.0735264
2004-05-29,3.5232506
2004-06-01,4.587531
2004-06-05,3.212584
2004-06-08,2.3984213
2004-06-12,1.7539555
2004-06-15,1.3347833
2004-06-19,1.2461672
2004-06-22,1.1557811
2004-06-26,1.0404794
2004-06-29,1.0049605
2004-07-03,0.9574436
2004-07-06,0.9274386
2004-07-10,0.8988189
2004-07-13,0.88275963
2004-07-17,0.8647331
2004-07-20,0.8523322
2004-07-24,0.8388033
2004-07-27,0.96951324
2004-07-31,1.0836732
2004-08-03,3.3209004
2004-08-07,1.9972528
2004-08-10,2.1782768
2004-08-14,10.272193
2004-08-17,4.5555644
2004-08-21,5.190328
2004-08-24,2.4375966
2004-08-28,1.9438958
2004-08-31,1.592506
2004-09-04,1.9415516
2004-09-07,4.702948
2004-09-11,4.5464597
2004-09-14,2.571675
2004-09-18,1.4676849
2004-09-21,1.6880795
2004-09-25,2.4229093
2004-09-28,10.27838
2004-10-02,8.233976
2004-10-05,4.2579546
2004-10-09,2.124797
2004-10-12,1.9220594
2004-10-16,3.6077497
2004-10-19,8.742475
2004-10-23,9.056214
2004-10-26,15.077377
2004-10-30,11.36485
2004-11-02,14.64797
2004-11-06,8.729154
2004-11-09,4.0695796
2004-11-13,5.741035
2004-11-16,7.3162007
2004-11-20,14.926087
2004-11-23,9.320521
2004-11-27,12.604335
2004-11-30,9.444174
2004-12-04,3.8303187
2004-12-07,3.0923307
2004-12-11,6.9927583
2004-12-14,5.457274
2004-12-18,3.6737995
2004-12-21,4.168692
2004-12-25,5.1815767
2004-12-28,3.8046978
2005-01-02,2.2683885
2005-01-05,2.161181
2005-01-09,2.0850716
2005-01-12,1.943945
2005-01-16,1.6608844
2005-01-19,1.4477946
2005-01-23,1.2530401
2005-01-26,1.187331
2005-01-30,1.4026581
2005-02-02,2.0580974
2005-02-06,2.075748
2005-02-09,1.5511009
2005-02-13,1.4326289
2005-02-16,1.2384539
2005-02-20,1.0987576
2005-02-23,1.0430759
2005-02-27,1.1461684
2005-03-02,1.711767
2005-03-06,4.886052
2005-03-09,5.3937225
2005-03-13,2.6099908
2005-03-16,10.442559
2005-03-20,15.401832
2005-03-23,9.386906
2005-03-27,3.9271939
2005-03-30,4.7867794
2005-04-03,2.7456224
2005-04-06,15.792481
2005-04-10,10.712772
2005-04-13,9.734878
2005-04-17,4.0445194
2005-04-20,3.251589
2005-04-24,2.1507576
2005-04-27,1.6763449
2005-05-01,16.23634
2005-05-04,32.036263
2005-05-08,14.260664
2005-05-11,11.280968
2005-05-15,18.464495
2005-05-18,13.408758
2005-05-22,35.070652
2005-05-25,14.878573
2005-05-29,19.403755
2005-06-01,15.362305
2005-06-05,8.138745
2005-06-08,6.6567073
2005-06-12,9.602198
2005-06-15,6.0069456
2005-06-19,5.5547957
2005-06-22,8.618289
2005-06-26,7.583955
2005-06-29,4.304513
2005-07-03,2.886163
2005-07-06,2.3483148
2005-07-10,1.8298781
2005-07-13,1.62573
2005-07-17,1.548379
2005-07-20,1.640395
2005-07-24,1.7253869
2005-07-27,1.6206119
2005-07-31,2.0454404
2005-08-03,2.4299655
2005-08-07,2.008132
2005-08-10,1.916556
2005-08-14,3.7147064
2005-08-17,10.169497
2005-08-21,10.23273
2005-08-24,6.4574676
2005-08-28,11.922081
2005-08-31,5.8531785
2005-09-04,2.8241167
2005-09-07,7.58512
2005-09-11,9.409345
2005-09-14,5.3157663
2005-09-18,11.566376
2005-09-21,8.320123
2005-09-25,6.7319694
2005-09-28,4.454004
2005-10-02,5.7121735
2005-10-05,4.6068244
2005-10-09,9.774647
2005-10-12,9.11622
2005-10-16,6.4657
2005-10-19,4.1955
2005-10-23,9.105368
2005-10-26,19.36694
2005-10-30,22.098694
2005-11-02,10.602974
2005-11-06,14.545542
2005-11-09,11.121885
2005-11-13,8.244497
2005-11-16,10.642504
2005-11-20,6.37857
2005-11-23,9.744901
2005-11-27,9.812141
2005-11-30,6.7686687
2005-12-04,7.0845313
2005-12-07,8.717268
2005-12-11,5.163944
2005-12-14,4.4907866
2005-12-18,2.9071171
2005-12-21,2.360114
2005-12-25,2.0548284
2005-12-28,1.9798377
2006-01-02,1.9105581
2006-01-05,2.067772
2006-01-09,2.946362
2006-01-12,2.063862
2006-01-16,3.4734943
2006-01-19,2.6393917
2006-01-23,3.1074688
2006-01-26,2.442788
2006-01-30,1.9929732
2006-02-02,2.0092833
2006-02-06,1.9320298
2006-02-09,1.8159907
2006-02-13,2.511647
2006-02-16,2.2346156
2006-02-20,2.3425744
2006-02-23,5.0859756
2006-02-27,14.808773
2006-03-02,5.984574
2006-03-06,3.3856795
2006-03-09,5.2647805
2006-03-13,4.1317067
2006-03-16,4.945602
2006-03-20,7.917912
2006-03-23,12.079444
2006-03-27,10.072914
2006-03-30,10.336372
2006-04-03,11.315244
2006-04-06,22.834837
2006-04-10,12.884762
2006-04-13,10.186139
2006-04-17,8.977771
2006-04-20,17.585827
2006-04-24,9.019163
2006-04-27,6.777533
2006-05-01,4.6827908
2006-05-04,9.606979
2006-05-08,7.43967
2006-05-11,24.42119
2006-05-15,81.68942
2006-05-18,62.21236
2006-05-22,28.954914
2006-05-25,22.408834
2006-05-29,16.48746
2006-06-01,14.237411
2006-06-05,11.680348
2006-06-08,10.199609
2006-06-12,8.514148
2006-06-15,7.4406037
2006-06-19,6.055565
2006-06-22,5.765528
2006-06-26,4.373408
2006-06-29,3.5384111
2006-07-03,2.6639712
2006-07-06,2.153595
2006-07-10,1.9626153
2006-07-13,1.9275452
2006-07-17,1.8824929
2006-07-20,1.8579676
2006-07-24,4.1011305
2006-07-27,4.6380086
2006-07-31,2.662868
2006-08-03,3.7016993
2006-08-07,11.62715
2006-08-10,14.6184
2006-08-14,4.748891
2006-08-17,3.0656974
2006-08-21,2.359315
2006-08-24,2.1243618
2006-08-28,3.3446543
2006-08-31,4.0179887
2006-09-04,3.1511514
2006-09-07,2.374339
2006-09-11,2.113987
2006-09-14,3.1991918
2006-09-18,3.0059223
2006-09-21,7.725151
2006-09-25,6.140625
2006-09-28,6.6658807
2006-10-02,6.53236
2006-10-05,5.2679753
2006-10-09,3.8798275
2006-10-12,3.3032808
2006-10-16,2.3575296
2006-10-19,2.2632036
2006-10-23,2.290156
2006-10-26,8.559114
2006-10-30,11.499805
2006-11-02,6.696364
2006-11-06,10.976341
2006-11-09,16.282932
2006-11-13,8.683017
2006-11-16,12.12494
2006-11-20,13.984605
2006-11-23,13.544539
2006-11-27,9.895911
2006-11-30,9.368126
2006-12-04,8.471004
2006-12-07,17.546116
2006-12-11,8.287571
2006-12-14,11.073348
2006-12-18,17.565062
2006-12-21,15.235958
2006-12-25,9.133268
2006-12-28,8.479912
2007-01-02,8.108113
2007-01-05,8.349807
2007-01-09,7.5473
2007-01-12,6.7073355
2007-01-16,6.6311927
2007-01-19,8.534722
2007-01-23,4.564559
2007-01-26,3.9506195
2007-01-30,10.966542
2007-02-02,4.6844697
2007-02-06,3.6524997
2007-02-09,14.211715
2007-02-13,5.9042835
2007-02-16,3.3068147
2007-02-20,2.4112446
2007-02-23,2.230297
2007-02-27,2.496775
2007-03-02,2.3735275
2007-03-06,2.2351885
2007-03-09,2.142426
2007-03-13,2.0711875
2007-03-16,2.1499398
2007-03-20,2.3548574
2007-03-23,3.2777848
2007-03-27,3.326509
2007-03-30,2.986204
2007-04-03,2.076198
2007-04-06,1.8698012
2007-04-10,4.606126
2007-04-13,7.5993714
2007-04-17,16.822176
2007-04-20,7.752365
2007-04-24,8.2713585
2007-04-27,10.02
2007-05-01,5.6340556
2007-05-04,3.351623
2007-05-08,11.3842
2007-05-11,5.086614
2007-05-15,2.4935687
2007-05-18,19.577106
2007-05-22,6.2894707
2007-05-25,3.3963168
2007-05-29,9.420839
2007-06-01,7.8198295
2007-06-05,15.433588
2007-06-08,12.882961
2007-06-12,15.746032
2007-06-15,14.655552
2007-06-19,9.151282
2007-06-22,7.4870453
2007-06-26,7.510664
2007-06-29,7.504388
2007-07-03,8.107475
2007-07-06,11.427402
2007-07-10,7.181472
2007-07-13,5.997235
2007-07-17,5.0108094
2007-07-20,4.5498085
2007-07-24,3.9435475
2007-07-27,3.7434723
2007-07-31,5.8148594
2007-08-03,7.4954634
2007-08-07,10.13291
2007-08-10,5.4722505
2007-08-14,4.2481894
2007-08-17,11.128182
2007-08-21,11.85738
2007-08-24,7.695325
2007-08-28,3.5895805
2007-08-31,3.2916827
2007-09-04,7.654012
2007-09-07,16.093853
2007-09-11,22.66481
2007-09-14,27.791386
2007-09-18,17.350845
2007-09-21,10.721194
2007-09-25,8.992441
2007-09-28,8.465498
2007-10-02,19.067867
