,dis
1997-01-02,25.474993
1997-01-05,36.058163
1997-01-09,33.79412
1997-01-12,40.553265
1997-01-16,29.43315
1997-01-19,34.79719
1997-01-23,25.045343
1997-01-26,19.054455
1997-01-30,15.41964
1997-02-02,12.979
1997-02-06,10.846518
1997-02-09,9.415778
1997-02-13,8.55764
1997-02-16,7.243869
1997-02-20,6.2254467
1997-02-23,5.3979516
1997-02-27,4.268526
1997-03-02,1.0709943
1997-03-06,0.3849647
1997-03-09,0.3251218
1997-03-13,0.27267677
1997-03-16,0.2758989
1997-03-20,0.3585127
1997-03-23,0.30662534
1997-03-27,1.0649073
1997-03-30,2.2006352
1997-04-03,4.98838
1997-04-06,70.49518
1997-04-10,16.38496
1997-04-13,10.302927
1997-04-17,8.538229
1997-04-20,20.234781
1997-04-24,26.368486
1997-04-27,53.056866
1997-05-01,41.945213
1997-05-04,24.893063
1997-05-08,12.742759
1997-05-11,17.159512
1997-05-15,54.073074
1997-05-18,39.49808
1997-05-22,22.59812
1997-05-25,20.34098
1997-05-29,18.532728
1997-06-01,21.090862
1997-06-05,25.764627
1997-06-08,24.710028
1997-06-12,22.96147
1997-06-15,21.335102
1997-06-19,19.88212
1997-06-22,18.50152
1997-06-26,15.980867
1997-06-29,14.23666
1997-07-03,12.071232
1997-07-06,10.881467
1997-07-10,9.1518955
1997-07-13,7.9923787
1997-07-17,7.4650383
1997-07-20,7.285776
1997-07-24,7.210966
1997-07-27,7.1330605
1997-07-31,7.0072594
1997-08-03,4.503818
1997-08-07,5.876736
1997-08-10,5.2037053
1997-08-14,3.950656
1997-08-17,3.5379946
1997-08-21,3.6686099
1997-08-24,3.055268
1997-08-28,2.7639594
1997-08-31,3.21952
1997-09-04,0.90510577
1997-09-07,0.7031275
1997-09-11,0.8645092
1997-09-14,0.8014129
1997-09-18,0.50004625
1997-09-21,0.7930316
1997-09-25,0.34444866
1997-09-28,0.4942017
1997-10-02,0.22866505
1997-10-05,0.22761789
1997-10-09,0.39457148
1997-10-12,1.7903004
1997-10-16,9.190527
1997-10-19,24.407093
1997-10-23,20.677
1997-10-26,8.003676
1997-10-30,5.1023693
1997-11-02,11.351976
1997-11-06,15.136298
1997-11-09,29.725779
1997-11-13,85.8615
1997-11-16,69.69107
1997-11-20,58.431458
1997-11-23,57.889618
1997-11-27,15.952935
1997-11-30,26.539093
1997-12-04,41.905075
1997-12-07,43.40662
1997-12-11,40.554153
1997-12-14,107.473495
1997-12-18,129.82759
1997-12-21,74.46195
1997-12-25,67.49067
1997-12-28,62.85774
1998-01-02,53.682163
1998-01-05,80.526245
1998-01-09,51.43203
1998-01-12,66.72231
1998-01-16,86.82024
1998-01-19,49.53394
1998-01-23,52.38402
1998-01-26,36.600063
1998-01-30,33.787815
1998-02-02,29.453108
1998-02-06,25.381102
1998-02-09,135.93304
1998-02-13,76.75468
1998-02-16,57.582584
1998-02-20,27.045198
1998-02-23,25.192928
1998-02-27,21.605122
1998-03-02,13.394317
1998-03-06,10.345379
1998-03-09,18.696898
1998-03-13,22.373362
1998-03-16,9.522741
1998-03-20,5.54136
1998-03-23,6.390763
1998-03-27,18.507719
1998-03-30,9.934204
1998-04-03,2.1543987
1998-04-06,3.5255241
1998-04-10,4.017041
1998-04-13,16.352423
1998-04-17,20.866753
1998-04-20,10.490632
1998-04-24,2.3131704
1998-04-27,11.524436
1998-05-01,3.1417158
1998-05-04,4.1481066
1998-05-08,21.495071
1998-05-11,21.586466
1998-05-15,66.59282
1998-05-18,31.474323
1998-05-22,14.669967
1998-05-25,13.085471
1998-05-29,14.450356
1998-06-01,18.389874
1998-06-05,22.980288
1998-06-08,23.71047
1998-06-12,26.020142
1998-06-15,21.735327
1998-06-19,17.90192
1998-06-22,16.047024
1998-06-26,13.995416
1998-06-29,12.63734
1998-07-03,10.696351
1998-07-06,9.487207
1998-07-10,8.139562
1998-07-13,7.6908283
1998-07-17,7.520851
1998-07-20,7.452203
1998-07-24,7.4504614
1998-07-27,7.4086623
1998-07-31,7.2973456
1998-08-03,4.6041937
1998-08-07,3.6320791
1998-08-10,2.8154597
1998-08-14,2.6177785
1998-08-17,4.3063803
1998-08-21,10.197588
1998-08-24,7.14878
1998-08-28,23.786024
1998-08-31,13.6913595
1998-09-04,8.690273
1998-09-07,6.450283
1998-09-11,2.8409564
1998-09-14,1.9163814
1998-09-18,0.979653
1998-09-21,1.6454736
1998-09-25,3.4893215
1998-09-28,21.371853
1998-10-02,12.335973
1998-10-05,6.0785275
1998-10-09,13.172232
1998-10-12,14.469938
1998-10-16,42.963116
1998-10-19,35.290745
1998-10-23,10.043119
1998-10-26,15.483672
1998-10-30,65.71043
1998-11-02,39.802784
1998-11-06,8.024413
1998-11-09,16.103638
1998-11-13,21.954382
1998-11-16,10.051395
1998-11-20,5.6020107
1998-11-23,6.3653035
1998-11-27,1.5034119
1998-11-30,0.5260328
1998-12-04,2.5179863
1998-12-07,2.7923346
1998-12-11,2.5247743
1998-12-14,2.158006
1998-12-18,3.7670527
1998-12-21,10.232302
1998-12-25,7.86373
1998-12-28,5.9830985
1999-01-02,6.571749
1999-01-05,10.871581
1999-01-09,9.690235
1999-01-12,31.323212
1999-01-16,45.820057
1999-01-19,38.800724
1999-01-23,29.591372
1999-01-26,21.764132
1999-01-30,9.866107
1999-02-02,5.457232
1999-02-06,2.9720235
1999-02-09,2.4351292
1999-02-13,2.1404595
1999-02-16,1.9129351
1999-02-20,1.6298152
1999-02-23,1.3444165
1999-02-27,2.3352506
1999-03-02,0.5641915
1999-03-06,0.27226233
1999-03-09,27.230488
1999-03-13,39.648525
1999-03-16,28.691395
1999-03-20,12.402927
1999-03-23,3.6614711
1999-03-27,1.6473042
1999-03-30,13.224287
1999-04-03,21.436111
1999-04-06,12.276284
1999-04-10,5.8172235
1999-04-13,1.2526126
1999-04-17,0.37642875
1999-04-20,1.4271002
1999-04-24,0.74560815
1999-04-27,11.372682
1999-05-01,12.947725
1999-05-04,9.424768
1999-05-08,14.245468
1999-05-11,8.230288
1999-05-15,4.186081
1999-05-18,8.254232
1999-05-22,2.721853
1999-05-25,0.40520975
1999-05-29,0.11146105
1999-06-01,0.27957454
1999-06-05,4.3105917
1999-06-08,4.5255647
1999-06-12,4.461882
1999-06-15,4.391833
1999-06-19,4.338575
1999-06-22,4.292767
1999-06-26,4.229199
1999-06-29,4.1781254
1999-07-03,3.895132
1999-07-06,3.7262173
1999-07-10,3.64457
1999-07-13,3.6156998
1999-07-17,3.5887914
1999-07-20,3.5601153
1999-07-24,3.5306854
1999-07-27,3.4934025
1999-07-31,3.5089717
1999-08-03,1.4428331
1999-08-07,1.4337817
1999-08-10,1.7552094
1999-08-14,1.6842806
1999-08-17,2.4966009
1999-08-21,0.9686401
1999-08-24,0.5125896
1999-08-28,1.3820038
1999-08-31,6.7396126
1999-09-04,24.255611
1999-09-07,9.1824875
1999-09-11,2.0278995
1999-09-14,0.32153973
1999-09-18,0.07618134
1999-09-21,0.08563797
1999-09-25,0.5789234
1999-09-28,0.45089617
1999-10-02,4.2517285
1999-10-05,6.2122426
1999-10-09,12.19107
1999-10-12,18.40692
1999-10-16,30.741768
1999-10-19,8.48496
1999-10-23,0.35380036
1999-10-26,0.12895651
1999-10-30,0.35484213
1999-11-02,0.14429514
1999-11-06,0.08926191
1999-11-09,2.5932174
1999-11-13,13.551322
1999-11-16,19.23128
1999-11-20,15.769833
1999-11-23,7.2371964
1999-11-27,20.71965
1999-11-30,24.455727
1999-12-04,32.623726
1999-12-07,11.664826
1999-12-11,5.898668
1999-12-14,8.80512
1999-12-18,9.028762
1999-12-21,8.9156275
1999-12-25,32.4733
1999-12-28,17.1078
2000-01-02,24.448973
2000-01-05,14.194025
2000-01-09,9.347574
2000-01-12,17.499262
2000-01-16,10.552645
2000-01-19,7.8545637
2000-01-23,7.1171494
2000-01-26,5.7187867
2000-01-30,3.9250007
2000-02-02,2.4371967
2000-02-06,1.357928
2000-02-09,2.3144786
2000-02-13,5.837741
2000-02-16,3.13763
2000-02-20,2.1606898
2000-02-23,0.9774323
2000-02-27,0.79124147
2000-03-02,0.070168085
2000-03-06,0.060786597
2000-03-09,0.1704743
2000-03-13,0.25821272
2000-03-16,0.89444625
2000-03-20,1.5698942
2000-03-23,0.23345192
2000-03-27,0.9193579
2000-03-30,1.2149631
2000-04-03,1.0643996
2000-04-06,20.284126
2000-04-10,28.7731
2000-04-13,9.727306
2000-04-17,4.396828
2000-04-20,0.49605224
2000-04-24,0.62512666
2000-04-27,0.4161395
2000-05-01,4.288587
2000-05-04,2.7285151
2000-05-08,0.3558198
2000-05-11,0.27876452
2000-05-15,7.974192
2000-05-18,10.5276165
2000-05-22,1.736899
2000-05-25,0.37118995
2000-05-29,0.12767148
2000-06-01,1.4795998
2000-06-05,4.6002617
2000-06-08,4.5761657
2000-06-12,4.4350743
2000-06-15,4.322303
2000-06-19,4.2150846
2000-06-22,4.1693664
2000-06-26,4.338002
2000-06-29,5.1228304
2000-07-03,4.5231624
2000-07-06,4.2396593
2000-07-10,3.95262
2000-07-13,3.8450592
2000-07-17,3.68968
2000-07-20,3.6018808
2000-07-24,3.6374917
2000-07-27,3.5441425
2000-07-31,2.690278
2000-08-03,0.76804626
2000-08-07,0.20426963
2000-08-10,0.17517836
2000-08-14,0.25563416
2000-08-17,0.9742489
2000-08-21,2.3634872
2000-08-24,2.102469
2000-08-28,1.1944693
2000-08-31,0.490924
2000-09-04,0.03507349
2000-09-07,0.027455784
2000-09-11,0.031046782
2000-09-14,0.037495084
2000-09-18,0.05025479
2000-09-21,0.042027634
2000-09-25,0.07681475
2000-09-28,0.060595695
2000-10-02,0.9585595
2000-10-05,2.3439543
2000-10-09,15.740465
2000-10-12,10.552137
2000-10-16,0.96968836
2000-10-19,0.60435885
2000-10-23,29.043829
2000-10-26,8.809269
2000-10-30,0.3993579
