district,station,nb_event,quantile,pod,far,pofd,csi
kilifi,G5326,49,Q90_pred,0.0425531914893617,0.0,0.0,0.0425531914893617
kilifi,G5332,49,Q90_pred,0.0,1.0,0.0392156862745098,0.0
kirinyaga,G5299,16,Q50_pred,0.18181818181818182,0.8,0.42105263157894735,0.10526315789473684
kirinyaga,G5299,16,Q80_pred,0.13333333333333333,0.5,0.11764705882352941,0.11764705882352941
kirinyaga,G5299,16,Q90_pred,0.06666666666666667,0.5,0.0625,0.0625
kisii,,15,,,,,
kisumu,,76,,,,,
kitui,G5299,17,Q50_pred,0.2,0.7,0.3181818181818182,0.13636363636363635
kitui,KE_GVS23,17,Q50_pred,0.17647058823529413,0.8,0.41379310344827586,0.10344827586206896
kitui,KE_GVS9,17,Q50_pred,0.17647058823529413,0.8333333333333334,0.46875,0.09375
kitui,G5299,17,Q80_pred,0.11764705882352941,0.5,0.10526315789473684,0.10526315789473684
kitui,KE_GVS23,17,Q80_pred,0.11764705882352941,0.6,0.15,0.1
kitui,KE_GVS9,17,Q80_pred,0.058823529411764705,0.75,0.15,0.05
kitui,G5299,17,Q90_pred,0.0,1.0,0.10526315789473684,0.0
kitui,KE_GVS23,17,Q90_pred,0.058823529411764705,0.5,0.05555555555555555,0.05555555555555555
kitui,KE_GVS9,17,Q90_pred,0.0,1.0,0.10526315789473684,0.0
kwale,KE_GVS10,20,Q50_pred,0.21052631578947367,0.5555555555555556,0.20833333333333334,0.16666666666666666
kwale,KE_GVS10,20,Q80_pred,0.10526315789473684,0.3333333333333333,0.05,0.1
kwale,KE_GVS10,20,Q90_pred,0.05263157894736842,0.5,0.05,0.05
laikipia,,14,,,,,
lamu,G5305,6,Q50_pred,0.0,1.0,0.6842105263157895,0.0
lamu,G5326,6,Q50_pred,0.16666666666666666,0.9230769230769231,0.6666666666666666,0.05555555555555555
lamu,G5332,6,Q50_pred,0.3333333333333333,0.875,0.7,0.1
lamu,KE_GVS16,6,Q50_pred,0.0,1.0,0.625,0.0
lamu,G5305,6,Q80_pred,0.0,1.0,0.45454545454545453,0.0
lamu,G5326,6,Q80_pred,0.0,1.0,0.4,0.0
lamu,G5332,6,Q80_pred,0.0,1.0,0.4,0.0
lamu,KE_GVS16,6,Q80_pred,0.0,1.0,0.4,0.0
lamu,G5305,6,Q90_pred,0.0,1.0,0.25,0.0
lamu,G5326,6,Q90_pred,0.0,1.0,0.25,0.0
lamu,G5332,6,Q90_pred,0.0,1.0,0.25,0.0
lamu,KE_GVS16,6,Q90_pred,0.0,1.0,0.3333333333333333,0.0
machakos,G5299,31,Q50_pred,0.07142857142857142,0.8,0.2222222222222222,0.05555555555555555
machakos,G5299,31,Q80_pred,0.06896551724137931,0.5,0.06451612903225806,0.06451612903225806
machakos,G5299,31,Q90_pred,0.0,1.0,0.06060606060606061,0.0
makueni,KE_GVS23,27,Q50_pred,0.2608695652173913,0.6,0.28125,0.1875
makueni,KE_GVS23,27,Q80_pred,0.08,0.6,0.10714285714285714,0.07142857142857142
makueni,KE_GVS23,27,Q90_pred,0.08,0.0,0.0,0.08
mandera,KE_GVS1,25,Q50_pred,0.17391304347826086,0.6363636363636364,0.23333333333333334,0.13333333333333333
mandera,KE_GVS16,25,Q50_pred,0.08,0.8,0.24242424242424243,0.06060606060606061
mandera,KE_GVS1,25,Q80_pred,0.0,1.0,0.10714285714285714,0.0
mandera,KE_GVS16,25,Q80_pred,0.04,0.75,0.10714285714285714,0.03571428571428571
mandera,KE_GVS1,25,Q90_pred,0.0,1.0,0.038461538461538464,0.0
mandera,KE_GVS16,25,Q90_pred,0.04,0.6666666666666666,0.07407407407407407,0.037037037037037035
marsabit,G5173,50,Q50_pred,0.04,0.8181818181818182,0.15254237288135594,0.03389830508474576
marsabit,KE_GVS2,50,Q50_pred,0.0851063829787234,0.6666666666666666,0.14545454545454545,0.07272727272727272
marsabit,KE_GVS3,50,Q50_pred,0.06,0.7857142857142857,0.18032786885245902,0.04918032786885246
marsabit,G5173,50,Q80_pred,0.02,0.75,0.05660377358490566,0.018867924528301886
marsabit,KE_GVS2,50,Q80_pred,0.02,0.6666666666666666,0.038461538461538464,0.019230769230769232
marsabit,KE_GVS3,50,Q80_pred,0.04,0.6,0.05660377358490566,0.03773584905660377
marsabit,G5173,50,Q90_pred,0.0,1.0,0.038461538461538464,0.0
marsabit,KE_GVS2,50,Q90_pred,0.0,1.0,0.038461538461538464,0.0
marsabit,KE_GVS3,50,Q90_pred,0.02,0.6666666666666666,0.038461538461538464,0.019230769230769232
meru,G5299,33,Q50_pred,0.07142857142857142,0.8,0.2222222222222222,0.05555555555555555
meru,KE_GVS21,33,Q50_pred,0.0,1.0,0.23255813953488372,0.0
meru,G5299,33,Q80_pred,0.06666666666666667,0.5,0.0625,0.0625
meru,KE_GVS21,33,Q80_pred,0.0,1.0,0.08333333333333333,0.0
meru,G5299,33,Q90_pred,0.03225806451612903,0.5,0.03125,0.03125
meru,KE_GVS21,33,Q90_pred,0.0,1.0,0.029411764705882353,0.0
migori,KE_GVS18,41,Q50_pred,0.05128205128205128,0.8947368421052632,0.30357142857142855,0.03571428571428571
migori,KE_GVS18,41,Q80_pred,0.0,1.0,0.10869565217391304,0.0
migori,KE_GVS18,41,Q90_pred,0.0,1.0,0.06818181818181818,0.0
mombasa,,23,,,,,
murang'a,,31,,,,,
nairobi,G5299,56,Q50_pred,0.07547169811320754,0.6,0.1016949152542373,0.06779661016949153
nairobi,G5299,56,Q80_pred,0.05454545454545454,0.25,0.017857142857142856,0.05357142857142857
nairobi,G5299,56,Q90_pred,0.017857142857142856,0.5,0.017543859649122806,0.017543859649122806
nakuru,,36,,,,,
nandi,,14,,,,,
narok,KE_GVS17,49,Q50_pred,0.02040816326530612,0.9285714285714286,0.20967741935483872,0.016129032258064516
narok,KE_GVS17,49,Q80_pred,0.0,1.0,0.09259259259259259,0.0
narok,KE_GVS17,49,Q90_pred,0.0,1.0,0.0392156862745098,0.0
nyamira,KE_GVS19,1,Q50_pred,0.0,1.0,0.9230769230769231,0.0
nyamira,KE_GVS19,1,Q80_pred,0.0,1.0,0.8333333333333334,0.0
nyamira,KE_GVS19,1,Q90_pred,0.0,1.0,0.75,0.0
nyandarua,,12,,,,,
nyeri,G5299,11,Q50_pred,0.1111111111111111,0.9,0.5,0.05555555555555555
nyeri,G5299,11,Q80_pred,0.09090909090909091,0.75,0.21428571428571427,0.07142857142857142
nyeri,G5299,11,Q90_pred,0.09090909090909091,0.5,0.08333333333333333,0.08333333333333333
samburu,KE_GVS21,18,Q50_pred,0.0,1.0,0.35714285714285715,0.0
samburu,KE_GVS3,18,Q50_pred,0.1111111111111111,0.8571428571428571,0.4,0.06666666666666667
samburu,KE_GVS4,18,Q50_pred,0.1111111111111111,0.8571428571428571,0.4,0.06666666666666667
samburu,KE_GVS21,18,Q80_pred,0.0,1.0,0.14285714285714285,0.0
samburu,KE_GVS3,18,Q80_pred,0.05555555555555555,0.8,0.18181818181818182,0.045454545454545456
samburu,KE_GVS4,18,Q80_pred,0.05555555555555555,0.6666666666666666,0.1,0.05
samburu,KE_GVS21,18,Q90_pred,0.0,1.0,0.05263157894736842,0.0
samburu,KE_GVS3,18,Q90_pred,0.05555555555555555,0.6666666666666666,0.1,0.05
samburu,KE_GVS4,18,Q90_pred,0.0,1.0,0.05263157894736842,0.0
siaya,F0031,16,Q50_pred,0.0,1.0,0.5151515151515151,0.0
siaya,F0031,16,Q80_pred,0.0,1.0,0.23809523809523808,0.0
siaya,F0031,16,Q90_pred,0.0,1.0,0.1111111111111111,0.0
taita taveta,KE_GVS10,32,Q50_pred,0.03571428571428571,0.8888888888888888,0.2222222222222222,0.027777777777777776
taita taveta,KE_GVS11,32,Q50_pred,0.03125,0.9166666666666666,0.2558139534883721,0.023255813953488372
taita taveta,KE_GVS23,32,Q50_pred,0.0967741935483871,0.8,0.27906976744186046,0.06976744186046512
taita taveta,KE_GVS9,32,Q50_pred,0.03125,0.9444444444444444,0.3469387755102041,0.02040816326530612
taita taveta,KE_GVS10,32,Q80_pred,0.0,1.0,0.08571428571428572,0.0
taita taveta,KE_GVS11,32,Q80_pred,0.0,1.0,0.1111111111111111,0.0
taita taveta,KE_GVS23,32,Q80_pred,0.03125,0.8,0.1111111111111111,0.027777777777777776
taita taveta,KE_GVS9,32,Q80_pred,0.0,1.0,0.1111111111111111,0.0
taita taveta,KE_GVS10,32,Q90_pred,0.0,1.0,0.058823529411764705,0.0
taita taveta,KE_GVS11,32,Q90_pred,0.0,1.0,0.058823529411764705,0.0
taita taveta,KE_GVS23,32,Q90_pred,0.0,1.0,0.058823529411764705,0.0
taita taveta,KE_GVS9,32,Q90_pred,0.0,1.0,0.058823529411764705,0.0
tana river,G5326,44,Q50_pred,0.1,0.6923076923076923,0.1836734693877551,0.08163265306122448
tana river,G5332,44,Q50_pred,0.16279069767441862,0.5625,0.17307692307692307,0.1346153846153846
tana river,KE_GVS12,44,Q50_pred,0.1,0.7333333333333333,0.21568627450980393,0.0784313725490196
tana river,KE_GVS9,44,Q50_pred,0.0975609756097561,0.7777777777777778,0.2545454545454545,0.07272727272727272
tana river,G5326,44,Q80_pred,0.04878048780487805,0.5,0.046511627906976744,0.046511627906976744
tana river,G5332,44,Q80_pred,0.023255813953488372,0.75,0.06521739130434782,0.021739130434782608
tana river,KE_GVS12,44,Q80_pred,0.075,0.25,0.024390243902439025,0.07317073170731707
tana river,KE_GVS9,44,Q80_pred,0.046511627906976744,0.5,0.044444444444444446,0.044444444444444446
tana river,G5326,44,Q90_pred,0.04878048780487805,0.0,0.0,0.04878048780487805
tana river,G5332,44,Q90_pred,0.023255813953488372,0.5,0.022727272727272728,0.022727272727272728
tana river,KE_GVS12,44,Q90_pred,0.024390243902439025,0.5,0.023809523809523808,0.023809523809523808
tana river,KE_GVS9,44,Q90_pred,0.0,1.0,0.043478260869565216,0.0
tharaka-nithi,G5299,9,Q50_pred,0.125,0.9,0.5294117647058824,0.058823529411764705
tharaka-nithi,G5299,9,Q80_pred,0.0,1.0,0.3076923076923077,0.0
tharaka-nithi,G5299,9,Q90_pred,0.0,1.0,0.18181818181818182,0.0
trans nzoia,KE_GVS20,16,Q50_pred,0.0,1.0,0.4838709677419355,0.0
trans nzoia,KE_GVS20,16,Q80_pred,0.0,1.0,0.23809523809523808,0.0
trans nzoia,KE_GVS20,16,Q90_pred,0.0,1.0,0.1111111111111111,0.0
turkana,G5171,59,Q50_pred,0.03389830508474576,0.8333333333333334,0.14492753623188406,0.028985507246376812
turkana,KE_GVS4,59,Q50_pred,0.0847457627118644,0.6428571428571429,0.1323529411764706,0.07352941176470588
turkana,KE_GVS6,59,Q50_pred,0.05084745762711865,0.7692307692307693,0.14492753623188406,0.043478260869565216
turkana,KE_GVS8,59,Q50_pred,0.05084745762711865,0.7692307692307693,0.14492753623188406,0.043478260869565216
turkana,G5171,59,Q80_pred,0.03389830508474576,0.5,0.03278688524590164,0.03278688524590164
turkana,KE_GVS4,59,Q80_pred,0.01694915254237288,0.6666666666666666,0.03278688524590164,0.01639344262295082
turkana,KE_GVS6,59,Q80_pred,0.01694915254237288,0.75,0.04838709677419355,0.016129032258064516
turkana,KE_GVS8,59,Q80_pred,0.01694915254237288,0.6666666666666666,0.03278688524590164,0.01639344262295082
turkana,G5171,59,Q90_pred,0.0,1.0,0.03278688524590164,0.0
turkana,KE_GVS4,59,Q90_pred,0.01694915254237288,0.0,0.0,0.01694915254237288
turkana,KE_GVS6,59,Q90_pred,0.0,1.0,0.03278688524590164,0.0
turkana,KE_GVS8,59,Q90_pred,0.0,1.0,0.03278688524590164,0.0
uasin gishu,,16,,,,,
vihiga,,3,,,,,
wajir,G5208,23,Q50_pred,0.05555555555555555,0.9166666666666666,0.3793103448275862,0.034482758620689655
wajir,KE_GVS14,23,Q50_pred,0.05555555555555555,0.9090909090909091,0.35714285714285715,0.03571428571428571
wajir,KE_GVS15,23,Q50_pred,0.1111111111111111,0.8181818181818182,0.3333333333333333,0.07407407407407407
wajir,KE_GVS2,23,Q50_pred,0.23529411764705882,0.6666666666666666,0.32,0.16
wajir,G5208,23,Q80_pred,0.05555555555555555,0.75,0.14285714285714285,0.047619047619047616
wajir,KE_GVS14,23,Q80_pred,0.045454545454545456,0.75,0.12,0.04
wajir,KE_GVS15,23,Q80_pred,0.047619047619047616,0.75,0.125,0.041666666666666664
wajir,KE_GVS2,23,Q80_pred,0.05263157894736842,0.6666666666666666,0.09523809523809523,0.047619047619047616
wajir,G5208,23,Q90_pred,0.047619047619047616,0.5,0.045454545454545456,0.045454545454545456
wajir,KE_GVS14,23,Q90_pred,0.045454545454545456,0.0,0.0,0.045454545454545456
wajir,KE_GVS15,23,Q90_pred,0.0,1.0,0.08,0.0
wajir,KE_GVS2,23,Q90_pred,0.043478260869565216,0.5,0.041666666666666664,0.041666666666666664
west pokot,KE_GVS5,23,Q50_pred,0.043478260869565216,0.8888888888888888,0.25806451612903225,0.03225806451612903
west pokot,KE_GVS6,23,Q50_pred,0.043478260869565216,0.9230769230769231,0.34285714285714286,0.02857142857142857
west pokot,KE_GVS7,23,Q50_pred,0.13043478260869565,0.7692307692307693,0.30303030303030304,0.09090909090909091
west pokot,KE_GVS5,23,Q80_pred,0.043478260869565216,0.75,0.11538461538461539,0.038461538461538464
west pokot,KE_GVS6,23,Q80_pred,0.0,1.0,0.14814814814814814,0.0
west pokot,KE_GVS7,23,Q80_pred,0.043478260869565216,0.75,0.11538461538461539,0.038461538461538464
west pokot,KE_GVS5,23,Q90_pred,0.043478260869565216,0.5,0.041666666666666664,0.041666666666666664
west pokot,KE_GVS6,23,Q90_pred,0.0,1.0,0.08,0.0
west pokot,KE_GVS7,23,Q90_pred,0.0,1.0,0.041666666666666664,0.0
