,dis
2005-10-09,2558.8042
2005-10-12,2538.124
2005-10-16,2504.9202
2005-10-19,2495.58
2005-10-23,2480.6438
2005-10-26,2505.405
2005-10-30,2538.8503
2005-11-02,2547.7412
2005-11-06,2603.205
2005-11-09,2758.8142
2005-11-13,2859.0476
2005-11-16,2903.862
2005-11-20,2893.5757
2005-11-23,2882.4958
2005-11-27,2867.0178
2005-11-30,2850.0225
2005-12-04,2816.2112
2005-12-07,2784.7563
2005-12-11,2750.782
2005-12-14,2729.2654
2005-12-18,2693.917
2005-12-21,2665.577
2005-12-25,2623.168
2005-12-28,2586.5203
2006-01-02,2513.3723
2006-01-05,2461.3608
2006-01-09,2383.0903
2006-01-12,2327.925
2006-01-16,2262.911
2006-01-19,2220.0076
2006-01-23,2167.484
2006-01-26,2130.8362
2006-01-30,2085.5254
2006-02-02,2057.9475
2006-02-06,2040.8812
2006-02-09,2033.3044
2006-02-13,2008.7407
2006-02-16,1989.9875
2006-02-20,1966.0118
2006-02-23,1954.6306
2006-02-27,1932.5778
2006-03-02,1911.7158
2006-03-06,1871.6423
2006-03-09,1841.6771
2006-03-13,1806.2897
2006-03-16,1800.011
2006-03-20,1838.5822
2006-03-23,1903.9985
2006-03-27,1996.7942
2006-03-30,2049.9443
2006-04-03,2085.4094
2006-04-06,2115.1323
2006-04-10,2165.2244
2006-04-13,2197.8723
2006-04-17,2249.2546
2006-04-20,2322.65
2006-04-24,2437.7715
2006-04-27,2502.923
2006-05-01,2560.591
2006-05-04,2614.4292
2006-05-08,2720.3252
2006-05-11,2790.0745
2006-05-15,2969.77
2006-05-18,3125.4163
2006-05-22,3344.9856
2006-05-25,3558.1428
2006-05-29,3770.6323
2006-06-01,3839.1885
2006-06-05,3847.0166
2006-06-08,3837.2922
2006-06-12,3841.062
2006-06-15,3844.637
2006-06-19,3819.9348
2006-06-22,3777.5425
2006-06-26,3704.9824
2006-06-29,3663.9412
2006-07-03,3655.3816
2006-07-06,3654.1582
2006-07-10,3614.0688
2006-07-13,3560.5703
2006-07-17,3472.824
2006-07-20,3403.695
2006-07-24,3318.7842
2006-07-27,3268.3977
2006-07-31,3204.1384
2006-08-03,3144.9087
2006-08-07,3069.5564
2006-08-10,3041.1665
2006-08-14,3038.5505
2006-08-17,3022.7563
2006-08-21,3003.203
2006-08-24,2985.1936
2006-08-28,2944.4058
2006-08-31,2916.027
2006-09-04,2885.5325
2006-09-07,2854.5247
2006-09-11,2806.4277
2006-09-14,2765.5889
2006-09-18,2703.5137
2006-09-21,2675.9185
2006-09-25,2699.6484
2006-09-28,2708.577
2006-10-02,2679.885
2006-10-05,2706.074
2006-10-09,2748.7925
2006-10-12,2757.3733
2006-10-16,2743.236
2006-10-19,2724.7026
2006-10-23,2685.3413
2006-10-26,2669.202
2006-10-30,2642.3738
2006-11-02,2637.133
2006-11-06,2644.995
2006-11-09,2687.8262
2006-11-13,2759.409
2006-11-16,2809.3125
2006-11-20,2900.287
2006-11-23,3035.5994
2006-11-27,3247.6387
2006-11-30,3387.3794
2006-12-04,3559.7043
2006-12-07,3678.5369
2006-12-11,3851.9866
2006-12-14,4014.7673
2006-12-18,4216.7827
2006-12-21,4290.37
2006-12-25,4338.159
2006-12-28,4377.8813
2007-01-02,4503.1475
2007-01-05,4572.778
2007-01-09,4606.97
2007-01-12,4616.027
2007-01-16,4599.2144
2007-01-19,4570.7095
2007-01-23,4503.7915
2007-01-26,4431.0103
2007-01-30,4347.2524
2007-02-02,4302.3267
2007-02-06,4245.6816
2007-02-09,4195.4053
2007-02-13,4137.0234
2007-02-16,4115.979
2007-02-20,4146.376
2007-02-23,4168.6763
2007-02-27,4154.0615
2007-03-02,4127.6895
2007-03-06,4069.302
2007-03-09,4007.8784
2007-03-13,3926.747
2007-03-16,3876.7751
2007-03-20,3819.7463
2007-03-23,3774.9712
2007-03-27,3701.063
2007-03-30,3657.3955
2007-04-03,3616.5908
2007-04-06,3587.6765
2007-04-10,3564.6482
2007-04-13,3560.564
2007-04-17,3551.8896
2007-04-20,3535.03
2007-04-24,3492.2356
2007-04-27,3449.8506
2007-05-01,3432.4404
2007-05-04,3463.314
2007-05-08,3544.9744
2007-05-11,3612.8533
2007-05-15,3672.0007
2007-05-18,3717.5776
2007-05-22,3842.952
2007-05-25,3906.1162
2007-05-29,3989.6396
2007-06-01,4061.9302
2007-06-05,4108.048
2007-06-08,4102.2646
2007-06-12,4101.025
2007-06-15,4152.2812
2007-06-19,4227.108
2007-06-22,4272.3887
2007-06-26,4317.549
2007-06-29,4314.0054
2007-07-03,4250.2954
2007-07-06,4196.3726
2007-07-10,4123.966
2007-07-13,4060.2686
2007-07-17,3993.0286
2007-07-20,3968.3022
2007-07-24,3972.4087
