,dis
1998-03-09,6191.4863
1998-03-13,6006.2725
1998-03-16,5875.0103
1998-03-20,5761.2725
1998-03-23,5713.661
1998-03-27,5652.7944
1998-03-30,5610.5864
1998-04-03,5546.8525
1998-04-06,5517.169
1998-04-10,5500.5293
1998-04-13,5482.819
1998-04-17,5472.414
1998-04-20,5523.6704
1998-04-24,5724.291
1998-04-27,5905.4004
1998-05-01,6037.2344
1998-05-04,6088.645
1998-05-08,6170.404
1998-05-11,6233.797
1998-05-15,6388.698
1998-05-18,6467.9604
1998-05-22,6498.0244
1998-05-25,6462.7827
1998-05-29,6353.033
1998-06-01,6249.869
1998-06-05,6123.434
1998-06-08,6035.7397
1998-06-12,5932.7163
1998-06-15,5885.69
1998-06-19,5865.972
1998-06-22,5840.9146
1998-06-26,5786.44
1998-06-29,5783.592
1998-07-03,5745.827
1998-07-06,5674.429
1998-07-10,5561.476
1998-07-13,5470.9917
1998-07-17,5346.102
1998-07-20,5252.013
1998-07-24,5141.9424
1998-07-27,5059.8384
1998-07-31,4967.074
1998-08-03,4900.263
1998-08-07,4812.023
1998-08-10,4749.848
1998-08-14,4690.516
1998-08-17,4661.0454
1998-08-21,4615.382
1998-08-24,4559.27
1998-08-28,4477.284
1998-08-31,4412.5317
1998-09-04,4342.925
1998-09-07,4297.2915
1998-09-11,4254.765
1998-09-14,4243.43
1998-09-18,4223.087
1998-09-21,4190.291
1998-09-25,4125.547
1998-09-28,4080.791
1998-10-02,4025.954
1998-10-05,4002.2336
1998-10-09,3993.5415
1998-10-12,3996.9524
1998-10-16,3992.6682
1998-10-19,3981.1997
1998-10-23,3960.3613
1998-10-26,3972.2952
1998-10-30,4020.4226
1998-11-02,4029.6213
1998-11-06,4014.0356
1998-11-09,4008.7805
1998-11-13,4013.1733
1998-11-16,4012.3606
1998-11-20,3998.328
1998-11-23,3998.1665
1998-11-27,3963.9116
1998-11-30,3934.512
1998-12-04,3885.7183
1998-12-07,3840.2327
1998-12-11,3760.8193
1998-12-14,3699.9102
1998-12-18,3622.0708
1998-12-21,3574.542
1998-12-25,3505.086
1998-12-28,3447.4817
1999-01-02,3354.6555
1999-01-05,3304.4763
1999-01-09,3238.77
1999-01-12,3196.494
1999-01-16,3142.2983
1999-01-19,3105.0369
1999-01-23,3057.4658
1999-01-26,3030.2979
1999-01-30,3007.8516
1999-02-02,3002.312
1999-02-06,2974.3567
1999-02-09,2954.5984
1999-02-13,2916.9963
1999-02-16,2889.212
1999-02-20,2828.286
1999-02-23,2783.3628
1999-02-27,2738.9795
1999-03-02,2705.1033
1999-03-06,2654.864
1999-03-09,2621.445
1999-03-13,2599.1462
1999-03-16,2569.4478
1999-03-20,2545.6548
1999-03-23,2541.9338
1999-03-27,2626.2102
1999-03-30,2737.651
1999-04-03,2841.541
1999-04-06,2881.815
1999-04-10,2948.1484
1999-04-13,3014.208
1999-04-17,3131.459
1999-04-20,3210.1912
1999-04-24,3268.2776
1999-04-27,3286.319
1999-05-01,3345.6443
1999-05-04,3401.7397
1999-05-08,3527.37
1999-05-11,3662.1843
1999-05-15,3803.0479
1999-05-18,3863.247
1999-05-22,3874.3843
1999-05-25,3876.2388
1999-05-29,3888.6484
1999-06-01,3889.0527
1999-06-05,3818.4343
1999-06-08,3752.6614
1999-06-12,3698.84
1999-06-15,3671.5159
1999-06-19,3630.6926
1999-06-22,3589.559
1999-06-26,3512.9775
1999-06-29,3442.502
1999-07-03,3347.676
1999-07-06,3287.7637
1999-07-10,3265.2532
1999-07-13,3272.9712
1999-07-17,3263.687
1999-07-20,3232.0737
1999-07-24,3168.6692
1999-07-27,3109.515
1999-07-31,3033.249
1999-08-03,2973.8381
1999-08-07,2900.086
1999-08-10,2861.7336
1999-08-14,2826.7883
1999-08-17,2797.341
1999-08-21,2747.335
1999-08-24,2723.11
1999-08-28,2696.029
1999-08-31,2682.2913
1999-09-04,2666.0242
1999-09-07,2663.0525
1999-09-11,2662.9348
1999-09-14,2657.3022
1999-09-18,2659.5486
1999-09-21,2652.2173
1999-09-25,2637.9238
1999-09-28,2625.2986
1999-10-02,2608.9736
1999-10-05,2604.4712
1999-10-09,2631.0356
1999-10-12,2702.9963
1999-10-16,2793.353
1999-10-19,2852.1023
1999-10-23,2933.6082
1999-10-26,2982.4175
1999-10-30,3037.779
1999-11-02,3038.8044
1999-11-06,2990.7998
1999-11-09,2938.346
1999-11-13,2867.0752
1999-11-16,2831.8462
1999-11-20,2810.5112
1999-11-23,2787.15
1999-11-27,2838.0576
1999-11-30,2898.916
1999-12-04,2934.9604
1999-12-07,2931.6006
1999-12-11,2961.2615
1999-12-14,3005.6667
1999-12-18,3026.6812
1999-12-21,3017.6594
1999-12-25,2994.5745
1999-12-28,2963.2222
2000-01-02,2929.1882
2000-01-05,2920.2468
2000-01-09,2903.2625
2000-01-12,2883.4436
2000-01-16,2841.909
2000-01-19,2795.901
2000-01-23,2729.843
2000-01-26,2676.4565
2000-01-30,2604.893
2000-02-02,2558.9656
2000-02-06,2515.1638
2000-02-09,2493.705
2000-02-13,2468.2063
2000-02-16,2436.6912
2000-02-20,2398.3242
2000-02-23,2367.6995
2000-02-27,2332.0916
2000-03-02,2294.2065
2000-03-06,2247.7815
2000-03-09,2210.7842
2000-03-13,2164.6128
2000-03-16,2129.8535
2000-03-20,2091.205
2000-03-23,2067.5667
2000-03-27,2049.4924
2000-03-30,2047.0204
2000-04-03,2032.1625
2000-04-06,2024.9773
2000-04-10,2026.567
2000-04-13,2025.481
2000-04-17,2034.6312
2000-04-20,2070.5012
2000-04-24,2135.5813
2000-04-27,2193.7527
2000-05-01,2268.9292
2000-05-04,2308.9944
2000-05-08,2357.6406
2000-05-11,2403.1465
2000-05-15,2467.971
2000-05-18,2515.3838
2000-05-22,2549.2021
2000-05-25,2564.3604
2000-05-29,2601.0073
2000-06-01,2613.5835
2000-06-05,2608.6396
2000-06-08,2593.515
2000-06-12,2574.1777
2000-06-15,2559.384
2000-06-19,2551.1204
2000-06-22,2539.9695
2000-06-26,2524.2441
2000-06-29,2500.0042
2000-07-03,2450.5298
2000-07-06,2421.5674
2000-07-10,2391.0344
2000-07-13,2372.2312
2000-07-17,2348.0986
2000-07-20,2328.215
2000-07-24,2301.4138
2000-07-27,2279.4492
2000-07-31,2240.295
2000-08-03,2209.6877
2000-08-07,2176.5364
2000-08-10,2159.4487
2000-08-14,2139.5002
2000-08-17,2124.7542
2000-08-21,2080.9866
2000-08-24,2045.9846
2000-08-28,2009.2616
2000-08-31,1991.0228
2000-09-04,1971.5952
2000-09-07,1954.6875
2000-09-11,1932.3959
2000-09-14,1919.7993
2000-09-18,1905.3143
2000-09-21,1890.2205
2000-09-25,1875.4032
2000-09-28,1864.4717
2000-10-02,1871.3031
2000-10-05,1897.992
2000-10-09,1948.2526
2000-10-12,1987.1411
2000-10-16,2028.9106
2000-10-19,2084.3662
2000-10-23,2189.532
2000-10-26,2350.6309
2000-10-30,2433.7334
2000-11-02,2468.97
2000-11-06,2505.4136
2000-11-09,2501.106
2000-11-13,2488.0386
2000-11-16,2490.4062
2000-11-20,2499.2087
2000-11-23,2485.4573
2000-11-27,2467.8423
2000-11-30,2482.3293
2000-12-04,2563.4968
2000-12-07,2630.616
2000-12-11,2677.6465
2000-12-14,2693.5645
2000-12-18,2687.8018
2000-12-21,2685.612
2000-12-25,2716.6023
2000-12-28,2759.3132
2001-01-02,2851.5925
2001-01-05,2924.9758
2001-01-09,2935.4658
2001-01-12,2888.8164
2001-01-16,2825.7266
2001-01-19,2777.0127
2001-01-23,2730.1274
2001-01-26,2720.341
2001-01-30,2701.6733
2001-02-02,2697.259
2001-02-06,2709.6633
2001-02-09,2713.067
2001-02-13,2694.599
2001-02-16,2672.5447
2001-02-20,2665.965
2001-02-23,2690.0315
2001-02-27,2708.074
2001-03-02,2692.1174
2001-03-06,2644.4229
2001-03-09,2626.9219
2001-03-13,2598.9414
2001-03-16,2565.9014
2001-03-20,2529.641
2001-03-23,2521.074
2001-03-27,2539.564
2001-03-30,2560.3665
2001-04-03,2592.1401
2001-04-06,2633.833
2001-04-10,2729.3079
2001-04-13,2794.2625
2001-04-17,2853.4421
2001-04-20,2898.0093
2001-04-24,2979.7625
2001-04-27,3026.9124
2001-05-01,3089.372
2001-05-04,3158.0764
2001-05-08,3288.7698
2001-05-11,3384.6338
2001-05-15,3497.601
2001-05-18,3556.2437
2001-05-22,3583.3708
2001-05-25,3607.8762
2001-05-29,3656.751
2001-06-01,3666.3882
2001-06-05,3665.297
2001-06-08,3664.8608
2001-06-12,3662.3826
2001-06-15,3654.4214
2001-06-19,3627.422
2001-06-22,3590.483
2001-06-26,3521.8723
2001-06-29,3464.146
2001-07-03,3385.876
2001-07-06,3322.751
2001-07-10,3233.6062
2001-07-13,3169.714
2001-07-17,3093.6877
2001-07-20,3042.7131
2001-07-24,2976.243
2001-07-27,2932.9468
2001-07-31,2886.7224
2001-08-03,2854.6335
2001-08-07,2812.8157
2001-08-10,2784.5146
2001-08-14,2761.7793
2001-08-17,2741.6946
2001-08-21,2717.5833
2001-08-24,2697.6418
2001-08-28,2683.7805
2001-08-31,2674.388
2001-09-04,2662.6816
2001-09-07,2655.5554
2001-09-11,2626.3447
2001-09-14,2597.824
2001-09-18,2566.9663
2001-09-21,2544.723
2001-09-25,2525.493
2001-09-28,2514.8367
2001-10-02,2510.7913
2001-10-05,2516.9744
2001-10-09,2537.272
2001-10-12,2553.4355
2001-10-16,2583.1567
2001-10-19,2619.0425
2001-10-23,2677.2002
2001-10-26,2707.1665
2001-10-30,2739.3848
2001-11-02,2759.1848
2001-11-06,2806.767
2001-11-09,2893.2356
2001-11-13,3104.9685
2001-11-16,3291.7305
2001-11-20,3495.7375
2001-11-23,3608.7798
2001-11-27,3752.695
2001-11-30,3815.8052
2001-12-04,3822.0203
2001-12-07,3798.4
2001-12-11,3761.7249
2001-12-14,3724.7021
2001-12-18,3652.5642
2001-12-21,3587.018
2001-12-25,3504.421
2001-12-28,3446.627
2002-01-02,3350.6165
2002-01-05,3294.0132
2002-01-09,3212.249
2002-01-12,3149.3806
2002-01-16,3078.8462
2002-01-19,3046.2312
2002-01-23,3006.459
2002-01-26,2988.5042
2002-01-30,2975.2712
2002-02-02,2966.59
2002-02-06,2942.9993
2002-02-09,2920.5598
2002-02-13,2893.1077
2002-02-16,2869.9314
2002-02-20,2833.288
2002-02-23,2798.581
2002-02-27,2739.9058
2002-03-02,2707.1926
2002-03-06,2670.8318
2002-03-09,2637.7976
2002-03-13,2607.9885
2002-03-16,2592.8835
2002-03-20,2591.832
2002-03-23,2614.8384
2002-03-27,2648.3645
2002-03-30,2688.9185
2002-04-03,2777.3545
2002-04-06,2858.4944
2002-04-10,2948.841
2002-04-13,2985.6445
2002-04-17,3018.6484
2002-04-20,3031.7676
2002-04-24,3076.525
2002-04-27,3146.8242
2002-05-01,3298.7603
2002-05-04,3451.014
2002-05-08,3704.188
2002-05-11,3956.943
2002-05-15,4247.7305
2002-05-18,4359.09
2002-05-22,4390.0938
2002-05-25,4372.722
2002-05-29,4319.1553
2002-06-01,4287.917
2002-06-05,4229.329
2002-06-08,4155.74
2002-06-12,4043.8638
2002-06-15,3962.2456
2002-06-19,3862.8599
2002-06-22,3806.9946
2002-06-26,3725.8484
2002-06-29,3653.7922
2002-07-03,3553.9043
2002-07-06,3488.3394
2002-07-10,3411.7583
2002-07-13,3358.8623
2002-07-17,3300.055
2002-07-20,3255.92
2002-07-24,3188.4988
2002-07-27,3129.6155
2002-07-31,3052.5605
2002-08-03,3004.3845
2002-08-07,2936.7139
2002-08-10,2895.6094
2002-08-14,2841.3884
2002-08-17,2811.5393
2002-08-21,2772.1921
2002-08-24,2740.2214
2002-08-28,2703.3977
2002-08-31,2670.5198
2002-09-04,2638.2612
2002-09-07,2617.2253
2002-09-11,2594.373
2002-09-14,2577.4226
2002-09-18,2556.5757
2002-09-21,2538.6438
2002-09-25,2523.1233
2002-09-28,2533.4653
2002-10-02,2543.9426
2002-10-05,2549.0542
2002-10-09,2534.116
2002-10-12,2507.6492
2002-10-16,2490.6526
2002-10-19,2499.2307
2002-10-23,2541.0815
2002-10-26,2581.946
2002-10-30,2618.7905
2002-11-02,2640.8157
2002-11-06,2656.5627
2002-11-09,2683.7156
2002-11-13,2756.3674
2002-11-16,2850.1562
2002-11-20,3035.9207
2002-11-23,3169.1067
2002-11-27,3279.9578
2002-11-30,3308.4436
2002-12-04,3313.9934
2002-12-07,3303.443
2002-12-11,3268.0535
2002-12-14,3243.6174
2002-12-18,3226.1653
2002-12-21,3230.9897
2002-12-25,3281.0007
2002-12-28,3335.6074
2003-01-02,3509.796
2003-01-05,3642.9082
2003-01-09,3674.051
2003-01-12,3645.2485
2003-01-16,3622.5837
2003-01-19,3588.0615
2003-01-23,3511.9795
2003-01-26,3434.7722
2003-01-30,3328.635
2003-02-02,3255.3074
2003-02-06,3161.1804
2003-02-09,3107.7373
2003-02-13,3040.7156
2003-02-16,2989.7847
2003-02-20,2917.7056
2003-02-23,2861.3792
2003-02-27,2792.6685
2003-03-02,2750.45
2003-03-06,2685.1614
2003-03-09,2640.4636
2003-03-13,2589.831
2003-03-16,2556.8103
2003-03-20,2505.6067
2003-03-23,2464.6292
2003-03-27,2417.5168
2003-03-30,2388.1038
2003-04-03,2365.8613
2003-04-06,2348.2449
2003-04-10,2360.047
2003-04-13,2388.985
2003-04-17,2436.3909
2003-04-20,2466.9033
2003-04-24,2495.4207
2003-04-27,2539.3445
2003-05-01,2665.26
2003-05-04,2769.6494
2003-05-08,2890.3733
2003-05-11,2967.6125
2003-05-15,3027.722
2003-05-18,3077.5696
2003-05-22,3141.8933
2003-05-25,3201.4973
2003-05-29,3262.8838
2003-06-01,3265.2454
2003-06-05,3243.715
2003-06-08,3230.5508
2003-06-12,3236.426
2003-06-15,3256.6262
2003-06-19,3265.56
2003-06-22,3263.9592
2003-06-26,3262.8413
2003-06-29,3261.8699
2003-07-03,3269.8113
2003-07-06,3283.1802
2003-07-10,3301.851
2003-07-13,3316.7458
2003-07-17,3325.062
2003-07-20,3327.7717
2003-07-24,3347.2078
2003-07-27,3371.0654
2003-07-31,3389.9746
2003-08-03,3383.0283
2003-08-07,3330.2766
2003-08-10,3274.9841
2003-08-14,3175.8782
2003-08-17,3100.2478
2003-08-21,3013.0374
2003-08-24,2947.4502
2003-08-28,2870.8142
2003-08-31,2826.1553
2003-09-04,2778.7778
2003-09-07,2743.4338
2003-09-11,2697.876
2003-09-14,2678.6582
2003-09-18,2665.4697
2003-09-21,2658.2744
2003-09-25,2651.4507
2003-09-28,2643.7249
2003-10-02,2616.2798
2003-10-05,2584.8088
2003-10-09,2534.022
2003-10-12,2490.6145
2003-10-16,2446.5232
2003-10-19,2417.0444
2003-10-23,2402.4958
2003-10-26,2383.565
2003-10-30,2349.3806
2003-11-02,2324.3896
2003-11-06,2309.2756
2003-11-09,2312.4346
2003-11-13,2345.106
2003-11-16,2377.3503
2003-11-20,2411.9382
2003-11-23,2420.0369
2003-11-27,2429.241
2003-11-30,2440.565
2003-12-04,2478.6655
2003-12-07,2510.489
2003-12-11,2576.9639
2003-12-14,2641.261
2003-12-18,2720.5264
2003-12-21,2803.0986
2003-12-25,2885.8599
2003-12-28,2890.7742
2004-01-02,2843.484
2004-01-05,2810.8801
2004-01-09,2749.156
2004-01-12,2700.8284
2004-01-16,2644.6082
2004-01-19,2599.9216
2004-01-23,2538.2043
2004-01-26,2495.1125
2004-01-30,2438.2854
2004-02-02,2406.487
2004-02-06,2378.2297
2004-02-09,2357.149
2004-02-13,2331.0198
2004-02-16,2305.532
2004-02-20,2281.7136
2004-02-23,2257.8813
2004-02-27,2230.779
2004-03-02,2200.67
2004-03-06,2171.6257
2004-03-09,2154.9685
2004-03-13,2140.2651
2004-03-16,2124.0374
2004-03-20,2100.8386
2004-03-23,2084.6067
2004-03-27,2069.3489
2004-03-30,2071.4827
2004-04-03,2073.782
2004-04-06,2067.4568
2004-04-10,2064.4365
2004-04-13,2084.3794
2004-04-17,2196.8484
2004-04-20,2332.1074
2004-04-24,2513.3071
2004-04-27,2617.536
2004-05-01,2749.5332
2004-05-04,2854.2717
2004-05-08,2987.1985
2004-05-11,3094.7551
2004-05-15,3166.871
2004-05-18,3175.5212
2004-05-22,3148.0386
2004-05-25,3118.0388
2004-05-29,3057.504
2004-06-01,3013.2422
2004-06-05,2960.9185
2004-06-08,2931.5535
2004-06-12,2918.0977
2004-06-15,2940.3167
2004-06-19,2978.7979
2004-06-22,2996.7947
2004-06-26,3004.8335
2004-06-29,2995.2874
2004-07-03,2963.9001
2004-07-06,2948.304
2004-07-10,2924.8467
2004-07-13,2897.2297
2004-07-17,2833.5063
2004-07-20,2784.2046
2004-07-24,2724.5527
2004-07-27,2678.8506
2004-07-31,2624.1882
2004-08-03,2584.8098
2004-08-07,2528.2412
2004-08-10,2485.8865
2004-08-14,2436.9343
2004-08-17,2406.142
2004-08-21,2395.037
2004-08-24,2401.231
2004-08-28,2414.6628
2004-08-31,2412.2002
2004-09-04,2393.3188
2004-09-07,2373.5159
2004-09-11,2334.84
2004-09-14,2295.7124
2004-09-18,2259.386
2004-09-21,2244.3862
2004-09-25,2231.025
2004-09-28,2229.451
2004-10-02,2231.227
2004-10-05,2251.9712
2004-10-09,2285.0413
2004-10-12,2306.7874
2004-10-16,2317.2915
2004-10-19,2305.6868
2004-10-23,2272.0835
2004-10-26,2247.9617
2004-10-30,2243.0295
2004-11-02,2285.3457
2004-11-06,2409.353
2004-11-09,2533.0852
2004-11-13,2673.038
2004-11-16,2763.9482
2004-11-20,2888.7253
2004-11-23,2975.454
2004-11-27,3053.443
2004-11-30,3100.9473
2004-12-04,3168.8843
2004-12-07,3199.2222
2004-12-11,3195.928
2004-12-14,3173.1333
2004-12-18,3188.2004
2004-12-21,3221.87
2004-12-25,3205.4268
2004-12-28,3188.7476
2005-01-02,3202.6445
2005-01-05,3200.8972
2005-01-09,3153.4724
2005-01-12,3098.4417
2005-01-16,3020.703
2005-01-19,2963.9658
2005-01-23,2884.4453
2005-01-26,2826.2769
2005-01-30,2761.339
2005-02-02,2708.3467
2005-02-06,2638.8755
2005-02-09,2595.8835
2005-02-13,2565.9946
2005-02-16,2545.173
2005-02-20,2500.706
2005-02-23,2453.5442
2005-02-27,2396.8037
2005-03-02,2361.1604
2005-03-06,2303.519
2005-03-09,2260.8782
2005-03-13,2210.5613
2005-03-16,2199.368
2005-03-20,2216.7876
2005-03-23,2226.3916
2005-03-27,2236.889
2005-03-30,2290.2097
2005-04-03,2404.1023
2005-04-06,2449.8005
2005-04-10,2458.3347
2005-04-13,2428.7627
2005-04-17,2382.0095
2005-04-20,2349.789
2005-04-24,2331.7737
2005-04-27,2331.0981
2005-05-01,2351.0776
2005-05-04,2351.9119
2005-05-08,2348.5242
2005-05-11,2350.325
2005-05-15,2359.9797
2005-05-18,2384.3208
2005-05-22,2428.2
2005-05-25,2478.4414
2005-05-29,2568.1035
2005-06-01,2646.293
2005-06-05,2750.4822
2005-06-08,2814.7034
2005-06-12,2881.9597
2005-06-15,2918.7744
2005-06-19,2951.5366
2005-06-22,2977.7712
2005-06-26,2992.5393
2005-06-29,2992.5872
2005-07-03,2983.0996
2005-07-06,2959.4631
2005-07-10,2930.6096
2005-07-13,2913.2397
2005-07-17,2894.346
2005-07-20,2880.8591
2005-07-24,2872.5378
2005-07-27,2855.912
2005-07-31,2810.6665
2005-08-03,2767.934
2005-08-07,2705.175
2005-08-10,2666.581
2005-08-14,2629.9812
2005-08-17,2609.162
2005-08-21,2595.884
2005-08-24,2581.9387
2005-08-28,2563.6877
2005-08-31,2553.9587
2005-09-04,2534.306
2005-09-07,2518.3176
2005-09-11,2508.028
2005-09-14,2506.247
2005-09-18,2505.7942
2005-09-21,2516.5674
2005-09-25,2542.6204
2005-09-28,2556.464
2005-10-02,2565.4834
2005-10-05,2565.0688
2005-10-09,2541.3457
2005-10-12,2511.8271
2005-10-16,2474.2734
2005-10-19,2452.8782
2005-10-23,2430.1355
2005-10-26,2437.1655
2005-10-30,2470.5872
2005-11-02,2503.6882
2005-11-06,2589.86
2005-11-09,2696.3704
2005-11-13,2798.0535
2005-11-16,2813.2668
2005-11-20,2837.3923
2005-11-23,2844.2236
2005-11-27,2832.689
2005-11-30,2804.077
2005-12-04,2759.7075
2005-12-07,2737.6624
2005-12-11,2707.0608
2005-12-14,2675.817
2005-12-18,2634.3286
2005-12-21,2602.65
2005-12-25,2552.4536
2005-12-28,2510.5996
2006-01-02,2418.292
2006-01-05,2360.0137
2006-01-09,2287.3643
2006-01-12,2241.6226
2006-01-16,2185.5862
2006-01-19,2148.4792
2006-01-23,2100.9978
2006-01-26,2066.6252
2006-01-30,2036.6093
2006-02-02,2036.8597
2006-02-06,2019.589
2006-02-09,1998.7472
2006-02-13,1969.1409
2006-02-16,1957.3342
2006-02-20,1940.7686
2006-02-23,1922.1134
2006-02-27,1893.3375
2006-03-02,1867.7864
2006-03-06,1832.848
2006-03-09,1815.5483
2006-03-13,1831.2963
2006-03-16,1882.2717
2006-03-20,1978.264
2006-03-23,2039.3987
2006-03-27,2078.158
2006-03-30,2098.4775
2006-04-03,2131.408
2006-04-06,2162.6794
2006-04-10,2206.938
2006-04-13,2241.686
2006-04-17,2310.3
2006-04-20,2360.9604
2006-04-24,2430.4915
2006-04-27,2486.9412
2006-05-01,2570.8157
2006-05-04,2646.0813
2006-05-08,2760.8975
2006-05-11,2871.8628
2006-05-15,3032.3433
2006-05-18,3182.0337
2006-05-22,3434.8984
2006-05-25,3601.5142
2006-05-29,3728.9158
2006-06-01,3759.2056
2006-06-05,3773.9604
2006-06-08,3784.5557
2006-06-12,3790.191
2006-06-15,3775.0073
2006-06-19,3720.3433
2006-06-22,3667.4219
2006-06-26,3618.1538
2006-06-29,3620.3289
2006-07-03,3621.9773
2006-07-06,3586.6094
2006-07-10,3513.1494
2006-07-13,3449.1558
2006-07-17,3358.3801
2006-07-20,3292.1304
2006-07-24,3212.1707
2006-07-27,3161.114
2006-07-31,3086.1406
2006-08-03,3030.1829
2006-08-07,2981.8755
2006-08-10,2972.7595
2006-08-14,2958.6118
2006-08-17,2952.689
2006-08-21,2937.2578
2006-08-24,2919.101
2006-08-28,2899.4985
2006-08-31,2882.6382
2006-09-04,2846.851
2006-09-07,2809.103
2006-09-11,2756.386
2006-09-14,2715.7075
2006-09-18,2660.684
2006-09-21,2638.094
2006-09-25,2628.7864
2006-09-28,2633.943
2006-10-02,2660.315
2006-10-05,2691.4512
2006-10-09,2716.9053
2006-10-12,2720.9666
2006-10-16,2706.7993
2006-10-19,2684.6345
2006-10-23,2641.8518
2006-10-26,2622.5073
2006-10-30,2606.084
2006-11-02,2626.845
2006-11-06,2704.7402
2006-11-09,2758.7288
2006-11-13,2814.3237
2006-11-16,2855.4521
2006-11-20,2946.5444
2006-11-23,3053.9634
2006-11-27,3254.3293
2006-11-30,3400.9375
2006-12-04,3565.1536
2006-12-07,3699.9011
2006-12-11,3927.6572
2006-12-14,4062.853
2006-12-18,4165.8657
2006-12-21,4201.56
2006-12-25,4253.046
2006-12-28,4321.878
2007-01-02,4466.623
2007-01-05,4504.3667
2007-01-09,4535.713
2007-01-12,4530.892
2007-01-16,4503.794
2007-01-19,4459.2383
2007-01-23,4366.684
2007-01-26,4309.9595
2007-01-30,4257.861
2007-02-02,4219.805
2007-02-06,4152.472
2007-02-09,4108.587
2007-02-13,4078.4688
2007-02-16,4109.259
2007-02-20,4138.2603
2007-02-23,4121.949
2007-02-27,4089.1013
2007-03-02,4055.458
2007-03-06,3985.279
2007-03-09,3928.113
2007-03-13,3883.7236
2007-03-16,3838.0837
2007-03-20,3778.771
2007-03-23,3726.3623
2007-03-27,3669.7107
2007-03-30,3651.5046
2007-04-03,3633.8708
2007-04-06,3614.892
2007-04-10,3591.8335
2007-04-13,3578.4243
2007-04-17,3539.4138
2007-04-20,3498.0864
2007-04-24,3442.5354
2007-04-27,3422.1624
2007-05-01,3479.8784
2007-05-04,3546.5051
2007-05-08,3618.6511
2007-05-11,3659.7866
2007-05-15,3712.0571
2007-05-18,3792.75
2007-05-22,3885.8953
2007-05-25,3955.072
2007-05-29,4061.3938
2007-06-01,4086.4187
2007-06-05,4067.3848
2007-06-08,4048.774
2007-06-12,4079.2954
2007-06-15,4132.4497
2007-06-19,4202.962
2007-06-22,4246.981
2007-06-26,4255.527
2007-06-29,4216.3438
2007-07-03,4120.5254
2007-07-06,4053.671
2007-07-10,3980.8623
2007-07-13,3936.0051
2007-07-17,3901.6824
2007-07-20,3909.8723
2007-07-24,3916.82
2007-07-27,3897.092
