,lat,lon,threshold_99perc,2yr_threshold,5yr_threshold,10yr_threshold,20yr_threshold,50yr_threshold,100yr_threshold,forecast_time
283,27,24,0.0625,0.337243262,0.655104586,1.029911759,1.598755805,2.83960836,4.377731643,10
284,27,25,0.0625,0.431408278,0.704692151,0.947288857,1.240462979,1.7331848,2.209525966,3
285,27,25,0.05078125,0.335194447,0.539646435,0.729143228,0.966151494,1.380369857,1.796183184,5
286,27,25,0.142304688,0.37605894,0.598552387,0.75834145,0.921683787,1.148806207,1.331421971,7
287,27,25,0.0546875,0.322189304,0.668777289,1.077757664,1.698835409,3.054556132,4.736151101,10
288,27,26,0.062225,0.396920102,0.658812831,0.865861014,1.094130667,1.439821825,1.741947139,3
289,27,26,0.0546875,0.411284325,0.535698156,0.59943853,0.649568665,0.701547138,0.732770179,5
290,27,26,0.125,0.336908799,0.534619936,0.692331558,0.867440031,1.134752498,1.370200782,7
291,27,26,0.0546875,0.282894507,0.540787886,0.83144712,1.256748961,2.146286455,3.206014234,10
292,27,27,0.0625,0.32279702,0.693014472,1.337939126,2.686042059,6.950696337,14.41421913,3
293,27,27,0.059999999,0.348794065,0.510683754,0.644978338,0.798775626,1.04194011,1.263541641,5
294,27,27,0.11328125,0.304683982,0.53484467,0.770412215,1.089368887,1.699677931,2.367837744,7
295,27,27,0.0546875,0.289943155,0.469106597,0.61746831,0.787138268,1.054973601,1.298683374,10
296,27,28,0.050000001,0.315020211,0.59909196,0.927230147,1.417014751,2.465113081,3.741009933,3
297,27,28,0.039999999,0.288703998,0.500508395,0.730739973,1.057932568,1.71971395,2.483472577,5
298,27,28,0.119999997,0.304984396,0.526310679,0.730904495,0.986254853,1.431456253,1.877338938,7
299,27,28,0.039999999,0.264090997,0.509076597,0.759569033,1.098464373,1.746335384,2.45500268,10
300,27,29,0.05859375,0.438498872,0.774130806,1.084866347,1.473166503,2.151111797,2.831007185,3
301,27,29,0.039999999,0.303904623,0.590952122,0.915589331,1.391936232,2.391437441,3.585785287,5
302,27,29,0.125,0.337393,0.58300606,0.796261611,1.049480409,1.46661788,1.862172658,7
303,27,29,0.0390625,0.259734505,0.430224461,0.584455071,0.773661512,1.097134071,1.415046636,10
304,27,30,0.042753906,0.441038042,0.819100422,1.253444434,1.898912897,3.273201423,4.938222652,3
305,27,30,0.03515625,0.283346526,0.490728429,0.739925901,1.123965886,1.976597446,3.051191553,5
306,27,30,0.109999999,0.337163573,0.677707908,1.027201076,1.501445799,2.411160621,3.409480312,7
307,27,30,0.05859375,0.308614511,0.523019965,0.726226881,0.984948981,1.446391347,1.918728163,10
308,27,31,0.059845311,0.456560989,0.824895098,1.191648692,1.67739344,2.583678339,3.552256793,3
309,27,31,0.03515625,0.370285466,0.634804542,0.860860286,1.125919639,1.556361088,1.958927325,5
310,27,31,0.12109375,0.27695101,0.775041101,2.31645574,7.555644223,37.03179412,123.324842,7
311,27,31,0.050000001,0.317227491,0.622051376,0.937059015,1.366891231,2.196676178,3.112819059,10
312,27,32,0.0546875,0.538094773,1.025691608,1.46013514,1.986694874,2.874612618,3.735776612,3
313,27,32,0.0390625,0.390367502,0.636002488,0.866303809,1.157002279,1.670396665,2.190971094,5
314,27,32,0.125,0.314515825,0.664471604,1.179054628,2.114140906,4.626417162,8.409722446,7
315,27,32,0.062325,0.402370095,0.706892343,0.971161239,1.284825829,1.801299939,2.290833661,10
316,27,33,0.100000001,0.624462053,1.305137078,2.232787192,3.816709616,7.775490736,13.35006396,3
317,27,33,0.100000001,0.563437411,0.877838737,1.116297759,1.370739546,1.742075654,2.055123251,5
318,27,33,0.200000003,0.456343808,0.809489699,1.222569453,1.845433128,3.193979802,4.85383091,7
319,27,33,0.078125,0.47281536,1.023953866,1.773967352,3.053050405,6.245498205,10.73514911,10
320,27,34,0.171875,1.124996648,2.690363542,4.993989723,9.182877904,20.44582885,37.41923117,3
321,27,34,0.140000001,1.026455611,1.534747107,1.883053346,2.226254351,2.684113578,3.03758037,5
322,27,34,0.311375001,0.856216548,1.401095895,1.849278106,2.359111511,3.159078817,3.882743588,7
323,27,34,0.115097656,0.602403341,0.998995703,1.385326286,1.88810187,2.807545374,3.77153147,10
324,27,35,0.397509373,3.69875621,6.306690111,8.335600339,10.54427733,13.84144104,16.68309449,3
325,27,35,0.3359375,2.577846909,4.093485331,5.154495501,6.217576542,7.662751356,8.79925816,5
326,27,35,0.600000024,1.337766166,2.294714035,3.339490657,4.82952801,7.855535764,11.36129965,7
327,27,35,0.19140625,0.808606794,1.299793904,1.770247294,2.374278731,3.461970801,4.585620628,10
328,27,36,0.25,3.267946236,6.550742082,10.13247949,15.23797087,25.60004168,37.59804397,3
329,27,36,0.245664062,1.721635649,4.035143098,7.027849761,11.92479788,23.57557761,39.24411165,5
330,27,36,0.560000002,1.239128855,2.170265012,3.157208689,4.531617676,7.247537667,10.31343703,7
331,27,36,0.247910156,1.016628729,1.519006745,1.88677311,2.26840756,2.808124293,3.249341994,10
332,27,37,0.300000012,3.100581303,6.675644192,11.07156571,17.97384761,33.63157688,53.76899072,3
333,27,37,0.25,2.176397679,4.817088573,7.954441005,12.74517647,23.26928573,36.40143654,5
334,27,37,0.59375,1.527242921,2.445428251,3.106736082,3.784269797,4.728747899,5.490034909,7
335,27,37,0.400000006,1.448841374,2.047671707,2.388520681,2.679243469,3.0091863,3.2261731,10
336,28,24,0.100000001,0.746409376,1.356423279,2.003133589,2.903888198,4.684180291,6.694253288,3
337,28,24,0.100000001,0.44104305,0.73315266,1.068677383,1.567207704,2.628436909,3.913932248,5
338,28,24,0.1875,0.407122431,0.648213449,0.822207041,1.000753038,1.250091115,1.451420567,7
339,28,24,0.100000001,0.442838707,0.684088493,0.881788226,1.106022488,1.456691358,1.77288771,10
340,28,25,0.100000001,0.700434657,1.261556582,2.016911618,3.293726566,6.447933492,10.84151737,3
341,28,25,0.100000001,0.453222679,0.807145754,1.28746801,2.104791747,4.139477796,6.994048892,5
342,28,25,0.1875,0.475602591,0.771942699,0.996588301,1.236194434,1.585720296,1.880250484,7
343,28,25,0.100000001,0.422222922,0.763349996,1.163460038,1.768099755,3.080519219,4.699776813,10
344,28,26,0.100000001,0.614596528,1.052370998,1.494926481,2.08823256,3.21069186,4.426325901,3
345,28,26,0.100000001,0.452147949,0.749385595,1.036294716,1.406959574,2.079166837,2.778323523,5
346,28,26,0.169532814,0.409486106,0.606519363,0.751071605,0.901331051,1.114241293,1.288623637,7
347,28,26,0.09375,0.435803375,0.81272467,1.201714685,1.731923767,2.754219488,3.881579115,10
348,28,27,0.100000001,0.564981009,1.028635008,1.593873913,2.475222776,4.458542101,6.990094762,3
349,28,27,0.09375,0.523375502,0.752074823,0.913537089,1.076392609,1.299444136,1.476148751,5
350,28,27,0.182623439,0.387861292,0.61511759,0.801967322,1.014450981,1.347731595,1.649115863,7
351,28,27,0.09375,0.353393258,0.642845817,0.969274456,1.447152357,2.447225336,3.639279789,10
352,28,28,0.100000001,0.634808029,0.977677145,1.275455924,1.629112576,2.211846376,2.764558723,3
353,28,28,0.099394531,0.485068162,0.819586578,1.133180983,1.52897425,2.227888769,2.936495351,5
354,28,28,0.189999998,0.383574648,0.719859884,1.146924057,1.835312104,3.444944206,5.574772137,7
355,28,28,0.08203125,0.310438789,0.553589867,0.79032398,1.098282256,1.661183922,2.251082119,10
356,28,29,0.077265625,0.505800084,0.821041797,1.073307069,1.354103619,1.783975586,2.163654563,3
357,28,29,0.0625,0.431616016,0.829936389,1.24448509,1.813364093,2.918742999,4.146743635,5
358,28,29,0.150000006,0.323816066,0.581174163,0.880713001,1.330555435,2.299986664,3.487991296,7
359,28,29,0.08203125,0.311337311,0.564459335,0.87516943,1.362357357,2.465771655,3.882744697,10
360,28,30,0.125,0.794686208,1.147459805,1.388246545,1.624773746,1.939228773,2.181160444,3
361,28,30,0.100000001,0.565517439,0.866140207,1.139456011,1.476090601,2.054224694,2.624905652,5
362,28,30,0.21484375,0.504818111,0.776285383,1.013072048,1.295256958,1.762038829,2.206441562,7
363,28,30,0.0625,0.33217647,0.533892435,0.702146786,0.895675891,1.203173379,1.484746996,10
364,28,31,0.0703125,0.479828109,0.963407233,1.559685061,2.498063789,4.632349767,7.384022049,3
365,28,31,0.0625,0.30330745,0.765165872,1.645931872,3.631197207,10.49210682,23.50594797,5
366,28,31,0.168871876,0.419140064,0.714450767,0.993297632,1.347270973,1.976462233,2.618418052,7
367,28,31,0.079999998,0.368940302,0.61491025,0.857008857,1.174699593,1.76119532,2.381695316,10
368,28,32,0.200000003,1.463515104,2.11647441,2.504660511,2.847102344,3.250645146,3.526180926,3
369,28,32,0.1875,0.946605365,1.435047907,1.779284781,2.12601489,2.600171181,2.975233615,5
370,28,32,0.3125,0.73138496,1.15416678,1.540465766,2.018150568,2.842240389,3.659252146,7
371,28,32,0.119999997,0.561043041,0.86490781,1.112406101,1.391772636,1.826279197,2.21599902,10
372,28,33,0.100000001,0.99642175,2.094372059,3.316973959,5.088580039,8.752724366,13.07190943,3
373,28,33,0.100000001,0.732545621,1.095918275,1.312984266,1.505185343,1.732625462,1.888564582,5
374,28,33,0.200000003,0.519649422,0.944930315,1.544660733,2.597711427,5.31638602,9.261933596,7
375,28,33,0.100000001,0.569237138,0.906176911,1.211385986,1.586202971,2.227767754,2.85903185,10
376,28,34,0.140625,1.861400011,3.964346538,6.114137669,9.022163253,14.58046566,20.6593055,3
377,28,34,0.125,1.163337858,2.016776792,2.874300333,4.018331216,6.170643863,8.489233583,5
378,28,34,0.300000012,0.835999531,1.383441895,1.891466001,2.527489041,3.640309908,4.758618856,7
379,28,34,0.140000001,0.773288856,1.223248886,1.537556233,1.851941801,2.278506389,2.613332304,10
380,28,35,0.144101562,2.637325608,5.062061081,7.159405529,9.642313443,13.71856656,17.57118689,3
381,28,35,0.159587497,1.68844904,3.192864571,4.899808594,7.411005979,12.69603467,19.02933663,5
382,28,35,0.400000006,0.997901317,1.629109484,2.199148408,2.897510863,4.089608652,5.259475835,7
383,28,35,0.209999993,1.131147046,1.766549571,2.24709167,2.758684821,3.503407614,4.129668259,10
384,28,36,0.439999998,3.841056107,6.917933832,9.690127645,13.08004617,18.85432004,24.50933,3
385,28,36,0.374140625,2.295316894,4.478077219,6.563560497,9.235924279,14.03731749,18.98678077,5
386,28,36,0.579643736,1.407789294,2.488693767,3.634940617,5.231819643,8.388772931,11.95406065,7
387,28,36,0.25,1.195459636,1.533749462,1.656250124,1.730245596,1.787590728,1.813186369,10
388,28,37,0.358945312,1.92866964,3.959519663,6.879559967,12.08904672,25.78926358,46.01607254,3
389,28,37,0.300000012,1.146859784,2.355481599,4.359054351,8.37839977,20.49625276,40.78994247,5
390,28,37,0.53125,1.170727595,1.82152816,2.357995711,2.969306332,3.930366204,4.801399659,7
391,28,37,0.30859375,1.167022495,1.638557227,1.859882564,2.022652208,2.179319393,2.266612302,10
392,29,24,0.179965631,1.193707136,2.08191246,2.873272993,3.83240768,5.449721631,7.018268432,3
393,29,24,0.189999998,0.703242137,1.132722697,1.574263372,2.17425654,3.327044414,4.594057671,5
394,29,24,0.265625,0.630362022,0.795128418,0.882107952,0.952108315,1.026571548,1.072467424,7
395,29,24,0.150000006,0.584230041,0.807356552,0.932364808,1.037693297,1.155611583,1.232110572,10
396,29,25,0.125,0.919737056,1.580396715,2.204175256,2.995961814,4.403270434,5.839031453,3
397,29,25,0.14453125,0.654732557,1.023046906,1.356215848,1.764920164,2.463614579,3.150263773,5
398,29,25,0.25999999,0.537443066,0.745209061,0.902727032,1.070749755,1.315877365,1.522455591,7
399,29,25,0.150363282,0.684803154,0.882194302,0.979398273,1.05355948,1.127905308,1.171071201,10
400,29,26,0.150000006,0.842011783,1.469143247,2.068288379,2.836001844,4.215261524,5.636978307,3
401,29,26,0.140625,0.617523072,0.982359045,1.292033714,1.653188612,2.236106677,2.778058305,5
402,29,26,0.24609375,0.507755613,0.776265471,0.9812568,1.201119099,1.523865584,1.797503458,7
403,29,26,0.12109375,0.476872472,1.010146448,1.96372172,4.000802515,10.61115693,22.45181829,10
404,29,27,0.12445,0.747660484,1.285602316,1.783627739,2.405955266,3.492470161,4.582085287,3
405,29,27,0.125,0.590917571,0.885924321,1.143767771,1.45154401,1.961595251,2.448055639,5
406,29,27,0.200000003,0.457409595,0.744395031,0.999194214,1.307152761,1.824794491,2.325294714,7
407,29,27,0.109375,0.515092138,0.91687787,1.305755582,1.809246823,2.724600724,3.67891213,10
408,29,28,0.159999996,0.864194235,1.333411008,1.721496644,2.164901402,2.864095705,3.499648635,3
409,29,28,0.150000006,0.735498733,1.091656893,1.372878711,1.682619301,2.151167384,2.560222607,5
410,29,28,0.25,0.477542037,0.795173099,1.171178527,1.743654464,2.997000325,4.55596809,7
411,29,28,0.1015625,0.502325313,0.74403237,0.942933165,1.169273961,1.524561414,1.846085093,10
412,29,29,0.125,0.868345957,1.32208545,1.652307827,1.993411505,2.47331457,2.863648146,3
413,29,29,0.103300781,0.616251074,1.092548578,1.545079805,2.122372568,3.15430832,4.212878758,5
414,29,29,0.24609375,0.534075573,0.794371865,0.972578144,1.148048043,1.38195327,1.56238624,7
415,29,29,0.129999995,0.541107428,0.743132773,0.904765639,1.084649795,1.35998376,1.603125195,10
416,29,30,0.21484375,1.059389326,1.571818478,2.002725489,2.501558089,3.299952511,4.036220689,3
417,29,30,0.1875,0.736274887,1.335521613,1.9643951,2.833179836,4.534284086,6.437924601,5
418,29,30,0.300000012,0.643465046,0.957245773,1.215814896,1.510379319,1.973334082,2.392799949,7
419,29,30,0.1171875,0.489160422,0.730213893,0.987788849,1.348826052,2.06759859,2.884763786,10
420,29,31,0.100000001,0.692748401,1.073405926,1.395466752,1.770105149,2.373028603,2.932002894,3
421,29,31,0.100000001,0.548936077,0.933171093,1.248615801,1.606911709,2.168144545,2.675004192,5
422,29,31,0.25,0.555180815,0.918285705,1.282398439,1.767385811,2.678139161,3.657534778,7
423,29,31,0.149890631,0.589700293,0.865243653,1.065372993,1.271768635,1.561629289,1.796976542,10
424,29,32,0.400000006,1.41240543,2.36335785,3.369170837,4.767470853,7.525206015,10.63253026,3
425,29,32,0.300000012,1.11647545,1.668952289,2.079755691,2.511310575,3.130132316,3.642916422,5
426,29,32,0.400000006,0.905323831,1.466745503,2.153418236,3.226963642,5.650206952,8.752215897,7
427,29,32,0.200000003,0.761800051,1.066216527,1.31107515,1.58473688,2.00561837,2.379022989,10
428,29,33,0.239381245,1.384469147,2.565208491,3.874946691,5.766931727,9.666115625,14.24685667,3
429,29,33,0.200000003,1.111112816,1.498839346,1.663166432,1.774972677,1.87372558,1.924142301,5
430,29,33,0.369578129,0.70953519,1.18004711,1.650942382,2.277177877,3.451072306,4.711281318,7
431,29,33,0.200000003,0.72490662,1.054298238,1.292996142,1.538730224,1.883145518,2.16223803,10
432,29,34,0.800000012,3.824254776,6.024041311,7.701309188,9.498449371,12.13356839,14.36526069,3
433,29,34,0.600000024,2.088836048,3.29614572,4.238102077,5.26584029,6.804002201,8.132972588,5
434,29,34,0.78125,1.519556642,2.438623176,3.327091023,4.476307388,6.563299228,8.736820784,7
435,29,34,0.31640625,1.123896082,1.55474026,1.83466144,2.099243401,2.436101108,2.684439531,10
436,29,35,0.483893749,3.1173563,5.357611313,7.184761858,9.249377079,12.46440993,15.35143519,3
437,29,35,0.400000006,1.597809295,2.675822289,3.689129845,4.970793974,7.239580614,9.545243733,5
438,29,35,0.65625,1.410076588,2.212084555,2.905418692,3.725849094,5.072095187,6.343866628,7
439,29,35,0.430000007,1.409115106,2.101451251,2.585336702,3.069556408,3.726882149,4.243093033,10
440,29,36,0.441251562,2.775542419,4.576199889,6.376000528,8.767050844,13.24383985,18.0443768,3
441,29,36,0.340000004,1.661577166,2.942756509,4.366989325,6.427965725,10.68395599,15.69338317,5
442,29,36,0.550000012,1.176612361,1.871782502,2.468930699,3.17197183,4.318971551,5.396507171,7
443,29,36,0.292760937,1.021838722,1.335849051,1.476163976,1.575554563,1.667329327,1.716354342,10
444,29,37,0.1875,1.548218319,2.747446248,3.908005357,5.410468219,8.141661681,10.98879104,3
445,29,37,0.180000007,1.075590698,1.952989202,2.796365632,3.88230849,5.844185048,7.877270765,5
446,29,37,0.400000006,0.90925748,1.638978202,2.357025965,3.299077526,5.037803271,6.876917359,7
447,29,37,0.25,0.998434391,1.349855647,1.525980586,1.662178395,1.800773736,1.882467977,10
448,30,24,0.25,1.508430642,2.765920397,3.962534906,5.490961406,8.226988184,11.03747288,3
449,30,24,0.25,0.959469474,1.411073264,1.772607413,2.175161449,2.791658116,3.336365069,5
450,30,24,0.349023438,0.739718541,1.040080093,1.28001627,1.546719269,1.954374811,2.313882173,7
451,30,24,0.19140625,0.647449623,0.882926771,1.049978401,1.219109959,1.451746382,1.636816771,10
452,30,25,0.239810933,1.283855774,2.312983392,3.26874703,4.466056583,6.562405922,8.670514723,3
453,30,25,0.230000004,0.870587339,1.38050221,1.821849612,2.344596805,3.203298964,4.015342784,5
454,30,25,0.3125,0.660113862,0.958536412,1.227374788,1.556085741,2.115938237,2.664168166,7
455,30,25,0.1875,0.657161162,0.915562405,1.066010666,1.196601757,1.347738435,1.44909279,10
456,30,26,0.300695314,1.268077941,1.965583713,2.531307385,3.167744481,4.153871835,5.035108256,3
457,30,26,0.300000012,0.997877284,1.4261992,1.706793202,1.973727322,2.316049511,2.57022849,5
458,30,26,0.375,0.884364457,1.193317387,1.3921321,1.578654768,1.814149101,1.986328582,7
459,30,26,0.203125,0.621386178,1.043209257,1.43456685,1.92443654,2.781355661,3.642323406,10
460,30,27,0.25,1.070989079,1.718492758,2.272128938,2.92155463,3.976674779,4.963908649,3
461,30,27,0.219999999,0.745033304,1.1492058,1.495564025,1.902574081,2.565183229,3.186375928,5
462,30,27,0.3125,0.583440696,0.80057693,1.00405167,1.260780647,1.713965949,2.173278579,7
463,30,27,0.200000003,0.674830824,1.121215557,1.553213703,2.112486863,3.129154747,4.188993943,10
464,30,28,0.270000011,1.097814005,1.832140021,2.505911441,3.341856197,4.789491461,6.229942061,3
465,30,28,0.233945312,0.858263886,1.316780434,1.760847547,2.336085335,3.382480323,4.474014107,5
466,30,28,0.300000012,0.591580618,0.813962672,1.009658545,1.244519374,1.636136052,2.011864002,7
467,30,28,0.180000007,0.615927853,0.9564263,1.360084831,1.975383417,3.324301185,5.004279367,10
468,30,29,0.296875,1.08546548,1.985122659,3.058470714,4.703041742,8.329919576,12.87228145,3
469,30,29,0.25,0.96779698,1.424956037,1.839208159,2.348079247,3.219377907,4.07694967,5
470,30,29,0.31640625,0.702403648,0.991378807,1.20220645,1.420401713,1.728052132,1.978816347,7
471,30,29,0.200000003,0.653927912,0.917007455,1.127082649,1.360523929,1.717218673,2.031681124,10
472,30,30,0.4375,1.66031992,2.486791722,3.249067884,4.198751459,5.851143652,7.502823247,3
473,30,30,0.375,1.28259787,1.887374831,2.392903329,2.97535209,3.902573908,4.753200258,5
474,30,30,0.46875,1.045528841,1.6140385,2.11986405,2.732257199,3.763602024,4.762647804,7
475,30,30,0.239999995,0.803130675,1.103350906,1.29249817,1.46704962,1.683392749,1.838701364,10
476,30,31,0.300000012,1.413462299,1.997624938,2.485491486,3.047198265,3.940691507,4.759746146,3
477,30,31,0.270000011,0.977903067,1.336697353,1.553763877,1.747865795,1.980097325,2.141073873,5
478,30,31,0.407712499,0.840565476,1.151944154,1.370258298,1.589262639,1.887386551,2.122148781,7
479,30,31,0.26171875,0.79206793,1.202957347,1.572706163,2.024405507,2.792962495,3.544842179,10
480,30,32,0.529707787,2.131802431,3.185331834,4.478278322,6.505248559,11.09515378,16.98828546,3
481,30,32,0.421875,1.550961005,2.27701676,2.741671109,3.175727985,3.721111052,4.11796533,5
482,30,32,0.563474999,1.260426753,1.955323963,2.588998725,3.371343357,4.718598111,6.051971093,7
483,30,32,0.300000012,0.913690182,1.362345511,1.755116093,2.224551191,3.003642243,3.747746585,10
484,30,33,0.5,2.0859677,3.515714474,4.951134036,6.864891679,10.46263507,14.3355599,3
485,30,33,0.400000006,1.630974847,2.185119478,2.461396775,2.674187338,2.889761759,3.016261453,5
486,30,33,0.540000021,1.077389803,1.605563555,2.058125459,2.589880918,3.455471193,4.266863946,7
487,30,33,0.330000013,0.882518186,1.205847033,1.451950229,1.715284249,2.100814703,2.426833173,10
488,30,34,0.679257812,2.69987519,4.355782738,6.2460035,9.040446055,14.95470749,22.07976657,3
489,30,34,0.5078125,1.710715976,2.567411755,3.244949238,3.992146627,5.124070534,6.113657705,5
490,30,34,0.627349998,1.37496767,2.109667778,2.752573318,3.5207013,4.795012496,6.011636291,7
491,30,34,0.389770299,1.026037535,1.355038226,1.569404369,1.77247652,2.03167062,2.22322772,10
492,30,35,0.600000024,3.331243944,4.867612163,6.075795297,7.402231269,9.401461714,11.14067637,3
493,30,35,0.526054687,1.855941344,2.636661718,3.223394341,3.844948947,4.744686344,5.497173716,5
494,30,35,0.699999988,1.246253919,1.915359862,2.555405476,3.376345711,4.85291265,6.37659473,7
495,30,35,0.370000005,1.098736985,1.626626222,2.127396903,2.765437176,3.904349851,5.071074833,10
496,30,36,0.644101562,3.806313521,5.438112712,6.446332076,7.362744474,8.479426558,9.26767559,3
497,30,36,0.540000021,2.070716061,2.905750596,3.487645244,4.068593663,4.855172691,5.471306393,5
498,30,36,0.699999988,1.242978573,1.892660403,2.622731238,3.688455558,5.911378445,8.552759671,7
499,30,36,0.3125,1.030277253,1.430377493,1.70623416,1.979356074,2.345698085,2.630021468,10
500,30,37,0.54296875,2.803476193,4.450987236,5.821695717,7.395123037,9.889404401,12.16832982,3
501,30,37,0.479999989,2.008620913,2.985794071,3.656346862,4.317801044,5.20133374,5.884254284,5
502,30,37,0.75,1.4097005,2.083863448,2.674765449,3.381682914,4.556188464,5.679131985,7
503,30,37,0.40625,1.164987483,1.505823383,1.680656529,1.818287813,1.961143134,2.04704563,10
504,31,24,0.53125,2.531671316,3.760338898,4.80168188,6.014700288,7.969928978,9.785384442,3
505,31,24,0.483893749,1.561442802,2.051472646,2.416972685,2.80187177,3.355311433,3.815151287,5
506,31,24,0.55058594,1.116644252,1.493424158,1.765590318,2.045076472,2.435690226,2.751341881,7
507,31,24,0.349999994,0.893888415,1.161485842,1.378529517,1.622706718,2.001053797,2.339163277,10
508,31,25,0.546118752,2.391843764,3.706817065,4.81945375,6.113810164,8.197021972,10.12850896,3
509,31,25,0.5,1.464171805,2.074542775,2.561222623,3.101407298,3.925717376,4.65150195,5
510,31,25,0.539784392,1.089612366,1.343187151,1.491358453,1.620332615,1.770064193,1.870788882,7
511,31,25,0.3828125,0.916136702,1.174933532,1.37557405,1.593395344,1.917559733,2.196099241,10
512,31,26,0.519999981,2.061287516,3.169975932,4.110550679,5.207037391,6.975987334,8.619879206,3
513,31,26,0.453125,1.290019543,1.920337747,2.537517166,3.344038908,4.825912369,6.386588423,5
514,31,26,0.519999981,1.134157203,1.464955307,1.705857039,1.954821466,2.305290545,2.590505546,7
515,31,26,0.375,0.908786514,1.167046804,1.379549687,1.62135147,2.000876696,2.34430725,10
516,31,27,0.608945312,2.433938912,3.730253432,4.70776386,5.746042927,7.253530257,8.51800496,3
517,31,27,0.5,1.431776272,2.141192293,2.957578036,4.172426343,6.763014627,9.906245278,5
518,31,27,0.609375,1.304405838,1.703041602,2.014101077,2.353521981,2.861572929,3.300576828,7
519,31,27,0.484238281,1.061652019,1.351126261,1.587800638,1.85575317,2.273928471,2.650241918,10
520,31,28,1.479621892,3.507648598,4.450826806,5.105736346,5.757753819,6.637780735,7.324981527,3
521,31,28,1.198789062,2.650515327,3.247685184,3.682298656,4.131237635,4.762862483,5.276605896,5
522,31,28,1.100000024,2.025409936,2.567549288,2.952362242,3.342132979,3.878511549,4.305421132,7
523,31,28,0.550000012,1.173495081,1.500788529,1.79595887,2.157180959,2.773016572,3.376644088,10
524,31,29,1.799999952,4.245474122,5.048679453,5.462962807,5.790476511,6.132024675,6.338381051,3
525,31,29,1.5,3.144675123,3.773197685,4.155861333,4.499726437,4.913409391,5.201734277,5
526,31,29,1.28125,2.471162568,3.120967751,3.59337263,4.080930648,4.766226961,5.323097474,7
527,31,29,0.53125,1.11517921,1.446461976,1.73518734,2.079046501,2.647430068,3.188179372,10
528,31,30,0.800000012,2.478476649,3.132319192,3.459712052,3.71270826,3.969957768,4.121473072,3
529,31,30,0.699999988,1.964415256,2.454599806,2.697244664,2.88310757,3.070257841,3.179404674,5
530,31,30,0.717851563,1.43082051,2.026019274,2.541549544,3.152506764,4.156753946,5.107024015,7
531,31,30,0.50999999,1.129436992,1.410144981,1.587517449,1.751575993,1.955433848,2.102150187,10
532,31,31,0.812225,2.466606909,3.215749483,3.709375368,4.181105485,4.789151924,5.242911585,3
533,31,31,0.699999988,1.771016551,2.256486643,2.591888731,2.924497846,3.371435338,3.718925356,5
534,31,31,0.699999988,1.328491962,1.928057888,2.543460414,3.378619255,4.980847904,6.739334383,7
535,31,31,0.534882813,1.142849889,1.392523369,1.536164641,1.659700167,1.801203062,1.895124941,10
536,31,32,0.628476562,2.276366751,3.026378196,3.622402972,4.282208422,5.286050034,6.167340063,3
537,31,32,0.5,1.526180231,2.100260331,2.469013858,2.814477137,3.249946978,3.567834766,5
538,31,32,0.645351562,1.282539094,1.637788163,1.893327798,2.154878316,2.519071556,2.812304806,7
539,31,32,0.5,1.068498281,1.456583688,1.874692145,2.464637851,3.648084402,5.003267847,10
540,31,33,1.409726562,4.411760061,5.725967459,6.490324171,7.153251609,7.919772676,8.433342658,3
541,31,33,1.079793788,2.752478845,3.33189115,3.635034547,3.877326803,4.133099005,4.289536602,5
542,31,33,1,1.969953669,2.432101752,2.720289387,2.984119977,3.30819979,3.53879271,7
543,31,33,0.503769531,1.209887005,1.627146109,1.950828363,2.302389061,2.825858319,3.275879387,10
544,31,34,1.63963905,4.67369307,6.633070598,8.139762007,9.764957811,12.16602403,14.21453545,3
545,31,34,1.300695307,2.964153908,3.668054933,4.217509207,4.817227354,5.715177389,6.491328098,5
546,31,34,1.171875,1.93976978,2.576849885,3.198292086,4.007927245,5.490380767,7.04650546,7
547,31,34,0.671875,1.273033903,1.513834333,1.661027004,1.793706081,1.953878577,2.065899284,10
548,31,35,2.0625,5.654274677,7.545703532,8.942652137,10.40240666,12.48311031,14.19721318,3
549,31,35,1.756953125,3.690718955,4.484626408,5.011770063,5.518550707,6.176175939,6.670196434,5
550,31,35,1.589514869,2.536426349,3.259826384,3.8907835,4.642686363,5.886413996,7.070469188,7
551,31,35,0.839989038,1.845644441,2.235763248,2.460713507,2.654516093,2.876940362,3.02486171,10
552,31,36,0.952781249,3.722398377,5.546568626,6.825621957,8.108789064,9.855632624,11.23129439,3
553,31,36,0.800000012,2.1863809,3.09992204,4.265154539,6.15009922,10.57575696,16.45428582,5
554,31,36,0.90625,1.630177153,2.189706042,2.685416465,3.283526059,4.286926493,5.255284472,7
555,31,36,0.569999993,1.18884236,1.645974507,2.081026652,2.636766241,3.631696067,4.653804084,10
556,31,37,0.589553102,2.579487036,4.637165217,6.958837221,10.35901174,17.47791746,25.96706822,3
557,31,37,0.5,1.9427101,3.130064101,4.197271206,5.49978659,7.71361775,9.877177599,5
558,31,37,0.755488281,1.432527329,2.200498242,2.816951549,3.504802371,4.560748867,5.495909281,7
559,31,37,0.452906249,1.12255534,1.502247958,1.755077551,1.99868151,2.31558531,2.554236741,10
560,32,24,1.168899958,3.411206739,4.798443269,5.905336089,7.134601779,9.011615042,10.66529007,3
561,32,24,0.936640625,2.474802927,2.974377083,3.22757011,3.425053493,3.627938573,3.748683136,5
562,32,24,1.09375,2.095964207,2.428322414,2.579938481,2.689040791,2.791553963,2.847294052,7
