year,District,Season,EVI,NDVI,SPEI 3month,SoilMoisture00 10cm,SoilMoisture10 40cm,SoilMoisture100 200cm,SoilMoisture40 100cm,SoilTemperature00 10cm,SoilTemperature10 40cm,SoilTemperature100 200cm,SoilTemperature40 100cm,air temperature,evapotranspiration,precipitation per hour v1,precipitation per hour v2,rainfall,surface temperature daytime,surface temperature nighttime,wind speed,drought reported
2000,ABIM,11_12,0.6354955733815884,0.23255386650610604,0.946693127270765,0.8763120883916532,0.736811983615988,0.19967780519389483,0.6057633066412074,-0.619369171548752,-0.6029744295856309,-0.41783879246543276,-0.552902143466125,-0.435934805705421,1.2086542716961663,1.6010279261573797,-0.4694603364580204,1.3362039240206995,-0.15176367558846993,-1.3433232978037353,-0.412147650792603,False
2000,ABIM,6_7,-1.5908361416505128,-1.720570925254043,0.0752379923007164,-1.3026122591683698,-1.262018623963917,-1.113239443905279,-0.9375049018993818,1.3699513846674807,1.4256492251999446,1.357810671761364,1.414168047157072,1.570307966459192,-0.7409453454127566,-0.35829235938657417,-1.0301450145254845,-0.3889029899363213,1.260563698609539,0.03276207010209356,0.30637511460774797,False
2000,ADJUMANI,11_12,-1.0853352914047882,-1.2603201214402717,-0.606486802331106,-0.7249457450471415,-0.6832514452443267,-0.722123741847461,-0.829817868738768,0.030219760852335645,0.1154411823246396,0.3857547946764654,0.19945547119942467,-0.22116765946451428,-1.1387158362292042,0.04102114037730825,-2.093348120382303,-1.0241649815353622,1.7214388664273834,-1.782572755318455,-0.4122930035509487,False
2000,ADJUMANI,6_7,-2.697474233002695,-3.056845592641526,-0.8166050943734721,-0.872942623303137,-0.16156235728242865,0.2432395662799923,0.00024311025204707307,1.356632887149356,1.3473618797659628,1.3027001867627426,1.3329934709811326,1.546512472321239,-0.11521895715723962,-1.6716795369967463,-1.8598432872364319,-0.6814099314221137,2.3508672912477437,-0.4808812616313907,0.6081321688359279,False
2000,AGAGO,11_12,1.1499723844190144,-0.07057985618156154,0.824261977124476,0.8745879414453648,0.7938719848803596,0.6249833062472449,0.7104581401632705,-0.6153172434548668,-0.5921060311095515,-0.40230343530291574,-0.5392156673746364,-0.3808915383625541,1.1265504840448517,1.3667864250719879,0.2651812147665294,0.9636328638279736,-0.41469775158220656,-2.063055828327803,-0.4678233997839001,False
2000,AGAGO,6_7,-1.0444677537902118,-1.4163567974630535,0.11546039523595,-1.2400604548356189,-0.5707238529077548,-0.4084701146910047,-0.383593937705674,1.3461292035774084,1.402693097871793,1.3872760621885554,1.401833397556347,1.6131007754190423,-0.4787521867816657,-0.5383109956816734,-0.5672018096568587,-0.27273789642455465,1.163714771670534,-0.08702196632707962,0.18863390353080348,False
2000,ALEBTONG,11_12,1.0836361499998206,-0.1049490057375457,0.276111667706634,0.0988310834886983,0.12260971171525863,-0.5118465759142264,0.09446150359394087,-0.513289256819591,-0.466796125121885,-0.2238398083876718,-0.39635247786170513,-0.6864839392631062,-0.15935622686501233,1.997422010765071,0.527197543639699,0.1738513430723568,-0.21849302010573968,-0.9287158939861191,-0.07854194338312664,False
2000,ALEBTONG,6_7,-1.002975413477655,-1.3517639431392727,-0.7025016631228471,-1.4298089110150374,-1.5501515584579795,-1.261197926823922,-0.9990136199232051,1.417009490029268,1.4722143151950908,1.4245870404191092,1.4567890750686256,1.3897861779588898,-1.1447997483783434,-0.23795026808798067,-1.299547019987795,-1.0325917765244448,1.3799667461417005,-1.3816775767456948,-0.05076646950273265,False
2000,AMOLATAR,11_12,-1.2462650344261696,-0.4074111362756182,0.00423694154986869,-0.16472854855657862,-0.05240877788436508,-1.2758156077017786,-0.5993538580601729,-0.45233010234058096,-0.36054772305966865,-0.06886639298789002,-0.2640032005329249,-0.9000014725233911,-0.656641964651927,1.9570627487171177,-0.9341900976328331,-0.3570022313502236,1.5194997614572137,0.49559802734305,-0.6537224087858461,False
2000,AMOLATAR,6_7,-2.309728545107292,-1.447470977158755,-0.8095621664358861,-1.3780192949750627,-1.6549483110837342,-0.8455544097623598,-1.2864787549824064,1.1744284468485575,1.2354856223164588,1.275782918885052,1.2533950470846458,1.1090747313316467,-0.9348899610425033,0.049217208378016214,-2.160522880250995,-0.9927398897828225,2.320450601666668,-0.6170495259430312,0.6447977459066074,False
2000,AMUDAT,11_12,-0.1356328092909779,-0.17433210064305105,0.637478741104972,-0.09158663257107169,-0.19980770982236795,-1.2186249510972942,-0.4585091043688161,-0.3017972118240637,-0.2873124758431639,-0.10820624065052234,-0.24620784856918976,-0.7042457704076911,-0.3910113129450749,0.41043225133097555,-0.7718642090859192,0.06632273277778813,0.3101832786497042,-1.286973272315058,-1.0111789854267361,False
2000,AMUDAT,6_7,-2.0647926832522274,-2.0066833188639746,-0.5885554698131801,-1.2903765573918569,-1.6977682981589228,-1.1551965476539279,-1.3558319691721399,1.2547205718122387,1.2513625538236668,1.0627170775869121,1.1964134630768328,1.31476733307762,-1.5401224052900577,-1.1044533810336252,-1.391180337623188,-1.0858996585681033,1.7209101960830968,-0.0065659472988237105,0.5551098975740341,False
2000,AMURIA,11_12,0.16226882664381106,-0.2533486395755537,0.384145016699205,0.21377178854961015,0.21039308594450787,-0.8450584598190737,0.1255346094176462,-0.5693505574150733,-0.5375055502312472,-0.3005665973078478,-0.4686577748575785,-0.6892966789082426,0.17170969347397816,1.6064369105474317,0.42059718382912026,0.4391500612974005,-0.4377258588338813,-1.027597850810327,-0.26439915378985324,False
