,time,dis,dis_3,dis_7,max_dt_3days,3max_dt_3days,7max_dt_3days,station
1999-01-03,1999-01-03,8.308901,8.158025,7.9926257,56.99517059326172,57.627376556396484,23.398706436157227,KEGVS17
1999-01-07,1999-01-07,8.094429,7.9611297,7.794932,56.99517059326172,57.627376556396484,23.398706436157227,KEGVS17
1999-01-10,1999-01-10,56.99517,57.627377,23.398706,56.99517059326172,57.627376556396484,23.398706436157227,KEGVS17
1999-01-14,1999-01-14,51.320717,26.280321,21.783073,56.99517059326172,57.627376556396484,23.398706436157227,KEGVS17
1999-01-17,1999-01-17,28.204739,24.483952,13.59756,56.99517059326172,57.627376556396484,23.398706436157227,KEGVS17
1999-01-21,1999-01-21,22.275505,14.666979,10.893299,56.99517059326172,57.627376556396484,23.398706436157227,KEGVS17
1999-01-24,1999-01-24,14.652447,11.545015,9.572017,51.320716857910156,26.28032112121582,21.78307342529297,KEGVS17
1999-01-28,1999-01-28,10.894076,9.567107,8.542394,28.20473861694336,24.483951568603516,13.597559928894043,KEGVS17
1999-01-31,1999-01-31,9.566914,8.759829,8.058418,22.27550506591797,14.66697883605957,10.893299102783203,KEGVS17
1999-02-04,1999-02-04,8.5593405,8.07764,7.6135635,14.652446746826172,11.545015335083008,9.572016716003418,KEGVS17
1999-02-07,1999-02-07,8.0795555,7.7272363,7.37786,10.894076347351074,9.567107200622559,8.542393684387207,KEGVS17
1999-02-11,1999-02-11,7.6272736,7.3921275,7.1076837,9.566913604736328,8.759828567504883,8.058418273925781,KEGVS17
1999-02-14,1999-02-14,7.372406,7.158162,6.899993,8.559340476989746,8.07763957977295,7.613563537597656,KEGVS17
1999-02-18,1999-02-18,7.095154,6.9145026,6.69751,8.07955551147461,7.727236270904541,7.628167629241943,KEGVS17
1999-02-21,1999-02-21,6.916126,6.7555833,6.5534067,7.6272735595703125,7.392127513885498,7.628167629241943,KEGVS17
1999-02-25,1999-02-25,6.708043,6.5695534,6.438723,7.372406005859375,9.451199531555176,31.174274444580078,KEGVS17
1999-02-28,1999-02-28,6.56833,6.826271,7.6281676,7.09515380859375,12.735391616821289,31.174274444580078,KEGVS17
1999-03-04,1999-03-04,6.469563,6.3933153,7.134515,10.999415397644043,43.730587005615234,44.98712158203125,KEGVS17
1999-03-07,1999-03-07,6.371881,9.4512,31.174274,234.14871215820312,84.76087951660156,44.98712158203125,KEGVS17
1999-03-11,1999-03-11,7.0351777,12.735392,27.713322,234.14871215820312,84.76087951660156,44.98712158203125,KEGVS17
1999-03-14,1999-03-14,10.999415,43.730587,44.98712,234.14871215820312,84.76087951660156,45.5554313659668,KEGVS17
1999-03-18,1999-03-18,234.14871,84.76088,27.910109,234.14871215820312,84.76087951660156,45.5554313659668,KEGVS17
1999-03-21,1999-03-21,86.1381,34.344166,20.142502,234.14871215820312,84.76087951660156,45.5554313659668,KEGVS17
1999-03-25,1999-03-25,27.586166,22.909342,45.55543,234.14871215820312,84.76087951660156,45.5554313659668,KEGVS17
1999-03-28,1999-03-28,19.522884,25.571789,40.035137,234.14871215820312,84.76087951660156,45.5554313659668,KEGVS17
1999-04-01,1999-04-01,24.08686,34.012726,32.136852,97.06672668457031,53.96689987182617,45.5554313659668,KEGVS17
1999-04-04,1999-04-04,97.06673,53.9669,33.05506,97.06672668457031,53.96689987182617,45.5554313659668,KEGVS17
