,time,dis,dis_3,dis_7,max_dt_3days,3max_dt_3days,7max_dt_3days,station
1999-01-03,1999-01-03,57.448563,53.40936,47.506874,57.44856262207031,53.409358978271484,47.506874084472656,F0034
1999-01-07,1999-01-07,51.7971,47.49789,42.215294,57.44856262207031,53.409358978271484,47.506874084472656,F0034
1999-01-10,1999-01-10,47.523766,43.407063,38.867462,57.44856262207031,53.409358978271484,47.506874084472656,F0034
1999-01-14,1999-01-14,42.389183,39.178905,35.96207,57.44856262207031,53.409358978271484,47.506874084472656,F0034
1999-01-17,1999-01-17,39.158386,36.56835,33.495472,51.79710006713867,47.49789047241211,42.215293884277344,F0034
1999-01-21,1999-01-21,35.83877,33.963505,32.081738,47.523765563964844,43.40706253051758,38.867462158203125,F0034
1999-01-24,1999-01-24,34.077732,32.725178,30.910858,42.389183044433594,39.17890548706055,35.96207046508789,F0034
1999-01-28,1999-01-28,32.182518,30.929098,27.105978,39.15838623046875,36.56835174560547,33.4954719543457,F0034
1999-01-31,1999-01-31,30.8402,28.371904,23.638601,35.83877182006836,33.963504791259766,32.08173751831055,F0034
1999-02-04,1999-02-04,26.635262,23.308619,20.387333,34.07773208618164,32.72517776489258,30.910858154296875,F0034
1999-02-07,1999-02-07,23.137539,20.554647,18.766546,32.182518005371094,30.92909812927246,27.10597801208496,F0034
1999-02-11,1999-02-11,19.022738,17.806023,15.729215,30.840200424194336,28.371904373168945,23.638601303100586,F0034
1999-02-14,1999-02-14,17.56148,16.099808,12.696055,26.63526153564453,23.308618545532227,20.387332916259766,F0034
1999-02-18,1999-02-18,14.919439,12.130421,10.367241,23.13753890991211,20.55464744567871,18.76654624938965,F0034
1999-02-21,1999-02-21,11.987463,10.678551,9.423728,19.022737503051758,17.80602264404297,15.729214668273926,F0034
1999-02-25,1999-02-25,9.895021,9.16547,5.826191,17.561479568481445,16.099807739257812,12.69605541229248,F0034
1999-02-28,1999-02-28,8.808137,7.5344377,3.6549048,14.919439315795898,12.130420684814453,10.367240905761719,F0034
1999-03-04,1999-03-04,5.9214673,2.4067688,0.049841482,11.987462997436523,10.678550720214844,9.423727989196777,F0034
1999-03-07,1999-03-07,1.749593,0.067647636,0.062150996,9.895021438598633,9.165470123291016,5.826190948486328,F0034
1999-03-11,1999-03-11,0.4507029,0.03534699,0.08834264,8.808136940002441,7.534437656402588,4.920913219451904,F0034
1999-03-14,1999-03-14,0.032440048,0.088287756,0.2675229,5.921467304229736,4.51521110534668,11.177154541015625,F0034
1999-03-18,1999-03-18,0.18032208,0.40362725,1.741807,4.195818901062012,7.3973388671875,11.177154541015625,F0034
1999-03-21,1999-03-21,0.44866082,1.3766316,4.920913,9.098457336425781,7.837104320526123,11.177154541015625,F0034
1999-03-25,1999-03-25,1.8891596,4.515211,11.177155,9.098457336425781,7.837104320526123,11.177154541015625,F0034
1999-03-28,1999-03-28,4.195819,7.397339,2.5840716,9.098457336425781,7.837104320526123,11.177154541015625,F0034
1999-04-01,1999-04-01,9.098457,7.8371043,1.790523,9.098457336425781,7.837104320526123,11.177154541015625,F0034
1999-04-04,1999-04-04,8.968427,3.1605554,2.52795,9.098457336425781,7.837104320526123,11.177154541015625,F0034
1999-04-08,1999-04-08,0.4406924,0.58653486,0.24683273,9.098457336425781,7.837104320526123,2.584071636199951,F0034
1999-04-11,1999-04-11,0.40549356,0.27360377,0.22801597,9.098457336425781,7.837104320526123,8.781628608703613,F0034
1999-04-15,1999-04-15,0.2648835,0.2409333,0.1983844,8.968426704406738,4.699471473693848,36.83839797973633,F0034
1999-04-18,1999-04-18,0.25877392,0.39470682,0.23933192,19.76043701171875,81.34339904785156,192.47373962402344,F0034
1999-04-22,1999-04-22,0.8869083,0.9090092,8.781629,81.8033447265625,211.0994110107422,286.5039367675781,F0034
1999-04-25,1999-04-25,0.7210593,4.6994715,36.838398,261.5362854003906,317.9329528808594,314.67120361328125,F0034
1999-04-29,1999-04-29,19.760437,81.3434,192.47374,314.4643249511719,317.9329528808594,314.67120361328125,F0034
1999-05-02,1999-05-02,81.803345,211.09941,286.50394,314.4643249511719,317.9329528808594,314.67120361328125,F0034
1999-05-06,1999-05-06,261.5363,317.93295,314.6712,314.4643249511719,317.9329528808594,314.67120361328125,F0034
1999-05-09,1999-05-09,314.46432,309.40894,284.16208,314.4643249511719,317.9329528808594,314.67120361328125,F0034
1999-05-13,1999-05-13,303.09686,290.65588,270.18732,314.4643249511719,317.9329528808594,314.67120361328125,F0034
1999-05-16,1999-05-16,293.29602,286.2835,251.81003,314.4643249511719,317.9329528808594,314.67120361328125,F0034
1999-05-20,1999-05-20,282.7285,269.8714,229.40668,314.4643249511719,309.408935546875,284.1620788574219,F0034
1999-05-23,1999-05-23,270.25366,241.14932,193.98698,303.09686279296875,290.6558837890625,270.18731689453125,F0034
1999-05-27,1999-05-27,231.02263,197.77805,168.56721,293.2960205078125,286.28350830078125,251.81002807617188,F0034
1999-05-30,1999-05-30,205.2532,177.39638,174.5234,282.7284851074219,269.87139892578125,229.40667724609375,F0034
1999-06-03,1999-06-03,180.08223,173.38036,179.98946,270.253662109375,241.14932250976562,193.9869842529297,F0034
1999-06-06,1999-06-06,175.2603,185.60559,181.88112,231.0226287841797,197.77804565429688,181.88111877441406,F0034
1999-06-10,1999-06-10,184.48955,184.799,169.54774,205.25320434570312,185.6055908203125,181.88111877441406,F0034
1999-06-13,1999-06-13,184.00044,174.7891,150.33492,184.4895477294922,185.6055908203125,181.88111877441406,F0034
1999-06-17,1999-06-17,170.44562,151.60435,129.50638,184.4895477294922,185.6055908203125,181.88111877441406,F0034
1999-06-20,1999-06-20,152.12704,135.77422,110.09803,184.4895477294922,184.7989959716797,169.54774475097656,F0034
1999-06-24,1999-06-24,131.80083,115.243996,100.83673,184.0004425048828,174.78909301757812,150.3349151611328,F0034
1999-06-27,1999-06-27,118.60123,111.32026,102.07949,170.44561767578125,151.60435485839844,129.50637817382812,F0034
1999-07-01,1999-07-01,105.83406,100.3367,98.14756,152.12704467773438,135.7742156982422,118.42394256591797,F0034
1999-07-04,1999-07-04,100.509674,105.43607,107.884384,131.8008270263672,124.4510726928711,144.363037109375,F0034
1999-07-08,1999-07-08,110.46545,112.298256,114.10543,124.69214630126953,146.26516723632812,157.65042114257812,F0034
1999-07-11,1999-07-11,113.06972,117.46711,118.42394,157.95252990722656,166.22059631347656,158.827392578125,F0034
1999-07-15,1999-07-15,117.5625,124.45107,144.36304,165.28421020507812,166.22059631347656,161.64459228515625,F0034
1999-07-18,1999-07-18,124.69215,146.26517,157.65042,165.28421020507812,171.11666870117188,165.7576141357422,F0034
1999-07-22,1999-07-22,157.95253,166.2206,158.8274,173.41693115234375,178.08056640625,165.7576141357422,F0034
1999-07-25,1999-07-25,165.28421,162.84286,161.64459,174.04541015625,178.08056640625,165.7576141357422,F0034
1999-07-29,1999-07-29,162.76556,171.11667,165.75761,174.04541015625,178.08056640625,165.7576141357422,F0034
1999-08-01,1999-08-01,173.41693,178.08057,159.18427,174.04541015625,178.08056640625,165.7576141357422,F0034
1999-08-05,1999-08-05,174.04541,158.83145,137.53943,174.04541015625,178.08056640625,165.7576141357422,F0034
1999-08-08,1999-08-08,160.55595,140.51299,117.820755,174.04541015625,178.08056640625,165.7576141357422,F0034
1999-08-12,1999-08-12,133.76018,119.42118,114.95307,174.04541015625,178.08056640625,159.18426513671875,F0034
1999-08-15,1999-08-15,119.20882,120.286224,125.17885,174.04541015625,166.4838104248047,168.72267150878906,F0034
1999-08-19,1999-08-19,123.628426,138.96631,145.53061,162.77647399902344,167.617431640625,179.4153594970703,F0034
1999-08-22,1999-08-22,140.21404,156.67062,151.44073,167.83164978027344,191.5659942626953,205.76870727539062,F0034
1999-08-26,1999-08-26,162.77647,166.48381,168.72267,193.3555145263672,210.46734619140625,205.76870727539062,F0034
1999-08-29,1999-08-29,161.78323,167.61743,179.41536,213.6549835205078,210.46734619140625,205.76870727539062,F0034
1999-09-02,1999-09-02,167.83165,191.566,205.7687,213.6549835205078,210.46734619140625,205.76870727539062,F0034
1999-09-05,1999-09-05,193.35551,210.46735,200.73247,213.6549835205078,210.46734619140625,205.76870727539062,F0034
1999-09-09,1999-09-09,213.65498,204.53764,181.44597,213.6549835205078,210.46734619140625,205.76870727539062,F0034
1999-09-12,1999-09-12,205.34152,191.65628,170.74309,213.6549835205078,210.46734619140625,205.76870727539062,F0034
1999-09-16,1999-09-16,188.85211,177.30005,151.11534,213.6549835205078,210.46734619140625,200.7324676513672,F0034
1999-09-19,1999-09-19,177.24115,161.85414,132.50217,213.6549835205078,204.5376434326172,181.4459686279297,F0034
1999-09-23,1999-09-23,153.57812,136.61964,117.75226,205.34152221679688,191.65628051757812,170.7430877685547,F0034
1999-09-26,1999-09-26,135.97171,122.42115,115.59329,188.85211181640625,177.300048828125,200.9160614013672,F0034
1999-09-30,1999-09-30,125.90305,128.08023,128.04396,177.24114990234375,183.18836975097656,240.6099090576172,F0034
1999-10-03,1999-10-03,134.68074,138.47398,161.19467,187.2349853515625,231.38018798828125,256.36651611328125,F0034
1999-10-07,1999-10-07,142.65282,158.08029,200.91606,227.7641143798828,269.5289001464844,282.66937255859375,F0034
1999-10-10,1999-10-10,156.78566,183.18837,240.60991,274.634521484375,278.37890625,282.66937255859375,F0034
1999-10-14,1999-10-14,187.23499,231.38019,256.36652,277.9799499511719,278.37890625,282.66937255859375,F0034
1999-10-17,1999-10-17,227.76411,269.5289,282.66937,277.9799499511719,278.37890625,282.66937255859375,F0034
1999-10-21,1999-10-21,274.63452,278.3789,247.90315,277.9799499511719,278.37890625,282.66937255859375,F0034
1999-10-24,1999-10-24,277.97995,255.19507,216.10707,277.9799499511719,278.37890625,282.66937255859375,F0034
1999-10-28,1999-10-28,245.85162,217.33928,200.62616,277.9799499511719,278.37890625,282.66937255859375,F0034
1999-10-31,1999-10-31,215.81602,195.894,182.35396,277.9799499511719,278.37890625,247.9031524658203,F0034
1999-11-04,1999-11-04,192.13507,179.0501,152.32822,277.9799499511719,255.195068359375,216.10707092285156,F0034
1999-11-07,1999-11-07,178.64699,158.50665,137.36328,245.85162353515625,217.3392791748047,200.62615966796875,F0034
1999-11-11,1999-11-11,150.9423,136.95781,116.16967,215.81602478027344,195.8939971923828,182.3539581298828,F0034
1999-11-14,1999-11-14,137.27502,122.48884,100.51918,192.13507080078125,179.0500946044922,152.32821655273438,F0034
1999-11-18,1999-11-18,116.70281,105.02859,94.337845,178.64698791503906,158.50665283203125,137.36328125,F0034
1999-11-21,1999-11-21,104.78388,95.709435,92.11193,150.9423065185547,136.9578094482422,126.38377380371094,F0034
1999-11-25,1999-11-25,94.91414,95.92904,93.618965,137.2750244140625,122.48883819580078,135.0360870361328,F0034
1999-11-28,1999-11-28,96.227394,94.862755,101.32486,122.3117446899414,132.5728302001953,137.4423065185547,F0034
1999-12-02,1999-12-02,97.95824,106.668594,126.38377,132.4679718017578,136.3573455810547,137.4423065185547,F0034
1999-12-05,1999-12-05,106.03436,117.56665,135.03609,136.3569793701172,136.3573455810547,137.4423065185547,F0034
1999-12-09,1999-12-09,122.311745,132.57283,137.4423,136.3569793701172,136.3573455810547,137.4423065185547,F0034
1999-12-12,1999-12-12,132.46797,136.35735,132.01276,136.3569793701172,136.3573455810547,137.4423065185547,F0034
1999-12-16,1999-12-16,136.35698,132.34755,122.57976,136.3569793701172,136.3573455810547,137.4423065185547,F0034
1999-12-19,1999-12-19,132.55685,125.643585,117.2233,136.3569793701172,136.3573455810547,137.4423065185547,F0034
1999-12-23,1999-12-23,122.99213,117.638954,113.32572,136.3569793701172,136.3573455810547,132.01275634765625,F0034
1999-12-26,1999-12-26,117.83194,114.71297,108.65288,136.3569793701172,132.34754943847656,122.57975769042969,F0034
1999-12-30,1999-12-30,113.24034,106.9613,97.6849,132.55685424804688,125.64358520507812,117.22329711914062,F0034
2000-01-03,2000-01-03,104.761284,97.36964,86.464676,122.99212646484375,117.63895416259766,113.32572174072266,F0034
2000-01-07,2000-01-07,94.642525,86.75072,76.92759,117.83193969726562,114.71296691894531,108.65287780761719,F0034
2000-01-10,2000-01-10,86.30026,79.16079,69.978386,113.24034118652344,106.9613037109375,97.68489837646484,F0034
2000-01-14,2000-01-14,76.82956,69.95253,62.01975,104.76128387451172,97.36963653564453,86.46467590332031,F0034
2000-01-17,2000-01-17,69.95866,64.16814,57.084934,94.64252471923828,86.75071716308594,76.9275894165039,F0034
2000-01-21,2000-01-21,62.509106,57.435078,50.845448,86.30026245117188,79.1607894897461,69.97838592529297,F0034
2000-01-24,2000-01-24,57.33825,52.285587,46.487453,76.82955932617188,69.95252990722656,62.01974868774414,F0034
2000-01-28,2000-01-28,50.710327,46.6979,40.999706,69.95865631103516,64.16813659667969,57.08493423461914,F0034
2000-01-31,2000-01-31,46.640324,42.181652,37.339775,62.50910568237305,57.43507766723633,50.8454475402832,F0034
2000-02-04,2000-02-04,40.842136,37.535534,33.364567,57.33824920654297,52.285587310791016,46.48745346069336,F0034
2000-02-07,2000-02-07,37.23192,33.896957,29.360542,50.7103271484375,46.697898864746094,40.99970626831055,F0034
2000-02-11,2000-02-11,33.00585,29.802547,25.51329,46.640323638916016,42.1816520690918,37.33977508544922,F0034
2000-02-14,2000-02-14,29.191883,25.937752,22.610176,40.84213638305664,37.5355339050293,33.364566802978516,F0034
2000-02-18,2000-02-18,24.61843,22.419655,19.416306,37.23191833496094,33.89695739746094,29.36054229736328,F0034
2000-02-21,2000-02-21,21.896093,19.230894,17.005754,33.00585174560547,29.802547454833984,25.513290405273438,F0034
2000-02-25,2000-02-25,18.409588,16.7385,12.622823,29.191883087158203,25.93775177001953,22.61017608642578,F0034
2000-02-28,2000-02-28,16.753048,14.829905,7.968141,24.61842918395996,22.419654846191406,19.416305541992188,F0034
2000-03-04,2000-03-04,10.13584,5.8380265,2.422074,21.896093368530273,19.230894088745117,17.005754470825195,F0034
2000-03-07,2000-03-07,5.5839906,2.278783,0.050229542,18.409587860107422,16.738500595092773,12.622822761535645,F0034
2000-03-11,2000-03-11,1.2383353,0.080980316,0.037160836,16.753047943115234,14.829904556274414,7.968141078948975,F0034
2000-03-14,2000-03-14,0.13154368,0.04397379,0.03770952,10.13584041595459,5.838026523590088,2.42207407951355,F0034
2000-03-18,2000-03-18,0.043064132,0.037657853,0.03139731,5.583990573883057,2.278783082962036,0.05022954195737839,F0034
2000-03-21,2000-03-21,0.03668958,0.031973537,0.029691933,1.2383352518081665,0.0809803158044815,0.037709519267082214,F0034
2000-03-25,2000-03-25,0.03109952,0.029716445,0.026335988,0.13154368102550507,0.04397378861904144,0.037709519267082214,F0034
2000-03-28,2000-03-28,0.029812068,0.026719823,0.02568066,0.04306413233280182,0.037657853215932846,0.034404367208480835,F0034
2000-04-01,2000-04-01,0.026468247,0.024760623,0.023792159,0.036689579486846924,0.03197353705763817,0.034404367208480835,F0034
2000-04-04,2000-04-04,0.024379024,0.026615,0.034404367,0.03109952062368393,0.02971644513309002,0.034404367208480835,F0034
2000-04-08,2000-04-08,0.024018884,0.023683824,0.027941499,0.04138873517513275,0.030182605609297752,0.034404367208480835,F0034
2000-04-11,2000-04-11,0.024147034,0.022865355,0.022482019,0.04138873517513275,0.030182605609297752,0.034404367208480835,F0034
2000-04-15,2000-04-15,0.022226868,0.022195296,0.02324942,0.04138873517513275,0.03717612475156784,0.04278963431715965,F0034
2000-04-18,2000-04-18,0.041388735,0.030182606,0.027009262,0.07736887782812119,0.08067771792411804,0.09204249829053879,F0034
2000-04-22,2000-04-22,0.027823176,0.024436243,0.028060323,0.14052054286003113,0.1497749388217926,0.17778871953487396,F0034
2000-04-25,2000-04-25,0.02722111,0.037176125,0.042789634,0.5310038924217224,0.37693482637405396,4.468411445617676,F0034
2000-04-29,2000-04-29,0.07736888,0.08067772,0.0920425,0.5310038924217224,2.661663770675659,33.84231185913086,F0034
2000-05-02,2000-05-02,0.14052054,0.14977494,0.17778872,9.226126670837402,61.55717468261719,146.60179138183594,F0034
2000-05-06,2000-05-06,0.5310039,0.37693483,4.4684114,65.96615600585938,140.35906982421875,166.38485717773438,F0034
2000-05-09,2000-05-09,0.5244678,2.6616638,33.84231,153.15065002441406,167.02197265625,166.38485717773438,F0034
2000-05-13,2000-05-13,9.226127,61.557175,146.60179,166.2910614013672,167.02197265625,166.38485717773438,F0034
2000-05-16,2000-05-16,65.966156,140.35907,166.38486,166.2910614013672,167.02197265625,166.38485717773438,F0034
2000-05-20,2000-05-20,153.15065,167.02197,137.8924,166.2910614013672,167.02197265625,166.38485717773438,F0034
2000-05-23,2000-05-23,166.29106,148.7512,105.931946,166.2910614013672,167.02197265625,166.38485717773438,F0034
2000-05-27,2000-05-27,134.82458,102.653145,81.793625,166.2910614013672,167.02197265625,166.38485717773438,F0034
2000-05-30,2000-05-30,100.72694,77.443535,69.664474,166.2910614013672,167.02197265625,137.89239501953125,F0034
2000-06-03,2000-06-03,79.07579,68.68024,61.717903,166.2910614013672,148.75120544433594,105.93194580078125,F0034
