,time,dis,dis_3,dis_7,max_dt_3days,3max_dt_3days,7max_dt_3days,station
1999-01-03,1999-01-03,,,,,,,G5198
1999-01-07,1999-01-07,,,,,,,G5198
1999-01-10,1999-01-10,,,,,,,G5198
1999-01-14,1999-01-14,,,,,,,G5198
1999-01-17,1999-01-17,,,,,,,G5198
1999-01-21,1999-01-21,,,,,,,G5198
1999-01-24,1999-01-24,,,,,,,G5198
1999-01-28,1999-01-28,,,,,,,G5198
1999-01-31,1999-01-31,,,,,,,G5198
1999-02-04,1999-02-04,,,,,,,G5198
1999-02-07,1999-02-07,,,,,,,G5198
1999-02-11,1999-02-11,,,,,,,G5198
1999-02-14,1999-02-14,,,,,,,G5198
1999-02-18,1999-02-18,,,,,,,G5198
1999-02-21,1999-02-21,,,,,,,G5198
1999-02-25,1999-02-25,,,,,,,G5198
1999-02-28,1999-02-28,,,,,,,G5198
1999-03-04,1999-03-04,,,,,,,G5198
1999-03-07,1999-03-07,,,,,,,G5198
1999-03-11,1999-03-11,,,,,,,G5198
1999-03-14,1999-03-14,,,,,,,G5198
1999-03-18,1999-03-18,,,,,,,G5198
1999-03-21,1999-03-21,,,,,,,G5198
1999-03-25,1999-03-25,,,,,,,G5198
1999-03-28,1999-03-28,,,,,,,G5198
1999-04-01,1999-04-01,,,,,,,G5198
1999-04-04,1999-04-04,,,,,,,G5198
1999-04-08,1999-04-08,,,,,,,G5198
1999-04-11,1999-04-11,,,,,,,G5198
1999-04-15,1999-04-15,,,,,,,G5198
1999-04-18,1999-04-18,,,,,,,G5198
1999-04-22,1999-04-22,,,,,,,G5198
1999-04-25,1999-04-25,,,,,,,G5198
1999-04-29,1999-04-29,,,,,,,G5198
1999-05-02,1999-05-02,,,,,,,G5198
1999-05-06,1999-05-06,,,,,,,G5198
1999-05-09,1999-05-09,,,,,,,G5198
1999-05-13,1999-05-13,,,,,,,G5198
1999-05-16,1999-05-16,,,,,,,G5198
1999-05-20,1999-05-20,,,,,,,G5198
1999-05-23,1999-05-23,,,,,,,G5198
1999-05-27,1999-05-27,,,,,,,G5198
1999-05-30,1999-05-30,,,,,,,G5198
1999-06-03,1999-06-03,,,,,,,G5198
1999-06-06,1999-06-06,,,,,,,G5198
1999-06-10,1999-06-10,,,,,,,G5198
1999-06-13,1999-06-13,,,,,,,G5198
1999-06-17,1999-06-17,,,,,,,G5198
1999-06-20,1999-06-20,,,,,,,G5198
1999-06-24,1999-06-24,,,,,,,G5198
1999-06-27,1999-06-27,,,,,,,G5198
1999-07-01,1999-07-01,,,,,,,G5198
1999-07-04,1999-07-04,,,,,,,G5198
1999-07-08,1999-07-08,,,,,,,G5198
1999-07-11,1999-07-11,,,,,,,G5198
1999-07-15,1999-07-15,,,,,,,G5198
1999-07-18,1999-07-18,,,,,,,G5198
1999-07-22,1999-07-22,,,,,,,G5198
1999-07-25,1999-07-25,,,,,,,G5198
1999-07-29,1999-07-29,,,,,,,G5198
1999-08-01,1999-08-01,,,,,,,G5198
1999-08-05,1999-08-05,,,,,,,G5198
1999-08-08,1999-08-08,,,,,,,G5198
1999-08-12,1999-08-12,,,,,,,G5198
1999-08-15,1999-08-15,,,,,,,G5198
1999-08-19,1999-08-19,,,,,,,G5198
1999-08-22,1999-08-22,,,,,,,G5198
1999-08-26,1999-08-26,,,,,,,G5198
1999-08-29,1999-08-29,,,,,,,G5198
1999-09-02,1999-09-02,,,,,,,G5198
1999-09-05,1999-09-05,,,,,,,G5198
1999-09-09,1999-09-09,,,,,,,G5198
1999-09-12,1999-09-12,,,,,,,G5198
1999-09-16,1999-09-16,,,,,,,G5198
1999-09-19,1999-09-19,,,,,,,G5198
1999-09-23,1999-09-23,,,,,,,G5198
1999-09-26,1999-09-26,,,,,,,G5198
1999-09-30,1999-09-30,,,,,,,G5198
1999-10-03,1999-10-03,,,,,,,G5198
1999-10-07,1999-10-07,,,,,,,G5198
1999-10-10,1999-10-10,,,,,,,G5198
1999-10-14,1999-10-14,,,,,,,G5198
1999-10-17,1999-10-17,,,,,,,G5198
1999-10-21,1999-10-21,,,,,,,G5198
1999-10-24,1999-10-24,,,,,,,G5198
1999-10-28,1999-10-28,,,,,,,G5198
1999-10-31,1999-10-31,,,,,,,G5198
1999-11-04,1999-11-04,,,,,,,G5198
1999-11-07,1999-11-07,,,,,,,G5198
1999-11-11,1999-11-11,,,,,,,G5198
1999-11-14,1999-11-14,,,,,,,G5198
1999-11-18,1999-11-18,,,,,,,G5198
1999-11-21,1999-11-21,,,,,,,G5198
1999-11-25,1999-11-25,,,,,,,G5198
1999-11-28,1999-11-28,,,,,,,G5198
1999-12-02,1999-12-02,,,,,,,G5198
1999-12-05,1999-12-05,,,,,,,G5198
1999-12-09,1999-12-09,,,,,,,G5198
1999-12-12,1999-12-12,,,,,,,G5198
1999-12-16,1999-12-16,,,,,,,G5198
1999-12-19,1999-12-19,,,,,,,G5198
1999-12-23,1999-12-23,,,,,,,G5198
1999-12-26,1999-12-26,,,,,,,G5198
1999-12-30,1999-12-30,,,,,,,G5198
2000-01-03,2000-01-03,,,,,,,G5198
2000-01-07,2000-01-07,,,,,,,G5198
2000-01-10,2000-01-10,,,,,,,G5198
2000-01-14,2000-01-14,,,,,,,G5198
2000-01-17,2000-01-17,,,,,,,G5198
2000-01-21,2000-01-21,,,,,,,G5198
2000-01-24,2000-01-24,,,,,,,G5198
2000-01-28,2000-01-28,,,,,,,G5198
2000-01-31,2000-01-31,,,,,,,G5198
2000-02-04,2000-02-04,,,,,,,G5198
2000-02-07,2000-02-07,,,,,,,G5198
2000-02-11,2000-02-11,,,,,,,G5198
2000-02-14,2000-02-14,,,,,,,G5198
2000-02-18,2000-02-18,,,,,,,G5198
2000-02-21,2000-02-21,,,,,,,G5198
2000-02-25,2000-02-25,,,,,,,G5198
2000-02-28,2000-02-28,,,,,,,G5198
2000-03-04,2000-03-04,,,,,,,G5198
2000-03-07,2000-03-07,,,,,,,G5198
2000-03-11,2000-03-11,,,,,,,G5198
2000-03-14,2000-03-14,,,,,,,G5198
2000-03-18,2000-03-18,,,,,,,G5198
2000-03-21,2000-03-21,,,,,,,G5198
2000-03-25,2000-03-25,,,,,,,G5198
2000-03-28,2000-03-28,,,,,,,G5198
2000-04-01,2000-04-01,,,,,,,G5198
2000-04-04,2000-04-04,,,,,,,G5198
2000-04-08,2000-04-08,,,,,,,G5198
2000-04-11,2000-04-11,,,,,,,G5198
2000-04-15,2000-04-15,,,,,,,G5198
2000-04-18,2000-04-18,,,,,,,G5198
2000-04-22,2000-04-22,,,,,,,G5198
2000-04-25,2000-04-25,,,,,,,G5198
2000-04-29,2000-04-29,,,,,,,G5198
2000-05-02,2000-05-02,,,,,,,G5198
2000-05-06,2000-05-06,,,,,,,G5198
2000-05-09,2000-05-09,,,,,,,G5198
2000-05-13,2000-05-13,,,,,,,G5198
2000-05-16,2000-05-16,,,,,,,G5198
2000-05-20,2000-05-20,,,,,,,G5198
2000-05-23,2000-05-23,,,,,,,G5198
2000-05-27,2000-05-27,,,,,,,G5198
2000-05-30,2000-05-30,,,,,,,G5198
2000-06-03,2000-06-03,,,,,,,G5198
2000-06-06,2000-06-06,,,,,,,G5198
2000-06-10,2000-06-10,,,,,,,G5198
