,time,dis,dis_3,dis_7,max_dt_3days,3max_dt_3days,7max_dt_3days,station
1999-01-03,1999-01-03,20.77979,19.243608,16.901348,33.385921478271484,30.616260528564453,20.85861587524414,KEGVS6
1999-01-07,1999-01-07,18.957708,18.01203,16.533577,315.6636047363281,70.46045684814453,26.107759475708008,KEGVS6
1999-01-10,1999-01-10,18.444145,30.61626,20.858616,315.6636047363281,70.46045684814453,26.107759475708008,KEGVS6
1999-01-14,1999-01-14,33.38592,24.400606,18.37199,315.6636047363281,70.46045684814453,26.107759475708008,KEGVS6
1999-01-17,1999-01-17,315.6636,70.46046,26.10776,315.6636047363281,70.46045684814453,26.107759475708008,KEGVS6
1999-01-21,1999-01-21,49.82373,26.664988,18.767117,315.6636047363281,70.46045684814453,26.107759475708008,KEGVS6
1999-01-24,1999-01-24,26.667507,20.15616,16.85268,315.6636047363281,70.46045684814453,26.107759475708008,KEGVS6
1999-01-28,1999-01-28,19.096382,17.174467,15.712283,315.6636047363281,70.46045684814453,26.107759475708008,KEGVS6
1999-01-31,1999-01-31,17.145193,16.026709,15.386884,49.82373046875,26.664987564086914,18.76711654663086,KEGVS6
1999-02-04,1999-02-04,15.741597,15.435256,15.0653925,26.66750717163086,20.156160354614258,16.852680206298828,KEGVS6
1999-02-07,1999-02-07,15.408139,15.196031,14.910372,19.09638214111328,17.174467086791992,15.71228313446045,KEGVS6
1999-02-11,1999-02-11,15.111933,14.98982,14.668862,17.145193099975586,16.026708602905273,15.386883735656738,KEGVS6
1999-02-14,1999-02-14,14.949349,14.7586975,14.459253,15.741597175598145,15.435256004333496,15.06539249420166,KEGVS6
1999-02-18,1999-02-18,14.688956,14.467115,14.306778,15.4081392288208,15.196030616760254,15.58752155303955,KEGVS6
1999-02-21,1999-02-21,14.495628,14.384179,14.1126175,15.111932754516602,14.989819526672363,16.76540756225586,KEGVS6
1999-02-25,1999-02-25,14.312273,14.150052,14.026976,14.949349403381348,14.825765609741211,26.516029357910156,KEGVS6
1999-02-28,1999-02-28,14.13686,14.096933,15.587522,14.688956260681152,17.222671508789062,26.516029357910156,KEGVS6
1999-03-04,1999-03-04,14.080096,14.125424,16.765408,303.10919189453125,58.329830169677734,41.59275436401367,KEGVS6
1999-03-07,1999-03-07,13.997042,14.825766,26.51603,362.5467834472656,83.66815948486328,41.59275436401367,KEGVS6
1999-03-11,1999-03-11,14.439605,17.222672,25.01067,362.5467834472656,83.66815948486328,41.59275436401367,KEGVS6
1999-03-14,1999-03-14,303.1092,58.32983,41.592754,362.5467834472656,83.66815948486328,41.59275436401367,KEGVS6
1999-03-18,1999-03-18,362.54678,83.66816,30.28766,362.5467834472656,83.66815948486328,41.59275436401367,KEGVS6
1999-03-21,1999-03-21,84.44676,35.490826,21.117,362.5467834472656,83.66815948486328,41.59275436401367,KEGVS6
1999-03-25,1999-03-25,29.932606,21.674175,28.380754,362.5467834472656,83.66815948486328,41.59275436401367,KEGVS6
1999-03-28,1999-03-28,21.810835,20.226503,26.487755,362.5467834472656,83.66815948486328,30.287660598754883,KEGVS6
1999-04-01,1999-04-01,19.538246,22.972635,19.158875,84.44676208496094,35.49082565307617,28.380754470825195,KEGVS6
1999-04-04,1999-04-04,28.661865,21.677849,19.415323,29.932605743408203,22.97263526916504,28.380754470825195,KEGVS6
1999-04-08,1999-04-08,19.22593,15.718319,14.855436,28.661865234375,22.97263526916504,26.487754821777344,KEGVS6
1999-04-11,1999-04-11,15.772982,14.435369,13.275926,28.661865234375,22.97263526916504,23.857282638549805,KEGVS6
1999-04-15,1999-04-15,14.102526,13.225495,13.525428,109.79649353027344,87.79682159423828,39.832183837890625,KEGVS6
1999-04-18,1999-04-18,13.380226,16.809921,16.09922,382.6817626953125,137.07974243164062,43.01363754272461,KEGVS6
