,time,dis,dis_3,dis_7,max_dt_3days,3max_dt_3days,7max_dt_3days,station
1997-01-02,1997-01-02,91.0181,84.557945,103.74819,131.35015869140625,129.24374389648438,133.1101837158203,G5670
1997-01-05,1997-01-05,122.40044,80.18366,70.71827,289.64544677734375,255.82638549804688,175.89309692382812,G5670
1997-01-09,1997-01-09,131.35016,80.55982,133.11018,289.64544677734375,264.8712158203125,175.89309692382812,G5670
1997-01-12,1997-01-12,123.75892,129.24374,127.73055,289.64544677734375,331.8282470703125,181.47726440429688,G5670
1997-01-16,1997-01-16,289.64545,255.82639,175.8931,290.16986083984375,331.8282470703125,196.09864807128906,G5670
1997-01-19,1997-01-19,283.6366,264.87122,151.85753,290.16986083984375,331.8282470703125,196.09864807128906,G5670
1997-01-23,1997-01-23,246.62485,331.82825,181.47726,290.16986083984375,331.8282470703125,196.09864807128906,G5670
1997-01-26,1997-01-26,290.16986,217.3164,196.09865,290.16986083984375,785.759765625,452.4354553222656,G5670
1997-01-30,1997-01-30,200.3522,227.01724,190.58931,360.4109802246094,785.759765625,452.4354553222656,G5670
1997-02-02,1997-02-02,181.6016,150.30594,181.8133,575.9041748046875,785.759765625,452.4354553222656,G5670
1997-02-06,1997-02-06,216.11337,785.75977,452.43546,575.9041748046875,785.759765625,452.4354553222656,G5670
1997-02-09,1997-02-09,360.41098,439.79718,376.5245,656.0234985351562,785.759765625,635.2606201171875,G5670
1997-02-13,1997-02-13,575.9042,482.91266,387.4344,656.0234985351562,785.759765625,635.2606201171875,G5670
1997-02-16,1997-02-16,540.8067,587.79565,391.28455,656.0234985351562,785.759765625,635.2606201171875,G5670
1997-02-20,1997-02-20,656.0235,651.8899,635.2606,656.0234985351562,651.889892578125,635.2606201171875,G5670
1997-02-23,1997-02-23,547.97107,613.9773,593.10657,656.0234985351562,651.889892578125,635.2606201171875,G5670
1997-02-27,1997-02-27,519.2863,463.90726,389.95395,656.0234985351562,651.889892578125,635.2606201171875,G5670
1997-03-02,1997-03-02,423.71164,400.08206,329.27032,656.0234985351562,651.889892578125,635.2606201171875,G5670
1997-03-06,1997-03-06,349.5709,327.97278,297.01608,547.9710693359375,613.977294921875,593.1065673828125,G5670
1997-03-09,1997-03-09,296.65598,286.7354,290.76324,519.2863159179688,463.9072570800781,389.9539489746094,G5670
1997-03-13,1997-03-13,254.59541,257.67017,198.14339,423.7116394042969,400.0820617675781,329.27032470703125,G5670
1997-03-16,1997-03-16,219.95125,200.04498,168.2474,349.5708923339844,327.9727783203125,297.0160827636719,G5670
1997-03-20,1997-03-20,165.31773,159.91864,136.55695,296.6559753417969,286.73541259765625,290.76324462890625,G5670
1997-03-23,1997-03-23,141.14879,153.78755,128.02632,254.5954132080078,257.670166015625,198.1433868408203,G5670
1997-03-27,1997-03-27,125.4999,128.6809,143.06775,219.9512481689453,200.04498291015625,168.24740600585938,G5670
1997-03-30,1997-03-30,103.61264,102.86919,96.80429,388.0455322265625,233.8854217529297,155.24905395507812,G5670
1997-04-03,1997-04-03,84.65807,96.09901,155.24905,388.0455322265625,233.8854217529297,155.24905395507812,G5670
1997-04-06,1997-04-06,101.999435,158.83934,116.626564,388.0455322265625,233.8854217529297,155.24905395507812,G5670
1997-04-10,1997-04-10,388.04553,233.88542,148.37553,388.0455322265625,233.8854217529297,155.24905395507812,G5670
1997-04-13,1997-04-13,241.32132,179.46033,132.0795,388.0455322265625,233.8854217529297,155.24905395507812,G5670
1997-04-17,1997-04-17,169.31856,142.07289,110.749084,388.0455322265625,233.8854217529297,148.3755340576172,G5670
1997-04-20,1997-04-20,142.1861,124.03444,98.44094,388.0455322265625,233.8854217529297,148.3755340576172,G5670
1997-04-24,1997-04-24,117.50988,103.99447,85.024086,241.32131958007812,179.4603271484375,132.07949829101562,G5670
1997-04-27,1997-04-27,102.68852,91.52123,71.655045,169.3185577392578,142.07289123535156,110.74908447265625,G5670
1997-05-01,1997-05-01,86.28545,75.02776,60.91253,142.18609619140625,124.03443908691406,98.4409408569336,G5670
1997-05-04,1997-05-04,73.44582,65.85424,54.568287,117.50988006591797,103.99446868896484,85.02408599853516,G5670
1997-05-08,1997-05-08,61.347816,54.36763,45.49985,102.68852233886719,91.52123260498047,71.65504455566406,G5670
1997-05-11,1997-05-11,54.08687,47.69752,39.532,86.28545379638672,75.02776336669922,60.91252899169922,G5670
1997-05-15,1997-05-15,45.227352,39.75531,33.736767,73.4458236694336,65.85424041748047,54.56828689575195,G5670
