,time,dis,dis_3,dis_7,max_dt_3days,3max_dt_3days,7max_dt_3days,station
1999-01-03,1999-01-03,21.577847,21.335728,21.136944,221.6299591064453,80.63899993896484,40.47475051879883,KEGVS19
1999-01-07,1999-01-07,21.26316,21.326485,21.26457,221.6299591064453,80.63899993896484,40.47475051879883,KEGVS19
1999-01-10,1999-01-10,67.51031,80.639,39.764606,221.6299591064453,80.63899993896484,40.47475051879883,KEGVS19
1999-01-14,1999-01-14,221.62996,70.87382,40.47475,221.6299591064453,80.63899993896484,40.47475051879883,KEGVS19
1999-01-17,1999-01-17,109.16817,62.76076,32.016552,221.6299591064453,80.63899993896484,40.47475051879883,KEGVS19
1999-01-21,1999-01-21,55.03651,33.53639,25.509245,221.6299591064453,80.63899993896484,40.47475051879883,KEGVS19
1999-01-24,1999-01-24,34.07506,27.003656,23.288967,221.6299591064453,70.87381744384766,40.47475051879883,KEGVS19
1999-01-28,1999-01-28,25.753716,23.336006,21.5999,109.16816711425781,62.76076126098633,32.01655197143555,KEGVS19
1999-01-31,1999-01-31,23.348621,21.981281,20.837643,55.0365104675293,33.5363883972168,25.509244918823242,KEGVS19
1999-02-04,1999-02-04,21.668196,20.894228,20.142437,34.0750617980957,27.0036563873291,23.28896713256836,KEGVS19
1999-02-07,1999-02-07,20.90581,20.347286,19.77561,25.75371551513672,23.33600616455078,21.599899291992188,KEGVS19
1999-02-11,1999-02-11,20.19784,19.828268,19.35872,23.348621368408203,21.981281280517578,20.837642669677734,KEGVS19
1999-02-14,1999-02-14,19.795256,19.458502,19.01634,21.668195724487305,20.894227981567383,20.142436981201172,KEGVS19
1999-02-18,1999-02-18,19.348482,19.046833,18.665037,20.90580940246582,20.347286224365234,22.871700286865234,KEGVS19
1999-02-21,1999-02-21,19.055609,18.780277,18.415348,20.197839736938477,20.332712173461914,22.871700286865234,KEGVS19
1999-02-25,1999-02-25,18.702806,18.450665,18.139708,20.25217628479004,24.033065795898438,29.37063217163086,KEGVS19
1999-02-28,1999-02-28,18.457254,18.369528,22.8717,20.976470947265625,33.292667388916016,42.30777359008789,KEGVS19
1999-03-04,1999-03-04,19.313046,20.332712,22.330797,64.00685119628906,85.52367401123047,57.526405334472656,KEGVS19
1999-03-07,1999-03-07,20.252176,24.033066,29.370632,246.39418029785156,112.94355010986328,57.526405334472656,KEGVS19
1999-03-11,1999-03-11,20.97647,33.292667,42.307774,246.39418029785156,112.94355010986328,57.526405334472656,KEGVS19
1999-03-14,1999-03-14,64.00685,85.523674,57.526405,246.39418029785156,112.94355010986328,58.63834762573242,KEGVS19
