,time,dis,dis_3,dis_7,max_dt_3days,3max_dt_3days,7max_dt_3days,station
1999-01-03,1999-01-03,47.942493,27.835453,21.966969,103.51831817626953,48.21516036987305,38.88256072998047,F0038
1999-01-07,1999-01-07,35.38795,29.192608,28.283943,103.51831817626953,48.21516036987305,38.88256072998047,F0038
1999-01-10,1999-01-10,39.47951,44.565804,34.4945,103.51831817626953,48.70851135253906,38.88256072998047,F0038
1999-01-14,1999-01-14,103.51832,48.21516,38.88256,103.51831817626953,48.70851135253906,38.88256072998047,F0038
1999-01-17,1999-01-17,86.035446,45.089535,27.132114,103.51831817626953,48.70851135253906,38.88256072998047,F0038
1999-01-21,1999-01-21,71.27393,48.70851,28.843596,103.51831817626953,48.70851135253906,38.88256072998047,F0038
1999-01-24,1999-01-24,75.00529,48.19122,30.683958,103.51831817626953,48.70851135253906,38.88256072998047,F0038
1999-01-28,1999-01-28,53.299213,43.61284,31.164276,86.03544616699219,48.70851135253906,32.01530075073242,F0038
1999-01-31,1999-01-31,57.436184,45.694485,32.0153,75.00528717041016,48.70851135253906,32.01530075073242,F0038
1999-02-04,1999-02-04,48.68034,41.205704,30.446035,75.00528717041016,48.191219329833984,32.01530075073242,F0038
1999-02-07,1999-02-07,44.83367,38.901176,30.19628,57.43618392944336,45.69448471069336,32.01530075073242,F0038
1999-02-11,1999-02-11,41.593624,37.727398,28.24642,57.43618392944336,45.69448471069336,32.01530075073242,F0038
1999-02-14,1999-02-14,52.469997,36.983757,25.636885,52.46999740600586,41.20570373535156,30.446035385131836,F0038
1999-02-18,1999-02-18,37.77346,30.802732,22.1205,52.46999740600586,38.90117645263672,30.196279525756836,F0038
1999-02-21,1999-02-21,33.63674,27.732206,19.891068,63.7709846496582,37.72739791870117,32.88861846923828,F0038
1999-02-25,1999-02-25,28.635965,24.138063,23.567898,98.0701675415039,44.208335876464844,32.88861846923828,F0038
1999-02-28,1999-02-28,39.389366,30.739243,21.113087,248.3755645751953,62.9399299621582,32.88861846923828,F0038
1999-03-04,1999-03-04,63.770985,33.62801,32.88862,248.3755645751953,62.9399299621582,34.35787582397461,F0038
1999-03-07,1999-03-07,98.07017,44.208336,28.30543,248.3755645751953,62.9399299621582,34.35787582397461,F0038
1999-03-11,1999-03-11,248.37556,62.93993,31.262938,248.3755645751953,62.9399299621582,34.35787582397461,F0038
1999-03-14,1999-03-14,82.14402,41.45794,34.357876,248.3755645751953,62.9399299621582,64.95838928222656,F0038
1999-03-18,1999-03-18,66.885086,49.07644,29.049181,248.3755645751953,70.28800964355469,64.95838928222656,F0038
1999-03-21,1999-03-21,99.560165,51.741512,32.298355,248.3755645751953,78.92626953125,64.95838928222656,F0038
1999-03-25,1999-03-25,54.54996,52.47106,64.95839,143.70791625976562,78.92626953125,64.95838928222656,F0038
1999-03-28,1999-03-28,93.31314,70.28801,45.293755,143.70791625976562,78.92626953125,64.95838928222656,F0038
1999-04-01,1999-04-01,143.70792,78.92627,49.56772,143.70791625976562,78.92626953125,64.95838928222656,F0038
1999-04-04,1999-04-04,115.67927,78.17205,54.161354,143.70791625976562,78.92626953125,64.95838928222656,F0038
1999-04-08,1999-04-08,90.67426,70.8329,49.35884,143.70791625976562,78.92626953125,54.161354064941406,F0038
1999-04-11,1999-04-11,97.40576,70.99603,47.131023,143.70791625976562,78.92626953125,54.161354064941406,F0038
1999-04-15,1999-04-15,66.78764,55.344353,45.227173,130.1604766845703,78.17205047607422,54.161354064941406,F0038
