,time,dis,dis_3,dis_7,max_dt_3days,3max_dt_3days,7max_dt_3days,station
1999-01-03,1999-01-03,11.170681,11.441284,14.558165,13.218391418457031,25.6386775970459,80.44116973876953,UGGVS1
1999-01-07,1999-01-07,11.115408,11.808611,23.12834,15.64146900177002,25.6386775970459,80.44116973876953,UGGVS1
1999-01-10,1999-01-10,11.027029,12.80501,22.12794,20.22479248046875,25.6386775970459,80.44116973876953,UGGVS1
1999-01-14,1999-01-14,13.218391,25.638678,80.44117,20.934383392333984,25.6386775970459,80.44116973876953,UGGVS1
1999-01-17,1999-01-17,15.641469,22.97765,24.74914,20.934383392333984,25.6386775970459,80.44116973876953,UGGVS1
1999-01-21,1999-01-21,20.224792,19.202845,16.219555,20.934383392333984,25.6386775970459,80.44116973876953,UGGVS1
1999-01-24,1999-01-24,20.934383,20.624664,18.055601,20.934383392333984,25.6386775970459,80.44116973876953,UGGVS1
1999-01-28,1999-01-28,19.446865,16.520464,14.72324,20.934383392333984,22.977649688720703,24.7491397857666,UGGVS1
1999-01-31,1999-01-31,16.2626,14.063824,12.487136,20.934383392333984,20.624664306640625,18.055601119995117,UGGVS1
1999-02-04,1999-02-04,13.49601,12.282274,11.691293,20.934383392333984,20.624664306640625,18.055601119995117,UGGVS1
1999-02-07,1999-02-07,12.246066,11.409479,11.172432,19.44686508178711,16.520463943481445,14.72323989868164,UGGVS1
1999-02-11,1999-02-11,11.155629,10.738413,10.601553,16.26259994506836,14.063823699951172,12.487135887145996,UGGVS1
1999-02-14,1999-02-14,10.584758,10.15875,9.723733,13.496009826660156,12.28227424621582,11.691292762756348,UGGVS1
1999-02-18,1999-02-18,10.030236,9.614618,9.36484,12.246066093444824,11.409479141235352,11.172431945800781,UGGVS1
1999-02-21,1999-02-21,9.607958,9.293729,9.063516,11.15562915802002,10.738412857055664,17.205846786499023,UGGVS1
1999-02-25,1999-02-25,9.240169,9.068548,7.4965396,10.584757804870605,11.754528999328613,28.915422439575195,UGGVS1
1999-02-28,1999-02-28,9.046735,8.161679,9.382577,10.832340240478516,24.475236892700195,29.97394561767578,UGGVS1
1999-03-04,1999-03-04,7.232992,8.155924,17.205847,20.714645385742188,24.475236892700195,44.827125549316406,UGGVS1
1999-03-07,1999-03-07,6.533362,11.754529,28.915422,20.714645385742188,24.475236892700195,44.827125549316406,UGGVS1
1999-03-11,1999-03-11,10.83234,24.475237,29.973946,20.714645385742188,24.475236892700195,44.827125549316406,UGGVS1
1999-03-14,1999-03-14,20.714645,21.736557,44.827126,20.714645385742188,24.475236892700195,83.70479583740234,UGGVS1
1999-03-18,1999-03-18,20.67113,16.519264,13.3589525,20.714645385742188,24.475236892700195,83.70479583740234,UGGVS1
1999-03-21,1999-03-21,16.547247,14.269808,12.610803,23.476896286010742,44.07887649536133,83.70479583740234,UGGVS1
1999-03-25,1999-03-25,13.004337,16.435238,83.704796,40.64358901977539,44.07887649536133,83.70479583740234,UGGVS1
1999-03-28,1999-03-28,11.484273,19.621553,34.47136,40.64358901977539,44.07887649536133,83.70479583740234,UGGVS1
1999-04-01,1999-04-01,23.476896,44.078876,46.64813,40.64358901977539,44.07887649536133,83.70479583740234,UGGVS1
1999-04-04,1999-04-04,40.64359,42.02714,67.10768,40.64358901977539,44.07887649536133,83.70479583740234,UGGVS1
1999-04-08,1999-04-08,24.021534,27.980867,32.67126,40.64358901977539,44.07887649536133,67.10768127441406,UGGVS1
1999-04-11,1999-04-11,22.131363,40.839455,35.466156,40.64358901977539,44.07887649536133,68.87718963623047,UGGVS1
1999-04-15,1999-04-15,28.166018,23.022001,37.108883,40.64358901977539,72.05687713623047,87.94837188720703,UGGVS1
1999-04-18,1999-04-18,24.901941,36.540268,44.49221,52.00450134277344,72.05687713623047,87.94837188720703,UGGVS1
1999-04-22,1999-04-22,34.898067,33.140007,68.87719,85.63726806640625,76.71976470947266,87.94837188720703,UGGVS1
1999-04-25,1999-04-25,29.599226,72.05688,87.94837,85.63726806640625,76.71976470947266,87.94837188720703,UGGVS1
1999-04-29,1999-04-29,52.0045,70.54524,78.53024,85.63726806640625,76.71976470947266,87.94837188720703,UGGVS1
1999-05-02,1999-05-02,85.63727,76.719765,85.08663,85.63726806640625,76.71976470947266,87.94837188720703,UGGVS1
1999-05-06,1999-05-06,58.102493,62.887745,59.013165,85.63726806640625,76.71976470947266,87.94837188720703,UGGVS1
1999-05-09,1999-05-09,53.145763,52.63049,70.302704,85.63726806640625,76.71976470947266,85.08663177490234,UGGVS1
1999-05-13,1999-05-13,47.327606,53.699398,79.21679,85.63726806640625,76.71976470947266,85.08663177490234,UGGVS1
1999-05-16,1999-05-16,53.92074,43.93023,42.26925,58.10249328613281,62.88774490356445,79.21678924560547,UGGVS1
1999-05-20,1999-05-20,54.04622,43.71381,31.562832,54.04621887207031,53.699398040771484,79.21678924560547,UGGVS1
1999-05-23,1999-05-23,41.333965,31.541656,37.885834,54.04621887207031,53.699398040771484,79.21678924560547,UGGVS1
1999-05-27,1999-05-27,31.305359,24.18464,27.9832,54.04621887207031,43.93022918701172,42.269248962402344,UGGVS1
1999-05-30,1999-05-30,24.696653,23.430515,24.372265,54.04621887207031,43.713809967041016,37.885833740234375,UGGVS1
1999-06-03,1999-06-03,29.907679,25.0124,28.70854,41.33396530151367,31.541656494140625,37.885833740234375,UGGVS1
1999-06-06,1999-06-06,24.641193,21.58901,26.870676,31.30535888671875,25.012399673461914,28.708539962768555,UGGVS1
1999-06-10,1999-06-10,22.515903,19.33006,16.034258,29.907678604125977,25.012399673461914,28.708539962768555,UGGVS1
1999-06-13,1999-06-13,20.604216,18.486216,16.19962,29.907678604125977,25.012399673461914,28.708539962768555,UGGVS1
1999-06-17,1999-06-17,16.58984,15.478909,14.693832,24.641193389892578,21.58901023864746,26.870676040649414,UGGVS1
1999-06-20,1999-06-20,14.252766,13.703747,14.2129345,22.51590347290039,19.330059051513672,16.938018798828125,UGGVS1
1999-06-24,1999-06-24,12.272413,12.092009,12.344458,20.604215621948242,18.978174209594727,16.938018798828125,UGGVS1
1999-06-27,1999-06-27,11.696519,16.302076,16.554827,17.25334930419922,18.978174209594727,16.938018798828125,UGGVS1
1999-07-01,1999-07-01,15.360157,18.978174,16.938019,17.25334930419922,18.978174209594727,16.938018798828125,UGGVS1
1999-07-04,1999-07-04,16.602596,16.887522,14.97715,17.25334930419922,18.978174209594727,16.938018798828125,UGGVS1
1999-07-08,1999-07-08,17.25335,17.68916,16.45864,17.25334930419922,18.978174209594727,16.938018798828125,UGGVS1
1999-07-11,1999-07-11,15.880744,14.646277,13.185495,17.25334930419922,18.978174209594727,16.938018798828125,UGGVS1
1999-07-15,1999-07-15,12.937449,12.646668,12.302337,17.25334930419922,20.802127838134766,20.097196578979492,UGGVS1
1999-07-18,1999-07-18,11.271974,10.740239,10.59534,27.21498680114746,28.01725959777832,20.22462272644043,UGGVS1
1999-07-22,1999-07-22,10.153083,11.931041,13.659066,32.1488037109375,31.759004592895508,24.480998992919922,UGGVS1
1999-07-25,1999-07-25,12.175173,20.802128,20.097197,33.25566864013672,34.81182861328125,32.41822052001953,UGGVS1
1999-07-29,1999-07-29,27.214987,28.01726,20.224623,33.25566864013672,34.81182861328125,32.41822052001953,UGGVS1
1999-08-01,1999-08-01,32.148804,31.759005,24.480999,33.25566864013672,34.81182861328125,32.79185104370117,UGGVS1
1999-08-05,1999-08-05,33.25567,34.81183,32.41822,33.25566864013672,34.81182861328125,32.79185104370117,UGGVS1
1999-08-08,1999-08-08,31.291433,28.006117,26.196451,33.25566864013672,34.81182861328125,32.79185104370117,UGGVS1
1999-08-12,1999-08-12,29.093828,26.086563,32.79185,33.25566864013672,34.81182861328125,32.79185104370117,UGGVS1
1999-08-15,1999-08-15,24.75404,33.186043,30.044945,33.25566864013672,34.81182861328125,36.736907958984375,UGGVS1
1999-08-19,1999-08-19,24.402851,20.553785,17.705755,31.291433334350586,35.72764205932617,45.50749969482422,UGGVS1
1999-08-22,1999-08-22,21.343,20.517487,22.34295,46.77417755126953,55.486087799072266,45.50749969482422,UGGVS1
1999-08-26,1999-08-26,20.468307,29.098515,36.736908,55.31854248046875,55.486087799072266,45.50749969482422,UGGVS1
1999-08-29,1999-08-29,29.013988,35.727642,45.5075,55.31854248046875,55.486087799072266,45.50749969482422,UGGVS1
1999-09-02,1999-09-02,46.774178,55.486088,41.661747,55.31854248046875,55.486087799072266,45.50749969482422,UGGVS1
1999-09-05,1999-09-05,55.318542,47.431602,30.708298,55.31854248046875,55.486087799072266,45.50749969482422,UGGVS1
1999-09-09,1999-09-09,45.472176,34.37387,26.906292,55.31854248046875,55.486087799072266,45.50749969482422,UGGVS1
1999-09-12,1999-09-12,32.431995,27.090584,19.886496,55.31854248046875,55.486087799072266,41.661746978759766,UGGVS1
1999-09-16,1999-09-16,25.27076,20.417044,20.332485,55.31854248046875,47.431602478027344,44.99369812011719,UGGVS1
1999-09-19,1999-09-19,20.762737,32.342224,25.70987,45.47217559814453,45.19172668457031,48.62322998046875,UGGVS1
1999-09-23,1999-09-23,29.177645,44.680965,36.62027,42.42790985107422,45.19172668457031,66.15814971923828,UGGVS1
1999-09-26,1999-09-26,35.233242,29.826313,44.9937,42.42790985107422,49.54481506347656,71.10446166992188,UGGVS1
1999-09-30,1999-09-30,36.5068,45.191727,48.62323,55.59274673461914,59.58336639404297,71.10446166992188,UGGVS1
1999-10-03,1999-10-03,42.42791,40.47969,66.15815,60.6851921081543,68.06273651123047,71.10446166992188,UGGVS1
1999-10-07,1999-10-07,39.551506,49.544815,71.10446,79.04912567138672,86.3846206665039,71.10446166992188,UGGVS1
1999-10-10,1999-10-10,55.592747,59.583366,55.15676,91.46971893310547,86.3846206665039,71.10446166992188,UGGVS1
